LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1713788004.722082,131078.000,19516,2,EL,1,100,-11770.000000
1713788004.789083,131145.000,19533,1,EL,1,100,-11769.200195
1713788004.855584,131211.500,19548,2,EL,1,100,-11765.799805
1713788004.922084,131278.000,19548,2,EL,1,100,-11762.400391
1713788004.989085,131345.000,19565,1,EL,1,100,-11762.599609
1713788005.055586,131411.500,19581,2,EL,1,100,-11755.400391
1713788005.122087,131478.000,19581,2,EL,1,100,-11752.599609
1713788005.189088,131545.000,19598,1,EL,1,100,-11749.599609
1713788005.255589,131611.500,19616,2,EL,1,100,-11748.400391
1713788005.322089,131678.000,19616,2,EL,1,100,-11745.599609
1713788005.389090,131745.000,19632,2,EL,1,100,-11745.000000
1713788005.456091,131812.000,19632,2,EL,1,100,-11736.599609
1713788005.522092,131878.000,19648,1,EL,1,100,-11732.799805
1713788005.589093,131945.000,19666,2,EL,1,100,-11729.200195
1713788005.656094,132012.000,19666,2,EL,1,100,-11726.200195
1713788005.722095,132078.000,19682,1,EL,1,100,-11724.400391
1713788005.789096,132145.000,19697,2,EL,1,100,-11721.799805
1713788005.856096,132212.000,19697,2,EL,1,100,-11720.000000
1713788005.922097,132278.000,19714,1,EL,1,100,-11718.200195
1713788005.989098,132345.000,19731,2,EL,1,100,-11715.200195
1713788006.056099,132412.000,19731,2,EL,1,100,-11718.200195
1713788006.122100,132478.000,19749,1,EL,1,100,-11722.000000
1713788006.189101,132545.000,19765,2,EL,1,100,-11724.000000
1713788006.256102,132612.000,19765,2,EL,1,100,-11714.200195
1713788006.322102,132678.000,19781,1,EL,1,100,-11709.000000
1713788006.389103,132745.000,19798,2,EL,1,100,-11710.000000
1713788006.456104,132812.000,19798,2,EL,1,100,-11708.599609
1713788006.522105,132878.000,19814,1,EL,1,100,-11707.400391
1713788006.589106,132945.000,19830,2,EL,1,100,-11710.000000
1713788006.656107,133012.000,19830,2,EL,1,100,-11707.599609
1713788006.722107,133078.000,19846,1,EL,1,100,-11707.000000
1713788006.789108,133145.000,19863,2,EL,1,100,-11705.000000
1713788006.856109,133212.000,19863,2,EL,1,100,-11705.799805
1713788006.922110,133278.000,19880,1,EL,1,100,-11704.200195
1713788006.989111,133345.000,19895,2,EL,1,100,-11705.000000
1713788007.056112,133412.000,19895,2,EL,1,100,-11703.200195
1713788007.122113,133478.000,19911,1,EL,1,100,-11705.000000
1713788007.189113,133545.000,19931,2,EL,1,100,-11705.799805
1713788007.256114,133612.000,19931,2,EL,1,100,-11705.400391
1713788007.322115,133678.000,19947,1,EL,1,100,-11703.400391
1713788007.389116,133745.000,19963,2,EL,1,100,-11705.599609
1713788007.456117,133812.000,19963,2,EL,1,100,-11708.000000
1713788007.522118,133878.000,19978,1,EL,1,100,-11710.400391
1713788007.589119,133945.000,20001,2,EL,1,100,-11714.200195
1713788007.656120,134012.000,20001,2,EL,1,100,-11720.799805
1713788007.722620,134078.500,20017,2,EL,1,100,-11727.000000
1713788007.789121,134145.000,20017,2,EL,1,100,-11731.400391
1713788007.856122,134212.000,20034,1,EL,1,100,-11737.799805
1713788007.922623,134278.500,20049,2,EL,1,100,-11745.200195
1713788007.989124,134345.000,20049,2,EL,1,100,-11763.799805
1713788008.055125,134411.000,20066,1,EL,1,100,-11775.400391
1713788008.122125,134478.000,20082,2,EL,1,100,-11785.000000
1713788008.189126,134545.000,20082,2,EL,1,100,-11798.200195
1713788008.255127,134611.000,20100,1,EL,1,100,-11826.400391
1713788008.322128,134678.000,20114,2,EL,1,100,-11887.200195
1713788008.389129,134745.000,20114,2,EL,1,100,-11964.599609
1713788008.455130,134811.000,20131,1,EL,1,100,-12034.200195
1713788008.522130,134878.000,20148,2,EL,1,100,-12119.799805
1713788008.589131,134945.000,20148,2,EL,1,100,-12153.799805
1713788008.655132,135011.000,20165,1,EL,1,100,-12163.799805
1713788008.722133,135078.000,20183,2,EL,1,100,-12172.000000
1713788008.789134,135145.000,20183,2,EL,1,100,-12175.000000
1713788008.855135,135211.000,20200,1,EL,1,100,-12173.200195
1713788008.922136,135278.000,20217,2,EL,1,100,-12170.799805
1713788008.989137,135345.000,20217,2,EL,1,100,-12167.400391
1713788009.055137,135411.000,20234,1,EL,1,100,-12163.799805
1713788009.122138,135478.000,20248,2,EL,1,100,-12165.000000
1713788009.189139,135545.000,20248,2,EL,1,100,-12157.000000
1713788009.255140,135611.000,20266,1,EL,1,100,-12151.200195
1713788009.322141,135678.000,20282,2,EL,1,100,-12150.200195
1713788009.389142,135745.000,20282,2,EL,1,100,-12143.400391
1713788009.455142,135811.000,20299,1,EL,1,100,-12135.200195
1713788009.522143,135878.000,20314,2,EL,1,100,-12128.400391
1713788009.589144,135945.000,20314,2,EL,1,100,-12119.599609
1713788009.655145,136011.000,20333,1,EL,1,100,-12113.400391
1713788009.722146,136078.000,20349,2,EL,1,100,-12103.599609
1713788009.789147,136145.000,20349,2,EL,1,100,-12095.000000
1713788009.855148,136211.000,20366,1,EL,1,100,-12084.599609
1713788009.922148,136278.000,20382,2,EL,1,100,-12072.000000
1713788009.989149,136345.000,20382,2,EL,1,100,-12060.599609
1713788010.056150,136412.000,20398,1,EL,1,100,-12053.400391
1713788010.122651,136478.500,20414,2,EL,1,100,-12041.400391
1713788010.189152,136545.000,20414,2,EL,1,100,-12033.200195
1713788010.255653,136611.500,20434,2,EL,1,100,-12024.799805
1713788010.322154,136678.000,20434,2,EL,1,100,-12010.799805
1713788010.389154,136745.000,20450,1,EL,1,100,-12001.200195
1713788010.455655,136811.500,20465,2,EL,1,100,-11995.400391
1713788010.522156,136878.000,20465,2,EL,1,100,-11987.599609
1713788010.589157,136945.000,20484,1,EL,1,100,-11976.599609
1713788010.655658,137011.500,20501,2,EL,1,100,-11965.599609
1713788010.722159,137078.000,20501,2,EL,1,100,-11956.000000
1713788010.789160,137145.000,20517,1,EL,1,100,-11948.400391
1713788010.855660,137211.500,20533,2,EL,1,100,-11940.000000
1713788010.922161,137278.000,20533,2,EL,1,100,-11932.599609
1713788010.989162,137345.000,20549,1,EL,1,100,-11924.799805
1713788011.055663,137411.500,20566,2,EL,1,100,-11919.599609
1713788011.122164,137478.000,20566,2,EL,1,100,-11912.000000
1713788011.189165,137545.000,20582,1,EL,1,100,-11904.400391
1713788011.255666,137611.500,20598,2,EL,1,100,-11898.200195
1713788011.322166,137678.000,20598,2,EL,1,100,-11891.200195
1713788011.388167,137744.000,20614,1,EL,1,100,-11886.799805
1713788011.455168,137811.000,20633,2,EL,1,100,-11882.400391
1713788011.522169,137878.000,20633,2,EL,1,100,-11875.599609
1713788011.588170,137944.000,20650,1,EL,1,100,-11870.599609
1713788011.655171,138011.000,20665,2,EL,1,100,-11865.799805
1713788011.722172,138078.000,20665,2,EL,1,100,-11859.000000
1713788011.788172,138144.000,20681,1,EL,1,100,-11855.200195
1713788011.855173,138211.000,20699,2,EL,1,100,-11853.799805
1713788011.922174,138278.000,20699,2,EL,1,100,-11850.799805
1713788011.988175,138344.000,20715,1,EL,1,100,-11848.599609
1713788012.055176,138411.000,20732,2,EL,1,100,-11846.200195
1713788012.122177,138478.000,20732,2,EL,1,100,-11842.599609
1713788012.188178,138544.000,20748,1,EL,1,100,-11840.400391
1713788012.255178,138611.000,20766,2,EL,1,100,-11837.799805
1713788012.322179,138678.000,20766,2,EL,1,100,-11836.599609
1713788012.388180,138744.000,20782,1,EL,1,100,-11833.599609
1713788012.455181,138811.000,20798,2,EL,1,100,-11829.200195
1713788012.522182,138878.000,20798,2,EL,1,100,-11823.799805
1713788012.588183,138944.000,20814,1,EL,1,100,-11821.400391
1713788012.655184,139011.000,20831,2,EL,1,100,-11816.599609
1713788012.722184,139078.000,20831,2,EL,1,100,-11814.200195
1713788012.788685,139144.500,20852,2,EL,1,100,-11812.200195
1713788012.855186,139211.000,20852,2,EL,1,100,-11812.000000
1713788012.922187,139278.000,20870,1,EL,1,100,-11808.200195
1713788012.988688,139344.500,20884,2,EL,1,100,-11804.799805
1713788013.055189,139411.000,20884,2,EL,1,100,-11800.799805
1713788013.122190,139478.000,20901,1,EL,1,100,-11795.799805
1713788013.188690,139544.500,20918,2,EL,1,100,-11792.000000
1713788013.255191,139611.000,20918,2,EL,1,100,-11794.599609
1713788013.322192,139678.000,20935,1,EL,1,100,-11790.799805
1713788013.388693,139744.500,20949,2,EL,1,100,-11789.400391
1713788013.455194,139811.000,20949,2,EL,1,100,-11785.000000
1713788013.522195,139878.000,20966,1,EL,1,100,-11780.799805
1713788013.588696,139944.500,20985,2,EL,1,100,-11775.599609
1713788013.655196,140011.000,20985,2,EL,1,100,-11774.599609
1713788013.722197,140078.000,21002,1,EL,1,100,-11774.200195
1713788013.788698,140144.500,21016,2,EL,1,100,-11773.200195
1713788013.855199,140211.000,21016,2,EL,1,100,-11768.400391
1713788013.922200,140278.000,21034,1,EL,1,100,-11767.200195
1713788013.988701,140344.500,21050,2,EL,1,100,-11766.400391
1713788014.055202,140411.000,21050,2,EL,1,100,-11765.000000
1713788014.122202,140478.000,21067,1,EL,1,100,-11759.599609
1713788014.188703,140544.500,21082,2,EL,1,100,-11758.400391
1713788014.255204,140611.000,21082,2,EL,1,100,-11758.200195
1713788014.322205,140678.000,21099,1,EL,1,100,-11756.400391
1713788014.388706,140744.500,21115,2,EL,1,100,-11756.200195
1713788014.455207,140811.000,21115,2,EL,1,100,-11753.200195
1713788014.522207,140878.000,21132,1,EL,1,100,-11753.599609
1713788014.588708,140944.500,21149,2,EL,1,100,-11760.400391
1713788014.655209,141011.000,21149,2,EL,1,100,-11760.000000
1713788014.722210,141078.000,21166,1,EL,1,100,-11763.799805
1713788014.788711,141144.500,21182,2,EL,1,100,-11763.000000
1713788014.855212,141211.000,21182,2,EL,1,100,-11770.200195
1713788014.922213,141278.000,21200,1,EL,1,100,-11777.799805
1713788014.988714,141344.500,21215,2,EL,1,100,-11781.799805
1713788015.055214,141411.000,21215,2,EL,1,100,-11784.000000
1713788015.122215,141478.000,21231,1,EL,1,100,-11790.200195
1713788015.188716,141544.500,21248,2,EL,1,100,-11791.599609
1713788015.255217,141611.000,21248,2,EL,1,100,-11793.400391
1713788015.321718,141677.500,21269,2,EL,1,100,-11798.000000
1713788015.388219,141744.000,21269,2,EL,1,100,-11802.799805
1713788015.455220,141811.000,21285,1,EL,1,100,-11804.599609
1713788015.521720,141877.500,21303,2,EL,1,100,-11807.799805
1713788015.588221,141944.000,21303,2,EL,1,100,-11803.000000
1713788015.655222,142011.000,21319,1,EL,1,100,-11802.200195
1713788015.721723,142077.500,21336,2,EL,1,100,-11803.000000
1713788015.788224,142144.000,21336,2,EL,1,100,-11801.400391
1713788015.855225,142211.000,21352,1,EL,1,100,-11800.000000
1713788015.921726,142277.500,21368,2,EL,1,100,-11801.400391
1713788015.988226,142344.000,21368,2,EL,1,100,-11795.200195
1713788016.055227,142411.000,21384,1,EL,1,100,-11790.200195
1713788016.121728,142477.500,21401,2,EL,1,100,-11787.599609
1713788016.188229,142544.000,21401,2,EL,1,100,-11784.400391
1713788016.255230,142611.000,21418,1,EL,1,100,-11780.599609
1713788016.321731,142677.500,21433,2,EL,1,100,-11775.799805
1713788016.388232,142744.000,21433,2,EL,1,100,-11772.000000
1713788016.455232,142811.000,21449,1,EL,1,100,-11771.000000
1713788016.521733,142877.500,21467,2,EL,1,100,-11770.000000
1713788016.588234,142944.000,21467,2,EL,1,100,-11766.599609
1713788016.655235,143011.000,21483,1,EL,1,100,-11762.000000
1713788016.721736,143077.500,21498,2,EL,1,100,-11754.200195
1713788016.788237,143144.000,21498,2,EL,1,100,-11751.799805
1713788016.855237,143211.000,21514,1,EL,1,100,-11752.599609
1713788016.921738,143277.500,21532,2,EL,1,100,-11750.400391
1713788016.988239,143344.000,21532,2,EL,1,100,-11748.400391
1713788017.055240,143411.000,21548,1,EL,1,100,-11749.200195
1713788017.121741,143477.500,21566,2,EL,1,100,-11749.799805
1713788017.188242,143544.000,21566,2,EL,1,100,-11753.200195
1713788017.255243,143611.000,21582,1,EL,1,100,-11759.400391
1713788017.321743,143677.500,21599,2,EL,1,100,-11764.400391
1713788017.388244,143744.000,21599,2,EL,1,100,-11768.400391
1713788017.455245,143811.000,21615,1,EL,1,100,-11777.000000
1713788017.521746,143877.500,21632,2,EL,1,100,-11784.000000
1713788017.588247,143944.000,21632,2,EL,1,100,-11786.599609
1713788017.654748,144010.500,21647,2,EL,1,100,-11793.599609
1713788017.721249,144077.000,21647,2,EL,1,100,-11799.799805
1713788017.788249,144144.000,21664,1,EL,1,100,-11807.000000
1713788017.854750,144210.500,21688,2,EL,1,100,-11815.599609
1713788017.921251,144277.000,21688,2,EL,1,100,-11819.200195
1713788017.988252,144344.000,21705,1,EL,1,100,-11822.400391
1713788018.054753,144410.500,21719,2,EL,1,100,-11826.799805
1713788018.121254,144477.000,21719,2,EL,1,100,-11832.000000
1713788018.188255,144544.000,21736,1,EL,1,100,-11835.200195
1713788018.254755,144610.500,21755,2,EL,1,100,-11837.000000
1713788018.321256,144677.000,21755,2,EL,1,100,-11839.599609
1713788018.388257,144744.000,21772,1,EL,1,100,-11842.000000
1713788018.454758,144810.500,21786,2,EL,1,100,-11839.799805
1713788018.521259,144877.000,21786,2,EL,1,100,-11836.000000
1713788018.588260,144944.000,21804,1,EL,1,100,-11832.000000
1713788018.654761,145010.500,21820,2,EL,1,100,-11832.000000
1713788018.721262,145077.000,21820,2,EL,1,100,-11832.599609
1713788018.788262,145144.000,21839,1,EL,1,100,-11832.799805
1713788018.854763,145210.500,21854,2,EL,1,100,-11825.000000
1713788018.921264,145277.000,21854,2,EL,1,100,-11822.000000
1713788018.988265,145344.000,21871,1,EL,1,100,-11822.000000
1713788019.054766,145410.500,21887,2,EL,1,100,-11821.799805
1713788019.121267,145477.000,21887,2,EL,1,100,-11818.000000
1713788019.188267,145544.000,21904,1,EL,1,100,-11812.400391
1713788019.254768,145610.500,21919,2,EL,1,100,-11808.599609
1713788019.321269,145677.000,21919,2,EL,1,100,-11802.400391
1713788019.388270,145744.000,21936,1,EL,1,100,-11798.200195
1713788019.454771,145810.500,21952,2,EL,1,100,-11794.799805
1713788019.521272,145877.000,21952,2,EL,1,100,-11791.000000
1713788019.588273,145944.000,21972,1,EL,1,100,-11785.200195
1713788019.654773,146010.500,21987,2,EL,1,100,-11779.799805
1713788019.721274,146077.000,21987,2,EL,1,100,-11774.799805
1713788019.788275,146144.000,22003,1,EL,1,100,-11771.000000
1713788019.854776,146210.500,22020,2,EL,1,100,-11765.799805
1713788019.921277,146277.000,22020,2,EL,1,100,-11760.200195
1713788019.987778,146343.500,22037,2,EL,1,100,-11753.400391
1713788020.054279,146410.000,22037,2,EL,1,100,-11751.200195
1713788020.121279,146477.000,22053,1,EL,1,100,-11743.599609
1713788020.187780,146543.500,22069,2,EL,1,100,-11737.599609
1713788020.254281,146610.000,22069,2,EL,1,100,-11733.799805
1713788020.321282,146677.000,22087,1,EL,1,100,-11729.599609
1713788020.387783,146743.500,22104,2,EL,1,100,-11723.599609
1713788020.454284,146810.000,22104,2,EL,1,100,-11722.000000
1713788020.521285,146877.000,22120,1,EL,1,100,-11716.000000
1713788020.587785,146943.500,22136,2,EL,1,100,-11713.200195
1713788020.654286,147010.000,22136,2,EL,1,100,-11707.000000
1713788020.721287,147077.000,22152,1,EL,1,100,-11704.400391
1713788020.787788,147143.500,22169,2,EL,1,100,-11702.799805
1713788020.854289,147210.000,22169,2,EL,1,100,-11697.599609
1713788020.921290,147277.000,22186,1,EL,1,100,-11689.400391
1713788020.987791,147343.500,22201,2,EL,1,100,-11687.000000
1713788021.054291,147410.000,22201,2,EL,1,100,-11679.799805
1713788021.121292,147477.000,22217,1,EL,1,100,-11676.200195
1713788021.187793,147543.500,22235,2,EL,1,100,-11671.400391
1713788021.254294,147610.000,22235,2,EL,1,100,-11669.599609
1713788021.321295,147677.000,22251,1,EL,1,100,-11671.799805
1713788021.387796,147743.500,22266,2,EL,1,100,-11668.200195
1713788021.454297,147810.000,22266,2,EL,1,100,-11666.599609
1713788021.521297,147877.000,22282,1,EL,1,100,-11664.799805
1713788021.587798,147943.500,22300,2,EL,1,100,-11661.000000
1713788021.654299,148010.000,22300,2,EL,1,100,-11659.599609
1713788021.721300,148077.000,22316,1,EL,1,100,-11659.200195
1713788021.787801,148143.500,22332,2,EL,1,100,-11658.000000
1713788021.854302,148210.000,22332,2,EL,1,100,-11654.000000
1713788021.920803,148276.500,22348,2,EL,1,100,-11653.400391
1713788021.987303,148343.000,22348,2,EL,1,100,-11650.000000
1713788022.054304,148410.000,22365,1,EL,1,100,-11648.200195
1713788022.120805,148476.500,22381,2,EL,1,100,-11650.599609
1713788022.187306,148543.000,22381,2,EL,1,100,-11648.400391
1713788022.254307,148610.000,22399,1,EL,1,100,-11647.200195
1713788022.320808,148676.500,22413,2,EL,1,100,-11650.200195
1713788022.387308,148743.000,22413,2,EL,1,100,-11650.799805
1713788022.454309,148810.000,22430,1,EL,1,100,-11653.400391
1713788022.520810,148876.500,22447,2,EL,1,100,-11657.799805
1713788022.587311,148943.000,22447,2,EL,1,100,-11662.000000
1713788022.654312,149010.000,22464,1,EL,1,100,-11665.799805
1713788022.720813,149076.500,22478,2,EL,1,100,-11668.200195
1713788022.787314,149143.000,22478,2,EL,1,100,-11668.000000
1713788022.854315,149210.000,22495,1,EL,1,100,-11671.599609
1713788022.920815,149276.500,22519,2,EL,1,100,-11674.799805
1713788022.987316,149343.000,22519,2,EL,1,100,-11682.599609
1713788023.054317,149410.000,22536,2,EL,1,100,-11686.000000
1713788023.121318,149477.000,22536,2,EL,1,100,-11685.599609
1713788023.187319,149543.000,22552,1,EL,1,100,-11686.200195
1713788023.254320,149610.000,22568,2,EL,1,100,-11687.000000
1713788023.321321,149677.000,22568,2,EL,1,100,-11690.400391
1713788023.387321,149743.000,22584,1,EL,1,100,-11695.400391
1713788023.454322,149810.000,22601,2,EL,1,100,-11702.000000
1713788023.521323,149877.000,22601,2,EL,1,100,-11699.000000
1713788023.587324,149943.000,22618,1,EL,1,100,-11700.200195
1713788023.654325,150010.000,22637,2,EL,1,100,-11701.599609
1713788023.721326,150077.000,22637,2,EL,1,100,-11702.000000
1713788023.787326,150143.000,22653,1,EL,1,100,-11704.799805
1713788023.854327,150210.000,22673,2,EL,1,100,-11706.000000
1713788023.921328,150277.000,22673,2,EL,1,100,-11708.000000
1713788023.987329,150343.000,22689,1,EL,1,100,-11707.799805
1713788024.054330,150410.000,22704,2,EL,1,100,-11705.799805
1713788024.121331,150477.000,22704,2,EL,1,100,-11701.400391
1713788024.187332,150543.000,22720,1,EL,1,100,-11700.599609
1713788024.254333,150610.000,22738,2,EL,1,100,-11699.200195
