LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1713793841.350054,343787.000,53757,1,SF,1,100,0.0000
1713793841.617058,344054.000,53805,1,SF,1,100,0.0000
1713793841.950063,344387.000,53854,1,SF,1,100,0.0000
1713793842.350068,344787.000,53920,1,SF,1,100,0.0000
1713793842.684073,345121.000,53969,1,SF,1,100,0.0000
1713793842.950077,345387.000,54018,1,SF,1,100,0.0000
1713793843.284082,345721.000,54066,1,SF,1,100,0.0000
1713793843.683088,346120.000,54131,1,SF,1,100,0.0000
1713793843.950092,346387.000,54182,1,SF,1,100,0.0000
1713793844.283097,346720.000,54232,1,SF,1,100,0.0000
1713793844.683103,347120.000,54297,1,SF,1,100,0.0000
1713793844.950107,347387.000,54346,1,SF,1,100,0.0000
1713793845.350113,347787.000,54401,1,SF,1,100,0.0000
1713793845.617117,348054.000,54450,1,SF,1,100,0.0000
1713793845.950122,348387.000,54498,1,SF,1,100,0.0000
1713793846.350128,348787.000,54564,1,SF,1,100,0.0000
1713793846.683133,349120.000,54614,1,SF,1,100,0.0000
1713793847.016138,349453.000,54663,1,SF,1,100,0.0000
1713793847.283142,349720.000,54696,1,SF,1,100,0.0000
1713793847.683147,350120.000,54761,1,SF,1,100,0.0000
1713793847.950151,350387.000,54811,1,SF,1,100,0.0000
1713793848.283156,350720.000,54860,1,SF,1,100,0.0000
1713793848.683162,351120.000,54925,1,SF,1,100,0.0000
1713793848.950166,351387.000,54973,1,SF,1,100,0.0000
1713793849.283171,351720.000,55026,1,SF,1,100,0.0000
1713793849.616176,352053.000,55074,1,SF,1,100,0.0000
1713793849.950181,352387.000,55123,1,SF,1,100,0.0000
1713793850.349187,352786.000,55179,1,SF,1,100,0.0000
1713793850.616191,353053.000,55229,1,SF,1,100,0.0000
1713793850.949196,353386.000,55278,1,SF,1,100,0.0000
1713793851.349202,353786.000,55343,1,SF,1,100,0.0000
1713793851.616206,354053.000,55377,1,SF,1,100,0.0000
1713793852.016212,354453.000,55442,1,SF,1,100,0.0000
1713793852.283216,354720.000,55492,1,SF,1,100,0.0000
1713793852.616220,355053.000,55542,1,SF,1,100,0.0000
1713793852.949225,355386.000,55591,1,SF,1,100,0.0000
1713793853.349231,355786.000,55656,1,SF,1,100,0.0000
1713793853.616235,356053.000,55705,1,SF,1,100,0.0000
1713793853.949240,356386.000,55755,1,SF,1,100,0.0000
1713793854.282245,356719.000,55806,1,SF,1,100,0.0000
1713793854.682251,357119.000,55871,1,SF,1,100,0.0000
1713793855.016256,357453.000,55919,1,SF,1,100,0.0000
1713793855.282260,357719.000,55970,1,SF,1,100,0.0000
1713793855.616265,358053.000,56023,1,SF,1,100,0.0000
1713793855.949270,358386.000,56072,1,SF,1,100,0.0000
1713793856.282275,358719.000,56122,1,SF,1,100,0.0000
1713793856.616280,359053.000,56171,1,SF,1,100,0.0000
1713793857.015286,359452.000,56236,1,SF,1,100,0.0000
1713793857.282290,359719.000,56286,1,SF,1,100,0.0000
1713793857.616295,360053.000,56335,1,SF,1,100,0.0000
1713793858.015301,360452.000,56400,1,SF,1,100,0.0000
1713793858.282305,360719.000,56448,1,SF,1,100,0.0000
1713793858.682310,361119.000,56499,1,SF,1,100,0.0000
1713793858.949314,361386.000,56547,1,SF,1,100,0.0000
1713793859.282319,361719.000,56598,1,SF,1,100,0.0000
1713793859.682325,362119.000,56663,1,SF,1,100,0.0000
1713793859.949329,362386.000,56713,1,SF,1,100,0.0000
1713793860.282334,362719.000,56762,1,SF,1,100,0.0000
1713793860.682340,363119.000,56818,1,SF,1,100,0.0000
1713793861.015345,363452.000,56868,1,SF,1,100,0.0000
1713793861.348350,363785.000,56917,1,SF,1,100,0.0000
1713793861.615354,364052.000,56968,1,SF,1,100,0.0000
1713793861.948359,364385.000,57016,1,SF,1,100,0.0000
1713793862.348365,364785.000,57081,1,SF,1,100,0.0000
1713793862.615369,365052.000,57132,1,SF,1,100,0.0000
1713793863.015375,365452.000,57164,1,SF,1,100,0.0000
1713793863.348379,365785.000,57198,1,SF,1,100,0.0000
1713793863.681384,366118.000,57246,1,SF,1,100,0.0000
1713793863.948388,366385.000,57297,1,SF,1,100,0.0000
1713793864.281393,366718.000,57347,1,SF,1,100,0.0000
1713793864.681399,367118.000,57412,1,SF,1,100,0.0000
1713793864.948403,367385.000,57461,1,SF,1,100,0.0000
1713793865.281408,367718.000,57510,1,SF,1,100,0.0000
1713793865.681414,368118.000,57565,1,SF,1,100,0.0000
1713793865.948418,368385.000,57616,1,SF,1,100,0.0000
1713793866.281423,368718.000,57664,1,SF,1,100,0.0000
1713793866.681429,369118.000,57729,1,SF,1,100,0.0000
1713793866.948433,369385.000,57778,1,SF,1,100,0.0000
1713793867.281438,369718.000,57827,1,SF,1,100,0.0000
1713793867.614443,370051.000,57877,1,SF,1,100,0.0000
1713793868.014449,370451.000,57942,1,SF,1,100,0.0000
1713793868.281453,370718.000,57990,1,SF,1,100,0.0000
1713793868.614458,371051.000,58039,1,SF,1,100,0.0000
1713793869.014463,371451.000,58106,1,SF,1,100,0.0000
1713793869.281467,371718.000,58156,1,SF,1,100,0.0000
1713793869.614472,372051.000,58205,1,SF,1,100,0.0000
1713793869.948477,372385.000,58253,1,SF,1,100,0.0000
1713793870.347483,372784.000,58318,1,SF,1,100,0.0000
1713793870.614487,373051.000,58369,1,SF,1,100,0.0000
1713793870.947492,373384.000,58422,1,SF,1,100,0.0000
1713793871.281497,373718.000,58471,1,SF,1,100,0.0000
1713793871.614502,374051.000,58521,1,SF,1,100,0.0000
1713793872.014508,374451.000,58586,1,SF,1,100,0.0000
1713793872.281512,374718.000,58635,1,SF,1,100,0.0000
1713793872.614517,375051.000,58683,1,SF,1,100,0.0000
1713793873.014523,375451.000,58748,1,SF,1,100,0.0000
1713793873.281527,375718.000,58799,1,SF,1,100,0.0000
1713793873.614532,376051.000,58849,1,SF,1,100,0.0000
1713793873.947536,376384.000,58898,1,SF,1,100,0.0000
1713793874.347543,376784.000,58965,1,SF,1,100,0.0000
1713793874.614546,377051.000,59015,1,SF,1,100,0.0000
1713793874.947551,377384.000,59064,1,SF,1,100,0.0000
1713793875.347557,377784.000,59129,1,SF,1,100,0.0000
1713793875.614561,378051.000,59177,1,SF,1,100,0.0000
1713793876.014567,378451.000,59235,1,SF,1,100,0.0000
1713793876.280571,378717.000,59284,1,SF,1,100,0.0000
1713793876.614576,379051.000,59332,1,SF,1,100,0.0000
1713793877.013582,379450.000,59398,1,SF,1,100,0.0000
1713793877.280586,379717.000,59448,1,SF,1,100,0.0000
1713793877.613591,380050.000,59496,1,SF,1,100,0.0000
1713793877.947596,380384.000,59545,1,SF,1,100,0.0000
1713793878.347602,380784.000,59610,1,SF,1,100,0.0000
1713793878.613606,381050.000,59660,1,SF,1,100,0.0000
1713793878.947611,381384.000,59709,1,SF,1,100,0.0000
1713793879.347616,381784.000,59776,1,SF,1,100,0.0000
1713793879.613621,382050.000,59824,1,SF,1,100,0.0000
1713793879.947625,382384.000,59875,1,SF,1,100,0.0000
1713793880.280630,382717.000,59923,1,SF,1,100,0.0000
1713793880.680636,383117.000,59988,1,SF,1,100,0.0000
1713793881.013641,383450.000,60042,1,SF,1,100,0.0000
1713793881.346646,383783.000,60092,1,SF,1,100,0.0000
1713793881.613650,384050.000,60141,1,SF,1,100,0.0000
1713793881.946655,384383.000,60189,1,SF,1,100,0.0000
1713793882.346661,384783.000,60254,1,SF,1,100,0.0000
1713793882.613665,385050.000,60305,1,SF,1,100,0.0000
1713793882.946670,385383.000,60353,1,SF,1,100,0.0000
1713793883.280675,385717.000,60403,1,SF,1,100,0.0000
1713793883.613680,386050.000,60451,1,SF,1,100,0.0000
1713793884.013686,386450.000,60518,1,SF,1,100,0.0000
1713793884.346691,386783.000,60567,1,SF,1,100,0.0000
1713793884.613694,387050.000,60617,1,SF,1,100,0.0000
1713793884.946699,387383.000,60666,1,SF,1,100,0.0000
1713793885.346705,387783.000,60731,1,SF,1,100,0.0000
1713793885.613709,388050.000,60779,1,SF,1,100,0.0000
1713793885.946714,388383.000,60829,1,SF,1,100,0.0000
1713793886.346720,388783.000,60882,1,SF,1,100,0.0000
1713793886.613724,389050.000,60932,1,SF,1,100,0.0000
1713793886.946729,389383.000,60981,1,SF,1,100,0.0000
1713793887.346735,389783.000,61046,1,SF,1,100,0.0000
1713793887.613739,390050.000,61094,1,SF,1,100,0.0000
1713793887.946744,390383.000,61144,1,SF,1,100,0.0000
1713793888.279749,390716.000,61193,1,SF,1,100,0.0000
1713793888.679755,391116.000,61258,1,SF,1,100,0.0000
1713793888.946759,391383.000,61307,1,SF,1,100,0.0000
1713793889.279764,391716.000,61357,1,SF,1,100,0.0000
1713793889.679770,392116.000,61422,1,SF,1,100,0.0000
1713793889.946774,392383.000,61473,1,SF,1,100,0.0000
1713793890.279778,392716.000,61521,1,SF,1,100,0.0000
1713793890.612783,393049.000,61570,1,SF,1,100,0.0000
1713793891.012789,393449.000,61635,1,SF,1,100,0.0000
1713793891.345794,393782.000,61690,1,SF,1,100,0.0000
1713793891.612798,394049.000,61739,1,SF,1,100,0.0000
1713793891.945803,394382.000,61789,1,SF,1,100,0.0000
1713793892.279808,394716.000,61838,1,SF,1,100,0.0000
1713793892.679814,395116.000,61903,1,SF,1,100,0.0000
1713793892.945818,395382.000,61951,1,SF,1,100,0.0000
1713793893.279823,395716.000,62000,1,SF,1,100,0.0000
1713793893.678829,396115.000,62066,1,SF,1,100,0.0000
1713793894.012834,396449.000,62117,1,SF,1,100,0.0000
1713793894.278838,396715.000,62166,1,SF,1,100,0.0000
1713793894.612843,397049.000,62214,1,SF,1,100,0.0000
1713793895.012849,397449.000,62279,1,SF,1,100,0.0000
1713793895.279853,397716.000,62330,1,SF,1,100,0.0000
1713793895.612857,398049.000,62378,1,SF,1,100,0.0000
1713793896.012863,398449.000,62443,1,SF,1,100,0.0000
1713793896.345868,398782.000,62497,1,SF,1,100,0.0000
1713793896.678873,399115.000,62547,1,SF,1,100,0.0000
1713793896.945877,399382.000,62596,1,SF,1,100,0.0000
1713793897.278882,399715.000,62645,1,SF,1,100,0.0000
1713793897.611887,400048.000,62695,1,SF,1,100,0.0000
1713793898.011893,400448.000,62760,1,SF,1,100,0.0000
1713793898.278897,400715.000,62808,1,SF,1,100,0.0000
1713793898.611902,401048.000,62857,1,SF,1,100,0.0000
1713793899.011908,401448.000,62924,1,SF,1,100,0.0000
1713793899.278912,401715.000,62974,1,SF,1,100,0.0000
1713793899.611917,402048.000,63023,1,SF,1,100,0.0000
1713793899.945922,402382.000,63071,1,SF,1,100,0.0000
1713793900.345927,402782.000,63136,1,SF,1,100,0.0000
1713793900.611932,403048.000,63187,1,SF,1,100,0.0000
1713793900.944937,403381.000,63235,1,SF,1,100,0.0000
1713793901.344942,403781.000,63300,1,SF,1,100,0.0000
1713793901.611946,404048.000,63339,1,SF,1,100,0.0000
1713793902.011952,404448.000,63404,1,SF,1,100,0.0000
1713793902.278956,404715.000,63453,1,SF,1,100,0.0000
1713793902.611961,405048.000,63501,1,SF,1,100,0.0000
1713793903.011967,405448.000,63568,1,SF,1,100,0.0000
1713793903.278971,405715.000,63619,1,SF,1,100,0.0000
1713793903.611976,406048.000,63667,1,SF,1,100,0.0000
1713793904.011982,406448.000,63734,1,SF,1,100,0.0000
1713793904.344987,406781.000,63783,1,SF,1,100,0.0000
1713793904.611991,407048.000,63833,1,SF,1,100,0.0000
1713793904.944996,407381.000,63884,1,SF,1,100,0.0000
1713793905.345002,407781.000,63949,1,SF,1,100,0.0000
1713793905.612005,408048.000,63997,1,SF,1,100,0.0000
1713793905.945010,408381.000,64046,1,SF,1,100,0.0000
1713793906.345016,408781.000,64112,1,SF,1,100,0.0000
1713793906.611020,409047.000,64150,1,SF,1,100,0.0000
1713793907.011026,409447.000,64215,1,SF,1,100,0.0000
1713793907.278030,409714.000,64265,1,SF,1,100,0.0000
1713793907.611035,410047.000,64314,1,SF,1,100,0.0000
1713793908.011041,410447.000,64379,1,SF,1,100,0.0000
1713793908.345046,410781.000,64427,1,SF,1,100,0.0000
1713793908.611050,411047.000,64478,1,SF,1,100,0.0000
1713793908.945055,411381.000,64526,1,SF,1,100,0.0000
1713793909.345061,411781.000,64593,1,SF,1,100,0.0000
1713793909.611065,412047.000,64642,1,SF,1,100,0.0000
1713793909.945070,412381.000,64690,1,SF,1,100,0.0000
1713793910.344076,412780.000,64756,1,SF,1,100,0.0000
1713793910.678081,413114.000,64806,1,SF,1,100,0.0000
1713793910.944085,413380.000,64854,1,SF,1,100,0.0000
1713793911.278090,413714.000,64903,1,SF,1,100,0.0000
1713793911.678095,414114.000,64973,1,SF,1,100,0.0000
1713793912.011100,414447.000,65022,1,SF,1,100,0.0000
1713793912.344105,414780.000,65071,1,SF,1,100,0.0000
1713793912.611109,415047.000,65121,1,SF,1,100,0.0000
1713793912.944114,415380.000,65170,1,SF,1,100,0.0000
1713793913.344120,415780.000,65235,1,SF,1,100,0.0000
1713793913.611124,416047.000,65283,1,SF,1,100,0.0000
1713793913.944129,416380.000,65332,1,SF,1,100,0.0000
1713793914.344135,416780.000,65400,1,SF,1,100,0.0000
1713793914.611139,417047.000,65449,1,SF,1,100,0.0000
1713793914.944144,417380.000,65498,1,SF,1,100,0.0000
1713793915.277149,417713.000,10,1,SF,1,100,0.0000
1713793915.677155,418113.000,75,1,SF,1,100,0.0000
1713793915.944159,418380.000,126,1,SF,1,100,0.0000
1713793916.277164,418713.000,174,1,SF,1,100,0.0000
1713793916.677170,419113.000,239,1,SF,1,100,0.0000
1713793916.944173,419380.000,293,1,SF,1,100,0.0000
1713793917.277178,419713.000,343,1,SF,1,100,0.0000
1713793917.610183,420046.000,392,1,SF,1,100,0.0000
1713793918.010189,420446.000,457,1,SF,1,100,0.0000
1713793918.277193,420713.000,505,1,SF,1,100,0.0000
1713793918.610198,421046.000,554,1,SF,1,100,0.0000
1713793918.944203,421380.000,604,1,SF,1,100,0.0000
1713793919.277208,421713.000,655,1,SF,1,100,0.0000
1713793919.677214,422113.000,720,1,SF,1,100,0.0000
1713793919.944218,422380.000,770,1,SF,1,100,0.0000
1713793920.277223,422713.000,821,1,SF,1,100,0.0000
1713793920.677229,423113.000,886,1,SF,1,100,0.0000
1713793920.943233,423379.000,934,1,SF,1,100,0.0000
1713793921.277238,423713.000,984,1,SF,1,100,0.0000
1713793921.677243,424113.000,1051,1,SF,1,100,0.0000
1713793922.010248,424446.000,1105,1,SF,1,100,0.0000
1713793922.277252,424713.000,1154,1,SF,1,100,0.0000
1713793922.610257,425046.000,1202,1,SF,1,100,0.0000
1713793923.010263,425446.000,1269,1,SF,1,100,0.0000
1713793923.277267,425713.000,1320,1,SF,1,100,0.0000
1713793923.610272,426046.000,1368,1,SF,1,100,0.0000
1713793924.010278,426446.000,1437,1,SF,1,100,0.0000
1713793924.343283,426779.000,1486,1,SF,1,100,0.0000
1713793924.610287,427046.000,1536,1,SF,1,100,0.0000
1713793924.943292,427379.000,1585,1,SF,1,100,0.0000
1713793925.343298,427779.000,1650,1,SF,1,100,0.0000
1713793925.610302,428046.000,1698,1,SF,1,100,0.0000
1713793925.943307,428379.000,1747,1,SF,1,100,0.0000
1713793926.343313,428779.000,1813,1,SF,1,100,0.0000
1713793926.610317,429046.000,1862,1,SF,1,100,0.0000
1713793926.943321,429379.000,1916,1,SF,1,100,0.0000
1713793927.276326,429712.000,1964,1,SF,1,100,0.0000
1713793927.676332,430112.000,2029,1,SF,1,100,0.0000
1713793927.943336,430379.000,2082,1,SF,1,100,0.0000
1713793928.276341,430712.000,2130,1,SF,1,100,0.0000
1713793928.676347,431112.000,2197,1,SF,1,100,0.0000
1713793928.943351,431379.000,2246,1,SF,1,100,0.0000
1713793929.276356,431712.000,2297,1,SF,1,100,0.0000
1713793929.609361,432045.000,2347,1,SF,1,100,0.0000
1713793930.009367,432445.000,2412,1,SF,1,100,0.0000
1713793930.276371,432712.000,2460,1,SF,1,100,0.0000
1713793930.609376,433045.000,2511,1,SF,1,100,0.0000
1713793931.009382,433445.000,2578,1,SF,1,100,0.0000
1713793931.276386,433712.000,2628,1,SF,1,100,0.0000
1713793931.609391,434045.000,2679,1,SF,1,100,0.0000
1713793931.942396,434378.000,2727,1,SF,1,100,0.0000
1713793932.342402,434778.000,2799,1,SF,1,100,0.0000
1713793932.609406,435045.000,2850,1,SF,1,100,0.0000
1713793932.942410,435378.000,2898,1,SF,1,100,0.0000
1713793933.342416,435778.000,2965,1,SF,1,100,0.0000
1713793933.609420,436045.000,3014,1,SF,1,100,0.0000
1713793933.942425,436378.000,3066,1,SF,1,100,2.0823
1713793934.275430,436711.000,3117,1,SF,1,100,2.0582
1713793934.675436,437111.000,3184,1,SF,1,100,4.1166
1713793934.942440,437378.000,3234,1,SF,1,100,4.0690
1713793935.275445,437711.000,3285,1,SF,1,100,6.1042
1713793935.675451,438111.000,3355,1,SF,1,100,8.1158
1713793936.009456,438445.000,3406,1,SF,1,100,10.1042
1713793936.275460,438711.000,3455,1,SF,1,100,9.9873
1713793936.609465,439045.000,3505,1,SF,1,100,9.8718
1713793937.008471,439444.000,3572,1,SF,1,100,11.8398
1713793937.275475,439711.000,3632,1,SF,1,100,13.7851
1713793937.608479,440044.000,3682,1,SF,1,100,15.7079
1713793938.008486,440444.000,3749,1,SF,1,100,17.6084
1713793938.342490,440778.000,3802,1,SF,1,100,19.4870
1713793938.608494,441044.000,3852,1,SF,1,100,19.2616
1713793938.942499,441378.000,3905,1,SF,1,100,21.1210
1713793939.342505,441778.000,3974,1,SF,1,100,22.9589
1713793939.608509,442044.000,4022,1,SF,1,100,22.6933
1713793939.942514,442378.000,4074,1,SF,1,100,22.4308
1713793940.275519,442711.000,4125,1,SF,1,100,24.2536
1713793940.675525,443111.000,4192,1,SF,1,100,23.9730
1713793940.941529,443377.000,4243,1,SF,1,100,25.7779
1713793941.275534,443711.000,4291,1,SF,1,100,25.4797
1713793941.675540,444111.000,4358,1,SF,1,100,27.2672
1713793941.941544,444377.000,4411,1,SF,1,100,29.0341
1713793942.275549,444711.000,4466,1,SF,1,100,30.7804
1713793942.608554,445044.000,4515,1,SF,1,100,30.4244
1713793943.008559,445444.000,4580,1,SF,1,100,30.0724
1713793943.275563,445711.000,4630,1,SF,1,100,29.7245
1713793943.608568,446044.000,4681,1,SF,1,100,31.4629
1713793944.008574,446444.000,4750,1,SF,1,100,33.1812
1713793944.275578,446711.000,4798,1,SF,1,100,32.7974
1713793944.608583,447044.000,4851,1,SF,1,100,34.5002
1713793944.941588,447377.000,4901,1,SF,1,100,36.1834
1713793945.341594,447777.000,4966,1,SF,1,100,35.7648
1713793945.608598,448044.000,5017,1,SF,1,100,37.4333
1713793945.941603,448377.000,5067,1,SF,1,100,39.0826
1713793946.341609,448777.000,5132,1,SF,1,100,38.6305
1713793946.674614,449110.000,5183,1,SF,1,100,38.1836
1713793946.941618,449377.000,5231,1,SF,1,100,37.7419
1713793947.274623,449710.000,5282,1,SF,1,100,39.3875
1713793947.674629,450110.000,5352,1,SF,1,100,38.9319
1713793947.941633,450377.000,5402,1,SF,1,100,38.4815
1713793948.274637,450710.000,5455,1,SF,1,100,42.2009
1713793948.674644,451110.000,5522,1,SF,1,100,43.7949
1713793948.941648,451377.000,5570,1,SF,1,100,43.2883
1713793949.274652,451710.000,5623,1,SF,1,100,42.7875
1713793949.607657,452043.000,5673,1,SF,1,100,42.2926
1713793950.007663,452443.000,5740,1,SF,1,100,43.8856
1713793950.274667,452710.000,5789,1,SF,1,100,43.3779
1713793950.607672,453043.000,5839,1,SF,1,100,44.9584
1713793951.007678,453443.000,5907,1,SF,1,100,44.4383
1713793951.340683,453776.000,5959,1,SF,1,100,46.0065
1713793951.607687,454043.000,6011,1,SF,1,100,49.6388
