LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1713793803.355491,305793.000,47725,2,PI,1,100,145556
1713793803.395491,305833.000,47741,3,PI,1,100,145585
1713793803.435492,305873.000,47741,3,PI,1,100,145573
1713793803.475492,305913.000,47741,3,PI,1,100,145536
1713793803.515493,305953.000,47756,2,PI,1,100,145532
1713793803.555494,305993.000,47756,2,PI,1,100,145518
1713793803.595494,306033.000,47775,3,PI,1,100,145539
1713793803.635495,306073.000,47775,3,PI,1,100,145556
1713793803.675495,306113.000,47775,3,PI,1,100,145572
1713793803.715496,306153.000,47792,2,PI,1,100,145567
1713793803.755497,306193.000,47792,2,PI,1,100,145582
1713793803.795164,306232.667,47808,3,PI,1,100,145580
1713793803.834831,306272.333,47808,3,PI,1,100,145559
1713793803.874498,306312.000,47808,3,PI,1,100,145574
1713793803.914999,306352.500,47825,2,PI,1,100,145583
1713793803.955500,306393.000,47825,2,PI,1,100,145584
1713793803.995167,306432.667,47842,3,PI,1,100,145590
1713793804.034834,306472.333,47842,3,PI,1,100,145602
1713793804.074502,306512.000,47842,3,PI,1,100,145607
1713793804.114502,306552.000,47859,2,PI,1,100,145606
1713793804.154503,306592.000,47859,2,PI,1,100,145612
1713793804.194503,306632.000,47882,4,PI,1,100,145629
1713793804.234504,306672.000,47882,4,PI,1,100,145655
1713793804.274504,306712.000,47882,4,PI,1,100,145653
1713793804.314505,306752.000,47882,4,PI,1,100,145661
1713793804.354506,306792.000,47898,3,PI,1,100,145632
1713793804.394506,306832.000,47898,3,PI,1,100,145606
1713793804.434507,306872.000,47898,3,PI,1,100,145585
1713793804.474507,306912.000,47915,2,PI,1,100,145550
1713793804.514508,306952.000,47915,2,PI,1,100,145540
1713793804.554508,306992.000,47930,3,PI,1,100,145557
1713793804.594509,307032.000,47930,3,PI,1,100,145570
1713793804.634510,307072.000,47930,3,PI,1,100,145562
1713793804.674510,307112.000,47947,2,PI,1,100,145561
1713793804.714511,307152.000,47947,2,PI,1,100,145560
1713793804.754512,307192.000,47965,3,PI,1,100,145573
1713793804.794512,307232.000,47965,3,PI,1,100,145580
1713793804.834513,307272.000,47965,3,PI,1,100,145566
1713793804.874513,307312.000,47982,2,PI,1,100,145554
1713793804.914514,307352.000,47982,2,PI,1,100,145561
1713793804.954515,307392.000,47999,3,PI,1,100,145564
1713793804.994515,307432.000,47999,3,PI,1,100,145575
1713793805.034516,307472.000,47999,3,PI,1,100,145573
1713793805.074516,307512.000,48016,2,PI,1,100,145578
1713793805.114517,307552.000,48016,2,PI,1,100,145572
