LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1713793842.277067,344714.000,53909,1,T1,1,100,31.045
1713793842.410069,344847.000,53941,1,T1,1,100,31.055
1713793842.543071,344980.000,53958,1,T1,1,100,30.953
1713793842.677073,345114.000,53975,1,T1,1,100,31.015
1713793842.810075,345247.000,54006,1,T1,1,100,31.113
1713793842.943077,345380.000,54024,1,T1,1,100,31.013
1713793843.077079,345514.000,54040,1,T1,1,100,31.006
1713793843.210081,345647.000,54072,1,T1,1,100,31.073
1713793843.343083,345780.000,54089,1,T1,1,100,31.032
1713793843.477085,345914.000,54105,1,T1,1,100,31.120
1713793843.610087,346047.000,54137,1,T1,1,100,31.087
1713793843.743089,346180.000,54154,1,T1,1,100,31.073
1713793843.877091,346314.000,54170,1,T1,1,100,31.032
1713793844.010093,346447.000,54204,1,T1,1,100,31.120
1713793844.143095,346580.000,54221,1,T1,1,100,31.052
1713793844.277097,346714.000,54238,1,T1,1,100,31.022
1713793844.410099,346847.000,54269,1,T1,1,100,31.081
1713793844.543101,346980.000,54286,1,T1,1,100,30.929
1713793844.677103,347114.000,54303,1,T1,1,100,30.969
1713793844.810105,347247.000,54320,1,T1,1,100,31.093
1713793844.943107,347380.000,54352,1,T1,1,100,31.111
1713793845.077109,347514.000,54368,1,T1,1,100,31.084
1713793845.210111,347647.000,54390,1,T1,1,100,31.072
1713793845.343113,347780.000,54407,1,T1,1,100,30.818
1713793845.476115,347913.000,54438,1,T1,1,100,31.063
1713793845.610117,348047.000,54456,1,T1,1,100,31.063
1713793845.743119,348180.000,54472,1,T1,1,100,31.098
1713793845.876121,348313.000,54504,1,T1,1,100,31.113
1713793846.010123,348447.000,54521,1,T1,1,100,31.120
1713793846.143125,348580.000,54537,1,T1,1,100,31.123
1713793846.276127,348713.000,54554,1,T1,1,100,31.018
1713793846.410129,348847.000,54586,1,T1,1,100,31.043
1713793846.543131,348980.000,54602,1,T1,1,100,31.090
1713793846.676132,349113.000,54620,1,T1,1,100,31.110
1713793846.810134,349247.000,54651,1,T1,1,100,31.083
1713793846.943136,349380.000,54669,2,T1,1,100,31.036
1713793847.076138,349513.000,54669,2,T1,1,100,31.051
1713793847.210140,349647.000,54702,1,T1,1,100,30.987
1713793847.343142,349780.000,54718,1,T1,1,100,31.030
1713793847.476144,349913.000,54735,1,T1,1,100,31.048
1713793847.610146,350047.000,54767,1,T1,1,100,31.056
1713793847.743148,350180.000,54783,1,T1,1,100,31.060
1713793847.876150,350313.000,54800,1,T1,1,100,31.061
1713793848.010152,350447.000,54832,1,T1,1,100,31.062
1713793848.143154,350580.000,54848,1,T1,1,100,31.062
1713793848.276156,350713.000,54866,1,T1,1,100,30.991
1713793848.410158,350847.000,54897,1,T1,1,100,31.103
1713793848.543160,350980.000,54913,1,T1,1,100,31.186
1713793848.676162,351113.000,54931,1,T1,1,100,31.081
1713793848.810164,351247.000,54947,1,T1,1,100,30.999
1713793848.943166,351380.000,54979,1,T1,1,100,31.071
1713793849.076168,351513.000,54998,1,T1,1,100,31.031
1713793849.209170,351646.000,55014,1,T1,1,100,31.120
1713793849.343172,351780.000,55046,1,T1,1,100,31.123
1713793849.476174,351913.000,55063,1,T1,1,100,31.018
1713793849.609176,352046.000,55080,1,T1,1,100,31.079
1713793849.743178,352180.000,55097,1,T1,1,100,31.105
1713793849.876180,352313.000,55129,1,T1,1,100,31.045
1713793850.009182,352446.000,55145,1,T1,1,100,31.091
1713793850.143184,352580.000,55162,1,T1,1,100,31.110
1713793850.276186,352713.000,55185,1,T1,1,100,31.012
1713793850.409188,352846.000,55201,1,T1,1,100,31.076
1713793850.543190,352980.000,55218,1,T1,1,100,31.068
