LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1713793800.661951,303099.500,47291,2,PR,1,100,131828
1713793800.701452,303139.000,47291,2,PR,1,100,131812
1713793800.741452,303179.000,47307,3,PR,1,100,131820
1713793800.781453,303219.000,47307,3,PR,1,100,131823
1713793800.821453,303259.000,47307,3,PR,1,100,131844
1713793800.861787,303299.333,47324,3,PR,1,100,131846
1713793800.902121,303339.667,47324,3,PR,1,100,131844
1713793800.942455,303380.000,47324,3,PR,1,100,131839
1713793800.981956,303419.500,47339,2,PR,1,100,131843
1713793801.021456,303459.000,47339,2,PR,1,100,131836
1713793801.061457,303499.000,47358,3,PR,1,100,131863
1713793801.101457,303539.000,47358,3,PR,1,100,131860
1713793801.141458,303579.000,47358,3,PR,1,100,131849
1713793801.181458,303619.000,47374,2,PR,1,100,131832
1713793801.221459,303659.000,47374,2,PR,1,100,131803
1713793801.261460,303699.000,47392,3,PR,1,100,131808
1713793801.301460,303739.000,47392,3,PR,1,100,131816
1713793801.341461,303779.000,47392,3,PR,1,100,131818
1713793801.381462,303819.000,47407,2,PR,1,100,131808
1713793801.421462,303859.000,47407,2,PR,1,100,131792
1713793801.461463,303899.000,47423,3,PR,1,100,131792
1713793801.501463,303939.000,47423,3,PR,1,100,131786
1713793801.541464,303979.000,47423,3,PR,1,100,131784
1713793801.581465,304019.000,47440,2,PR,1,100,131780
1713793801.621465,304059.000,47440,2,PR,1,100,131750
1713793801.661466,304099.000,47457,2,PR,1,100,131744
1713793801.701466,304139.000,47457,2,PR,1,100,131763
1713793801.746134,304183.667,47472,3,PR,1,100,131776
1713793801.790801,304228.333,47472,3,PR,1,100,131789
1713793801.835468,304273.000,47472,3,PR,1,100,131768
1713793801.875469,304313.000,47491,3,PR,1,100,131763
1713793801.915469,304353.000,47491,3,PR,1,100,131751
1713793801.955470,304393.000,47491,3,PR,1,100,131728
1713793801.995471,304433.000,47507,2,PR,1,100,131717
1713793802.035471,304473.000,47507,2,PR,1,100,131709
1713793802.075472,304513.000,47524,3,PR,1,100,131737
1713793802.115472,304553.000,47524,3,PR,1,100,131735
1713793802.155473,304593.000,47524,3,PR,1,100,131737
1713793802.195474,304633.000,47540,2,PR,1,100,131743
1713793802.235474,304673.000,47540,2,PR,1,100,131732
1713793802.275475,304713.000,47558,3,PR,1,100,131766
1713793802.315475,304753.000,47558,3,PR,1,100,131770
1713793802.355476,304793.000,47558,3,PR,1,100,131766
1713793802.395477,304833.000,47574,2,PR,1,100,131794
1713793802.435477,304873.000,47574,2,PR,1,100,131839
1713793802.475478,304913.000,47591,3,PR,1,100,131876
1713793802.515478,304953.000,47591,3,PR,1,100,131849
1713793802.555479,304993.000,47591,3,PR,1,100,131814
1713793802.595479,305033.000,47608,2,PR,1,100,131788
1713793802.635480,305073.000,47608,2,PR,1,100,131791
1713793802.675481,305113.000,47625,3,PR,1,100,131839
1713793802.715481,305153.000,47625,3,PR,1,100,131846
1713793802.755482,305193.000,47625,3,PR,1,100,131842
1713793802.795482,305233.000,47641,2,PR,1,100,131828
1713793802.835483,305273.000,47641,2,PR,1,100,131801
1713793802.875484,305313.000,47659,3,PR,1,100,131751
1713793802.915484,305353.000,47659,3,PR,1,100,131741
1713793802.955485,305393.000,47659,3,PR,1,100,131755
1713793802.995486,305433.000,47675,2,PR,1,100,131787
1713793803.035486,305473.000,47675,2,PR,1,100,131781
1713793803.075487,305513.000,47692,3,PR,1,100,131808
1713793803.115487,305553.000,47692,3,PR,1,100,131828
1713793803.155488,305593.000,47692,3,PR,1,100,131851
1713793803.195488,305633.000,47708,3,PR,1,100,131876
1713793803.235489,305673.000,47708,3,PR,1,100,131873
1713793803.275490,305713.000,47708,3,PR,1,100,131863
1713793803.315490,305753.000,47726,2,PR,1,100,131874
1713793803.355491,305793.000,47726,2,PR,1,100,131900
1713793803.395491,305833.000,47742,3,PR,1,100,131916
1713793803.435492,305873.000,47742,3,PR,1,100,131895
1713793803.475492,305913.000,47742,3,PR,1,100,131882
1713793803.515493,305953.000,47757,2,PR,1,100,131861
1713793803.555494,305993.000,47757,2,PR,1,100,131847
1713793803.595494,306033.000,47776,3,PR,1,100,131842
1713793803.635495,306073.000,47776,3,PR,1,100,131859
1713793803.675495,306113.000,47776,3,PR,1,100,131871
1713793803.715496,306153.000,47793,2,PR,1,100,131885
1713793803.755497,306193.000,47793,2,PR,1,100,131890
1713793803.795164,306232.667,47809,3,PR,1,100,131870
1713793803.834831,306272.333,47809,3,PR,1,100,131861
1713793803.874498,306312.000,47809,3,PR,1,100,131885
1713793803.914999,306352.500,47826,2,PR,1,100,131888
1713793803.955500,306393.000,47826,2,PR,1,100,131879
1713793803.995167,306432.667,47843,3,PR,1,100,131889
1713793804.034834,306472.333,47843,3,PR,1,100,131892
1713793804.074502,306512.000,47843,3,PR,1,100,131903
1713793804.114502,306552.000,47860,2,PR,1,100,131920
1713793804.154503,306592.000,47860,2,PR,1,100,131924
1713793804.194503,306632.000,47883,4,PR,1,100,131941
1713793804.234504,306672.000,47883,4,PR,1,100,131939
1713793804.274504,306712.000,47883,4,PR,1,100,131934
1713793804.314505,306752.000,47883,4,PR,1,100,131942
1713793804.354506,306792.000,47899,3,PR,1,100,131922
1713793804.394506,306832.000,47899,3,PR,1,100,131900
1713793804.434507,306872.000,47899,3,PR,1,100,131882
1713793804.474507,306912.000,47916,2,PR,1,100,131848
1713793804.514508,306952.000,47916,2,PR,1,100,131850
1713793804.554508,306992.000,47931,3,PR,1,100,131855
1713793804.594509,307032.000,47931,3,PR,1,100,131864
1713793804.634510,307072.000,47931,3,PR,1,100,131868
1713793804.674510,307112.000,47948,2,PR,1,100,131889
1713793804.714511,307152.000,47948,2,PR,1,100,131871
1713793804.754512,307192.000,47966,3,PR,1,100,131872
1713793804.794512,307232.000,47966,3,PR,1,100,131862
1713793804.834513,307272.000,47966,3,PR,1,100,131867
1713793804.874513,307312.000,47983,2,PR,1,100,131860
1713793804.914514,307352.000,47983,2,PR,1,100,131877
1713793804.954515,307392.000,48000,3,PR,1,100,131874
1713793804.994515,307432.000,48000,3,PR,1,100,131876
1713793805.034516,307472.000,48000,3,PR,1,100,131877
1713793805.074516,307512.000,48017,2,PR,1,100,131884
1713793805.114517,307552.000,48017,2,PR,1,100,131883
1713793805.154517,307592.000,48033,3,PR,1,100,131863
1713793805.194518,307632.000,48033,3,PR,1,100,131861
1713793805.234519,307672.000,48033,3,PR,1,100,131868
1713793805.274519,307712.000,48051,2,PR,1,100,131871
1713793805.314520,307752.000,48051,2,PR,1,100,131863
1713793805.354520,307792.000,48066,3,PR,1,100,131858
1713793805.394521,307832.000,48066,3,PR,1,100,131850
1713793805.434522,307872.000,48066,3,PR,1,100,131849
1713793805.474522,307912.000,48082,2,PR,1,100,131871
1713793805.514523,307952.000,48082,2,PR,1,100,131877
1713793805.554523,307992.000,48099,3,PR,1,100,131895
1713793805.594524,308032.000,48099,3,PR,1,100,131886
1713793805.634525,308072.000,48099,3,PR,1,100,131866
1713793805.674525,308112.000,48116,3,PR,1,100,131852
1713793805.714526,308152.000,48116,3,PR,1,100,131869
1713793805.754526,308192.000,48116,3,PR,1,100,131868
1713793805.794527,308232.000,48132,2,PR,1,100,131872
1713793805.834527,308272.000,48132,2,PR,1,100,131880
1713793805.874528,308312.000,48150,3,PR,1,100,131886
1713793805.914529,308352.000,48150,3,PR,1,100,131899
1713793805.954529,308392.000,48150,3,PR,1,100,131896
1713793805.994530,308432.000,48166,2,PR,1,100,131892
1713793806.034530,308472.000,48166,2,PR,1,100,131865
1713793806.074531,308512.000,48183,3,PR,1,100,131871
1713793806.114532,308552.000,48183,3,PR,1,100,131865
1713793806.154532,308592.000,48183,3,PR,1,100,131864
1713793806.195033,308632.500,48199,2,PR,1,100,131863
1713793806.235533,308673.000,48199,2,PR,1,100,131859
1713793806.275201,308712.667,48217,3,PR,1,100,131869
1713793806.314868,308752.333,48217,3,PR,1,100,131864
1713793806.354535,308792.000,48217,3,PR,1,100,131853
1713793806.394536,308832.000,48233,2,PR,1,100,131851
1713793806.434536,308872.000,48233,2,PR,1,100,131845
1713793806.474537,308912.000,48250,3,PR,1,100,131841
1713793806.514538,308952.000,48250,3,PR,1,100,131855
1713793806.554538,308992.000,48250,3,PR,1,100,131856
1713793806.594539,309032.000,48267,2,PR,1,100,131855
1713793806.634539,309072.000,48267,2,PR,1,100,131837
1713793806.674540,309112.000,48282,3,PR,1,100,131848
1713793806.714540,309152.000,48282,3,PR,1,100,131867
1713793806.754541,309192.000,48282,3,PR,1,100,131864
1713793806.794542,309232.000,48298,3,PR,1,100,131862
1713793806.834542,309272.000,48298,3,PR,1,100,131868
1713793806.874543,309312.000,48298,3,PR,1,100,131855
1713793806.914543,309352.000,48316,2,PR,1,100,131869
1713793806.954544,309392.000,48316,2,PR,1,100,131880
1713793806.994545,309432.000,48332,3,PR,1,100,131874
1713793807.034545,309472.000,48332,3,PR,1,100,131849
1713793807.074546,309512.000,48332,3,PR,1,100,131849
1713793807.114547,309552.000,48347,2,PR,1,100,131857
1713793807.154547,309592.000,48347,2,PR,1,100,131840
1713793807.194548,309632.000,48363,3,PR,1,100,131846
1713793807.234548,309672.000,48363,3,PR,1,100,131843
1713793807.274549,309712.000,48363,3,PR,1,100,131835
1713793807.314549,309752.000,48381,2,PR,1,100,131831
1713793807.354550,309792.000,48381,2,PR,1,100,131843
1713793807.394551,309832.000,48397,3,PR,1,100,131821
1713793807.434551,309872.000,48397,3,PR,1,100,131834
1713793807.474552,309912.000,48397,3,PR,1,100,131835
1713793807.514552,309952.000,48413,2,PR,1,100,131853
1713793807.554553,309992.000,48413,2,PR,1,100,131844
1713793807.594553,310032.000,48429,3,PR,1,100,131850
1713793807.634554,310072.000,48429,3,PR,1,100,131840
1713793807.674555,310112.000,48429,3,PR,1,100,131837
1713793807.714555,310152.000,48446,2,PR,1,100,131840
1713793807.754556,310192.000,48446,2,PR,1,100,131849
1713793807.794557,310232.000,48462,3,PR,1,100,131841
1713793807.834557,310272.000,48462,3,PR,1,100,131833
1713793807.874558,310312.000,48462,3,PR,1,100,131825
1713793807.914558,310352.000,48480,2,PR,1,100,131828
1713793807.954559,310392.000,48480,2,PR,1,100,131813
1713793807.994560,310432.000,48494,3,PR,1,100,131814
1713793808.034560,310472.000,48494,3,PR,1,100,131821
1713793808.074561,310512.000,48494,3,PR,1,100,131812
1713793808.114561,310552.000,48511,2,PR,1,100,131821
1713793808.154562,310592.000,48511,2,PR,1,100,131833
1713793808.198896,310636.333,48528,3,PR,1,100,131828
1713793808.243230,310680.667,48528,3,PR,1,100,131829
1713793808.287564,310725.000,48528,3,PR,1,100,131834
1713793808.327564,310765.000,48545,2,PR,1,100,131819
1713793808.367565,310805.000,48545,2,PR,1,100,131792
1713793808.407566,310845.000,48559,3,PR,1,100,131793
1713793808.447566,310885.000,48559,3,PR,1,100,131818
1713793808.487567,310925.000,48559,3,PR,1,100,131811
1713793808.527567,310965.000,48576,2,PR,1,100,131829
1713793808.567568,311005.000,48576,2,PR,1,100,131860
1713793808.607569,311045.000,48593,3,PR,1,100,131818
1713793808.647569,311085.000,48593,3,PR,1,100,131837
1713793808.687570,311125.000,48593,3,PR,1,100,131824
1713793808.727570,311165.000,48610,2,PR,1,100,131831
1713793808.767571,311205.000,48610,2,PR,1,100,131820
1713793808.807571,311245.000,48624,3,PR,1,100,131811
1713793808.847572,311285.000,48624,3,PR,1,100,131816
1713793808.887573,311325.000,48624,3,PR,1,100,131830
1713793808.927573,311365.000,48642,2,PR,1,100,131833
1713793808.967574,311405.000,48642,2,PR,1,100,131834
1713793809.007575,311445.000,48660,3,PR,1,100,131810
1713793809.047575,311485.000,48660,3,PR,1,100,131831
1713793809.087576,311525.000,48660,3,PR,1,100,131834
1713793809.127576,311565.000,48677,3,PR,1,100,131844
1713793809.167577,311605.000,48677,3,PR,1,100,131856
1713793809.207577,311645.000,48677,3,PR,1,100,131840
1713793809.247578,311685.000,48692,2,PR,1,100,131826
1713793809.287579,311725.000,48692,2,PR,1,100,131820
1713793809.327579,311765.000,48714,4,PR,1,100,131824
1713793809.367580,311805.000,48714,4,PR,1,100,131848
1713793809.407580,311845.000,48714,4,PR,1,100,131851
1713793809.447581,311885.000,48714,4,PR,1,100,131848
1713793809.487581,311925.000,48730,2,PR,1,100,131866
1713793809.527582,311965.000,48730,2,PR,1,100,131862
1713793809.567583,312005.000,48748,3,PR,1,100,131829
1713793809.607583,312045.000,48748,3,PR,1,100,131838
1713793809.647584,312085.000,48748,3,PR,1,100,131837
1713793809.687585,312125.000,48764,2,PR,1,100,131817
1713793809.727585,312165.000,48764,2,PR,1,100,131830
1713793809.767586,312205.000,48781,3,PR,1,100,131846
1713793809.807586,312245.000,48781,3,PR,1,100,131850
1713793809.847587,312285.000,48781,3,PR,1,100,131859
1713793809.887588,312325.000,48796,2,PR,1,100,131866
1713793809.927588,312365.000,48796,2,PR,1,100,131862
1713793809.967589,312405.000,48813,3,PR,1,100,131845
1713793810.007589,312445.000,48813,3,PR,1,100,131850
1713793810.047590,312485.000,48813,3,PR,1,100,131854
1713793810.087590,312525.000,48829,2,PR,1,100,131854
1713793810.127591,312565.000,48829,2,PR,1,100,131857
1713793810.167592,312605.000,48846,3,PR,1,100,131860
1713793810.207592,312645.000,48846,3,PR,1,100,131845
1713793810.247593,312685.000,48846,3,PR,1,100,131850
1713793810.287593,312725.000,48861,2,PR,1,100,131862
1713793810.327594,312765.000,48861,2,PR,1,100,131871
1713793810.367595,312805.000,48878,3,PR,1,100,131871
1713793810.407595,312845.000,48878,3,PR,1,100,131870
1713793810.447596,312885.000,48878,3,PR,1,100,131866
1713793810.487597,312925.000,48894,3,PR,1,100,131864
1713793810.527597,312965.000,48894,3,PR,1,100,131863
1713793810.567598,313005.000,48894,3,PR,1,100,131855
1713793810.607598,313045.000,48912,2,PR,1,100,131847
1713793810.647599,313085.000,48912,2,PR,1,100,131835
1713793810.687599,313125.000,48926,3,PR,1,100,131847
1713793810.727600,313165.000,48926,3,PR,1,100,131849
1713793810.767601,313205.000,48926,3,PR,1,100,131852
1713793810.807601,313245.000,48943,2,PR,1,100,131845
1713793810.847602,313285.000,48943,2,PR,1,100,131859
1713793810.887602,313325.000,48961,5,PR,1,100,131840
1713793810.927603,313365.000,48961,5,PR,1,100,131844
1713793810.967603,313405.000,48961,5,PR,1,100,131839
1713793811.007604,313445.000,48961,5,PR,1,100,131847
1713793811.047605,313485.000,48961,5,PR,1,100,131866
1713793811.087605,313525.000,48977,3,PR,1,100,131875
1713793811.127606,313565.000,48977,3,PR,1,100,131877
1713793811.167607,313605.000,48977,3,PR,1,100,131881
1713793811.207607,313645.000,48993,2,PR,1,100,131873
1713793811.247608,313685.000,48993,2,PR,1,100,131859
1713793811.287608,313725.000,49010,3,PR,1,100,131848
1713793811.327609,313765.000,49010,3,PR,1,100,131861
1713793811.367610,313805.000,49010,3,PR,1,100,131856
1713793811.407610,313845.000,49027,2,PR,1,100,131852
1713793811.447611,313885.000,49027,2,PR,1,100,131849
1713793811.487611,313925.000,49042,3,PR,1,100,131838
1713793811.527612,313965.000,49042,3,PR,1,100,131833
1713793811.567612,314005.000,49042,3,PR,1,100,131843
1713793811.607613,314045.000,49059,3,PR,1,100,131842
1713793811.647614,314085.000,49059,3,PR,1,100,131844
1713793811.687614,314125.000,49059,3,PR,1,100,131839
1713793811.727615,314165.000,49075,2,PR,1,100,131838
1713793811.767615,314205.000,49075,2,PR,1,100,131825
1713793811.807616,314245.000,49092,3,PR,1,100,131839
1713793811.847617,314285.000,49092,3,PR,1,100,131853
1713793811.887617,314325.000,49092,3,PR,1,100,131856
1713793811.927618,314365.000,49109,2,PR,1,100,131866
1713793811.967618,314405.000,49109,2,PR,1,100,131861
1713793812.007619,314445.000,49124,3,PR,1,100,131863
1713793812.047620,314485.000,49124,3,PR,1,100,131848
1713793812.087620,314525.000,49124,3,PR,1,100,131826
1713793812.127621,314565.000,49140,2,PR,1,100,131844
1713793812.167621,314605.000,49140,2,PR,1,100,131842
1713793812.207622,314645.000,49158,3,PR,1,100,131829
1713793812.247622,314685.000,49158,3,PR,1,100,131834
1713793812.287623,314725.000,49158,3,PR,1,100,131826
1713793812.327624,314765.000,49174,2,PR,1,100,131831
1713793812.367624,314805.000,49174,2,PR,1,100,131845
1713793812.407625,314845.000,49189,3,PR,1,100,131830
1713793812.447625,314885.000,49189,3,PR,1,100,131822
1713793812.487626,314925.000,49189,3,PR,1,100,131820
1713793812.527627,314965.000,49205,2,PR,1,100,131818
1713793812.567627,315005.000,49205,2,PR,1,100,131823
1713793812.607628,315045.000,49223,3,PR,1,100,131813
1713793812.647628,315085.000,49223,3,PR,1,100,131824
1713793812.687629,315125.000,49223,3,PR,1,100,131813
1713793812.727630,315165.000,49239,3,PR,1,100,131827
1713793812.767630,315205.000,49239,3,PR,1,100,131829
1713793812.807631,315245.000,49239,3,PR,1,100,131828
1713793812.847631,315285.000,49254,2,PR,1,100,131829
1713793812.887632,315325.000,49254,2,PR,1,100,131817
1713793812.927633,315365.000,49271,3,PR,1,100,131824
1713793812.967633,315405.000,49271,3,PR,1,100,131819
1713793813.007634,315445.000,49271,3,PR,1,100,131821
1713793813.047634,315485.000,49288,2,PR,1,100,131816
1713793813.087635,315525.000,49288,2,PR,1,100,131813
1713793813.127635,315565.000,49304,3,PR,1,100,131811
1713793813.167636,315605.000,49304,3,PR,1,100,131804
1713793813.207637,315645.000,49304,3,PR,1,100,131807
1713793813.247637,315685.000,49321,3,PR,1,100,131797
1713793813.287638,315725.000,49321,3,PR,1,100,131775
1713793813.327638,315765.000,49321,3,PR,1,100,131768
1713793813.367639,315805.000,49337,3,PR,1,100,131777
1713793813.407640,315845.000,49337,3,PR,1,100,131774
1713793813.447640,315885.000,49337,3,PR,1,100,131790
1713793813.487641,315925.000,49353,2,PR,1,100,131779
1713793813.527642,315965.000,49353,2,PR,1,100,131772
1713793813.567642,316005.000,49370,3,PR,1,100,131755
1713793813.607643,316045.000,49370,3,PR,1,100,131735
1713793813.647643,316085.000,49370,3,PR,1,100,131704
1713793813.687644,316125.000,49387,2,PR,1,100,131677
1713793813.727644,316165.000,49387,2,PR,1,100,131669
1713793813.767645,316205.000,49403,3,PR,1,100,131685
1713793813.807646,316245.000,49403,3,PR,1,100,131688
1713793813.847646,316285.000,49403,3,PR,1,100,131688
1713793813.887647,316325.000,49419,2,PR,1,100,131686
1713793813.927647,316365.000,49419,2,PR,1,100,131684
1713793813.967648,316405.000,49437,3,PR,1,100,131688
1713793814.007648,316445.000,49437,3,PR,1,100,131690
1713793814.047649,316485.000,49437,3,PR,1,100,131679
1713793814.087650,316525.000,49454,2,PR,1,100,131664
1713793814.127650,316565.000,49454,2,PR,1,100,131664
1713793814.167651,316605.000,49470,3,PR,1,100,131660
1713793814.207652,316645.000,49470,3,PR,1,100,131682
1713793814.247652,316685.000,49470,3,PR,1,100,131686
1713793814.287653,316725.000,49486,2,PR,1,100,131680
1713793814.327653,316765.000,49486,2,PR,1,100,131714
1713793814.367654,316805.000,49508,6,PR,1,100,131710
1713793814.407655,316845.000,49508,6,PR,1,100,131725
1713793814.447655,316885.000,49508,6,PR,1,100,131723
1713793814.487656,316925.000,49508,6,PR,1,100,131709
1713793814.527656,316965.000,49508,6,PR,1,100,131714
1713793814.567657,317005.000,49508,6,PR,1,100,131719
1713793814.614157,317051.500,49525,2,PR,1,100,131717
1713793814.660658,317098.000,49525,2,PR,1,100,131701
1713793814.700659,317138.000,49540,2,PR,1,100,131716
1713793814.740659,317178.000,49540,2,PR,1,100,131713
1713793814.780660,317218.000,49558,3,PR,1,100,131727
1713793814.820661,317258.000,49558,3,PR,1,100,131715
1713793814.860661,317298.000,49558,3,PR,1,100,131717
1713793814.900662,317338.000,49576,2,PR,1,100,131720
1713793814.940662,317378.000,49576,2,PR,1,100,131721
1713793814.980663,317418.000,49592,3,PR,1,100,131712
1713793815.020663,317458.000,49592,3,PR,1,100,131729
1713793815.060664,317498.000,49592,3,PR,1,100,131726
1713793815.100665,317538.000,49607,2,PR,1,100,131746
1713793815.140665,317578.000,49607,2,PR,1,100,131735
1713793815.180666,317618.000,49623,3,PR,1,100,131733
1713793815.220667,317658.000,49623,3,PR,1,100,131715
1713793815.260667,317698.000,49623,3,PR,1,100,131717
1713793815.300668,317738.000,49641,2,PR,1,100,131718
1713793815.340668,317778.000,49641,2,PR,1,100,131720
1713793815.380669,317818.000,49657,4,PR,1,100,131728
1713793815.420670,317858.000,49657,4,PR,1,100,131716
1713793815.460670,317898.000,49657,4,PR,1,100,131721
1713793815.500671,317938.000,49657,4,PR,1,100,131735
1713793815.540671,317978.000,49674,2,PR,1,100,131719
1713793815.580672,318018.000,49674,2,PR,1,100,131726
1713793815.620672,318058.000,49689,3,PR,1,100,131727
1713793815.660673,318098.000,49689,3,PR,1,100,131716
1713793815.700674,318138.000,49689,3,PR,1,100,131715
1713793815.740674,318178.000,49706,2,PR,1,100,131741
1713793815.780675,318218.000,49706,2,PR,1,100,131749
1713793815.820675,318258.000,49722,3,PR,1,100,131748
1713793815.860676,318298.000,49722,3,PR,1,100,131753
1713793815.900676,318338.000,49722,3,PR,1,100,131756
1713793815.940677,318378.000,49740,2,PR,1,100,131762
1713793815.980678,318418.000,49740,2,PR,1,100,131745
1713793816.020678,318458.000,49755,3,PR,1,100,131755
1713793816.060679,318498.000,49755,3,PR,1,100,131749
1713793816.100680,318538.000,49755,3,PR,1,100,131738
1713793816.140680,318578.000,49771,2,PR,1,100,131736
1713793816.180681,318618.000,49771,2,PR,1,100,131730
1713793816.220681,318658.000,49788,3,PR,1,100,131723
1713793816.260682,318698.000,49788,3,PR,1,100,131729
1713793816.300683,318738.000,49788,3,PR,1,100,131724
1713793816.340683,318778.000,49805,2,PR,1,100,131732
1713793816.380684,318818.000,49805,2,PR,1,100,131726
1713793816.420684,318858.000,49822,3,PR,1,100,131717
1713793816.460685,318898.000,49822,3,PR,1,100,131728
1713793816.500685,318938.000,49822,3,PR,1,100,131724
1713793816.540686,318978.000,49839,3,PR,1,100,131735
1713793816.580687,319018.000,49839,3,PR,1,100,131726
1713793816.620687,319058.000,49839,3,PR,1,100,131733
1713793816.660688,319098.000,49855,2,PR,1,100,131750
1713793816.700688,319138.000,49855,2,PR,1,100,131757
1713793816.740689,319178.000,49872,3,PR,1,100,131753
1713793816.780690,319218.000,49872,3,PR,1,100,131745
1713793816.820690,319258.000,49872,3,PR,1,100,131751
1713793816.860691,319298.000,49888,2,PR,1,100,131734
1713793816.900692,319338.000,49888,2,PR,1,100,131744
1713793816.940692,319378.000,49904,3,PR,1,100,131741
1713793816.980693,319418.000,49904,3,PR,1,100,131726
1713793817.020693,319458.000,49904,3,PR,1,100,131708
1713793817.060694,319498.000,49920,2,PR,1,100,131723
1713793817.100694,319538.000,49920,2,PR,1,100,131727
1713793817.140695,319578.000,49937,3,PR,1,100,131712
1713793817.180696,319618.000,49937,3,PR,1,100,131704
1713793817.220696,319658.000,49937,3,PR,1,100,131699
1713793817.260697,319698.000,49954,2,PR,1,100,131708
1713793817.300697,319738.000,49954,2,PR,1,100,131701
1713793817.340698,319778.000,49969,3,PR,1,100,131708
1713793817.380698,319818.000,49969,3,PR,1,100,131709
1713793817.420699,319858.000,49969,3,PR,1,100,131717
1713793817.460700,319898.000,49985,2,PR,1,100,131721
1713793817.500700,319938.000,49985,2,PR,1,100,131727
1713793817.540701,319978.000,50003,3,PR,1,100,131715
1713793817.580702,320018.000,50003,3,PR,1,100,131717
1713793817.620702,320058.000,50003,3,PR,1,100,131723
1713793817.660703,320098.000,50019,3,PR,1,100,131746
1713793817.700703,320138.000,50019,3,PR,1,100,131746
1713793817.740704,320178.000,50019,3,PR,1,100,131749
1713793817.780704,320218.000,50036,3,PR,1,100,131747
1713793817.820705,320258.000,50036,3,PR,1,100,131733
1713793817.860706,320298.000,50036,3,PR,1,100,131727
