300490,46873,1,RB,1,100,2024-04-22_16-49-57-721143
300492,46874,4,EM,1,100,RS,RB,2024-04-22_16-49-57-721143.csv,PS,MN
300580,46875,3,PI,1,100,145501,145487,145503
300580,46876,3,PR,1,100,131852,131859,131871
300580,46877,3,PG,1,100,11413,11420,11425
300592,46878,2,EA,1,100,0.030223,0.030223
300592,46879,2,EL,1,100,26495.000000,26495.000000
300585,46880,1,T1,1,100,30.668
300600,46881,1,TH,1,100,32.097
300592,46882,3,AX,1,100,0.488,0.488,0.485
300592,46883,3,AY,1,100,-0.452,-0.455,-0.453
300592,46884,3,AZ,1,100,0.705,0.701,0.703
300592,46885,3,GX,1,100,-0.549,-0.549,-0.580
300592,46886,3,GY,1,100,0.305,0.336,0.336
300592,46887,3,GZ,1,100,0.214,0.275,0.092
300592,46888,3,MX,1,100,16,17,16
300592,46889,3,MY,1,100, 7, 5, 7
300592,46890,3,MZ,1,100,-5,-6,-6
300693,46891,4,EM,1,100,RS,RB,2024-04-22_16-49-57-721143.csv,PS,MN
300660,46892,2,PI,1,100,145500,145486
300660,46893,2,PR,1,100,131872,131875
300660,46894,2,PG,1,100,11424,11430
300658,46895,1,EA,1,100,0.030223
300658,46896,1,EL,1,100,26495.000000
300672,46897,2,AX,1,100,0.488,0.490
300672,46898,2,AY,1,100,-0.451,-0.455
300672,46899,2,AZ,1,100,0.703,0.705
300672,46900,2,GX,1,100,-0.458,-0.549
300672,46901,2,GY,1,100,0.488,0.153
300672,46902,2,GZ,1,100,0.122,0.122
300672,46903,2,MX,1,100,16,16
300672,46904,2,MY,1,100, 7, 7
300672,46905,2,MZ,1,100,-5,-6
300792,46906,1,SF,1,100,0.0000
300780,46907,3,PI,1,100,145498,145515,145512
300780,46908,3,PR,1,100,131880,131884,131882
300780,46909,3,PG,1,100,11430,11424,11430
300792,46910,2,EA,1,100,0.030223,0.030223
300792,46911,2,EL,1,100,26495.000000,26495.000000
300718,46912,1,T1,1,100,30.750
300733,46913,1,TH,1,100,32.097
300792,46914,3,AX,1,100,0.485,0.487,0.490
300792,46915,3,AY,1,100,-0.453,-0.455,-0.454
300792,46916,3,AZ,1,100,0.704,0.704,0.706
300792,46917,3,GX,1,100,-0.458,-0.305,-0.427
300792,46918,3,GY,1,100,0.519,0.305,-0.122
300792,46919,3,GZ,1,100,0.214,0.214,0.183
300792,46920,3,MX,1,100,17,18,18
300792,46921,3,MY,1,100, 7, 8, 7
300792,46922,3,MZ,1,100,-5,-5,-4
300894,46923,4,EM,1,100,RS,RB,2024-04-22_16-49-57-721143.csv,PS,MN
300900,46924,3,PI,1,100,145509,145514,145524
300900,46925,3,PR,1,100,131869,131872,131889
300900,46926,3,PG,1,100,11433,11429,11437
300858,46927,1,EA,1,100,0.030223
300858,46928,1,EL,1,100,26495.199219
300852,46929,1,T1,1,100,30.679
300866,46930,1,TH,1,100,32.055
300872,46931,2,AX,1,100,0.488,0.487
300872,46932,2,AY,1,100,-0.454,-0.454
300872,46933,2,AZ,1,100,0.705,0.702
300872,46934,2,GX,1,100,-0.519,-0.519
300872,46935,2,GY,1,100,0.275,0.336
300872,46936,2,GZ,1,100,0.305,0.366
300872,46937,2,MX,1,100,16,17
300872,46938,2,MY,1,100, 7, 7
300872,46939,2,MZ,1,100,-6,-6
300980,46940,2,PI,1,100,145520,145511
300980,46941,2,PR,1,100,131881,131885
300980,46942,2,PG,1,100,11432,11430
300992,46943,2,EA,1,100,0.030223,0.030223
300992,46944,2,EL,1,100,26495.199219,26495.000000
300985,46945,1,T1,1,100,30.648
301000,46946,1,TH,1,100,32.055
300992,46947,3,AX,1,100,0.490,0.488,0.489
300992,46948,3,AY,1,100,-0.452,-0.452,-0.455
300992,46949,3,AZ,1,100,0.708,0.702,0.704
300992,46950,3,GX,1,100,-0.488,-0.397,-0.488
300992,46951,3,GY,1,100,0.122,0.244,0.122
300992,46952,3,GZ,1,100,0.214,0.183,0.275
300992,46953,3,MX,1,100,17,18,16
300992,46954,3,MY,1,100, 7, 6, 6
300992,46955,3,MZ,1,100,-4,-4,-6
301095,46956,4,EM,1,100,RS,RB,2024-04-22_16-49-57-721143.csv,PS,MN
301058,46957,1,SF,1,100,0.0000
301100,46958,3,PI,1,100,145515,145505,145525
301100,46959,3,PR,1,100,131883,131869,131885
301100,46960,3,PG,1,100,11445,11453,11445
301058,46961,1,EA,1,100,0.030223
301058,46962,1,EL,1,100,26495.000000
301072,46963,2,AX,1,100,0.486,0.484
301072,46964,2,AY,1,100,-0.451,-0.453
301072,46965,2,AZ,1,100,0.706,0.706
301072,46966,2,GX,1,100,-0.610,-0.580
301072,46967,2,GY,1,100,0.061,-0.031
301072,46968,2,GZ,1,100,0.153,0.061
301072,46969,2,MX,1,100,17,17
301072,46970,2,MY,1,100, 7, 7
301072,46971,2,MZ,1,100,-6,-5
301180,46972,2,PI,1,100,145537,145535
301180,46973,2,PR,1,100,131881,131906
301180,46974,2,PG,1,100,11453,11450
