LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1713793800.553949,302991.500,47277,2,EL,1,100,26495.000000
1713793800.620450,303058.000,47277,2,EL,1,100,26495.199219
1713793800.687451,303125.000,47294,1,EL,1,100,26495.000000
1713793800.753952,303191.500,47310,2,EL,1,100,26495.000000
1713793800.820453,303258.000,47310,2,EL,1,100,26495.000000
1713793800.887454,303325.000,47327,1,EL,1,100,26495.000000
1713793800.953955,303391.500,47342,2,EL,1,100,26495.000000
1713793801.020456,303458.000,47342,2,EL,1,100,26495.000000
1713793801.087457,303525.000,47361,1,EL,1,100,26495.400391
1713793801.153958,303591.500,47377,2,EL,1,100,26495.199219
1713793801.220459,303658.000,47377,2,EL,1,100,26495.000000
1713793801.287460,303725.000,47395,1,EL,1,100,26495.000000
1713793801.353961,303791.500,47410,2,EL,1,100,26495.000000
1713793801.420462,303858.000,47410,2,EL,1,100,26495.000000
1713793801.487463,303925.000,47426,1,EL,1,100,26495.000000
1713793801.553964,303991.500,47443,2,EL,1,100,26495.000000
1713793801.620465,304058.000,47443,2,EL,1,100,26494.800781
1713793801.687466,304125.000,47460,1,EL,1,100,26495.000000
1713793801.753967,304191.500,47475,2,EL,1,100,26495.000000
1713793801.820468,304258.000,47475,2,EL,1,100,26495.000000
1713793801.886969,304324.500,47494,2,EL,1,100,26495.000000
1713793801.953470,304391.000,47494,2,EL,1,100,26494.400391
1713793802.020471,304458.000,47510,1,EL,1,100,26494.800781
1713793802.086972,304524.500,47527,2,EL,1,100,26494.199219
1713793802.153473,304591.000,47527,2,EL,1,100,26494.000000
1713793802.220474,304658.000,47543,1,EL,1,100,26494.400391
1713793802.286975,304724.500,47561,2,EL,1,100,26494.000000
1713793802.353476,304791.000,47561,2,EL,1,100,26494.199219
1713793802.420477,304858.000,47577,1,EL,1,100,26494.400391
1713793802.486978,304924.500,47594,2,EL,1,100,26494.000000
1713793802.553479,304991.000,47594,2,EL,1,100,26494.599609
1713793802.620480,305058.000,47611,1,EL,1,100,26495.000000
1713793802.686981,305124.500,47628,2,EL,1,100,26495.000000
1713793802.753482,305191.000,47628,2,EL,1,100,26495.000000
1713793802.820483,305258.000,47644,1,EL,1,100,26495.000000
1713793802.886984,305324.500,47662,2,EL,1,100,26494.599609
1713793802.953485,305391.000,47662,2,EL,1,100,26494.599609
1713793803.020486,305458.000,47678,1,EL,1,100,26494.800781
1713793803.086987,305524.500,47695,2,EL,1,100,26494.800781
1713793803.153488,305591.000,47695,2,EL,1,100,26494.800781
1713793803.220489,305658.000,47711,1,EL,1,100,26494.800781
1713793803.286990,305724.500,47729,2,EL,1,100,26494.000000
1713793803.353491,305791.000,47729,2,EL,1,100,26494.199219
1713793803.420492,305858.000,47745,1,EL,1,100,26494.000000
1713793803.486993,305924.500,47760,2,EL,1,100,26494.199219
1713793803.553494,305991.000,47760,2,EL,1,100,26494.199219
1713793803.620495,306058.000,47779,1,EL,1,100,26494.000000
1713793803.686996,306124.500,47796,2,EL,1,100,26494.000000
1713793803.753497,306191.000,47796,2,EL,1,100,26494.199219
1713793803.820498,306258.000,47812,1,EL,1,100,26494.199219
1713793803.886999,306324.500,47829,2,EL,1,100,26494.000000
1713793803.953500,306391.000,47829,2,EL,1,100,26494.000000
1713793804.020001,306457.500,47846,2,EL,1,100,26494.000000
1713793804.086502,306524.000,47846,2,EL,1,100,26494.000000
1713793804.153502,306591.000,47863,1,EL,1,100,26494.000000
1713793804.220004,306657.500,47886,2,EL,1,100,26494.000000
1713793804.286505,306724.000,47886,2,EL,1,100,26494.000000
1713793804.353506,306791.000,47902,2,EL,1,100,26494.199219
1713793804.420506,306858.000,47902,2,EL,1,100,26494.199219
1713793804.486507,306924.000,47919,1,EL,1,100,26494.000000
1713793804.553509,306991.000,47934,2,EL,1,100,26494.199219
1713793804.620509,307058.000,47934,2,EL,1,100,26494.000000
1713793804.686511,307124.000,47951,1,EL,1,100,26494.000000
1713793804.753511,307191.000,47969,2,EL,1,100,26494.000000
1713793804.820513,307258.000,47969,2,EL,1,100,26494.000000
1713793804.886513,307324.000,47986,1,EL,1,100,26494.000000
1713793804.953514,307391.000,48003,2,EL,1,100,26494.000000
1713793805.020515,307458.000,48003,2,EL,1,100,26494.000000
1713793805.087516,307525.000,48020,1,EL,1,100,26494.000000
1713793805.154017,307591.500,48036,2,EL,1,100,26493.800781
1713793805.220518,307658.000,48036,2,EL,1,100,26493.800781
1713793805.286519,307724.000,48054,1,EL,1,100,26494.000000
1713793805.353520,307791.000,48069,2,EL,1,100,26493.800781
1713793805.420521,307858.000,48069,2,EL,1,100,26493.800781
1713793805.487522,307925.000,48085,1,EL,1,100,26493.800781
1713793805.554023,307991.500,48102,2,EL,1,100,26494.000000
1713793805.620524,308058.000,48102,2,EL,1,100,26494.000000
1713793805.687025,308124.500,48119,2,EL,1,100,26493.800781
1713793805.753526,308191.000,48119,2,EL,1,100,26494.000000
1713793805.820527,308258.000,48135,1,EL,1,100,26493.000000
1713793805.887028,308324.500,48153,2,EL,1,100,26493.400391
1713793805.953529,308391.000,48153,2,EL,1,100,26493.000000
1713793806.020530,308458.000,48169,1,EL,1,100,26493.000000
1713793806.087031,308524.500,48186,2,EL,1,100,26493.199219
1713793806.153532,308591.000,48186,2,EL,1,100,26493.000000
1713793806.220533,308658.000,48202,1,EL,1,100,26493.000000
1713793806.287034,308724.500,48220,2,EL,1,100,26493.199219
1713793806.353535,308791.000,48220,2,EL,1,100,26493.199219
1713793806.420536,308858.000,48236,1,EL,1,100,26493.000000
1713793806.487037,308924.500,48253,2,EL,1,100,26493.000000
1713793806.553538,308991.000,48253,2,EL,1,100,26493.199219
1713793806.620539,309058.000,48270,1,EL,1,100,26493.000000
1713793806.687040,309124.500,48285,2,EL,1,100,26493.000000
1713793806.753541,309191.000,48285,2,EL,1,100,26493.199219
1713793806.819542,309257.000,48301,1,EL,1,100,26493.199219
1713793806.886543,309324.000,48319,2,EL,1,100,26493.000000
1713793806.953544,309391.000,48319,2,EL,1,100,26493.000000
1713793807.020545,309458.000,48335,1,EL,1,100,26493.000000
1713793807.087046,309524.500,48350,2,EL,1,100,26493.000000
1713793807.153547,309591.000,48350,2,EL,1,100,26493.000000
1713793807.220548,309658.000,48366,1,EL,1,100,26493.000000
1713793807.287049,309724.500,48384,2,EL,1,100,26493.000000
1713793807.353550,309791.000,48384,2,EL,1,100,26493.000000
1713793807.420551,309858.000,48400,1,EL,1,100,26493.000000
1713793807.487052,309924.500,48416,2,EL,1,100,26493.000000
1713793807.553553,309991.000,48416,2,EL,1,100,26493.000000
1713793807.620554,310058.000,48432,1,EL,1,100,26493.000000
1713793807.687055,310124.500,48449,2,EL,1,100,26493.000000
1713793807.753556,310191.000,48449,2,EL,1,100,26493.000000
1713793807.820057,310257.500,48465,2,EL,1,100,26493.000000
1713793807.886558,310324.000,48465,2,EL,1,100,26493.000000
1713793807.953559,310391.000,48483,1,EL,1,100,26493.199219
1713793808.020060,310457.500,48497,2,EL,1,100,26493.000000
1713793808.086561,310524.000,48497,2,EL,1,100,26493.000000
1713793808.153562,310591.000,48514,1,EL,1,100,26493.000000
1713793808.220063,310657.500,48531,2,EL,1,100,26493.199219
1713793808.286564,310724.000,48531,2,EL,1,100,26493.000000
1713793808.353565,310791.000,48548,1,EL,1,100,26493.000000
1713793808.420066,310857.500,48562,2,EL,1,100,26493.000000
1713793808.486567,310924.000,48562,2,EL,1,100,26493.199219
1713793808.553568,310991.000,48579,1,EL,1,100,26493.000000
1713793808.620069,311057.500,48596,2,EL,1,100,26493.000000
1713793808.686570,311124.000,48596,2,EL,1,100,26493.000000
1713793808.753571,311191.000,48613,1,EL,1,100,26493.000000
1713793808.820072,311257.500,48627,2,EL,1,100,26493.000000
1713793808.886573,311324.000,48627,2,EL,1,100,26493.000000
1713793808.953574,311391.000,48645,1,EL,1,100,26493.000000
1713793809.020075,311457.500,48663,2,EL,1,100,26493.000000
1713793809.086576,311524.000,48663,2,EL,1,100,26493.000000
1713793809.153577,311591.000,48680,1,EL,1,100,26493.000000
1713793809.220078,311657.500,48695,2,EL,1,100,26492.800781
1713793809.286579,311724.000,48695,2,EL,1,100,26493.000000
1713793809.353080,311790.500,48717,2,EL,1,100,26493.000000
1713793809.419581,311857.000,48717,2,EL,1,100,26493.000000
1713793809.486582,311924.000,48733,2,EL,1,100,26493.000000
1713793809.553583,311991.000,48733,2,EL,1,100,26493.000000
1713793809.619584,312057.000,48751,1,EL,1,100,26493.000000
1713793809.686584,312124.000,48767,2,EL,1,100,26493.000000
1713793809.753586,312191.000,48767,2,EL,1,100,26493.199219
1713793809.819587,312257.000,48784,1,EL,1,100,26493.199219
1713793809.886588,312324.000,48799,2,EL,1,100,26493.000000
1713793809.953588,312391.000,48799,2,EL,1,100,26493.400391
1713793810.019589,312457.000,48816,1,EL,1,100,26493.000000
1713793810.086591,312524.000,48832,2,EL,1,100,26493.000000
1713793810.153591,312591.000,48832,2,EL,1,100,26493.199219
1713793810.219592,312657.000,48849,1,EL,1,100,26493.199219
1713793810.286093,312723.500,48864,2,EL,1,100,26493.199219
1713793810.352594,312790.000,48864,2,EL,1,100,26493.199219
1713793810.419595,312857.000,48881,1,EL,1,100,26493.199219
1713793810.486096,312923.500,48897,2,EL,1,100,26493.199219
1713793810.552597,312990.000,48897,2,EL,1,100,26493.400391
1713793810.619598,313057.000,48915,1,EL,1,100,26493.800781
1713793810.686099,313123.500,48929,2,EL,1,100,26493.400391
1713793810.752600,313190.000,48929,2,EL,1,100,26493.800781
1713793810.819601,313257.000,48946,1,EL,1,100,26493.400391
1713793810.886269,313323.667,48964,3,EL,1,100,26493.599609
1713793810.952937,313390.333,48964,3,EL,1,100,26493.800781
1713793811.019604,313457.000,48964,3,EL,1,100,26493.400391
1713793811.086105,313523.500,48980,2,EL,1,100,26493.199219
1713793811.152606,313590.000,48980,2,EL,1,100,26493.800781
1713793811.219607,313657.000,48996,1,EL,1,100,26493.599609
1713793811.286108,313723.500,49013,2,EL,1,100,26494.000000
1713793811.352609,313790.000,49013,2,EL,1,100,26494.000000
1713793811.419610,313857.000,49030,1,EL,1,100,26494.000000
1713793811.486111,313923.500,49045,2,EL,1,100,26494.000000
1713793811.552612,313990.000,49045,2,EL,1,100,26493.800781
1713793811.619613,314057.000,49062,2,EL,1,100,26494.000000
1713793811.686614,314124.000,49062,2,EL,1,100,26493.599609
1713793811.752615,314190.000,49078,1,EL,1,100,26494.000000
1713793811.819616,314257.000,49095,2,EL,1,100,26493.599609
1713793811.886617,314324.000,49095,2,EL,1,100,26493.400391
1713793811.952618,314390.000,49112,1,EL,1,100,26493.400391
1713793812.019619,314457.000,49127,2,EL,1,100,26493.800781
1713793812.086620,314524.000,49127,2,EL,1,100,26493.599609
1713793812.152621,314590.000,49143,1,EL,1,100,26493.800781
1713793812.219622,314657.000,49161,2,EL,1,100,26493.599609
1713793812.286623,314724.000,49161,2,EL,1,100,26493.800781
1713793812.352624,314790.000,49177,1,EL,1,100,26493.800781
1713793812.419625,314857.000,49192,2,EL,1,100,26494.000000
1713793812.486626,314924.000,49192,2,EL,1,100,26493.599609
1713793812.552627,314990.000,49208,1,EL,1,100,26493.599609
1713793812.619628,315057.000,49226,2,EL,1,100,26494.000000
1713793812.686629,315124.000,49226,2,EL,1,100,26493.400391
1713793812.752630,315190.000,49242,1,EL,1,100,26493.400391
1713793812.819631,315257.000,49257,2,EL,1,100,26493.599609
1713793812.886632,315324.000,49257,2,EL,1,100,26493.599609
1713793812.952633,315390.000,49274,1,EL,1,100,26493.400391
1713793813.019634,315457.000,49291,2,EL,1,100,26493.800781
1713793813.086635,315524.000,49291,2,EL,1,100,26493.400391
1713793813.152636,315590.000,49307,1,EL,1,100,26493.599609
1713793813.219137,315656.500,49324,2,EL,1,100,26493.199219
1713793813.285638,315723.000,49324,2,EL,1,100,26493.400391
1713793813.352639,315790.000,49340,2,EL,1,100,26493.000000
1713793813.419640,315857.000,49340,2,EL,1,100,26493.199219
1713793813.486141,315923.500,49356,2,EL,1,100,26493.800781
1713793813.552642,315990.000,49356,2,EL,1,100,26493.400391
1713793813.619643,316057.000,49373,1,EL,1,100,26494.000000
1713793813.686144,316123.500,49390,2,EL,1,100,26493.199219
1713793813.752645,316190.000,49390,2,EL,1,100,26493.599609
1713793813.819646,316257.000,49406,1,EL,1,100,26493.400391
1713793813.886147,316323.500,49422,2,EL,1,100,26493.400391
1713793813.952648,316390.000,49422,2,EL,1,100,26493.199219
1713793814.019649,316457.000,49440,1,EL,1,100,26493.199219
1713793814.086150,316523.500,49457,2,EL,1,100,26493.000000
1713793814.152651,316590.000,49457,2,EL,1,100,26493.199219
1713793814.219652,316657.000,49473,1,EL,1,100,26493.000000
1713793814.286153,316723.500,49489,2,EL,1,100,26493.599609
1713793814.352654,316790.000,49489,2,EL,1,100,26493.000000
1713793814.419321,316856.667,49511,3,EL,1,100,26493.000000
1713793814.485989,316923.333,49511,3,EL,1,100,26493.000000
1713793814.552657,316990.000,49511,3,EL,1,100,26493.000000
1713793814.619658,317057.000,49528,1,EL,1,100,26493.199219
1713793814.686159,317123.500,49543,2,EL,1,100,26493.000000
1713793814.752660,317190.000,49543,2,EL,1,100,26493.000000
1713793814.819661,317257.000,49561,1,EL,1,100,26493.000000
1713793814.886162,317323.500,49579,2,EL,1,100,26493.000000
1713793814.952662,317390.000,49579,2,EL,1,100,26493.000000
1713793815.019664,317457.000,49595,1,EL,1,100,26493.000000
1713793815.086164,317523.500,49610,2,EL,1,100,26493.000000
1713793815.152666,317590.000,49610,2,EL,1,100,26493.000000
1713793815.219666,317657.000,49626,1,EL,1,100,26493.000000
1713793815.286167,317723.500,49644,2,EL,1,100,26493.000000
1713793815.352669,317790.000,49644,2,EL,1,100,26493.000000
1713793815.419169,317856.500,49660,2,EL,1,100,26493.000000
1713793815.485671,317923.000,49660,2,EL,1,100,26493.000000
1713793815.552671,317990.000,49677,1,EL,1,100,26493.000000
1713793815.619172,318056.500,49692,2,EL,1,100,26493.199219
1713793815.685673,318123.000,49692,2,EL,1,100,26493.199219
1713793815.752674,318190.000,49709,1,EL,1,100,26493.000000
1713793815.819175,318256.500,49725,2,EL,1,100,26493.000000
1713793815.885676,318323.000,49725,2,EL,1,100,26493.000000
1713793815.952677,318390.000,49743,1,EL,1,100,26493.000000
1713793816.019178,318456.500,49758,2,EL,1,100,26493.000000
1713793816.085679,318523.000,49758,2,EL,1,100,26493.000000
1713793816.152680,318590.000,49774,1,EL,1,100,26493.199219
1713793816.219181,318656.500,49791,2,EL,1,100,26492.800781
1713793816.285682,318723.000,49791,2,EL,1,100,26493.000000
1713793816.352683,318790.000,49808,1,EL,1,100,26492.800781
1713793816.419184,318856.500,49825,2,EL,1,100,26492.800781
1713793816.485685,318923.000,49825,2,EL,1,100,26492.400391
1713793816.552686,318990.000,49842,2,EL,1,100,26492.400391
1713793816.619687,319057.000,49842,2,EL,1,100,26492.400391
1713793816.685688,319123.000,49858,1,EL,1,100,26492.199219
1713793816.752689,319190.000,49875,2,EL,1,100,26492.400391
1713793816.819690,319257.000,49875,2,EL,1,100,26492.400391
1713793816.885691,319323.000,49891,1,EL,1,100,26492.199219
1713793816.952192,319389.500,49907,2,EL,1,100,26492.599609
1713793817.018693,319456.000,49907,2,EL,1,100,26492.400391
1713793817.085694,319523.000,49923,1,EL,1,100,26492.800781
1713793817.152195,319589.500,49940,2,EL,1,100,26492.800781
1713793817.218696,319656.000,49940,2,EL,1,100,26493.000000
1713793817.285697,319723.000,49957,1,EL,1,100,26492.800781
1713793817.352198,319789.500,49972,2,EL,1,100,26492.800781
1713793817.418699,319856.000,49972,2,EL,1,100,26493.000000
1713793817.485700,319923.000,49988,1,EL,1,100,26492.800781
1713793817.552201,319989.500,50006,2,EL,1,100,26493.000000
1713793817.618702,320056.000,50006,2,EL,1,100,26493.000000
1713793817.685703,320123.000,50022,2,EL,1,100,26492.800781
1713793817.752704,320190.000,50022,2,EL,1,100,26492.800781
1713793817.818705,320256.000,50039,1,EL,1,100,26492.599609
1713793817.885706,320323.000,50054,2,EL,1,100,26492.400391
1713793817.952707,320390.000,50054,2,EL,1,100,26493.000000
1713793818.018708,320456.000,50071,1,EL,1,100,26492.800781
1713793818.085709,320523.000,50087,2,EL,1,100,26492.599609
1713793818.152710,320590.000,50087,2,EL,1,100,26492.599609
1713793818.218711,320656.000,50106,1,EL,1,100,26492.599609
1713793818.285712,320723.000,50121,2,EL,1,100,26492.599609
1713793818.352713,320790.000,50121,2,EL,1,100,26492.199219
1713793818.418714,320856.000,50138,1,EL,1,100,26492.599609
1713793818.485715,320923.000,50154,2,EL,1,100,26492.199219
1713793818.552716,320990.000,50154,2,EL,1,100,26492.400391
1713793818.618717,321056.000,50172,1,EL,1,100,26492.000000
1713793818.685718,321123.000,50187,2,EL,1,100,26492.199219
1713793818.752719,321190.000,50187,2,EL,1,100,26492.199219
1713793818.818720,321256.000,50203,1,EL,1,100,26492.400391
1713793818.885721,321323.000,50220,2,EL,1,100,26492.199219
1713793818.952722,321390.000,50220,2,EL,1,100,26492.199219
1713793819.019223,321456.500,50239,2,EL,1,100,26492.199219
1713793819.085724,321523.000,50239,2,EL,1,100,26492.199219
1713793819.152725,321590.000,50255,1,EL,1,100,26492.199219
1713793819.219226,321656.500,50271,2,EL,1,100,26492.000000
1713793819.285727,321723.000,50271,2,EL,1,100,26492.199219
1713793819.352728,321790.000,50287,1,EL,1,100,26492.199219
1713793819.419229,321856.500,50304,2,EL,1,100,26492.000000
1713793819.485730,321923.000,50304,2,EL,1,100,26492.199219
1713793819.552231,321989.500,50327,2,EL,1,100,26492.000000
1713793819.618732,322056.000,50327,2,EL,1,100,26492.000000
1713793819.685733,322123.000,50343,2,EL,1,100,26492.000000
1713793819.752734,322190.000,50343,2,EL,1,100,26492.000000
1713793819.818735,322256.000,50360,1,EL,1,100,26492.000000
1713793819.885736,322323.000,50375,2,EL,1,100,26492.000000
1713793819.952737,322390.000,50375,2,EL,1,100,26492.000000
1713793820.019238,322456.500,50392,2,EL,1,100,26492.000000
1713793820.085739,322523.000,50392,2,EL,1,100,26492.000000
1713793820.152740,322590.000,50408,1,EL,1,100,26492.000000
1713793820.219241,322656.500,50426,2,EL,1,100,26492.000000
1713793820.285742,322723.000,50426,2,EL,1,100,26492.000000
1713793820.352743,322790.000,50442,1,EL,1,100,26492.000000
1713793820.419244,322856.500,50458,2,EL,1,100,26492.199219
1713793820.485744,322923.000,50458,2,EL,1,100,26492.400391
1713793820.552746,322990.000,50473,1,EL,1,100,26492.000000
1713793820.619246,323056.500,50491,2,EL,1,100,26492.199219
1713793820.685747,323123.000,50491,2,EL,1,100,26492.199219
1713793820.752748,323190.000,50507,1,EL,1,100,26492.800781
1713793820.819249,323256.500,50523,2,EL,1,100,26492.599609
1713793820.885751,323323.000,50523,2,EL,1,100,26492.599609
1713793820.952251,323389.500,50539,2,EL,1,100,26492.400391
1713793821.018752,323456.000,50539,2,EL,1,100,26492.400391
1713793821.085753,323523.000,50556,1,EL,1,100,26492.800781
1713793821.152254,323589.500,50572,2,EL,1,100,26492.800781
1713793821.218755,323656.000,50572,2,EL,1,100,26493.000000
1713793821.285756,323723.000,50590,1,EL,1,100,26493.000000
1713793821.352257,323789.500,50604,2,EL,1,100,26492.599609
1713793821.418758,323856.000,50604,2,EL,1,100,26493.000000
1713793821.485759,323923.000,50621,1,EL,1,100,26492.800781
1713793821.552260,323989.500,50638,2,EL,1,100,26492.800781
1713793821.618761,324056.000,50638,2,EL,1,100,26493.000000
1713793821.685762,324123.000,50655,1,EL,1,100,26493.000000
1713793821.752263,324189.500,50669,2,EL,1,100,26493.000000
1713793821.818764,324256.000,50669,2,EL,1,100,26492.800781
1713793821.885765,324323.000,50686,1,EL,1,100,26492.599609
1713793821.952266,324389.500,50703,2,EL,1,100,26492.599609
1713793822.018767,324456.000,50703,2,EL,1,100,26492.599609
1713793822.085768,324523.000,50720,1,EL,1,100,26492.800781
1713793822.152269,324589.500,50734,2,EL,1,100,26492.800781
1713793822.218770,324656.000,50734,2,EL,1,100,26492.599609
1713793822.285271,324722.500,50752,2,EL,1,100,26492.599609
1713793822.351772,324789.000,50752,2,EL,1,100,26492.599609
1713793822.418773,324856.000,50768,1,EL,1,100,26493.000000
1713793822.485274,324922.500,50785,2,EL,1,100,26493.000000
1713793822.551775,324989.000,50785,2,EL,1,100,26493.000000
1713793822.618776,325056.000,50802,1,EL,1,100,26493.000000
1713793822.685277,325122.500,50818,2,EL,1,100,26493.000000
1713793822.751778,325189.000,50818,2,EL,1,100,26493.000000
1713793822.818779,325256.000,50835,1,EL,1,100,26493.000000
1713793822.885280,325322.500,50853,2,EL,1,100,26493.000000
1713793822.951781,325389.000,50853,2,EL,1,100,26493.000000
1713793823.018782,325456.000,50869,2,EL,1,100,26493.000000
1713793823.085783,325523.000,50869,2,EL,1,100,26493.000000
1713793823.151784,325589.000,50886,1,EL,1,100,26493.000000
1713793823.218785,325656.000,50901,2,EL,1,100,26493.000000
1713793823.285786,325723.000,50901,2,EL,1,100,26493.000000
1713793823.351787,325789.000,50918,1,EL,1,100,26493.000000
1713793823.418788,325856.000,50934,2,EL,1,100,26493.000000
1713793823.485789,325923.000,50934,2,EL,1,100,26493.000000
1713793823.551790,325989.000,50951,1,EL,1,100,26493.000000
1713793823.618291,326055.500,50966,2,EL,1,100,26493.000000
1713793823.684792,326122.000,50966,2,EL,1,100,26493.000000
1713793823.751793,326189.000,50983,1,EL,1,100,26493.000000
1713793823.818294,326255.500,50999,2,EL,1,100,26493.000000
1713793823.884795,326322.000,50999,2,EL,1,100,26493.000000
1713793823.951796,326389.000,51017,1,EL,1,100,26493.000000
1713793824.018297,326455.500,51033,2,EL,1,100,26493.000000
1713793824.084798,326522.000,51033,2,EL,1,100,26493.000000
1713793824.151799,326589.000,51050,1,EL,1,100,26493.000000
1713793824.218300,326655.500,51067,2,EL,1,100,26493.000000
1713793824.284801,326722.000,51067,2,EL,1,100,26492.800781
1713793824.351802,326789.000,51084,1,EL,1,100,26492.800781
1713793824.418303,326855.500,51098,2,EL,1,100,26493.000000
1713793824.484804,326922.000,51098,2,EL,1,100,26492.599609
1713793824.551805,326989.000,51116,2,EL,1,100,26492.400391
1713793824.618806,327056.000,51116,2,EL,1,100,26492.199219
1713793824.685307,327122.500,51137,2,EL,1,100,26492.599609
1713793824.751808,327189.000,51137,2,EL,1,100,26492.800781
1713793824.818309,327255.500,51156,2,EL,1,100,26493.000000
1713793824.884810,327322.000,51156,2,EL,1,100,26492.599609
1713793824.951811,327389.000,51173,1,EL,1,100,26492.800781
1713793825.018312,327455.500,51190,2,EL,1,100,26492.400391
1713793825.084813,327522.000,51190,2,EL,1,100,26492.400391
1713793825.151814,327589.000,51206,1,EL,1,100,26492.800781
1713793825.218315,327655.500,51222,2,EL,1,100,26492.400391
1713793825.284816,327722.000,51222,2,EL,1,100,26492.400391
1713793825.351817,327789.000,51238,1,EL,1,100,26492.400391
1713793825.418318,327855.500,51255,2,EL,1,100,26493.000000
1713793825.484819,327922.000,51255,2,EL,1,100,26492.599609
1713793825.551820,327989.000,51271,1,EL,1,100,26493.000000
1713793825.618320,328055.500,51287,2,EL,1,100,26493.000000
1713793825.684822,328122.000,51287,2,EL,1,100,26493.000000
1713793825.751822,328189.000,51303,1,EL,1,100,26493.000000
1713793825.818324,328255.500,51320,2,EL,1,100,26493.000000
1713793825.884825,328322.000,51320,2,EL,1,100,26493.000000
1713793825.951825,328389.000,51337,1,EL,1,100,26493.000000
1713793826.018327,328455.500,51352,2,EL,1,100,26493.000000
1713793826.084827,328522.000,51352,2,EL,1,100,26493.000000
1713793826.151829,328589.000,51368,1,EL,1,100,26493.000000
1713793826.218329,328655.500,51386,2,EL,1,100,26493.000000
1713793826.284830,328722.000,51386,2,EL,1,100,26493.000000
1713793826.351831,328789.000,51402,1,EL,1,100,26493.000000
1713793826.418332,328855.500,51418,2,EL,1,100,26493.000000
1713793826.484833,328922.000,51418,2,EL,1,100,26493.000000
1713793826.551834,328989.000,51433,1,EL,1,100,26493.000000
1713793826.618435,329055.600,51451,5,EL,1,100,26493.000000
1713793826.685036,329122.200,51451,5,EL,1,100,26493.000000
1713793826.751637,329188.800,51451,5,EL,1,100,26492.800781
1713793826.818238,329255.400,51451,5,EL,1,100,26493.000000
1713793826.884839,329322.000,51451,5,EL,1,100,26492.599609
1713793826.951507,329388.667,51468,3,EL,1,100,26492.599609
1713793827.018175,329455.333,51468,3,EL,1,100,26492.800781
1713793827.084842,329522.000,51468,3,EL,1,100,26492.199219
1713793827.151843,329589.000,51485,1,EL,1,100,26492.599609
1713793827.218344,329655.500,51500,2,EL,1,100,26492.400391
1713793827.284845,329722.000,51500,2,EL,1,100,26492.800781
1713793827.351846,329789.000,51517,1,EL,1,100,26492.400391
1713793827.418347,329855.500,51533,2,EL,1,100,26492.199219
1713793827.484848,329922.000,51533,2,EL,1,100,26492.599609
1713793827.551849,329989.000,51550,1,EL,1,100,26493.000000
1713793827.618350,330055.500,51565,2,EL,1,100,26492.800781
1713793827.684851,330122.000,51565,2,EL,1,100,26492.599609
1713793827.751852,330189.000,51582,1,EL,1,100,26492.800781
1713793827.818353,330255.500,51598,2,EL,1,100,26493.000000
