LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1729245041.501049,416413.000,61666,1,SF,1,100,0.2177
1729245041.835047,416747.000,61714,1,SF,1,100,0.2152
1729245042.235045,417147.000,61781,1,SF,1,100,0.2127
1729245042.501044,417413.000,61820,1,SF,1,100,0.2103
1729245042.901042,417813.000,61885,1,SF,1,100,0.2078
1729245043.168041,418080.000,61936,1,SF,1,100,0.2054
1729245043.501039,418413.000,61986,1,SF,1,100,0.2030
1729245043.901037,418813.000,62053,1,SF,1,100,0.2007
1729245044.168036,419080.000,62104,1,SF,1,100,0.1984
1729245044.501034,419413.000,62152,1,SF,1,100,0.1961
1729245044.834033,419746.000,62203,1,SF,1,100,0.1938
1729245045.234030,420146.000,62268,1,SF,1,100,0.1916
1729245045.501029,420413.000,62320,1,SF,1,100,0.1894
1729245045.834028,420746.000,62369,1,SF,1,100,0.1872
1729245046.234026,421146.000,62434,1,SF,1,100,0.1850
1729245046.567024,421479.000,62470,1,SF,1,100,0.1829
1729245046.834023,421746.000,62521,1,SF,1,100,0.1807
1729245047.167021,422079.000,62569,1,SF,1,100,0.1787
1729245047.501020,422413.000,62625,1,SF,1,100,0.1766
1729245047.834018,422746.000,62675,1,SF,1,100,0.1745
1729245048.234016,423146.000,62742,1,SF,1,100,0.1725
1729245048.501015,423413.000,62793,1,SF,1,100,0.1705
1729245048.834013,423746.000,62841,1,SF,1,100,0.1686
1729245049.234011,424146.000,62908,1,SF,1,100,0.1666
1729245049.501010,424413.000,62959,1,SF,1,100,0.1647
1729245049.834008,424746.000,63007,1,SF,1,100,0.1628
1729245050.167007,425079.000,63058,1,SF,1,100,0.1609
1729245050.567005,425479.000,63123,1,SF,1,100,0.1590
1729245050.834003,425746.000,63175,1,SF,1,100,0.1572
1729245051.167002,426079.000,63226,1,SF,1,100,0.1554
1729245051.567000,426479.000,63291,1,SF,1,100,0.1536
1729245051.899998,426812.000,63341,1,SF,1,100,0.1518
1729245052.166997,427079.000,63392,1,SF,1,100,0.1500
1729245052.499995,427412.000,63440,1,SF,1,100,0.1483
1729245052.833994,427746.000,63498,1,SF,1,100,0.1466
1729245053.166992,428079.000,63546,1,SF,1,100,0.1449
1729245053.566990,428479.000,63615,1,SF,1,100,0.1432
1729245053.899989,428812.000,63664,1,SF,1,100,0.1416
1729245054.166987,429079.000,63714,1,SF,1,100,0.1399
1729245054.499986,429412.000,63765,1,SF,1,100,0.1383
1729245054.899984,429812.000,63830,1,SF,1,100,0.1367
1729245055.166983,430079.000,63878,1,SF,1,100,0.1351
1729245055.499981,430412.000,63929,1,SF,1,100,0.1336
1729245055.899979,430812.000,63995,1,SF,1,100,0.1320
1729245056.232977,431145.000,64044,1,SF,1,100,0.1305
1729245056.499976,431412.000,64095,1,SF,1,100,0.1290
1729245056.832974,431745.000,64143,1,SF,1,100,0.1275
