LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1729244891.783772,266695.000,37339,2,EL,1,100,-18850.000000
1729244891.850272,266761.500,37357,2,EL,1,100,-18850.599609
1729244891.916772,266828.000,37357,2,EL,1,100,-18850.800781
1729244891.983772,266895.000,37374,1,EL,1,100,-18851.000000
1729244892.050271,266961.500,37390,2,EL,1,100,-18851.199219
1729244892.116771,267028.000,37390,2,EL,1,100,-18851.400391
1729244892.183770,267095.000,37410,1,EL,1,100,-18851.599609
1729244892.250270,267161.500,37424,2,EL,1,100,-18851.800781
1729244892.316770,267228.000,37424,2,EL,1,100,-18852.000000
1729244892.383770,267295.000,37441,1,EL,1,100,-18852.599609
1729244892.450269,267361.500,37458,2,EL,1,100,-18853.000000
1729244892.516769,267428.000,37458,2,EL,1,100,-18853.199219
1729244892.583769,267495.000,37475,1,EL,1,100,-18853.800781
1729244892.650268,267561.500,37489,2,EL,1,100,-18854.000000
1729244892.716768,267628.000,37489,2,EL,1,100,-18855.000000
1729244892.783768,267695.000,37506,1,EL,1,100,-18855.000000
1729244892.850267,267761.500,37523,2,EL,1,100,-18855.199219
1729244892.916767,267828.000,37523,2,EL,1,100,-18855.400391
1729244892.983767,267895.000,37542,1,EL,1,100,-18855.800781
1729244893.050266,267961.500,37556,2,EL,1,100,-18856.000000
1729244893.116766,268028.000,37556,2,EL,1,100,-18856.000000
1729244893.183766,268095.000,37574,1,EL,1,100,-18856.400391
1729244893.250265,268161.500,37592,2,EL,1,100,-18856.800781
1729244893.316765,268228.000,37592,2,EL,1,100,-18856.800781
1729244893.383765,268295.000,37609,1,EL,1,100,-18856.800781
1729244893.450431,268361.667,37629,3,EL,1,100,-18856.800781
1729244893.517097,268428.333,37629,3,EL,1,100,-18856.800781
1729244893.583764,268495.000,37629,3,EL,1,100,-18856.800781
1729244893.649763,268561.000,37646,1,EL,1,100,-18856.800781
1729244893.716763,268628.000,37660,2,EL,1,100,-18856.400391
1729244893.783763,268695.000,37660,2,EL,1,100,-18856.800781
1729244893.850762,268762.000,37680,1,EL,1,100,-18856.599609
1729244893.917262,268828.500,37696,2,EL,1,100,-18857.000000
1729244893.983762,268895.000,37696,2,EL,1,100,-18856.199219
1729244894.049762,268961.000,37713,1,EL,1,100,-18856.199219
1729244894.116761,269028.000,37728,2,EL,1,100,-18856.000000
1729244894.183761,269095.000,37728,2,EL,1,100,-18855.599609
1729244894.249761,269161.000,37745,1,EL,1,100,-18855.400391
1729244894.316760,269228.000,37761,2,EL,1,100,-18855.000000
1729244894.383760,269295.000,37761,2,EL,1,100,-18855.000000
1729244894.449759,269361.000,37778,1,EL,1,100,-18855.000000
1729244894.516759,269428.000,37794,2,EL,1,100,-18854.800781
1729244894.583759,269495.000,37794,2,EL,1,100,-18854.599609
1729244894.649759,269561.000,37810,1,EL,1,100,-18854.199219
1729244894.716758,269628.000,37826,2,EL,1,100,-18854.000000
1729244894.783758,269695.000,37826,2,EL,1,100,-18853.400391
1729244894.850258,269761.500,37844,2,EL,1,100,-18853.199219
1729244894.916757,269828.000,37844,2,EL,1,100,-18853.000000
1729244894.983757,269895.000,37860,1,EL,1,100,-18853.000000
1729244895.050257,269961.500,37877,2,EL,1,100,-18852.800781
1729244895.116756,270028.000,37877,2,EL,1,100,-18852.800781
1729244895.183756,270095.000,37894,1,EL,1,100,-18852.599609
1729244895.250256,270161.500,37911,2,EL,1,100,-18852.400391
1729244895.316755,270228.000,37911,2,EL,1,100,-18853.000000
1729244895.383755,270295.000,37927,1,EL,1,100,-18853.000000
1729244895.450255,270361.500,37943,2,EL,1,100,-18852.000000
1729244895.516754,270428.000,37943,2,EL,1,100,-18852.000000
1729244895.583754,270495.000,37959,1,EL,1,100,-18851.800781
1729244895.650254,270561.500,37976,2,EL,1,100,-18851.199219
1729244895.716753,270628.000,37976,2,EL,1,100,-18851.199219
1729244895.783753,270695.000,37992,1,EL,1,100,-18851.000000
1729244895.850253,270761.500,38008,2,EL,1,100,-18850.800781
1729244895.916752,270828.000,38008,2,EL,1,100,-18850.800781
1729244895.983752,270895.000,38024,1,EL,1,100,-18850.199219
1729244896.050252,270961.500,38041,2,EL,1,100,-18850.000000
1729244896.116751,271028.000,38041,2,EL,1,100,-18850.000000
1729244896.183751,271095.000,38060,1,EL,1,100,-18850.000000
1729244896.250251,271161.500,38075,2,EL,1,100,-18850.000000
1729244896.316751,271228.000,38075,2,EL,1,100,-18849.599609
1729244896.382750,271294.000,38091,1,EL,1,100,-18849.599609
1729244896.449750,271361.000,38109,2,EL,1,100,-18849.599609
1729244896.516750,271428.000,38109,2,EL,1,100,-18849.000000
1729244896.583749,271495.000,38125,1,EL,1,100,-18849.000000
1729244896.650249,271561.500,38143,2,EL,1,100,-18849.000000
1729244896.716748,271628.000,38143,2,EL,1,100,-18849.000000
1729244896.783248,271694.500,38159,2,EL,1,100,-18849.800781
1729244896.849748,271761.000,38159,2,EL,1,100,-18850.000000
1729244896.916748,271828.000,38176,1,EL,1,100,-18850.000000
1729244896.983247,271894.500,38192,2,EL,1,100,-18849.400391
1729244897.049747,271961.000,38192,2,EL,1,100,-18849.000000
1729244897.116747,272028.000,38209,1,EL,1,100,-18849.000000
1729244897.183246,272094.500,38224,2,EL,1,100,-18848.400391
