LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1729244899.782734,274694.000,38644,1,EA,1,100,1.875870
1729244899.849233,274760.500,38660,2,EA,1,100,1.875366
1729244899.915733,274827.000,38660,2,EA,1,100,1.875366
1729244899.982733,274894.000,38676,1,EA,1,100,1.875870
1729244900.049232,274960.500,38692,2,EA,1,100,1.875366
1729244900.115732,275027.000,38692,2,EA,1,100,1.875366
1729244900.182732,275094.000,38710,2,EA,1,100,1.874356
1729244900.249732,275161.000,38710,2,EA,1,100,1.873853
1729244900.315731,275227.000,38728,1,EA,1,100,1.874356
1729244900.382731,275294.000,38743,2,EA,1,100,1.873853
1729244900.449731,275361.000,38743,2,EA,1,100,1.872844
1729244900.515730,275427.000,38760,1,EA,1,100,1.873346
1729244900.582730,275494.000,38777,2,EA,1,100,1.873853
1729244900.649729,275561.000,38777,2,EA,1,100,1.873346
1729244900.715729,275627.000,38793,1,EA,1,100,1.874863
1729244900.782729,275694.000,38809,2,EA,1,100,1.875366
1729244900.849729,275761.000,38809,2,EA,1,100,1.874863
1729244900.915728,275827.000,38825,1,EA,1,100,1.875366
1729244900.982728,275894.000,38844,2,EA,1,100,1.875870
1729244901.049728,275961.000,38844,2,EA,1,100,1.877895
1729244901.115727,276027.000,38860,1,EA,1,100,1.877895
1729244901.182727,276094.000,38876,2,EA,1,100,1.877895
1729244901.249727,276161.000,38876,2,EA,1,100,1.877895
1729244901.315726,276227.000,38892,1,EA,1,100,1.878910
1729244901.382726,276294.000,38909,2,EA,1,100,1.878910
1729244901.449726,276361.000,38909,2,EA,1,100,1.878400
1729244901.515725,276427.000,38926,1,EA,1,100,1.877895
1729244901.582725,276494.000,38941,2,EA,1,100,1.878910
1729244901.649725,276561.000,38941,2,EA,1,100,1.877895
1729244901.715724,276627.000,38959,1,EA,1,100,1.877895
1729244901.782724,276694.000,38977,2,EA,1,100,1.876882
1729244901.849724,276761.000,38977,2,EA,1,100,1.877391
1729244901.915724,276827.000,38993,1,EA,1,100,1.876378
1729244901.982723,276894.000,39009,2,EA,1,100,1.875870
1729244902.049723,276961.000,39009,2,EA,1,100,1.875870
1729244902.116222,277027.500,39025,2,EA,1,100,1.875366
1729244902.182722,277094.000,39025,2,EA,1,100,1.875870
1729244902.249722,277161.000,39042,1,EA,1,100,1.875366
1729244902.316221,277227.500,39058,2,EA,1,100,1.876378
1729244902.382721,277294.000,39058,2,EA,1,100,1.875870
1729244902.448721,277360.000,39075,1,EA,1,100,1.877391
1729244902.515721,277427.000,39090,2,EA,1,100,1.876378
1729244902.582720,277494.000,39090,2,EA,1,100,1.875870
1729244902.649720,277561.000,39107,1,EA,1,100,1.875366
1729244902.716220,277627.500,39123,2,EA,1,100,1.876882
1729244902.782719,277694.000,39123,2,EA,1,100,1.875870
1729244902.849719,277761.000,39141,1,EA,1,100,1.875870
1729244902.916219,277827.500,39155,2,EA,1,100,1.875870
1729244902.982718,277894.000,39155,2,EA,1,100,1.875870
1729244903.048718,277960.000,39174,1,EA,1,100,1.876882
1729244903.115718,278027.000,39191,2,EA,1,100,1.875366
1729244903.182717,278094.000,39191,2,EA,1,100,1.875366
1729244903.249717,278161.000,39210,1,EA,1,100,1.876378
1729244903.316217,278227.500,39224,2,EA,1,100,1.876378
1729244903.382716,278294.000,39224,2,EA,1,100,1.875366
1729244903.449716,278361.000,39241,1,EA,1,100,1.875366
1729244903.516216,278427.500,39258,2,EA,1,100,1.877391
1729244903.582715,278494.000,39258,2,EA,1,100,1.876882
1729244903.649715,278561.000,39275,1,EA,1,100,1.876378
1729244903.716048,278627.333,39296,3,EA,1,100,1.876882
1729244903.782381,278693.667,39296,3,EA,1,100,1.877895
1729244903.848714,278760.000,39296,3,EA,1,100,1.877895
1729244903.915714,278827.000,39312,1,EA,1,100,1.877895
1729244903.982213,278893.500,39329,2,EA,1,100,1.877391
1729244904.048713,278960.000,39329,2,EA,1,100,1.877895
1729244904.115713,279027.000,39345,1,EA,1,100,1.877895
1729244904.182213,279093.500,39363,2,EA,1,100,1.877895
1729244904.248712,279160.000,39363,2,EA,1,100,1.877895
1729244904.315712,279227.000,39379,1,EA,1,100,1.877895
1729244904.382211,279293.500,39394,2,EA,1,100,1.877895
1729244904.448711,279360.000,39394,2,EA,1,100,1.877895
1729244904.515711,279427.000,39411,1,EA,1,100,1.877895
1729244904.582211,279493.500,39428,2,EA,1,100,1.879415
1729244904.648710,279560.000,39428,2,EA,1,100,1.880431
1729244904.715710,279627.000,39444,1,EA,1,100,1.880431
1729244904.782210,279693.500,39461,2,EA,1,100,1.881448
1729244904.848709,279760.000,39461,2,EA,1,100,1.882466
1729244904.915709,279827.000,39476,2,EA,1,100,1.882973
1729244904.982709,279894.000,39476,2,EA,1,100,1.882973
1729244905.048708,279960.000,39495,1,EA,1,100,1.883481
1729244905.115708,280027.000,39512,2,EA,1,100,1.883481
1729244905.182708,280094.000,39512,2,EA,1,100,1.883993
1729244905.248707,280160.000,39529,1,EA,1,100,1.885523
1729244905.315707,280227.000,39543,2,EA,1,100,1.885523
1729244905.382707,280294.000,39543,2,EA,1,100,1.885014
1729244905.448706,280360.000,39560,1,EA,1,100,1.885523
1729244905.515706,280427.000,39577,2,EA,1,100,1.885014
1729244905.582706,280494.000,39577,2,EA,1,100,1.885523
1729244905.648705,280560.000,39596,1,EA,1,100,1.885523
1729244905.715705,280627.000,39610,2,EA,1,100,1.885523
1729244905.782705,280694.000,39610,2,EA,1,100,1.885523
1729244905.848704,280760.000,39628,1,EA,1,100,1.885523
1729244905.915704,280827.000,39644,2,EA,1,100,1.885523
1729244905.982704,280894.000,39644,2,EA,1,100,1.885523
1729244906.048703,280960.000,39661,1,EA,1,100,1.886032
1729244906.115203,281026.500,39676,2,EA,1,100,1.886546
