LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1729244901.442726,276354.000,38911,1,T1,1,100,25.164
1729244901.575725,276487.000,38943,1,T1,1,100,25.142
1729244901.708724,276620.000,38961,1,T1,1,100,25.274
1729244901.842724,276754.000,38979,1,T1,1,100,25.225
1729244901.975723,276887.000,38995,1,T1,1,100,25.275
1729244902.108722,277020.000,39027,1,T1,1,100,25.261
1729244902.242722,277154.000,39044,1,T1,1,100,25.255
1729244902.375721,277287.000,39060,1,T1,1,100,25.252
1729244902.508721,277420.000,39092,1,T1,1,100,25.144
1729244902.642720,277554.000,39109,1,T1,1,100,25.169
1729244902.775719,277687.000,39125,1,T1,1,100,25.215
1729244902.908719,277820.000,39157,1,T1,1,100,25.128
1729244903.042718,277954.000,39176,1,T1,1,100,25.162
1729244903.175717,278087.000,39193,1,T1,1,100,25.212
1729244903.308717,278220.000,39226,1,T1,1,100,25.198
1729244903.442716,278354.000,39243,1,T1,1,100,25.192
1729244903.575716,278487.000,39260,1,T1,1,100,25.260
1729244903.708715,278620.000,39298,2,T1,1,100,25.219
1729244903.841714,278753.000,39298,2,T1,1,100,25.201
1729244903.975713,278887.000,39331,1,T1,1,100,25.193
1729244904.108713,279020.000,39347,1,T1,1,100,25.190
1729244904.241712,279153.000,39365,1,T1,1,100,25.189
1729244904.375711,279287.000,39396,1,T1,1,100,25.223
1729244904.508711,279420.000,39413,1,T1,1,100,25.132
1729244904.641710,279553.000,39430,1,T1,1,100,25.164
1729244904.775710,279687.000,39446,1,T1,1,100,25.142
1729244904.908709,279820.000,39478,1,T1,1,100,25.203
1729244905.041708,279953.000,39497,1,T1,1,100,25.194
1729244905.175708,280087.000,39514,1,T1,1,100,25.190
1729244905.308707,280220.000,39545,1,T1,1,100,25.295
1729244905.441706,280353.000,39562,1,T1,1,100,25.199
1729244905.575706,280487.000,39579,1,T1,1,100,25.121
1729244905.708705,280620.000,39612,1,T1,1,100,25.123
1729244905.841704,280753.000,39630,1,T1,1,100,25.160
1729244905.975704,280887.000,39646,1,T1,1,100,25.140
1729244906.108703,281020.000,39678,1,T1,1,100,25.202
1729244906.241703,281153.000,39695,1,T1,1,100,25.229
1729244906.375702,281287.000,39711,1,T1,1,100,25.135
1729244906.508701,281420.000,39743,1,T1,1,100,25.236
1729244906.641701,281553.000,39760,1,T1,1,100,25.208
1729244906.774700,281686.000,39776,1,T1,1,100,25.338
1729244906.908699,281820.000,39794,1,T1,1,100,25.253
1729244907.041699,281953.000,39827,1,T1,1,100,25.216
1729244907.174698,282086.000,39844,1,T1,1,100,25.235
1729244907.308697,282220.000,39861,1,T1,1,100,25.208
1729244907.441697,282353.000,39893,1,T1,1,100,25.196
1729244907.574696,282486.000,39909,1,T1,1,100,25.262
1729244907.708695,282620.000,39926,1,T1,1,100,25.326
1729244907.841695,282753.000,39960,1,T1,1,100,25.248
1729244907.975694,282887.000,39976,1,T1,1,100,25.213
1729244908.108694,283020.000,39993,1,T1,1,100,25.163
1729244908.241693,283153.000,40027,1,T1,1,100,25.212
1729244908.374692,283286.000,40043,1,T1,1,100,25.234
1729244908.508692,283420.000,40061,1,T1,1,100,25.208
1729244908.641691,283553.000,40092,1,T1,1,100,25.303
1729244908.774690,283686.000,40108,1,T1,1,100,25.273
1729244908.908690,283820.000,40133,1,T1,1,100,25.189
1729244909.041689,283953.000,40149,1,T1,1,100,25.259
1729244909.174688,284086.000,40167,1,T1,1,100,25.254
1729244909.308688,284220.000,40198,1,T1,1,100,25.145
1729244909.441687,284353.000,40214,1,T1,1,100,25.240
1729244909.574687,284486.000,40232,1,T1,1,100,25.210
1729244909.708686,284620.000,40248,1,T1,1,100,25.162
1729244909.841685,284753.000,40282,1,T1,1,100,25.141
1729244909.974684,284886.000,40299,1,T1,1,100,25.203
1729244910.108684,285020.000,40315,1,T1,1,100,25.265
1729244910.241683,285153.000,40347,1,T1,1,100,25.257
1729244910.374683,285286.000,40364,1,T1,1,100,25.324
1729244910.508682,285420.000,40381,1,T1,1,100,25.246
1729244910.641681,285553.000,40414,1,T1,1,100,25.284
1729244910.774681,285686.000,40431,1,T1,1,100,25.265
1729244910.907680,285819.000,40448,1,T1,1,100,25.327
1729244911.041679,285953.000,40479,1,T1,1,100,25.283
1729244911.174679,286086.000,40497,1,T1,1,100,25.158
1729244911.307678,286219.000,40513,1,T1,1,100,25.175
1729244911.441677,286353.000,40545,1,T1,1,100,25.217
1729244911.574677,286486.000,40562,1,T1,1,100,25.200
1729244911.707676,286619.000,40578,1,T1,1,100,25.193
1729244911.841676,286753.000,40597,1,T1,1,100,25.190
1729244911.974675,286886.000,40629,1,T1,1,100,25.189
1729244912.107674,287019.000,40645,1,T1,1,100,25.188
1729244912.241673,287153.000,40663,1,T1,1,100,25.259
1729244912.374673,287286.000,40694,1,T1,1,100,25.289
1729244912.507672,287419.000,40711,1,T1,1,100,25.231
1729244912.641672,287553.000,40728,1,T1,1,100,25.277
1729244912.774671,287686.000,40760,1,T1,1,100,25.262
1729244912.907670,287819.000,40778,1,T1,1,100,25.220
1729244913.041670,287953.000,40795,1,T1,1,100,25.272
1729244913.174669,288086.000,40829,1,T1,1,100,25.331
1729244913.307668,288219.000,40845,1,T1,1,100,25.320
1729244913.441668,288353.000,40862,1,T1,1,100,25.316
1729244913.574667,288486.000,40896,1,T1,1,100,25.349
1729244913.707666,288619.000,40912,1,T1,1,100,25.364
1729244913.840666,288752.000,40930,1,T1,1,100,25.299
1729244913.974665,288886.000,40946,1,T1,1,100,25.236
1729244914.107665,289019.000,40967,1,T1,1,100,25.315
1729244914.240664,289152.000,40999,1,T1,1,100,25.349
1729244914.374663,289286.000,41015,1,T1,1,100,25.328
1729244914.507663,289419.000,41035,1,T1,1,100,25.355
1729244914.640662,289552.000,41066,1,T1,1,100,25.402
1729244914.774661,289686.000,41082,1,T1,1,100,25.316
1729244914.907661,289819.000,41100,1,T1,1,100,25.314
1729244915.040660,289952.000,41116,1,T1,1,100,25.349
1729244915.174659,290086.000,41148,1,T1,1,100,25.293
1729244915.307659,290219.000,41165,1,T1,1,100,25.304
1729244915.440658,290352.000,41181,1,T1,1,100,25.344
1729244915.574657,290486.000,41217,1,T1,1,100,25.362
1729244915.707657,290619.000,41234,1,T1,1,100,25.369
1729244915.840656,290752.000,41251,1,T1,1,100,25.373
1729244915.974655,290886.000,41282,1,T1,1,100,25.303
1729244916.107655,291019.000,41299,1,T1,1,100,25.273
1729244916.240654,291152.000,41316,1,T1,1,100,25.295
1729244916.374654,291286.000,41347,1,T1,1,100,25.376
1729244916.507653,291419.000,41365,1,T1,1,100,25.375
1729244916.640652,291552.000,41381,1,T1,1,100,25.269
1729244916.774652,291686.000,41400,1,T1,1,100,25.294
1729244916.907651,291819.000,41432,1,T1,1,100,25.269
1729244917.040650,291952.000,41448,1,T1,1,100,25.400
1729244917.173650,292085.000,41466,1,T1,1,100,25.350
1729244917.307649,292219.000,41497,1,T1,1,100,25.400
1729244917.440648,292352.000,41513,1,T1,1,100,25.350
1729244917.573648,292485.000,41531,1,T1,1,100,25.364
1729244917.707647,292619.000,41564,1,T1,1,100,25.335
1729244917.840647,292752.000,41581,1,T1,1,100,25.358
1729244917.973646,292885.000,41598,1,T1,1,100,25.367
1729244918.107645,293019.000,41630,1,T1,1,100,25.407
1729244918.240644,293152.000,41650,1,T1,1,100,25.353
1729244918.373644,293285.000,41667,1,T1,1,100,25.295
1729244918.507643,293419.000,41699,1,T1,1,100,25.340
1729244918.640643,293552.000,41715,1,T1,1,100,25.289
1729244918.773642,293685.000,41732,1,T1,1,100,25.302
1729244918.907641,293819.000,41749,1,T1,1,100,25.308
1729244919.040641,293952.000,41780,1,T1,1,100,25.311
