LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1713788065.958868,192314.000,29571,4,PR,1,100,133568
1713788065.998868,192354.000,29571,4,PR,1,100,133576
1713788066.038868,192394.000,29571,4,PR,1,100,133580
1713788066.078869,192434.000,29587,3,PR,1,100,133569
1713788066.118870,192474.000,29587,3,PR,1,100,133566
1713788066.158870,192514.000,29587,3,PR,1,100,133572
1713788066.198871,192554.000,29603,2,PR,1,100,133574
1713788066.238871,192594.000,29603,2,PR,1,100,133557
1713788066.278872,192634.000,29619,3,PR,1,100,133551
1713788066.318872,192674.000,29619,3,PR,1,100,133560
1713788066.358873,192714.000,29619,3,PR,1,100,133566
1713788066.398873,192754.000,29636,2,PR,1,100,133544
1713788066.438874,192794.000,29636,2,PR,1,100,133552
1713788066.478874,192834.000,29652,3,PR,1,100,133576
1713788066.518875,192874.000,29652,3,PR,1,100,133558
1713788066.558875,192914.000,29652,3,PR,1,100,133548
1713788066.598876,192954.000,29668,2,PR,1,100,133536
1713788066.638876,192994.000,29668,2,PR,1,100,133534
1713788066.678877,193034.000,29684,3,PR,1,100,133545
1713788066.718877,193074.000,29684,3,PR,1,100,133544
1713788066.758878,193114.000,29684,3,PR,1,100,133531
1713788066.798878,193154.000,29701,2,PR,1,100,133533
1713788066.838879,193194.000,29701,2,PR,1,100,133527
1713788066.878879,193234.000,29718,3,PR,1,100,133526
1713788066.918880,193274.000,29718,3,PR,1,100,133512
1713788066.958880,193314.000,29718,3,PR,1,100,133517
1713788066.998881,193354.000,29733,2,PR,1,100,133517
1713788067.038881,193394.000,29733,2,PR,1,100,133514
1713788067.078882,193434.000,29749,3,PR,1,100,133507
1713788067.118882,193474.000,29749,3,PR,1,100,133531
1713788067.158883,193514.000,29749,3,PR,1,100,133521
1713788067.198883,193554.000,29767,2,PR,1,100,133529
1713788067.238884,193594.000,29767,2,PR,1,100,133529
1713788067.278884,193634.000,29783,3,PR,1,100,133538
1713788067.318885,193674.000,29783,3,PR,1,100,133507
1713788067.358886,193714.000,29783,3,PR,1,100,133497
1713788067.398886,193754.000,29799,3,PR,1,100,133497
1713788067.438886,193794.000,29799,3,PR,1,100,133502
1713788067.478887,193834.000,29799,3,PR,1,100,133515
1713788067.518888,193874.000,29814,2,PR,1,100,133512
1713788067.558888,193914.000,29814,2,PR,1,100,133507
1713788067.598888,193954.000,29832,3,PR,1,100,133511
1713788067.638889,193994.000,29832,3,PR,1,100,133521
1713788067.678890,194034.000,29832,3,PR,1,100,133505
1713788067.718890,194074.000,29848,2,PR,1,100,133505
1713788067.758891,194114.000,29848,2,PR,1,100,133500
1713788067.798891,194154.000,29865,3,PR,1,100,133492
1713788067.838892,194194.000,29865,3,PR,1,100,133501
1713788067.878892,194234.000,29865,3,PR,1,100,133492
1713788067.918393,194273.500,29880,2,PR,1,100,133520
1713788067.957893,194313.000,29880,2,PR,1,100,133515
1713788067.998227,194353.333,29897,3,PR,1,100,133505
1713788068.038561,194393.667,29897,3,PR,1,100,133533
1713788068.078895,194434.000,29897,3,PR,1,100,133526
1713788068.118895,194474.000,29913,2,PR,1,100,133517
1713788068.158896,194514.000,29913,2,PR,1,100,133512
1713788068.198896,194554.000,29931,3,PR,1,100,133509
1713788068.238897,194594.000,29931,3,PR,1,100,133502
1713788068.278897,194634.000,29931,3,PR,1,100,133501
1713788068.318398,194673.500,29945,2,PR,1,100,133497
1713788068.357898,194713.000,29945,2,PR,1,100,133499
1713788068.398232,194753.333,29962,3,PR,1,100,133496
1713788068.438566,194793.667,29962,3,PR,1,100,133516
1713788068.478900,194834.000,29962,3,PR,1,100,133503
1713788068.518567,194873.667,29981,3,PR,1,100,133503
1713788068.558234,194913.333,29981,3,PR,1,100,133513
1713788068.597901,194953.000,29981,3,PR,1,100,133519
1713788068.638402,194993.500,29998,2,PR,1,100,133532
1713788068.678902,195034.000,29998,2,PR,1,100,133524
1713788068.718570,195073.667,30012,3,PR,1,100,133524
1713788068.758237,195113.333,30012,3,PR,1,100,133534
1713788068.797904,195153.000,30012,3,PR,1,100,133529
1713788068.838404,195193.500,30029,2,PR,1,100,133554
1713788068.878905,195234.000,30029,2,PR,1,100,133563
1713788068.918572,195273.667,30046,3,PR,1,100,133530
1713788068.958239,195313.333,30046,3,PR,1,100,133545
1713788068.997906,195353.000,30046,3,PR,1,100,133541
1713788069.038407,195393.500,30068,2,PR,1,100,133537
1713788069.078907,195434.000,30068,2,PR,1,100,133520
1713788069.118575,195473.667,30082,3,PR,1,100,133529
1713788069.158242,195513.333,30082,3,PR,1,100,133517
1713788069.197909,195553.000,30082,3,PR,1,100,133518
1713788069.237910,195593.000,30100,2,PR,1,100,133523
1713788069.277910,195633.000,30100,2,PR,1,100,133512
1713788069.317911,195673.000,30116,3,PR,1,100,133523
1713788069.357911,195713.000,30116,3,PR,1,100,133525
1713788069.397912,195753.000,30116,3,PR,1,100,133531
1713788069.437912,195793.000,30135,2,PR,1,100,133529
1713788069.477913,195833.000,30135,2,PR,1,100,133532
1713788069.517913,195873.000,30153,3,PR,1,100,133552
1713788069.557914,195913.000,30153,3,PR,1,100,133564
1713788069.597914,195953.000,30153,3,PR,1,100,133566
1713788069.637915,195993.000,30169,2,PR,1,100,133563
1713788069.677915,196033.000,30169,2,PR,1,100,133558
1713788069.717916,196073.000,30187,3,PR,1,100,133559
1713788069.757916,196113.000,30187,3,PR,1,100,133580
1713788069.797917,196153.000,30187,3,PR,1,100,133583
1713788069.837917,196193.000,30205,3,PR,1,100,133570
1713788069.877918,196233.000,30205,3,PR,1,100,133567
1713788069.917918,196273.000,30205,3,PR,1,100,133556
1713788069.957919,196313.000,30221,2,PR,1,100,133573
1713788069.997919,196353.000,30221,2,PR,1,100,133556
1713788070.037920,196393.000,30238,3,PR,1,100,133584
1713788070.077920,196433.000,30238,3,PR,1,100,133576
1713788070.117921,196473.000,30238,3,PR,1,100,133565
1713788070.157921,196513.000,30254,2,PR,1,100,133550
1713788070.197922,196553.000,30254,2,PR,1,100,133558
1713788070.237922,196593.000,30274,3,PR,1,100,133572
1713788070.277923,196633.000,30274,3,PR,1,100,133597
1713788070.317923,196673.000,30274,3,PR,1,100,133593
1713788070.357924,196713.000,30290,2,PR,1,100,133588
1713788070.397924,196753.000,30290,2,PR,1,100,133588
1713788070.437925,196793.000,30305,3,PR,1,100,133608
1713788070.477926,196833.000,30305,3,PR,1,100,133596
1713788070.517926,196873.000,30305,3,PR,1,100,133617
1713788070.557926,196913.000,30322,2,PR,1,100,133598
1713788070.597927,196953.000,30322,2,PR,1,100,133599
1713788070.637928,196993.000,30339,3,PR,1,100,133611
1713788070.677928,197033.000,30339,3,PR,1,100,133618
1713788070.717929,197073.000,30339,3,PR,1,100,133617
1713788070.757929,197113.000,30355,2,PR,1,100,133614
1713788070.797930,197153.000,30355,2,PR,1,100,133588
1713788070.837930,197193.000,30371,3,PR,1,100,133594
1713788070.877931,197233.000,30371,3,PR,1,100,133613
1713788070.917931,197273.000,30371,3,PR,1,100,133617
1713788070.957932,197313.000,30387,2,PR,1,100,133616
1713788070.997932,197353.000,30387,2,PR,1,100,133610
1713788071.037933,197393.000,30404,3,PR,1,100,133600
1713788071.077933,197433.000,30404,3,PR,1,100,133596
1713788071.117934,197473.000,30404,3,PR,1,100,133596
1713788071.157934,197513.000,30420,3,PR,1,100,133611
1713788071.197935,197553.000,30420,3,PR,1,100,133616
1713788071.237935,197593.000,30420,3,PR,1,100,133618
1713788071.277936,197633.000,30436,2,PR,1,100,133611
1713788071.317936,197673.000,30436,2,PR,1,100,133612
1713788071.357937,197713.000,30452,3,PR,1,100,133623
1713788071.397937,197753.000,30452,3,PR,1,100,133635
1713788071.437938,197793.000,30452,3,PR,1,100,133624
1713788071.477938,197833.000,30469,2,PR,1,100,133612
1713788071.517939,197873.000,30469,2,PR,1,100,133609
1713788071.557939,197913.000,30486,3,PR,1,100,133598
1713788071.597940,197953.000,30486,3,PR,1,100,133589
1713788071.637940,197993.000,30486,3,PR,1,100,133602
1713788071.677941,198033.000,30502,2,PR,1,100,133616
1713788071.717941,198073.000,30502,2,PR,1,100,133615
1713788071.764442,198119.500,30519,2,PR,1,100,133608
1713788071.810943,198166.000,30519,2,PR,1,100,133612
1713788071.850943,198206.000,30537,3,PR,1,100,133609
1713788071.890944,198246.000,30537,3,PR,1,100,133600
1713788071.930944,198286.000,30537,3,PR,1,100,133601
1713788071.970945,198326.000,30553,2,PR,1,100,133603
1713788072.010945,198366.000,30553,2,PR,1,100,133595
1713788072.050946,198406.000,30569,3,PR,1,100,133604
1713788072.090946,198446.000,30569,3,PR,1,100,133618
1713788072.130947,198486.000,30569,3,PR,1,100,133591
1713788072.170947,198526.000,30585,3,PR,1,100,133618
1713788072.210948,198566.000,30585,3,PR,1,100,133595
1713788072.250948,198606.000,30585,3,PR,1,100,133605
1713788072.290949,198646.000,30602,2,PR,1,100,133585
1713788072.330949,198686.000,30602,2,PR,1,100,133592
1713788072.370950,198726.000,30618,3,PR,1,100,133571
1713788072.410950,198766.000,30618,3,PR,1,100,133568
1713788072.450951,198806.000,30618,3,PR,1,100,133575
1713788072.490951,198846.000,30635,2,PR,1,100,133578
1713788072.530952,198886.000,30635,2,PR,1,100,133566
1713788072.570952,198926.000,30650,3,PR,1,100,133563
1713788072.610953,198966.000,30650,3,PR,1,100,133562
1713788072.650953,199006.000,30650,3,PR,1,100,133560
1713788072.690954,199046.000,30667,2,PR,1,100,133566
1713788072.730954,199086.000,30667,2,PR,1,100,133570
1713788072.770955,199126.000,30683,3,PR,1,100,133572
1713788072.810955,199166.000,30683,3,PR,1,100,133565
1713788072.850956,199206.000,30683,3,PR,1,100,133551
1713788072.890956,199246.000,30701,2,PR,1,100,133557
1713788072.930957,199286.000,30701,2,PR,1,100,133566
1713788072.970958,199326.000,30715,3,PR,1,100,133552
1713788073.010958,199366.000,30715,3,PR,1,100,133552
1713788073.050958,199406.000,30715,3,PR,1,100,133530
1713788073.090959,199446.000,30732,2,PR,1,100,133520
1713788073.130960,199486.000,30732,2,PR,1,100,133533
1713788073.170960,199526.000,30749,3,PR,1,100,133527
1713788073.210961,199566.000,30749,3,PR,1,100,133531
1713788073.250961,199606.000,30749,3,PR,1,100,133536
1713788073.290962,199646.000,30766,2,PR,1,100,133520
1713788073.330962,199686.000,30766,2,PR,1,100,133509
1713788073.370963,199726.000,30780,3,PR,1,100,133511
1713788073.410963,199766.000,30780,3,PR,1,100,133525
1713788073.450963,199806.000,30780,3,PR,1,100,133529
1713788073.490964,199846.000,30797,2,PR,1,100,133512
1713788073.530965,199886.000,30797,2,PR,1,100,133524
1713788073.570965,199926.000,30814,3,PR,1,100,133514
1713788073.610966,199966.000,30814,3,PR,1,100,133508
1713788073.650966,200006.000,30814,3,PR,1,100,133492
1713788073.690967,200046.000,30831,3,PR,1,100,133486
1713788073.730967,200086.000,30831,3,PR,1,100,133457
1713788073.770968,200126.000,30831,3,PR,1,100,133463
1713788073.810968,200166.000,30845,2,PR,1,100,133471
1713788073.850969,200206.000,30845,2,PR,1,100,133466
1713788073.890969,200246.000,30863,3,PR,1,100,133459
1713788073.930970,200286.000,30863,3,PR,1,100,133467
1713788073.970970,200326.000,30863,3,PR,1,100,133471
1713788074.010971,200366.000,30879,2,PR,1,100,133471
1713788074.050971,200406.000,30879,2,PR,1,100,133471
1713788074.090972,200446.000,30896,3,PR,1,100,133459
1713788074.130972,200486.000,30896,3,PR,1,100,133453
1713788074.170973,200526.000,30896,3,PR,1,100,133458
1713788074.210973,200566.000,30917,2,PR,1,100,133448
1713788074.250974,200606.000,30917,2,PR,1,100,133446
1713788074.290974,200646.000,30933,3,PR,1,100,133456
1713788074.330975,200686.000,30933,3,PR,1,100,133468
1713788074.370975,200726.000,30933,3,PR,1,100,133461
1713788074.410976,200766.000,30949,2,PR,1,100,133455
1713788074.450976,200806.000,30949,2,PR,1,100,133467
1713788074.490977,200846.000,30968,3,PR,1,100,133471
1713788074.530977,200886.000,30968,3,PR,1,100,133449
1713788074.570978,200926.000,30968,3,PR,1,100,133441
1713788074.610978,200966.000,30984,2,PR,1,100,133428
1713788074.650979,201006.000,30984,2,PR,1,100,133424
1713788074.690979,201046.000,31000,3,PR,1,100,133415
1713788074.730980,201086.000,31000,3,PR,1,100,133433
1713788074.770981,201126.000,31000,3,PR,1,100,133443
1713788074.810981,201166.000,31020,2,PR,1,100,133437
1713788074.850981,201206.000,31020,2,PR,1,100,133436
1713788074.890982,201246.000,31038,3,PR,1,100,133434
1713788074.930983,201286.000,31038,3,PR,1,100,133434
1713788074.970983,201326.000,31038,3,PR,1,100,133437
1713788075.010984,201366.000,31054,2,PR,1,100,133434
1713788075.050984,201406.000,31054,2,PR,1,100,133431
1713788075.090985,201446.000,31069,3,PR,1,100,133426
1713788075.130985,201486.000,31069,3,PR,1,100,133435
1713788075.170986,201526.000,31069,3,PR,1,100,133434
1713788075.210986,201566.000,31086,3,PR,1,100,133435
1713788075.250987,201606.000,31086,3,PR,1,100,133438
1713788075.290987,201646.000,31086,3,PR,1,100,133436
1713788075.330988,201686.000,31105,2,PR,1,100,133454
1713788075.370988,201726.000,31105,2,PR,1,100,133444
1713788075.410989,201766.000,31121,3,PR,1,100,133437
1713788075.450989,201806.000,31121,3,PR,1,100,133423
1713788075.490990,201846.000,31121,3,PR,1,100,133422
1713788075.530990,201886.000,31137,2,PR,1,100,133421
1713788075.570991,201926.000,31137,2,PR,1,100,133429
1713788075.610991,201966.000,31153,3,PR,1,100,133422
1713788075.650992,202006.000,31153,3,PR,1,100,133412
1713788075.690992,202046.000,31153,3,PR,1,100,133414
1713788075.730993,202086.000,31170,2,PR,1,100,133401
1713788075.770993,202126.000,31170,2,PR,1,100,133417
1713788075.810994,202166.000,31188,3,PR,1,100,133418
1713788075.850994,202206.000,31188,3,PR,1,100,133394
1713788075.890995,202246.000,31188,3,PR,1,100,133406
1713788075.930995,202286.000,31204,2,PR,1,100,133401
1713788075.970996,202326.000,31204,2,PR,1,100,133406
1713788076.010996,202366.000,31220,3,PR,1,100,133414
1713788076.050997,202406.000,31220,3,PR,1,100,133418
1713788076.090997,202446.000,31220,3,PR,1,100,133444
1713788076.130998,202486.000,31237,2,PR,1,100,133433
1713788076.170999,202526.000,31237,2,PR,1,100,133425
1713788076.210999,202566.000,31254,3,PR,1,100,133423
1713788076.250999,202606.000,31254,3,PR,1,100,133389
1713788076.291000,202646.000,31254,3,PR,1,100,133404
1713788076.331001,202686.000,31269,2,PR,1,100,133388
1713788076.371001,202726.000,31269,2,PR,1,100,133386
1713788076.411002,202766.000,31285,3,PR,1,100,133388
1713788076.451002,202806.000,31285,3,PR,1,100,133402
1713788076.491003,202846.000,31285,3,PR,1,100,133410
1713788076.531003,202886.000,31303,3,PR,1,100,133406
1713788076.571004,202926.000,31303,3,PR,1,100,133397
1713788076.611004,202966.000,31303,3,PR,1,100,133402
1713788076.651005,203006.000,31319,2,PR,1,100,133415
1713788076.691005,203046.000,31319,2,PR,1,100,133428
1713788076.731006,203086.000,31335,3,PR,1,100,133424
1713788076.771006,203126.000,31335,3,PR,1,100,133424
1713788076.811007,203166.000,31335,3,PR,1,100,133422
1713788076.851007,203206.000,31351,2,PR,1,100,133431
1713788076.891008,203246.000,31351,2,PR,1,100,133428
1713788076.931008,203286.000,31368,3,PR,1,100,133411
1713788076.971009,203326.000,31368,3,PR,1,100,133424
1713788077.011009,203366.000,31368,3,PR,1,100,133414
1713788077.051010,203406.000,31384,2,PR,1,100,133417
1713788077.091010,203446.000,31384,2,PR,1,100,133415
1713788077.131011,203486.000,31403,3,PR,1,100,133415
1713788077.171011,203526.000,31403,3,PR,1,100,133401
1713788077.211012,203566.000,31403,3,PR,1,100,133400
1713788077.251012,203606.000,31418,2,PR,1,100,133404
1713788077.291013,203646.000,31418,2,PR,1,100,133407
1713788077.331013,203686.000,31435,3,PR,1,100,133414
1713788077.371014,203726.000,31435,3,PR,1,100,133414
1713788077.411014,203766.000,31435,3,PR,1,100,133417
1713788077.451015,203806.000,31451,2,PR,1,100,133431
1713788077.491015,203846.000,31451,2,PR,1,100,133435
1713788077.531016,203886.000,31469,3,PR,1,100,133436
1713788077.571017,203926.000,31469,3,PR,1,100,133423
1713788077.611017,203966.000,31469,3,PR,1,100,133429
1713788077.651017,204006.000,31483,2,PR,1,100,133425
1713788077.691018,204046.000,31483,2,PR,1,100,133436
1713788077.731019,204086.000,31500,3,PR,1,100,133432
1713788077.771019,204126.000,31500,3,PR,1,100,133414
1713788077.811019,204166.000,31500,3,PR,1,100,133411
1713788077.851020,204206.000,31517,3,PR,1,100,133411
1713788077.891021,204246.000,31517,3,PR,1,100,133419
1713788077.931021,204286.000,31517,3,PR,1,100,133418
1713788077.971022,204326.000,31534,2,PR,1,100,133411
1713788078.011022,204366.000,31534,2,PR,1,100,133409
1713788078.051023,204406.000,31548,3,PR,1,100,133412
1713788078.091023,204446.000,31548,3,PR,1,100,133412
1713788078.131024,204486.000,31548,3,PR,1,100,133404
1713788078.171024,204526.000,31565,2,PR,1,100,133427
1713788078.211025,204566.000,31565,2,PR,1,100,133428
1713788078.251025,204606.000,31582,3,PR,1,100,133432
1713788078.291026,204646.000,31582,3,PR,1,100,133418
1713788078.331026,204686.000,31582,3,PR,1,100,133427
1713788078.371027,204726.000,31599,2,PR,1,100,133435
1713788078.411027,204766.000,31599,2,PR,1,100,133444
1713788078.451028,204806.000,31613,3,PR,1,100,133441
1713788078.491028,204846.000,31613,3,PR,1,100,133452
1713788078.531029,204886.000,31613,3,PR,1,100,133437
1713788078.571029,204926.000,31631,2,PR,1,100,133431
1713788078.611030,204966.000,31631,2,PR,1,100,133425
1713788078.655364,205010.333,31647,3,PR,1,100,133390
1713788078.699697,205054.667,31647,3,PR,1,100,133440
1713788078.744031,205099.000,31647,3,PR,1,100,133437
1713788078.784032,205139.000,31664,2,PR,1,100,133423
1713788078.824033,205179.000,31664,2,PR,1,100,133441
1713788078.864033,205219.000,31684,3,PR,1,100,133435
1713788078.904034,205259.000,31684,3,PR,1,100,133412
1713788078.944034,205299.000,31684,3,PR,1,100,133425
1713788078.984035,205339.000,31700,2,PR,1,100,133423
1713788079.024035,205379.000,31700,2,PR,1,100,133412
1713788079.064036,205419.000,31716,3,PR,1,100,133431
1713788079.104036,205459.000,31716,3,PR,1,100,133420
1713788079.144037,205499.000,31716,3,PR,1,100,133431
1713788079.184037,205539.000,31734,2,PR,1,100,133430
1713788079.224038,205579.000,31734,2,PR,1,100,133430
1713788079.264038,205619.000,31755,3,PR,1,100,133448
1713788079.304039,205659.000,31755,3,PR,1,100,133462
1713788079.344039,205699.000,31755,3,PR,1,100,133470
1713788079.384040,205739.000,31770,2,PR,1,100,133468
1713788079.424040,205779.000,31770,2,PR,1,100,133445
1713788079.464041,205819.000,31788,3,PR,1,100,133450
1713788079.504041,205859.000,31788,3,PR,1,100,133468
1713788079.544042,205899.000,31788,3,PR,1,100,133461
1713788079.584042,205939.000,31806,2,PR,1,100,133445
1713788079.624043,205979.000,31806,2,PR,1,100,133443
1713788079.664043,206019.000,31822,3,PR,1,100,133462
1713788079.704044,206059.000,31822,3,PR,1,100,133457
1713788079.744044,206099.000,31822,3,PR,1,100,133447
1713788079.784045,206139.000,31837,2,PR,1,100,133435
1713788079.824045,206179.000,31837,2,PR,1,100,133427
1713788079.864046,206219.000,31854,3,PR,1,100,133423
1713788079.904046,206259.000,31854,3,PR,1,100,133443
1713788079.944047,206299.000,31854,3,PR,1,100,133438
1713788079.984047,206339.000,31871,2,PR,1,100,133431
1713788080.024048,206379.000,31871,2,PR,1,100,133413
1713788080.064049,206419.000,31887,3,PR,1,100,133430
1713788080.104049,206459.000,31887,3,PR,1,100,133440
1713788080.144049,206499.000,31887,3,PR,1,100,133445
1713788080.184050,206539.000,31903,3,PR,1,100,133454
1713788080.224051,206579.000,31903,3,PR,1,100,133454
1713788080.264051,206619.000,31903,3,PR,1,100,133451
1713788080.304051,206659.000,31921,2,PR,1,100,133434
1713788080.344052,206699.000,31921,2,PR,1,100,133425
1713788080.384053,206739.000,31938,3,PR,1,100,133428
1713788080.424053,206779.000,31938,3,PR,1,100,133430
1713788080.464054,206819.000,31938,3,PR,1,100,133430
1713788080.504054,206859.000,31954,2,PR,1,100,133418
1713788080.544055,206899.000,31954,2,PR,1,100,133428
1713788080.584055,206939.000,31970,3,PR,1,100,133434
1713788080.624056,206979.000,31970,3,PR,1,100,133435
1713788080.664056,207019.000,31970,3,PR,1,100,133426
1713788080.704057,207059.000,31986,2,PR,1,100,133424
1713788080.744057,207099.000,31986,2,PR,1,100,133416
1713788080.784058,207139.000,32005,3,PR,1,100,133424
1713788080.824058,207179.000,32005,3,PR,1,100,133438
1713788080.864059,207219.000,32005,3,PR,1,100,133449
1713788080.904059,207259.000,32022,2,PR,1,100,133451
1713788080.944060,207299.000,32022,2,PR,1,100,133475
1713788080.984060,207339.000,32038,3,PR,1,100,133464
1713788081.024061,207379.000,32038,3,PR,1,100,133472
1713788081.064061,207419.000,32038,3,PR,1,100,133450
1713788081.104062,207459.000,32053,2,PR,1,100,133447
1713788081.144062,207499.000,32053,2,PR,1,100,133439
1713788081.184063,207539.000,32071,3,PR,1,100,133430
1713788081.224063,207579.000,32071,3,PR,1,100,133437
1713788081.264064,207619.000,32071,3,PR,1,100,133434
1713788081.304064,207659.000,32087,2,PR,1,100,133433
1713788081.344065,207699.000,32087,2,PR,1,100,133442
1713788081.384065,207739.000,32103,3,PR,1,100,133445
1713788081.424066,207779.000,32103,3,PR,1,100,133427
1713788081.464067,207819.000,32103,3,PR,1,100,133436
1713788081.504067,207859.000,32121,3,PR,1,100,133430
1713788081.544067,207899.000,32121,3,PR,1,100,133455
1713788081.584068,207939.000,32121,3,PR,1,100,133459
1713788081.624068,207979.000,32138,2,PR,1,100,133448
1713788081.664069,208019.000,32138,2,PR,1,100,133447
1713788081.704069,208059.000,32154,3,PR,1,100,133451
1713788081.744070,208099.000,32154,3,PR,1,100,133454
1713788081.784070,208139.000,32154,3,PR,1,100,133458
1713788081.824071,208179.000,32171,2,PR,1,100,133474
1713788081.864072,208219.000,32171,2,PR,1,100,133457
1713788081.904072,208259.000,32186,3,PR,1,100,133452
1713788081.944072,208299.000,32186,3,PR,1,100,133446
1713788081.984073,208339.000,32186,3,PR,1,100,133446
1713788082.024074,208379.000,32203,2,PR,1,100,133448
1713788082.064074,208419.000,32203,2,PR,1,100,133447
1713788082.104075,208459.000,32219,3,PR,1,100,133425
1713788082.144075,208499.000,32219,3,PR,1,100,133431
1713788082.184076,208539.000,32219,3,PR,1,100,133434
1713788082.224076,208579.000,32237,2,PR,1,100,133439
1713788082.264077,208619.000,32237,2,PR,1,100,133440
1713788082.304077,208659.000,32253,3,PR,1,100,133443
1713788082.344078,208699.000,32253,3,PR,1,100,133455
1713788082.384078,208739.000,32253,3,PR,1,100,133450
1713788082.424079,208779.000,32270,2,PR,1,100,133458
1713788082.464079,208819.000,32270,2,PR,1,100,133467
1713788082.504080,208859.000,32287,3,PR,1,100,133460
1713788082.544080,208899.000,32287,3,PR,1,100,133466
1713788082.584081,208939.000,32287,3,PR,1,100,133476
1713788082.624081,208979.000,32304,2,PR,1,100,133459
1713788082.664082,209019.000,32304,2,PR,1,100,133454
1713788082.704082,209059.000,32318,3,PR,1,100,133439
1713788082.744083,209099.000,32318,3,PR,1,100,133453
1713788082.784083,209139.000,32318,3,PR,1,100,133446
1713788082.824084,209179.000,32335,2,PR,1,100,133444
1713788082.864084,209219.000,32335,2,PR,1,100,133459
1713788082.904085,209259.000,32354,3,PR,1,100,133450
1713788082.944085,209299.000,32354,3,PR,1,100,133446
1713788082.984086,209339.000,32354,3,PR,1,100,133443
1713788083.024086,209379.000,32371,3,PR,1,100,133465
1713788083.064087,209419.000,32371,3,PR,1,100,133445
1713788083.104087,209459.000,32371,3,PR,1,100,133440
1713788083.144088,209499.000,32385,2,PR,1,100,133461
1713788083.184088,209539.000,32385,2,PR,1,100,133441
1713788083.224089,209579.000,32403,3,PR,1,100,133463
1713788083.264090,209619.000,32403,3,PR,1,100,133468
1713788083.304090,209659.000,32403,3,PR,1,100,133452
1713788083.344090,209699.000,32419,2,PR,1,100,133469
1713788083.384091,209739.000,32419,2,PR,1,100,133470
1713788083.424092,209779.000,32436,3,PR,1,100,133440
1713788083.464092,209819.000,32436,3,PR,1,100,133442
1713788083.504092,209859.000,32436,3,PR,1,100,133454
1713788083.544093,209899.000,32452,2,PR,1,100,133467
1713788083.584094,209939.000,32452,2,PR,1,100,133462
1713788083.624094,209979.000,32468,3,PR,1,100,133458
1713788083.664095,210019.000,32468,3,PR,1,100,133456
1713788083.704095,210059.000,32468,3,PR,1,100,133472
1713788083.744096,210099.000,32484,2,PR,1,100,133469
1713788083.784096,210139.000,32484,2,PR,1,100,133462
1713788083.824097,210179.000,32501,3,PR,1,100,133449
1713788083.864097,210219.000,32501,3,PR,1,100,133445
1713788083.904098,210259.000,32501,3,PR,1,100,133457
1713788083.944098,210299.000,32517,2,PR,1,100,133447
1713788083.984099,210339.000,32517,2,PR,1,100,133459
1713788084.024099,210379.000,32535,3,PR,1,100,133444
1713788084.064100,210419.000,32535,3,PR,1,100,133457
1713788084.104100,210459.000,32535,3,PR,1,100,133442
1713788084.144101,210499.000,32551,2,PR,1,100,133435
1713788084.184101,210539.000,32551,2,PR,1,100,133446
1713788084.223768,210578.667,32569,3,PR,1,100,133455
1713788084.263436,210618.333,32569,3,PR,1,100,133458
1713788084.303103,210658.000,32569,3,PR,1,100,133454
1713788084.343603,210698.500,32587,2,PR,1,100,133445
1713788084.384104,210739.000,32587,2,PR,1,100,133428
1713788084.423771,210778.667,32607,3,PR,1,100,133434
1713788084.463438,210818.333,32607,3,PR,1,100,133438
1713788084.503105,210858.000,32607,3,PR,1,100,133427
1713788084.543439,210898.333,32624,3,PR,1,100,133433
1713788084.583773,210938.667,32624,3,PR,1,100,133437
1713788084.624107,210979.000,32624,3,PR,1,100,133434
1713788084.663607,211018.500,32641,2,PR,1,100,133444
1713788084.703108,211058.000,32641,2,PR,1,100,133451
1713788084.743109,211098.000,32657,3,PR,1,100,133447
1713788084.783109,211138.000,32657,3,PR,1,100,133431
1713788084.823109,211178.000,32657,3,PR,1,100,133435
1713788084.863110,211218.000,32673,2,PR,1,100,133438
1713788084.903111,211258.000,32673,2,PR,1,100,133424
1713788084.943111,211298.000,32691,3,PR,1,100,133429
1713788084.983112,211338.000,32691,3,PR,1,100,133430
1713788085.023112,211378.000,32691,3,PR,1,100,133416
1713788085.063112,211418.000,32708,2,PR,1,100,133435
1713788085.103113,211458.000,32708,2,PR,1,100,133438
1713788085.143447,211498.333,32724,3,PR,1,100,133433
1713788085.183781,211538.667,32724,3,PR,1,100,133422
1713788085.224115,211579.000,32724,3,PR,1,100,133434
1713788085.263615,211618.500,32744,2,PR,1,100,133422
1713788085.303116,211658.000,32744,2,PR,1,100,133430
1713788085.343116,211698.000,32762,3,PR,1,100,133455
1713788085.383117,211738.000,32762,3,PR,1,100,133462
1713788085.423117,211778.000,32762,3,PR,1,100,133465
1713788085.463118,211818.000,32779,2,PR,1,100,133441
1713788085.503118,211858.000,32779,2,PR,1,100,133462
1713788085.543119,211898.000,32798,3,PR,1,100,133448
1713788085.583119,211938.000,32798,3,PR,1,100,133454
1713788085.623120,211978.000,32798,3,PR,1,100,133446
1713788085.663120,212018.000,32813,2,PR,1,100,133437
1713788085.703121,212058.000,32813,2,PR,1,100,133428
1713788085.743121,212098.000,32829,3,PR,1,100,133436
1713788085.783122,212138.000,32829,3,PR,1,100,133462
1713788085.823122,212178.000,32829,3,PR,1,100,133442
