121804,17994,1,RB,1,100,2024-04-22_15-13-15-160161
121806,17995,4,EM,1,100,RS,RB,2024-04-22_15-13-15-160161.csv,PS,MN
121800,17996,1,AX,1,100,-0.425
121800,17997,1,AY,1,100,0.013
121800,17998,1,AZ,1,100,0.826
121800,17999,1,GX,1,100,-0.519
121800,18000,1,GY,1,100,0.610
121800,18001,1,GZ,1,100,-0.275
121800,18002,1,MX,1,100, 4
121800,18003,1,MY,1,100,-48
121800,18004,1,MZ,1,100, 8
121907,18005,3,PI,1,100,151262,151296,151326
121907,18006,3,PR,1,100,132362,132364,132375
121907,18007,3,PG,1,100,10527,10531,10533
121879,18008,2,EA,1,100,0.158651,0.158623
121879,18009,2,EL,1,100,-10804.799805,-10803.200195
121873,18010,1,T1,1,100,29.377
121887,18011,1,TH,1,100,31.232
121880,18012,2,AX,1,100,-0.430,-0.428
121880,18013,2,AY,1,100,0.006,0.004
121880,18014,2,AZ,1,100,0.827,0.830
121880,18015,2,GX,1,100,-0.732,-0.702
121880,18016,2,GY,1,100,1.190,0.885
121880,18017,2,GZ,1,100,-0.214,-0.122
121880,18018,2,MX,1,100, 4, 6
121880,18019,2,MY,1,100,-49,-47
121880,18020,2,MZ,1,100, 7, 6
122007,18021,4,EM,1,100,RS,RB,2024-04-22_15-13-15-160161.csv,PS,MN
121947,18022,1,BI,1,100,1600
121947,18023,1,HR,1,100,63.66
121946,18024,1,SF,1,100,29.9992
121987,18025,2,PI,1,100,151336,151362
121987,18026,2,PR,1,100,132393,132420
121987,18027,2,PG,1,100,10541,10545
121946,18028,1,EA,1,100,0.158637
121946,18029,1,EL,1,100,-10804.000000
122006,18030,1,T1,1,100,29.376
122000,18031,3,AX,1,100,-0.427,-0.429,-0.429
122000,18032,3,AY,1,100,0.006,0.008,0.007
122000,18033,3,AZ,1,100,0.828,0.828,0.828
122000,18034,3,GX,1,100,-0.610,-0.671,-0.580
122000,18035,3,GY,1,100,0.122,0.763,0.732
122000,18036,3,GZ,1,100,-0.031,-0.031,0.031
122000,18037,3,MX,1,100, 5, 5, 5
122000,18038,3,MY,1,100,-47,-47,-48
122000,18039,3,MZ,1,100, 7, 6, 8
122107,18040,3,PI,1,100,151365,151392,151405
122107,18041,3,PR,1,100,132438,132436,132436
122107,18042,3,PG,1,100,10546,10543,10557
122079,18043,2,EA,1,100,0.158735,0.158858
122079,18044,2,EL,1,100,-10809.400391,-10816.200195
122021,18045,1,TH,1,100,31.232
122080,18046,2,AX,1,100,-0.426,-0.430
122080,18047,2,AY,1,100,0.007,0.005
122080,18048,2,AZ,1,100,0.828,0.828
122080,18049,2,GX,1,100,-0.580,-0.488
122080,18050,2,GY,1,100,0.061,-0.031
122080,18051,2,GZ,1,100,-0.092,-0.092
122080,18052,2,MX,1,100, 5, 5
122080,18053,2,MY,1,100,-48,-48
122080,18054,2,MZ,1,100, 7, 6
122208,18055,4,EM,1,100,RS,RB,2024-04-22_15-13-15-160161.csv,PS,MN
122187,18056,2,PI,1,100,151412,151428
122187,18057,2,PR,1,100,132454,132463
122187,18058,2,PG,1,100,10570,10587
122213,18059,2,EA,1,100,0.159075,0.159308
122213,18060,2,EL,1,100,-10828.200195,-10841.000000
122139,18061,1,T1,1,100,29.305
122154,18062,1,TH,1,100,31.227
122200,18063,3,AX,1,100,-0.430,-0.425,-0.426
122200,18064,3,AY,1,100,0.007,0.002,0.002
122200,18065,3,AZ,1,100,0.827,0.828,0.829
122200,18066,3,GX,1,100,-0.366,-0.458,-0.366
122200,18067,3,GY,1,100,-0.122,-0.641,-0.397
122200,18068,3,GZ,1,100,-0.031,0.183,0.549
122200,18069,3,MX,1,100, 4, 5, 4
122200,18070,3,MY,1,100,-47,-47,-47
122200,18071,3,MZ,1,100, 8, 8, 7
122279,18072,1,SF,1,100,29.6521
122307,18073,3,PI,1,100,151418,151414,151400
122307,18074,3,PR,1,100,132451,132460,132461
122307,18075,3,PG,1,100,10567,10577,10583
122279,18076,1,EA,1,100,0.159685
122279,18077,1,EL,1,100,-10861.599609
122273,18078,1,T1,1,100,29.309
122287,18079,1,TH,1,100,31.227
122280,18080,2,AX,1,100,-0.424,-0.427
122280,18081,2,AY,1,100,0.008,0.014
122280,18082,2,AZ,1,100,0.830,0.827
122280,18083,2,GX,1,100,-0.092,-0.031
122280,18084,2,GY,1,100,-0.153,0.244
122280,18085,2,GZ,1,100,0.793,1.038
122280,18086,2,MX,1,100, 5, 4
122280,18087,2,MY,1,100,-47,-48
122280,18088,2,MZ,1,100, 7, 8
122409,18089,4,EM,1,100,RS,RB,2024-04-22_15-13-15-160161.csv,PS,MN
122387,18090,2,PI,1,100,151370,151347
122387,18091,2,PR,1,100,132446,132421
122387,18092,2,PG,1,100,10577,10580
122413,18093,2,EA,1,100,0.160236,0.160594
122413,18094,2,EL,1,100,-10891.599609,-10911.000000
122406,18095,1,T1,1,100,29.346
122421,18096,1,TH,1,100,31.296
122400,18097,3,AX,1,100,-0.428,-0.419,-0.428
122400,18098,3,AY,1,100,0.016,0.018,0.011
122400,18099,3,AZ,1,100,0.829,0.831,0.827
122400,18100,3,GX,1,100,-0.092,-0.305,-0.427
122400,18101,3,GY,1,100,0.702,-0.183,-0.641
122400,18102,3,GZ,1,100,0.946,0.427,-0.061
122400,18103,3,MX,1,100, 5, 5, 5
122400,18104,3,MY,1,100,-47,-47,-48
122400,18105,3,MZ,1,100, 7, 8, 6
122547,18106,4,PI,1,100,151333,151334,151328,151343
122547,18107,4,PR,1,100,132402,132404,132390,132398
122547,18108,4,PG,1,100,10565,10573,10581,10578
122546,18109,2,EA,1,100,0.160732,0.160936
122546,18110,2,EL,1,100,-10918.400391,-10929.400391
122539,18111,1,T1,1,100,29.363
122554,18112,1,TH,1,100,31.296
122560,18113,4,AX,1,100,-0.427,-0.419,-0.428,-0.433
122560,18114,4,AY,1,100,0.011,0.009,0.006,0.011
122560,18115,4,AZ,1,100,0.831,0.831,0.830,0.827
122560,18116,4,GX,1,100,-0.488,-0.580,-0.641,-0.580
122560,18117,4,GY,1,100,0.214,-0.183,0.305,1.312
