LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1713787997.284986,123641.000,18294,3,PG,1,100,10648
1713787997.324987,123681.000,18294,3,PG,1,100,10659
1713787997.364987,123721.000,18315,3,PG,1,100,10665
1713787997.404988,123761.000,18315,3,PG,1,100,10661
1713787997.444988,123801.000,18315,3,PG,1,100,10662
1713787997.484989,123841.000,18334,2,PG,1,100,10660
1713787997.524990,123881.000,18334,2,PG,1,100,10667
1713787997.564657,123920.667,18351,3,PG,1,100,10666
1713787997.604324,123960.333,18351,3,PG,1,100,10680
1713787997.643991,124000.000,18351,3,PG,1,100,10681
1713787997.683991,124040.000,18367,2,PG,1,100,10682
1713787997.723992,124080.000,18367,2,PG,1,100,10674
1713787997.763993,124120.000,18382,3,PG,1,100,10676
1713787997.803993,124160.000,18382,3,PG,1,100,10685
1713787997.843994,124200.000,18382,3,PG,1,100,10690
1713787997.884494,124240.500,18400,2,PG,1,100,10684
1713787997.924995,124281.000,18400,2,PG,1,100,10681
1713787997.964662,124320.667,18416,3,PG,1,100,10679
1713787998.004329,124360.333,18416,3,PG,1,100,10686
1713787998.043996,124400.000,18416,3,PG,1,100,10679
1713787998.083997,124440.000,18434,2,PG,1,100,10683
1713787998.123997,124480.000,18434,2,PG,1,100,10694
1713787998.163998,124520.000,18450,3,PG,1,100,10692
1713787998.203998,124560.000,18450,3,PG,1,100,10696
1713787998.243999,124600.000,18450,3,PG,1,100,10688
1713787998.283999,124640.000,18467,2,PG,1,100,10710
1713787998.324000,124680.000,18467,2,PG,1,100,10720
1713787998.364000,124720.000,18483,3,PG,1,100,10707
1713787998.404001,124760.000,18483,3,PG,1,100,10707
1713787998.444001,124800.000,18483,3,PG,1,100,10709
1713787998.484002,124840.000,18500,2,PG,1,100,10707
1713787998.524002,124880.000,18500,2,PG,1,100,10711
1713787998.564003,124920.000,18515,3,PG,1,100,10710
1713787998.604003,124960.000,18515,3,PG,1,100,10717
1713787998.644004,125000.000,18515,3,PG,1,100,10707
1713787998.684004,125040.000,18532,3,PG,1,100,10700
1713787998.724005,125080.000,18532,3,PG,1,100,10698
1713787998.764005,125120.000,18532,3,PG,1,100,10706
1713787998.804006,125160.000,18548,2,PG,1,100,10707
1713787998.844007,125200.000,18548,2,PG,1,100,10710
1713787998.884007,125240.000,18568,3,PG,1,100,10700
1713787998.924007,125280.000,18568,3,PG,1,100,10696
1713787998.964008,125320.000,18568,3,PG,1,100,10695
1713787999.004009,125360.000,18582,2,PG,1,100,10690
1713787999.044009,125400.000,18582,2,PG,1,100,10707
1713787999.084009,125440.000,18599,3,PG,1,100,10703
1713787999.124010,125480.000,18599,3,PG,1,100,10692
1713787999.164011,125520.000,18599,3,PG,1,100,10700
1713787999.204011,125560.000,18616,2,PG,1,100,10690
1713787999.244012,125600.000,18616,2,PG,1,100,10707
1713787999.284012,125640.000,18633,3,PG,1,100,10701
1713787999.324013,125680.000,18633,3,PG,1,100,10709
1713787999.364013,125720.000,18633,3,PG,1,100,10710
1713787999.404014,125760.000,18647,2,PG,1,100,10705
1713787999.444014,125800.000,18647,2,PG,1,100,10707
1713787999.484015,125840.000,18664,3,PG,1,100,10696
1713787999.524015,125880.000,18664,3,PG,1,100,10709
1713787999.564016,125920.000,18664,3,PG,1,100,10671
1713787999.604016,125960.000,18681,2,PG,1,100,10692
1713787999.644017,126000.000,18681,2,PG,1,100,10663
1713787999.684017,126040.000,18698,3,PG,1,100,10665
1713787999.724018,126080.000,18698,3,PG,1,100,10657
1713787999.764018,126120.000,18698,3,PG,1,100,10659
1713787999.804019,126160.000,18712,2,PG,1,100,10655
1713787999.844019,126200.000,18712,2,PG,1,100,10657
1713787999.884020,126240.000,18730,3,PG,1,100,10652
1713787999.924020,126280.000,18730,3,PG,1,100,10652
1713787999.964021,126320.000,18730,3,PG,1,100,10649
1713788000.004021,126360.000,18748,3,PG,1,100,10655
1713788000.044022,126400.000,18748,3,PG,1,100,10650
1713788000.084022,126440.000,18748,3,PG,1,100,10640
1713788000.124023,126480.000,18765,2,PG,1,100,10648
1713788000.164023,126520.000,18765,2,PG,1,100,10649
1713788000.204024,126560.000,18781,3,PG,1,100,10651
1713788000.244024,126600.000,18781,3,PG,1,100,10657
1713788000.284025,126640.000,18781,3,PG,1,100,10665
1713788000.324025,126680.000,18799,2,PG,1,100,10657
1713788000.364026,126720.000,18799,2,PG,1,100,10639
1713788000.404027,126760.000,18815,3,PG,1,100,10633
1713788000.444027,126800.000,18815,3,PG,1,100,10622
1713788000.484027,126840.000,18815,3,PG,1,100,10619
1713788000.524028,126880.000,18833,2,PG,1,100,10622
1713788000.564029,126920.000,18833,2,PG,1,100,10614
1713788000.604029,126960.000,18849,3,PG,1,100,10609
1713788000.644030,127000.000,18849,3,PG,1,100,10592
1713788000.684030,127040.000,18849,3,PG,1,100,10591
1713788000.724030,127080.000,18866,2,PG,1,100,10600
1713788000.764031,127120.000,18866,2,PG,1,100,10585
1713788000.804032,127160.000,18882,3,PG,1,100,10588
1713788000.844032,127200.000,18882,3,PG,1,100,10585
1713788000.884032,127240.000,18882,3,PG,1,100,10584
1713788000.924033,127280.000,18900,2,PG,1,100,10590
1713788000.964034,127320.000,18900,2,PG,1,100,10582
1713788001.004034,127360.000,18916,3,PG,1,100,10585
1713788001.044035,127400.000,18916,3,PG,1,100,10597
1713788001.084035,127440.000,18916,3,PG,1,100,10604
1713788001.124036,127480.000,18931,2,PG,1,100,10595
1713788001.164036,127520.000,18931,2,PG,1,100,10607
1713788001.204037,127560.000,18948,3,PG,1,100,10591
1713788001.244037,127600.000,18948,3,PG,1,100,10599
1713788001.284038,127640.000,18948,3,PG,1,100,10593
1713788001.324038,127680.000,18965,2,PG,1,100,10579
1713788001.364039,127720.000,18965,2,PG,1,100,10560
1713788001.404039,127760.000,18981,3,PG,1,100,10560
1713788001.444040,127800.000,18981,3,PG,1,100,10569
1713788001.484040,127840.000,18981,3,PG,1,100,10566
1713788001.524041,127880.000,18997,3,PG,1,100,10556
1713788001.564041,127920.000,18997,3,PG,1,100,10542
1713788001.604042,127960.000,18997,3,PG,1,100,10544
1713788001.644042,128000.000,19013,2,PG,1,100,10557
1713788001.684043,128040.000,19013,2,PG,1,100,10557
1713788001.724043,128080.000,19032,3,PG,1,100,10560
1713788001.764044,128120.000,19032,3,PG,1,100,10563
1713788001.804044,128160.000,19032,3,PG,1,100,10561
1713788001.844045,128200.000,19048,2,PG,1,100,10560
1713788001.884045,128240.000,19048,2,PG,1,100,10555
1713788001.924046,128280.000,19064,3,PG,1,100,10556
1713788001.964046,128320.000,19064,3,PG,1,100,10567
1713788002.004047,128360.000,19064,3,PG,1,100,10562
1713788002.044048,128400.000,19080,2,PG,1,100,10569
1713788002.084048,128440.000,19080,2,PG,1,100,10565
1713788002.124048,128480.000,19097,3,PG,1,100,10547
1713788002.164049,128520.000,19097,3,PG,1,100,10560
1713788002.204050,128560.000,19097,3,PG,1,100,10546
1713788002.244050,128600.000,19114,2,PG,1,100,10551
1713788002.284050,128640.000,19114,2,PG,1,100,10546
1713788002.324051,128680.000,19129,3,PG,1,100,10538
1713788002.364052,128720.000,19129,3,PG,1,100,10548
1713788002.404052,128760.000,19129,3,PG,1,100,10544
1713788002.444053,128800.000,19145,2,PG,1,100,10541
1713788002.484053,128840.000,19145,2,PG,1,100,10552
1713788002.524054,128880.000,19168,3,PG,1,100,10551
1713788002.564054,128920.000,19168,3,PG,1,100,10565
1713788002.604055,128960.000,19168,3,PG,1,100,10553
1713788002.644055,129000.000,19184,2,PG,1,100,10577
1713788002.684056,129040.000,19184,2,PG,1,100,10564
1713788002.724056,129080.000,19200,3,PG,1,100,10570
1713788002.764057,129120.000,19200,3,PG,1,100,10561
1713788002.804057,129160.000,19200,3,PG,1,100,10567
1713788002.844058,129200.000,19215,2,PG,1,100,10568
1713788002.884058,129240.000,19215,2,PG,1,100,10568
1713788002.924059,129280.000,19233,3,PG,1,100,10570
1713788002.964059,129320.000,19233,3,PG,1,100,10559
1713788003.004060,129360.000,19233,3,PG,1,100,10568
1713788003.044060,129400.000,19249,3,PG,1,100,10555
1713788003.084061,129440.000,19249,3,PG,1,100,10551
1713788003.124061,129480.000,19249,3,PG,1,100,10562
1713788003.164062,129520.000,19266,2,PG,1,100,10559
1713788003.204062,129560.000,19266,2,PG,1,100,10566
1713788003.244063,129600.000,19281,3,PG,1,100,10556
1713788003.284063,129640.000,19281,3,PG,1,100,10559
1713788003.324064,129680.000,19281,3,PG,1,100,10550
1713788003.364064,129720.000,19298,2,PG,1,100,10568
1713788003.404065,129760.000,19298,2,PG,1,100,10573
1713788003.444065,129800.000,19316,3,PG,1,100,10573
1713788003.484066,129840.000,19316,3,PG,1,100,10562
1713788003.524066,129880.000,19316,3,PG,1,100,10572
1713788003.564067,129920.000,19334,2,PG,1,100,10594
1713788003.604068,129960.000,19334,2,PG,1,100,10590
1713788003.644068,130000.000,19348,3,PG,1,100,10587
1713788003.684068,130040.000,19348,3,PG,1,100,10593
1713788003.724069,130080.000,19348,3,PG,1,100,10590
1713788003.764070,130120.000,19365,2,PG,1,100,10571
1713788003.804070,130160.000,19365,2,PG,1,100,10569
1713788003.844071,130200.000,19382,3,PG,1,100,10566
1713788003.884071,130240.000,19382,3,PG,1,100,10578
1713788003.924072,130280.000,19382,3,PG,1,100,10586
1713788003.964072,130320.000,19399,2,PG,1,100,10585
1713788004.004073,130360.000,19399,2,PG,1,100,10581
1713788004.044073,130400.000,19413,3,PG,1,100,10602
1713788004.084074,130440.000,19413,3,PG,1,100,10591
1713788004.124074,130480.000,19413,3,PG,1,100,10584
1713788004.164075,130520.000,19430,2,PG,1,100,10592
1713788004.204075,130560.000,19430,2,PG,1,100,10596
1713788004.244076,130600.000,19447,3,PG,1,100,10589
1713788004.284076,130640.000,19447,3,PG,1,100,10596
1713788004.324077,130680.000,19447,3,PG,1,100,10596
1713788004.364077,130720.000,19464,2,PG,1,100,10620
1713788004.404078,130760.000,19464,2,PG,1,100,10609
1713788004.444078,130800.000,19478,3,PG,1,100,10613
1713788004.484079,130840.000,19478,3,PG,1,100,10621
1713788004.524079,130880.000,19478,3,PG,1,100,10626
1713788004.564080,130920.000,19496,3,PG,1,100,10618
1713788004.604080,130960.000,19496,3,PG,1,100,10617
1713788004.644081,131000.000,19496,3,PG,1,100,10603
1713788004.684081,131040.000,19514,2,PG,1,100,10605
1713788004.724082,131080.000,19514,2,PG,1,100,10612
1713788004.764082,131120.000,19531,3,PG,1,100,10606
1713788004.804083,131160.000,19531,3,PG,1,100,10616
1713788004.844083,131200.000,19531,3,PG,1,100,10627
1713788004.890584,131246.500,19546,2,PG,1,100,10617
1713788004.937085,131293.000,19546,2,PG,1,100,10618
1713788004.977085,131333.000,19563,2,PG,1,100,10615
1713788005.017086,131373.000,19563,2,PG,1,100,10627
1713788005.057086,131413.000,19579,3,PG,1,100,10633
1713788005.097087,131453.000,19579,3,PG,1,100,10631
1713788005.137087,131493.000,19579,3,PG,1,100,10637
1713788005.177088,131533.000,19596,2,PG,1,100,10632
1713788005.217088,131573.000,19596,2,PG,1,100,10634
1713788005.257089,131613.000,19614,3,PG,1,100,10633
1713788005.297089,131653.000,19614,3,PG,1,100,10644
1713788005.337090,131693.000,19614,3,PG,1,100,10658
1713788005.377090,131733.000,19630,3,PG,1,100,10654
1713788005.417091,131773.000,19630,3,PG,1,100,10643
1713788005.457091,131813.000,19630,3,PG,1,100,10627
1713788005.497092,131853.000,19646,2,PG,1,100,10636
1713788005.537092,131893.000,19646,2,PG,1,100,10644
1713788005.577093,131933.000,19664,3,PG,1,100,10640
1713788005.617093,131973.000,19664,3,PG,1,100,10630
1713788005.657094,132013.000,19664,3,PG,1,100,10631
1713788005.697094,132053.000,19680,2,PG,1,100,10637
1713788005.737095,132093.000,19680,2,PG,1,100,10632
1713788005.777095,132133.000,19695,3,PG,1,100,10643
1713788005.817096,132173.000,19695,3,PG,1,100,10648
1713788005.857096,132213.000,19695,3,PG,1,100,10648
1713788005.897097,132253.000,19712,2,PG,1,100,10641
1713788005.937097,132293.000,19712,2,PG,1,100,10647
1713788005.977098,132333.000,19729,3,PG,1,100,10671
1713788006.017098,132373.000,19729,3,PG,1,100,10659
1713788006.057099,132413.000,19729,3,PG,1,100,10667
1713788006.097100,132453.000,19747,2,PG,1,100,10661
1713788006.137100,132493.000,19747,2,PG,1,100,10671
1713788006.177100,132533.000,19763,3,PG,1,100,10663
1713788006.217101,132573.000,19763,3,PG,1,100,10660
1713788006.257102,132613.000,19763,3,PG,1,100,10667
1713788006.297102,132653.000,19779,2,PG,1,100,10651
1713788006.337103,132693.000,19779,2,PG,1,100,10662
1713788006.377103,132733.000,19796,3,PG,1,100,10648
1713788006.417104,132773.000,19796,3,PG,1,100,10658
1713788006.457104,132813.000,19796,3,PG,1,100,10656
1713788006.497105,132853.000,19812,2,PG,1,100,10654
1713788006.537105,132893.000,19812,2,PG,1,100,10667
1713788006.577106,132933.000,19828,3,PG,1,100,10657
1713788006.617106,132973.000,19828,3,PG,1,100,10647
1713788006.657107,133013.000,19828,3,PG,1,100,10652
1713788006.697107,133053.000,19844,3,PG,1,100,10658
1713788006.737108,133093.000,19844,3,PG,1,100,10666
1713788006.777108,133133.000,19844,3,PG,1,100,10673
1713788006.817109,133173.000,19861,2,PG,1,100,10671
1713788006.857109,133213.000,19861,2,PG,1,100,10662
1713788006.897110,133253.000,19878,3,PG,1,100,10677
1713788006.937110,133293.000,19878,3,PG,1,100,10677
1713788006.977111,133333.000,19878,3,PG,1,100,10648
1713788007.017111,133373.000,19893,2,PG,1,100,10651
1713788007.057112,133413.000,19893,2,PG,1,100,10657
1713788007.097112,133453.000,19909,3,PG,1,100,10652
1713788007.137113,133493.000,19909,3,PG,1,100,10651
1713788007.177113,133533.000,19909,3,PG,1,100,10634
1713788007.217114,133573.000,19929,2,PG,1,100,10650
1713788007.257114,133613.000,19929,2,PG,1,100,10658
1713788007.297115,133653.000,19945,3,PG,1,100,10661
1713788007.337115,133693.000,19945,3,PG,1,100,10667
1713788007.377116,133733.000,19945,3,PG,1,100,10661
1713788007.417116,133773.000,19961,2,PG,1,100,10667
1713788007.457117,133813.000,19961,2,PG,1,100,10669
1713788007.497118,133853.000,19976,3,PG,1,100,10677
1713788007.537118,133893.000,19976,3,PG,1,100,10667
1713788007.577118,133933.000,19976,3,PG,1,100,10666
1713788007.617119,133973.000,19999,2,PG,1,100,10664
1713788007.657120,134013.000,19999,2,PG,1,100,10649
1713788007.697120,134053.000,20015,3,PG,1,100,10654
1713788007.737121,134093.000,20015,3,PG,1,100,10636
1713788007.777121,134133.000,20015,3,PG,1,100,10648
1713788007.817122,134173.000,20032,2,PG,1,100,10645
1713788007.857122,134213.000,20032,2,PG,1,100,10642
1713788007.897123,134253.000,20047,3,PG,1,100,10647
1713788007.937123,134293.000,20047,3,PG,1,100,10643
1713788007.977123,134333.000,20047,3,PG,1,100,10639
1713788008.017124,134373.000,20064,2,PG,1,100,10635
1713788008.057125,134413.000,20064,2,PG,1,100,10629
1713788008.097125,134453.000,20080,3,PG,1,100,10637
1713788008.137126,134493.000,20080,3,PG,1,100,10632
1713788008.177126,134533.000,20080,3,PG,1,100,10637
1713788008.217127,134573.000,20098,3,PG,1,100,10645
1713788008.257127,134613.000,20098,3,PG,1,100,10645
1713788008.297128,134653.000,20098,3,PG,1,100,10651
1713788008.337128,134693.000,20112,2,PG,1,100,10640
1713788008.377129,134733.000,20112,2,PG,1,100,10636
1713788008.417129,134773.000,20129,3,PG,1,100,10630
1713788008.457130,134813.000,20129,3,PG,1,100,10624
1713788008.497130,134853.000,20129,3,PG,1,100,10611
1713788008.537131,134893.000,20146,2,PG,1,100,10602
1713788008.577131,134933.000,20146,2,PG,1,100,10600
1713788008.617132,134973.000,20163,3,PG,1,100,10602
1713788008.657132,135013.000,20163,3,PG,1,100,10601
1713788008.697133,135053.000,20163,3,PG,1,100,10598
1713788008.737133,135093.000,20181,2,PG,1,100,10612
1713788008.777134,135133.000,20181,2,PG,1,100,10599
1713788008.817134,135173.000,20198,3,PG,1,100,10607
1713788008.857135,135213.000,20198,3,PG,1,100,10616
1713788008.897135,135253.000,20198,3,PG,1,100,10614
1713788008.937136,135293.000,20215,2,PG,1,100,10620
1713788008.977136,135333.000,20215,2,PG,1,100,10618
1713788009.017137,135373.000,20232,3,PG,1,100,10612
1713788009.057137,135413.000,20232,3,PG,1,100,10624
1713788009.097138,135453.000,20232,3,PG,1,100,10619
1713788009.137138,135493.000,20246,2,PG,1,100,10626
1713788009.177139,135533.000,20246,2,PG,1,100,10612
1713788009.217139,135573.000,20264,3,PG,1,100,10607
1713788009.257140,135613.000,20264,3,PG,1,100,10605
1713788009.297141,135653.000,20264,3,PG,1,100,10588
1713788009.337141,135693.000,20280,2,PG,1,100,10599
1713788009.377141,135733.000,20280,2,PG,1,100,10600
1713788009.417142,135773.000,20297,3,PG,1,100,10592
1713788009.457143,135813.000,20297,3,PG,1,100,10593
1713788009.497143,135853.000,20297,3,PG,1,100,10586
1713788009.537144,135893.000,20312,2,PG,1,100,10586
1713788009.577144,135933.000,20312,2,PG,1,100,10595
1713788009.617145,135973.000,20331,3,PG,1,100,10601
1713788009.657145,136013.000,20331,3,PG,1,100,10596
1713788009.697146,136053.000,20331,3,PG,1,100,10611
1713788009.737146,136093.000,20347,3,PG,1,100,10607
1713788009.777147,136133.000,20347,3,PG,1,100,10612
1713788009.817147,136173.000,20347,3,PG,1,100,10604
1713788009.857148,136213.000,20364,2,PG,1,100,10628
1713788009.897148,136253.000,20364,2,PG,1,100,10619
1713788009.937149,136293.000,20380,3,PG,1,100,10619
1713788009.977149,136333.000,20380,3,PG,1,100,10616
1713788010.017150,136373.000,20380,3,PG,1,100,10618
1713788010.057150,136413.000,20396,2,PG,1,100,10624
1713788010.097151,136453.000,20396,2,PG,1,100,10614
1713788010.137151,136493.000,20412,3,PG,1,100,10616
1713788010.177152,136533.000,20412,3,PG,1,100,10608
1713788010.217152,136573.000,20412,3,PG,1,100,10603
1713788010.257153,136613.000,20432,2,PG,1,100,10597
1713788010.297153,136653.000,20432,2,PG,1,100,10599
1713788010.337154,136693.000,20448,3,PG,1,100,10618
1713788010.377154,136733.000,20448,3,PG,1,100,10610
1713788010.417155,136773.000,20448,3,PG,1,100,10615
1713788010.457155,136813.000,20463,2,PG,1,100,10608
1713788010.497156,136853.000,20463,2,PG,1,100,10614
1713788010.537156,136893.000,20482,3,PG,1,100,10629
1713788010.577157,136933.000,20482,3,PG,1,100,10635
1713788010.617157,136973.000,20482,3,PG,1,100,10637
1713788010.657158,137013.000,20499,2,PG,1,100,10629
1713788010.697159,137053.000,20499,2,PG,1,100,10638
1713788010.737159,137093.000,20515,3,PG,1,100,10644
1713788010.777159,137133.000,20515,3,PG,1,100,10649
1713788010.817160,137173.000,20515,3,PG,1,100,10648
1713788010.857161,137213.000,20531,2,PG,1,100,10657
1713788010.897161,137253.000,20531,2,PG,1,100,10646
1713788010.936828,137292.667,20547,3,PG,1,100,10651
1713788010.976496,137332.333,20547,3,PG,1,100,10641
1713788011.016163,137372.000,20547,3,PG,1,100,10636
1713788011.056163,137412.000,20564,2,PG,1,100,10644
1713788011.096164,137452.000,20564,2,PG,1,100,10651
1713788011.136497,137492.333,20580,3,PG,1,100,10650
1713788011.176831,137532.667,20580,3,PG,1,100,10646
1713788011.217165,137573.000,20580,3,PG,1,100,10657
1713788011.256832,137612.667,20596,3,PG,1,100,10667
1713788011.296499,137652.333,20596,3,PG,1,100,10662
1713788011.336167,137692.000,20596,3,PG,1,100,10670
1713788011.376667,137732.500,20612,2,PG,1,100,10664
1713788011.417168,137773.000,20612,2,PG,1,100,10661
1713788011.456835,137812.667,20631,3,PG,1,100,10661
1713788011.496502,137852.333,20631,3,PG,1,100,10675
1713788011.536169,137892.000,20631,3,PG,1,100,10677
1713788011.576670,137932.500,20648,2,PG,1,100,10690
1713788011.617170,137973.000,20648,2,PG,1,100,10705
1713788011.656837,138012.667,20663,3,PG,1,100,10689
1713788011.696505,138052.333,20663,3,PG,1,100,10707
1713788011.736172,138092.000,20663,3,PG,1,100,10689
1713788011.776172,138132.000,20679,2,PG,1,100,10695
1713788011.816173,138172.000,20679,2,PG,1,100,10687
1713788011.856173,138212.000,20697,3,PG,1,100,10676
1713788011.896174,138252.000,20697,3,PG,1,100,10674
1713788011.936174,138292.000,20697,3,PG,1,100,10683
1713788011.976175,138332.000,20713,2,PG,1,100,10689
1713788012.016176,138372.000,20713,2,PG,1,100,10693
1713788012.056176,138412.000,20730,3,PG,1,100,10691
1713788012.096176,138452.000,20730,3,PG,1,100,10679
1713788012.136177,138492.000,20730,3,PG,1,100,10699
1713788012.176178,138532.000,20746,2,PG,1,100,10696
1713788012.216178,138572.000,20746,2,PG,1,100,10710
1713788012.256178,138612.000,20764,3,PG,1,100,10701
1713788012.296179,138652.000,20764,3,PG,1,100,10707
1713788012.336179,138692.000,20764,3,PG,1,100,10708
1713788012.383180,138739.000,20780,2,PG,1,100,10719
1713788012.430181,138786.000,20780,2,PG,1,100,10706
1713788012.470181,138826.000,20796,3,PG,1,100,10718
1713788012.510182,138866.000,20796,3,PG,1,100,10703
1713788012.550182,138906.000,20796,3,PG,1,100,10717
1713788012.590183,138946.000,20812,2,PG,1,100,10708
1713788012.630183,138986.000,20812,2,PG,1,100,10714
1713788012.670184,139026.000,20829,3,PG,1,100,10707
1713788012.710184,139066.000,20829,3,PG,1,100,10717
1713788012.750185,139106.000,20829,3,PG,1,100,10709
1713788012.790185,139146.000,20850,2,PG,1,100,10714
1713788012.830186,139186.000,20850,2,PG,1,100,10709
1713788012.870186,139226.000,20868,3,PG,1,100,10718
1713788012.910187,139266.000,20868,3,PG,1,100,10721
1713788012.950187,139306.000,20868,3,PG,1,100,10715
1713788012.990188,139346.000,20882,2,PG,1,100,10714
1713788013.030188,139386.000,20882,2,PG,1,100,10725
1713788013.070189,139426.000,20899,3,PG,1,100,10733
1713788013.110189,139466.000,20899,3,PG,1,100,10742
1713788013.150190,139506.000,20899,3,PG,1,100,10748
1713788013.190191,139546.000,20916,2,PG,1,100,10725
1713788013.230191,139586.000,20916,2,PG,1,100,10737
1713788013.270191,139626.000,20933,3,PG,1,100,10738
1713788013.310192,139666.000,20933,3,PG,1,100,10719
1713788013.350193,139706.000,20933,3,PG,1,100,10723
1713788013.390193,139746.000,20947,2,PG,1,100,10721
1713788013.430194,139786.000,20947,2,PG,1,100,10728
1713788013.470194,139826.000,20964,3,PG,1,100,10708
1713788013.510195,139866.000,20964,3,PG,1,100,10718
1713788013.550195,139906.000,20964,3,PG,1,100,10732
1713788013.590196,139946.000,20983,2,PG,1,100,10727
1713788013.630196,139986.000,20983,2,PG,1,100,10717
1713788013.670197,140026.000,21000,3,PG,1,100,10724
1713788013.710197,140066.000,21000,3,PG,1,100,10716
1713788013.750198,140106.000,21000,3,PG,1,100,10723
1713788013.790198,140146.000,21014,3,PG,1,100,10714
1713788013.830199,140186.000,21014,3,PG,1,100,10718
1713788013.870199,140226.000,21014,3,PG,1,100,10728
1713788013.910200,140266.000,21032,2,PG,1,100,10739
1713788013.950200,140306.000,21032,2,PG,1,100,10729
1713788013.990201,140346.000,21048,3,PG,1,100,10730
1713788014.030201,140386.000,21048,3,PG,1,100,10753
1713788014.070202,140426.000,21048,3,PG,1,100,10745
1713788014.110202,140466.000,21065,2,PG,1,100,10737
1713788014.150203,140506.000,21065,2,PG,1,100,10737
1713788014.190203,140546.000,21080,3,PG,1,100,10723
1713788014.230204,140586.000,21080,3,PG,1,100,10722
1713788014.270204,140626.000,21080,3,PG,1,100,10712
1713788014.310205,140666.000,21097,2,PG,1,100,10707
1713788014.350205,140706.000,21097,2,PG,1,100,10708
1713788014.390206,140746.000,21113,3,PG,1,100,10700
1713788014.430206,140786.000,21113,3,PG,1,100,10715
1713788014.470207,140826.000,21113,3,PG,1,100,10708
1713788014.510207,140866.000,21130,2,PG,1,100,10699
1713788014.550208,140906.000,21130,2,PG,1,100,10696
1713788014.589875,140945.667,21147,3,PG,1,100,10705
1713788014.629542,140985.333,21147,3,PG,1,100,10707
1713788014.669209,141025.000,21147,3,PG,1,100,10707
1713788014.709710,141065.500,21164,2,PG,1,100,10702
1713788014.750211,141106.000,21164,2,PG,1,100,10708
1713788014.789878,141145.667,21180,3,PG,1,100,10707
1713788014.829545,141185.333,21180,3,PG,1,100,10705
1713788014.869212,141225.000,21180,3,PG,1,100,10698
1713788014.909213,141265.000,21198,2,PG,1,100,10719
1713788014.949213,141305.000,21198,2,PG,1,100,10728
1713788014.989213,141345.000,21213,3,PG,1,100,10735
1713788015.029214,141385.000,21213,3,PG,1,100,10719
1713788015.069215,141425.000,21213,3,PG,1,100,10709
1713788015.109215,141465.000,21229,2,PG,1,100,10698
1713788015.149216,141505.000,21229,2,PG,1,100,10690
1713788015.189216,141545.000,21246,3,PG,1,100,10681
1713788015.229217,141585.000,21246,3,PG,1,100,10667
1713788015.269217,141625.000,21246,3,PG,1,100,10668
