LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1713793808.820072,311257.500,48626,2,EA,1,100,0.030224
1713793808.886573,311324.000,48626,2,EA,1,100,0.030224
1713793808.953574,311391.000,48644,1,EA,1,100,0.030224
1713793809.020075,311457.500,48662,2,EA,1,100,0.030224
1713793809.086576,311524.000,48662,2,EA,1,100,0.030224
1713793809.153577,311591.000,48679,1,EA,1,100,0.030224
1713793809.220078,311657.500,48694,2,EA,1,100,0.030225
1713793809.286579,311724.000,48694,2,EA,1,100,0.030224
1713793809.353080,311790.500,48716,2,EA,1,100,0.030224
1713793809.419581,311857.000,48716,2,EA,1,100,0.030224
1713793809.486582,311924.000,48732,2,EA,1,100,0.030224
1713793809.553583,311991.000,48732,2,EA,1,100,0.030224
1713793809.619584,312057.000,48750,1,EA,1,100,0.030224
1713793809.686584,312124.000,48766,2,EA,1,100,0.030224
1713793809.753586,312191.000,48766,2,EA,1,100,0.030224
1713793809.819587,312257.000,48783,1,EA,1,100,0.030224
1713793809.886588,312324.000,48798,2,EA,1,100,0.030224
1713793809.953588,312391.000,48798,2,EA,1,100,0.030224
1713793810.019589,312457.000,48815,1,EA,1,100,0.030224
1713793810.086591,312524.000,48831,2,EA,1,100,0.030224
1713793810.153591,312591.000,48831,2,EA,1,100,0.030224
1713793810.219592,312657.000,48848,1,EA,1,100,0.030224
1713793810.286093,312723.500,48863,2,EA,1,100,0.030224
1713793810.352594,312790.000,48863,2,EA,1,100,0.030224
1713793810.419595,312857.000,48880,1,EA,1,100,0.030224
1713793810.486096,312923.500,48896,2,EA,1,100,0.030224
1713793810.552597,312990.000,48896,2,EA,1,100,0.030224
1713793810.619598,313057.000,48914,1,EA,1,100,0.030224
1713793810.686099,313123.500,48928,2,EA,1,100,0.030224
1713793810.752600,313190.000,48928,2,EA,1,100,0.030224
1713793810.819601,313257.000,48945,1,EA,1,100,0.030224
1713793810.886269,313323.667,48963,3,EA,1,100,0.030224
1713793810.952937,313390.333,48963,3,EA,1,100,0.030224
1713793811.019604,313457.000,48963,3,EA,1,100,0.030224
1713793811.086105,313523.500,48979,2,EA,1,100,0.030224
1713793811.152606,313590.000,48979,2,EA,1,100,0.030224
1713793811.219607,313657.000,48995,1,EA,1,100,0.030224
1713793811.286108,313723.500,49012,2,EA,1,100,0.030224
1713793811.352609,313790.000,49012,2,EA,1,100,0.030224
1713793811.419610,313857.000,49029,1,EA,1,100,0.030224
1713793811.486111,313923.500,49044,2,EA,1,100,0.030224
1713793811.552612,313990.000,49044,2,EA,1,100,0.030224
1713793811.619613,314057.000,49061,2,EA,1,100,0.030224
1713793811.686614,314124.000,49061,2,EA,1,100,0.030224
1713793811.752615,314190.000,49077,1,EA,1,100,0.030224
1713793811.819616,314257.000,49094,2,EA,1,100,0.030224
1713793811.886617,314324.000,49094,2,EA,1,100,0.030224
1713793811.952618,314390.000,49111,1,EA,1,100,0.030224
1713793812.019619,314457.000,49126,2,EA,1,100,0.030224
1713793812.086620,314524.000,49126,2,EA,1,100,0.030224
1713793812.152621,314590.000,49142,1,EA,1,100,0.030224
1713793812.219622,314657.000,49160,2,EA,1,100,0.030224
1713793812.286623,314724.000,49160,2,EA,1,100,0.030224
1713793812.352624,314790.000,49176,1,EA,1,100,0.030224
1713793812.419625,314857.000,49191,2,EA,1,100,0.030224
1713793812.486626,314924.000,49191,2,EA,1,100,0.030224
1713793812.552627,314990.000,49207,1,EA,1,100,0.030224
1713793812.619628,315057.000,49225,2,EA,1,100,0.030224
1713793812.686629,315124.000,49225,2,EA,1,100,0.030224
1713793812.752630,315190.000,49241,1,EA,1,100,0.030224
1713793812.819631,315257.000,49256,2,EA,1,100,0.030224
1713793812.886632,315324.000,49256,2,EA,1,100,0.030224
1713793812.952633,315390.000,49273,1,EA,1,100,0.030224
1713793813.019634,315457.000,49290,2,EA,1,100,0.030224
1713793813.086635,315524.000,49290,2,EA,1,100,0.030224
1713793813.152636,315590.000,49306,1,EA,1,100,0.030224
1713793813.219137,315656.500,49323,2,EA,1,100,0.030224
1713793813.285638,315723.000,49323,2,EA,1,100,0.030224
1713793813.352639,315790.000,49339,2,EA,1,100,0.030224
1713793813.419640,315857.000,49339,2,EA,1,100,0.030224
1713793813.486141,315923.500,49355,2,EA,1,100,0.030224
1713793813.552642,315990.000,49355,2,EA,1,100,0.030224
1713793813.619643,316057.000,49372,1,EA,1,100,0.030224
1713793813.686144,316123.500,49389,2,EA,1,100,0.030224
1713793813.752645,316190.000,49389,2,EA,1,100,0.030224
1713793813.819646,316257.000,49405,1,EA,1,100,0.030224
1713793813.886147,316323.500,49421,2,EA,1,100,0.030224
1713793813.952648,316390.000,49421,2,EA,1,100,0.030224
1713793814.019649,316457.000,49439,1,EA,1,100,0.030224
1713793814.086150,316523.500,49456,2,EA,1,100,0.030224
1713793814.152651,316590.000,49456,2,EA,1,100,0.030224
1713793814.219652,316657.000,49472,1,EA,1,100,0.030224
1713793814.286153,316723.500,49488,2,EA,1,100,0.030224
1713793814.352654,316790.000,49488,2,EA,1,100,0.030224
1713793814.419321,316856.667,49510,3,EA,1,100,0.030224
1713793814.485989,316923.333,49510,3,EA,1,100,0.030224
1713793814.552657,316990.000,49510,3,EA,1,100,0.030224
1713793814.619658,317057.000,49527,1,EA,1,100,0.030224
1713793814.686159,317123.500,49542,2,EA,1,100,0.030224
1713793814.752660,317190.000,49542,2,EA,1,100,0.030224
1713793814.819661,317257.000,49560,1,EA,1,100,0.030224
1713793814.886162,317323.500,49578,2,EA,1,100,0.030224
1713793814.952662,317390.000,49578,2,EA,1,100,0.030224
1713793815.019664,317457.000,49594,1,EA,1,100,0.030224
1713793815.086164,317523.500,49609,2,EA,1,100,0.030224
1713793815.152666,317590.000,49609,2,EA,1,100,0.030224
1713793815.219666,317657.000,49625,1,EA,1,100,0.030224
1713793815.286167,317723.500,49643,2,EA,1,100,0.030224
1713793815.352669,317790.000,49643,2,EA,1,100,0.030224
1713793815.419169,317856.500,49659,2,EA,1,100,0.030224
1713793815.485671,317923.000,49659,2,EA,1,100,0.030224
1713793815.552671,317990.000,49676,1,EA,1,100,0.030224
1713793815.619172,318056.500,49691,2,EA,1,100,0.030224
1713793815.685673,318123.000,49691,2,EA,1,100,0.030224
1713793815.752674,318190.000,49708,1,EA,1,100,0.030224
1713793815.819175,318256.500,49724,2,EA,1,100,0.030224
1713793815.885676,318323.000,49724,2,EA,1,100,0.030224
1713793815.952677,318390.000,49742,1,EA,1,100,0.030224
1713793816.019178,318456.500,49757,2,EA,1,100,0.030224
1713793816.085679,318523.000,49757,2,EA,1,100,0.030224
1713793816.152680,318590.000,49773,1,EA,1,100,0.030224
1713793816.219181,318656.500,49790,2,EA,1,100,0.030225
1713793816.285682,318723.000,49790,2,EA,1,100,0.030224
1713793816.352683,318790.000,49807,1,EA,1,100,0.030225
1713793816.419184,318856.500,49824,2,EA,1,100,0.030225
1713793816.485685,318923.000,49824,2,EA,1,100,0.030225
1713793816.552686,318990.000,49841,2,EA,1,100,0.030225
1713793816.619687,319057.000,49841,2,EA,1,100,0.030225
1713793816.685688,319123.000,49857,1,EA,1,100,0.030225
1713793816.752689,319190.000,49874,2,EA,1,100,0.030225
1713793816.819690,319257.000,49874,2,EA,1,100,0.030225
1713793816.885691,319323.000,49890,1,EA,1,100,0.030225
1713793816.952192,319389.500,49906,2,EA,1,100,0.030225
1713793817.018693,319456.000,49906,2,EA,1,100,0.030225
1713793817.085694,319523.000,49922,1,EA,1,100,0.030225
1713793817.152195,319589.500,49939,2,EA,1,100,0.030225
1713793817.218696,319656.000,49939,2,EA,1,100,0.030224
1713793817.285697,319723.000,49956,1,EA,1,100,0.030225
1713793817.352198,319789.500,49971,2,EA,1,100,0.030225
1713793817.418699,319856.000,49971,2,EA,1,100,0.030224
1713793817.485700,319923.000,49987,1,EA,1,100,0.030225
1713793817.552201,319989.500,50005,2,EA,1,100,0.030224
1713793817.618702,320056.000,50005,2,EA,1,100,0.030224
1713793817.685703,320123.000,50021,2,EA,1,100,0.030225
1713793817.752704,320190.000,50021,2,EA,1,100,0.030225
1713793817.818705,320256.000,50038,1,EA,1,100,0.030225
1713793817.885706,320323.000,50053,2,EA,1,100,0.030225
1713793817.952707,320390.000,50053,2,EA,1,100,0.030224
1713793818.018708,320456.000,50070,1,EA,1,100,0.030225
1713793818.085709,320523.000,50086,2,EA,1,100,0.030225
1713793818.152710,320590.000,50086,2,EA,1,100,0.030225
1713793818.218711,320656.000,50105,1,EA,1,100,0.030225
1713793818.285712,320723.000,50120,2,EA,1,100,0.030225
1713793818.352713,320790.000,50120,2,EA,1,100,0.030225
1713793818.418714,320856.000,50137,1,EA,1,100,0.030225
1713793818.485715,320923.000,50153,2,EA,1,100,0.030225
1713793818.552716,320990.000,50153,2,EA,1,100,0.030225
1713793818.618717,321056.000,50171,1,EA,1,100,0.030225
1713793818.685718,321123.000,50186,2,EA,1,100,0.030225
1713793818.752719,321190.000,50186,2,EA,1,100,0.030225
1713793818.818720,321256.000,50202,1,EA,1,100,0.030225
1713793818.885721,321323.000,50219,2,EA,1,100,0.030225
1713793818.952722,321390.000,50219,2,EA,1,100,0.030225
1713793819.019223,321456.500,50238,2,EA,1,100,0.030225
1713793819.085724,321523.000,50238,2,EA,1,100,0.030225
1713793819.152725,321590.000,50254,1,EA,1,100,0.030225
1713793819.219226,321656.500,50270,2,EA,1,100,0.030225
1713793819.285727,321723.000,50270,2,EA,1,100,0.030225
1713793819.352728,321790.000,50286,1,EA,1,100,0.030225
1713793819.419229,321856.500,50303,2,EA,1,100,0.030225
1713793819.485730,321923.000,50303,2,EA,1,100,0.030225
1713793819.552231,321989.500,50326,2,EA,1,100,0.030225
1713793819.618732,322056.000,50326,2,EA,1,100,0.030225
1713793819.685733,322123.000,50342,2,EA,1,100,0.030225
1713793819.752734,322190.000,50342,2,EA,1,100,0.030225
1713793819.818735,322256.000,50359,1,EA,1,100,0.030225
1713793819.885736,322323.000,50374,2,EA,1,100,0.030225
1713793819.952737,322390.000,50374,2,EA,1,100,0.030225
1713793820.019238,322456.500,50391,2,EA,1,100,0.030225
1713793820.085739,322523.000,50391,2,EA,1,100,0.030225
1713793820.152740,322590.000,50407,1,EA,1,100,0.030225
1713793820.219241,322656.500,50425,2,EA,1,100,0.030225
1713793820.285742,322723.000,50425,2,EA,1,100,0.030225
1713793820.352743,322790.000,50441,1,EA,1,100,0.030225
1713793820.419244,322856.500,50457,2,EA,1,100,0.030225
1713793820.485744,322923.000,50457,2,EA,1,100,0.030225
1713793820.552746,322990.000,50472,1,EA,1,100,0.030225
1713793820.619246,323056.500,50490,2,EA,1,100,0.030225
1713793820.685747,323123.000,50490,2,EA,1,100,0.030225
1713793820.752748,323190.000,50506,1,EA,1,100,0.030225
1713793820.819249,323256.500,50522,2,EA,1,100,0.030225
1713793820.885751,323323.000,50522,2,EA,1,100,0.030225
1713793820.952251,323389.500,50538,2,EA,1,100,0.030225
1713793821.018752,323456.000,50538,2,EA,1,100,0.030225
1713793821.085753,323523.000,50555,1,EA,1,100,0.030225
1713793821.152254,323589.500,50571,2,EA,1,100,0.030225
1713793821.218755,323656.000,50571,2,EA,1,100,0.030224
1713793821.285756,323723.000,50589,1,EA,1,100,0.030224
1713793821.352257,323789.500,50603,2,EA,1,100,0.030225
1713793821.418758,323856.000,50603,2,EA,1,100,0.030224
1713793821.485759,323923.000,50620,1,EA,1,100,0.030225
1713793821.552260,323989.500,50637,2,EA,1,100,0.030225
1713793821.618761,324056.000,50637,2,EA,1,100,0.030224
1713793821.685762,324123.000,50654,1,EA,1,100,0.030224
1713793821.752263,324189.500,50668,2,EA,1,100,0.030224
1713793821.818764,324256.000,50668,2,EA,1,100,0.030225
1713793821.885765,324323.000,50685,1,EA,1,100,0.030225
1713793821.952266,324389.500,50702,2,EA,1,100,0.030225
1713793822.018767,324456.000,50702,2,EA,1,100,0.030225
1713793822.085768,324523.000,50719,1,EA,1,100,0.030225
1713793822.152269,324589.500,50733,2,EA,1,100,0.030225
1713793822.218770,324656.000,50733,2,EA,1,100,0.030225
1713793822.285271,324722.500,50751,2,EA,1,100,0.030225
1713793822.351772,324789.000,50751,2,EA,1,100,0.030225
1713793822.418773,324856.000,50767,1,EA,1,100,0.030224
1713793822.485274,324922.500,50784,2,EA,1,100,0.030224
1713793822.551775,324989.000,50784,2,EA,1,100,0.030224
1713793822.618776,325056.000,50801,1,EA,1,100,0.030224
1713793822.685277,325122.500,50817,2,EA,1,100,0.030224
1713793822.751778,325189.000,50817,2,EA,1,100,0.030224
1713793822.818779,325256.000,50834,1,EA,1,100,0.030224
1713793822.885280,325322.500,50852,2,EA,1,100,0.030224
1713793822.951781,325389.000,50852,2,EA,1,100,0.030224
1713793823.018782,325456.000,50868,2,EA,1,100,0.030224
1713793823.085783,325523.000,50868,2,EA,1,100,0.030224
1713793823.151784,325589.000,50885,1,EA,1,100,0.030224
1713793823.218785,325656.000,50900,2,EA,1,100,0.030224
1713793823.285786,325723.000,50900,2,EA,1,100,0.030224
1713793823.351787,325789.000,50917,1,EA,1,100,0.030224
1713793823.418788,325856.000,50933,2,EA,1,100,0.030224
1713793823.485789,325923.000,50933,2,EA,1,100,0.030224
1713793823.551790,325989.000,50950,1,EA,1,100,0.030224
1713793823.618291,326055.500,50965,2,EA,1,100,0.030224
1713793823.684792,326122.000,50965,2,EA,1,100,0.030224
1713793823.751793,326189.000,50982,1,EA,1,100,0.030224
1713793823.818294,326255.500,50998,2,EA,1,100,0.030224
1713793823.884795,326322.000,50998,2,EA,1,100,0.030224
1713793823.951796,326389.000,51016,1,EA,1,100,0.030224
1713793824.018297,326455.500,51032,2,EA,1,100,0.030224
1713793824.084798,326522.000,51032,2,EA,1,100,0.030224
1713793824.151799,326589.000,51049,1,EA,1,100,0.030224
1713793824.218300,326655.500,51066,2,EA,1,100,0.030224
1713793824.284801,326722.000,51066,2,EA,1,100,0.030225
1713793824.351802,326789.000,51083,1,EA,1,100,0.030225
1713793824.418303,326855.500,51097,2,EA,1,100,0.030224
1713793824.484804,326922.000,51097,2,EA,1,100,0.030225
1713793824.551805,326989.000,51115,2,EA,1,100,0.030225
1713793824.618806,327056.000,51115,2,EA,1,100,0.030225
1713793824.685307,327122.500,51136,2,EA,1,100,0.030225
1713793824.751808,327189.000,51136,2,EA,1,100,0.030225
1713793824.818309,327255.500,51155,2,EA,1,100,0.030224
1713793824.884810,327322.000,51155,2,EA,1,100,0.030225
1713793824.951811,327389.000,51172,1,EA,1,100,0.030225
1713793825.018312,327455.500,51189,2,EA,1,100,0.030225
1713793825.084813,327522.000,51189,2,EA,1,100,0.030225
1713793825.151814,327589.000,51205,1,EA,1,100,0.030225
1713793825.218315,327655.500,51221,2,EA,1,100,0.030225
1713793825.284816,327722.000,51221,2,EA,1,100,0.030225
1713793825.351817,327789.000,51237,1,EA,1,100,0.030225
1713793825.418318,327855.500,51254,2,EA,1,100,0.030224
1713793825.484819,327922.000,51254,2,EA,1,100,0.030225
1713793825.551820,327989.000,51270,1,EA,1,100,0.030224
1713793825.618320,328055.500,51286,2,EA,1,100,0.030224
1713793825.684822,328122.000,51286,2,EA,1,100,0.030224
1713793825.751822,328189.000,51302,1,EA,1,100,0.030224
1713793825.818324,328255.500,51319,2,EA,1,100,0.030224
1713793825.884825,328322.000,51319,2,EA,1,100,0.030224
1713793825.951825,328389.000,51336,1,EA,1,100,0.030224
1713793826.018327,328455.500,51351,2,EA,1,100,0.030224
1713793826.084827,328522.000,51351,2,EA,1,100,0.030224
1713793826.151829,328589.000,51367,1,EA,1,100,0.030224
1713793826.218329,328655.500,51385,2,EA,1,100,0.030224
1713793826.284830,328722.000,51385,2,EA,1,100,0.030224
1713793826.351831,328789.000,51401,1,EA,1,100,0.030224
1713793826.418332,328855.500,51417,2,EA,1,100,0.030224
1713793826.484833,328922.000,51417,2,EA,1,100,0.030224
1713793826.551834,328989.000,51432,1,EA,1,100,0.030224
1713793826.618435,329055.600,51450,5,EA,1,100,0.030224
1713793826.685036,329122.200,51450,5,EA,1,100,0.030224
1713793826.751637,329188.800,51450,5,EA,1,100,0.030225
1713793826.818238,329255.400,51450,5,EA,1,100,0.030224
1713793826.884839,329322.000,51450,5,EA,1,100,0.030225
1713793826.951507,329388.667,51467,3,EA,1,100,0.030225
1713793827.018175,329455.333,51467,3,EA,1,100,0.030225
1713793827.084842,329522.000,51467,3,EA,1,100,0.030225
1713793827.151843,329589.000,51484,1,EA,1,100,0.030225
1713793827.218344,329655.500,51499,2,EA,1,100,0.030225
1713793827.284845,329722.000,51499,2,EA,1,100,0.030225
1713793827.351846,329789.000,51516,1,EA,1,100,0.030225
1713793827.418347,329855.500,51532,2,EA,1,100,0.030225
1713793827.484848,329922.000,51532,2,EA,1,100,0.030225
1713793827.551849,329989.000,51549,1,EA,1,100,0.030224
1713793827.618350,330055.500,51564,2,EA,1,100,0.030225
1713793827.684851,330122.000,51564,2,EA,1,100,0.030225
1713793827.751852,330189.000,51581,1,EA,1,100,0.030225
1713793827.818353,330255.500,51597,2,EA,1,100,0.030224
1713793827.884854,330322.000,51597,2,EA,1,100,0.030224
1713793827.951855,330389.000,51615,2,EA,1,100,0.030225
1713793828.018856,330456.000,51615,2,EA,1,100,0.030225
1713793828.084857,330522.000,51631,1,EA,1,100,0.030225
1713793828.151358,330588.500,51646,2,EA,1,100,0.030225
1713793828.217859,330655.000,51646,2,EA,1,100,0.030224
1713793828.284860,330722.000,51663,1,EA,1,100,0.030224
1713793828.351361,330788.500,51680,2,EA,1,100,0.030225
1713793828.417862,330855.000,51680,2,EA,1,100,0.030224
1713793828.484863,330922.000,51696,1,EA,1,100,0.030224
1713793828.551364,330988.500,51712,2,EA,1,100,0.030225
1713793828.617865,331055.000,51712,2,EA,1,100,0.030225
1713793828.684866,331122.000,51728,1,EA,1,100,0.030224
