LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1729244894.924007,269835.250,37870,4,EM,1,100,RS
1729244894.974257,269885.500,37870,4,EM,1,100,RB
1729244895.024507,269935.750,37870,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244895.074757,269986.000,37870,4,EM,1,100,PS
1729244895.125756,270037.000,37906,4,EM,1,100,RS
1729244895.176756,270088.000,37906,4,EM,1,100,RB
1729244895.227756,270139.000,37906,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244895.278755,270190.000,37906,4,EM,1,100,PS
1729244895.329005,270240.250,37937,4,EM,1,100,RS
1729244895.379255,270290.500,37937,4,EM,1,100,RB
1729244895.429505,270340.750,37937,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244895.479754,270391.000,37937,4,EM,1,100,PS
1729244895.530004,270441.250,37971,4,EM,1,100,RS
1729244895.580254,270491.500,37971,4,EM,1,100,RB
1729244895.630504,270541.750,37971,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244895.680754,270592.000,37971,4,EM,1,100,PS
1729244895.731003,270642.250,38002,4,EM,1,100,RS
1729244895.781253,270692.500,38002,4,EM,1,100,RB
1729244895.831503,270742.750,38002,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244895.881753,270793.000,38002,4,EM,1,100,PS
1729244895.932002,270843.250,38036,4,EM,1,100,RS
1729244895.982252,270893.500,38036,4,EM,1,100,RB
1729244896.032502,270943.750,38036,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244896.082752,270994.000,38036,4,EM,1,100,PS
1729244896.133251,271044.500,38070,4,EM,1,100,RS
1729244896.183751,271095.000,38070,4,EM,1,100,RB
1729244896.234251,271145.500,38070,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244896.284751,271196.000,38070,4,EM,1,100,PS
1729244896.334750,271246.000,38103,4,EM,1,100,RS
1729244896.384750,271296.000,38103,4,EM,1,100,RB
1729244896.434750,271346.000,38103,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244896.484750,271396.000,38103,4,EM,1,100,PS
1729244896.535249,271446.500,38136,4,EM,1,100,RS
1729244896.585749,271497.000,38136,4,EM,1,100,RB
1729244896.636249,271547.500,38136,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244896.686749,271598.000,38136,4,EM,1,100,PS
1729244896.738498,271649.750,38171,4,EM,1,100,RS
1729244896.790248,271701.500,38171,4,EM,1,100,RB
1729244896.841998,271753.250,38171,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244896.893748,271805.000,38171,4,EM,1,100,PS
1729244896.945747,271857.000,38204,4,EM,1,100,RS
1729244896.997747,271909.000,38204,4,EM,1,100,RB
1729244897.049747,271961.000,38204,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244897.101747,272013.000,38204,4,EM,1,100,PS
1729244897.151747,272063.000,38236,4,EM,1,100,RS
1729244897.201746,272113.000,38236,4,EM,1,100,RB
