LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1729244903.323717,278235.000,39227,1,TH,1,100,24.347
1729244903.456716,278368.000,39244,1,TH,1,100,24.347
1729244903.590715,278502.000,39261,1,TH,1,100,24.300
1729244903.723715,278635.000,39299,2,TH,1,100,24.307
1729244903.856714,278768.000,39299,2,TH,1,100,24.246
1729244903.990713,278902.000,39332,1,TH,1,100,24.246
1729244904.123713,279035.000,39348,1,TH,1,100,24.317
1729244904.256712,279168.000,39366,1,TH,1,100,24.317
1729244904.390712,279302.000,39397,1,TH,1,100,24.283
1729244904.523711,279435.000,39414,1,TH,1,100,24.283
1729244904.656710,279568.000,39431,1,TH,1,100,24.280
1729244904.790709,279702.000,39463,1,TH,1,100,24.280
1729244904.923709,279835.000,39479,1,TH,1,100,24.314
1729244905.056708,279968.000,39498,1,TH,1,100,24.314
1729244905.190708,280102.000,39515,1,TH,1,100,24.246
1729244905.323707,280235.000,39546,1,TH,1,100,24.246
1729244905.456706,280368.000,39563,1,TH,1,100,24.272
1729244905.590706,280502.000,39580,1,TH,1,100,24.272
1729244905.723705,280635.000,39613,1,TH,1,100,24.225
1729244905.856704,280768.000,39631,1,TH,1,100,24.225
1729244905.989704,280901.000,39647,1,TH,1,100,24.283
1729244906.123703,281035.000,39679,1,TH,1,100,24.283
1729244906.256702,281168.000,39696,1,TH,1,100,24.293
1729244906.389702,281301.000,39712,1,TH,1,100,24.293
1729244906.523701,281435.000,39744,1,TH,1,100,24.308
1729244906.656701,281568.000,39761,1,TH,1,100,24.315
1729244906.789700,281701.000,39777,1,TH,1,100,24.334
1729244906.923699,281835.000,39811,1,TH,1,100,24.334
1729244907.056699,281968.000,39828,1,TH,1,100,24.363
1729244907.189698,282101.000,39845,1,TH,1,100,24.363
1729244907.323697,282235.000,39862,1,TH,1,100,24.271
1729244907.456697,282368.000,39894,1,TH,1,100,24.271
1729244907.589696,282501.000,39910,1,TH,1,100,24.292
1729244907.723695,282635.000,39927,1,TH,1,100,24.292
1729244907.856695,282768.000,39961,1,TH,1,100,24.292
1729244907.989694,282901.000,39977,1,TH,1,100,24.292
1729244908.123693,283035.000,39994,1,TH,1,100,24.305
1729244908.256693,283168.000,40028,1,TH,1,100,24.305
1729244908.389692,283301.000,40044,1,TH,1,100,24.360
1729244908.523691,283435.000,40062,1,TH,1,100,24.368
1729244908.656691,283568.000,40093,1,TH,1,100,24.283
1729244908.789690,283701.000,40109,1,TH,1,100,24.283
1729244908.922690,283834.000,40134,1,TH,1,100,24.438
1729244909.056689,283968.000,40150,1,TH,1,100,24.438
1729244909.189688,284101.000,40168,1,TH,1,100,24.333
1729244909.322688,284234.000,40199,1,TH,1,100,24.333
1729244909.456687,284368.000,40215,1,TH,1,100,24.322
1729244909.589686,284501.000,40233,1,TH,1,100,24.322
1729244909.722686,284634.000,40264,1,TH,1,100,24.291
1729244909.856685,284768.000,40283,1,TH,1,100,24.291
1729244909.989684,284901.000,40300,1,TH,1,100,24.283
1729244910.122684,285034.000,40316,1,TH,1,100,24.283
1729244910.256683,285168.000,40348,1,TH,1,100,24.333
1729244910.389683,285301.000,40365,1,TH,1,100,24.333
1729244910.522682,285434.000,40382,1,TH,1,100,24.372
1729244910.656681,285568.000,40415,1,TH,1,100,24.372
1729244910.789680,285701.000,40432,1,TH,1,100,24.356
1729244910.922680,285834.000,40449,1,TH,1,100,24.356
1729244911.056679,285968.000,40480,1,TH,1,100,24.301
1729244911.189679,286101.000,40498,1,TH,1,100,24.308
1729244911.322678,286234.000,40514,1,TH,1,100,24.416
1729244911.456677,286368.000,40546,1,TH,1,100,24.416
1729244911.589677,286501.000,40563,1,TH,1,100,24.303
1729244911.722676,286634.000,40579,1,TH,1,100,24.302
1729244911.856675,286768.000,40613,1,TH,1,100,24.397
1729244911.989675,286901.000,40630,1,TH,1,100,24.397
1729244912.122674,287034.000,40646,1,TH,1,100,24.400
1729244912.256674,287168.000,40664,1,TH,1,100,24.400
1729244912.389673,287301.000,40695,1,TH,1,100,24.455
1729244912.522672,287434.000,40712,1,TH,1,100,24.455
1729244912.655672,287567.000,40729,1,TH,1,100,24.350
1729244912.789671,287701.000,40761,1,TH,1,100,24.357
1729244912.922670,287834.000,40779,1,TH,1,100,24.417
1729244913.055670,287967.000,40796,1,TH,1,100,24.417
1729244913.189669,288101.000,40830,1,TH,1,100,24.317
1729244913.322668,288234.000,40846,1,TH,1,100,24.317
1729244913.455668,288367.000,40863,1,TH,1,100,24.373
1729244913.589667,288501.000,40897,1,TH,1,100,24.373
1729244913.722666,288634.000,40913,1,TH,1,100,24.359
1729244913.855666,288767.000,40931,1,TH,1,100,24.359
1729244913.989165,288900.500,40968,2,TH,1,100,24.412
1729244914.122664,289034.000,40968,2,TH,1,100,24.412
1729244914.255664,289167.000,41000,1,TH,1,100,24.436
1729244914.389663,289301.000,41016,1,TH,1,100,24.436
1729244914.522662,289434.000,41036,1,TH,1,100,24.491
1729244914.655662,289567.000,41067,1,TH,1,100,24.498
1729244914.789661,289701.000,41083,1,TH,1,100,24.382
1729244914.922661,289834.000,41101,1,TH,1,100,24.382
1729244915.055660,289967.000,41132,1,TH,1,100,24.429
1729244915.189659,290101.000,41149,1,TH,1,100,24.429
1729244915.322659,290234.000,41166,1,TH,1,100,24.434
1729244915.455658,290367.000,41182,1,TH,1,100,24.434
1729244915.589657,290501.000,41218,1,TH,1,100,24.321
1729244915.722657,290634.000,41235,1,TH,1,100,24.321
1729244915.855656,290767.000,41252,1,TH,1,100,24.414
1729244915.989655,290901.000,41283,1,TH,1,100,24.414
1729244916.122655,291034.000,41300,1,TH,1,100,24.442
1729244916.255654,291167.000,41317,1,TH,1,100,24.442
1729244916.388654,291300.000,41348,1,TH,1,100,24.405
1729244916.522653,291434.000,41366,1,TH,1,100,24.413
1729244916.655652,291567.000,41382,1,TH,1,100,24.378
1729244916.788651,291700.000,41416,1,TH,1,100,24.378
1729244916.922651,291834.000,41433,1,TH,1,100,24.425
1729244917.055650,291967.000,41449,1,TH,1,100,24.425
1729244917.188650,292100.000,41467,1,TH,1,100,24.483
1729244917.322649,292234.000,41498,1,TH,1,100,24.483
1729244917.455648,292367.000,41514,1,TH,1,100,24.425
1729244917.588648,292500.000,41532,1,TH,1,100,24.425
1729244917.722647,292634.000,41565,1,TH,1,100,24.452
1729244917.855646,292767.000,41582,1,TH,1,100,24.452
1729244917.988646,292900.000,41599,1,TH,1,100,24.410
1729244918.122645,293034.000,41631,1,TH,1,100,24.410
1729244918.255645,293167.000,41651,1,TH,1,100,24.362
1729244918.388644,293300.000,41668,1,TH,1,100,24.362
1729244918.522643,293434.000,41700,1,TH,1,100,24.307
1729244918.655643,293567.000,41716,1,TH,1,100,24.314
1729244918.788642,293700.000,41733,1,TH,1,100,24.524
1729244918.921641,293833.000,41765,1,TH,1,100,24.524
1729244919.055641,293967.000,41781,1,TH,1,100,24.424
1729244919.188640,294100.000,41806,1,TH,1,100,24.424
1729244919.321639,294233.000,41822,1,TH,1,100,24.405
1729244919.455639,294367.000,41839,1,TH,1,100,24.405
1729244919.588638,294500.000,41871,1,TH,1,100,24.453
1729244919.721637,294633.000,41887,1,TH,1,100,24.453
1729244919.855637,294767.000,41905,1,TH,1,100,24.426
1729244919.988636,294900.000,41936,1,TH,1,100,24.426
1729244920.121635,295033.000,41953,1,TH,1,100,24.351
1729244920.255635,295167.000,41970,1,TH,1,100,24.351
1729244920.388634,295300.000,41986,1,TH,1,100,24.447
1729244920.521633,295433.000,42020,1,TH,1,100,24.455
1729244920.655633,295567.000,42037,1,TH,1,100,24.470
1729244920.788632,295700.000,42053,1,TH,1,100,24.470
1729244920.921632,295833.000,42085,1,TH,1,100,24.470
1729244921.055631,295967.000,42101,1,TH,1,100,24.470
1729244921.188630,296100.000,42118,1,TH,1,100,24.420
1729244921.321630,296233.000,42135,1,TH,1,100,24.420
1729244921.455629,296367.000,42151,1,TH,1,100,24.481
1729244921.588628,296500.000,42185,1,TH,1,100,24.481
1729244921.721628,296633.000,42202,1,TH,1,100,24.423
1729244921.855627,296767.000,42219,1,TH,1,100,24.423
1729244921.988626,296900.000,42250,1,TH,1,100,24.425
1729244922.121626,297033.000,42269,1,TH,1,100,24.425
1729244922.255625,297167.000,42286,1,TH,1,100,24.410
1729244922.388624,297300.000,42317,1,TH,1,100,24.417
1729244922.521624,297433.000,42335,1,TH,1,100,24.432
1729244922.655623,297567.000,42351,1,TH,1,100,24.432
1729244922.788623,297700.000,42383,1,TH,1,100,24.490
1729244922.921622,297833.000,42400,1,TH,1,100,24.490
1729244923.054621,297966.000,42416,1,TH,1,100,24.338
1729244923.188621,298100.000,42436,1,TH,1,100,24.338
1729244923.321620,298233.000,42469,1,TH,1,100,24.450
1729244923.454619,298366.000,42485,1,TH,1,100,24.450
1729244923.588619,298500.000,42503,1,TH,1,100,24.487
1729244923.721618,298633.000,42534,1,TH,1,100,24.487
1729244923.854617,298766.000,42551,1,TH,1,100,24.487
1729244923.988617,298900.000,42568,1,TH,1,100,24.487
1729244924.121616,299033.000,42600,1,TH,1,100,24.495
1729244924.254616,299166.000,42624,1,TH,1,100,24.502
1729244924.388615,299300.000,42639,1,TH,1,100,24.488
1729244924.521614,299433.000,42657,1,TH,1,100,24.488
1729244924.654613,299566.000,42673,1,TH,1,100,24.452
1729244924.788613,299700.000,42705,1,TH,1,100,24.452
1729244924.921612,299833.000,42722,1,TH,1,100,24.489
1729244925.054612,299966.000,42738,1,TH,1,100,24.489
1729244925.188611,300100.000,42756,1,TH,1,100,24.428
1729244925.321610,300233.000,42789,1,TH,1,100,24.428
1729244925.454610,300366.000,42805,1,TH,1,100,24.478
1729244925.588609,300500.000,42823,1,TH,1,100,24.478
1729244925.721608,300633.000,42854,1,TH,1,100,24.446
1729244925.854608,300766.000,42871,1,TH,1,100,24.446
1729244925.988607,300900.000,42890,1,TH,1,100,24.360
1729244926.121606,301033.000,42922,1,TH,1,100,24.367
1729244926.254606,301166.000,42938,1,TH,1,100,24.527
1729244926.387605,301299.000,42955,1,TH,1,100,24.527
1729244926.521605,301433.000,42987,1,TH,1,100,24.454
1729244926.654604,301566.000,43003,1,TH,1,100,24.453
1729244926.787603,301699.000,43020,1,TH,1,100,24.443
1729244926.921602,301833.000,43037,1,TH,1,100,24.443
1729244927.054602,301966.000,43068,1,TH,1,100,24.540
1729244927.187601,302099.000,43088,1,TH,1,100,24.540
1729244927.321601,302233.000,43104,1,TH,1,100,24.443
1729244927.454600,302366.000,43136,1,TH,1,100,24.443
1729244927.587599,302499.000,43153,1,TH,1,100,24.532
1729244927.721599,302633.000,43169,1,TH,1,100,24.532
1729244927.854598,302766.000,43201,1,TH,1,100,24.566
1729244927.987597,302899.000,43218,1,TH,1,100,24.566
1729244928.121597,303033.000,43234,1,TH,1,100,24.514
1729244928.254596,303166.000,43270,1,TH,1,100,24.521
1729244928.387595,303299.000,43287,1,TH,1,100,24.463
1729244928.521595,303433.000,43304,1,TH,1,100,24.463
1729244928.654594,303566.000,43321,1,TH,1,100,24.476
1729244928.787594,303699.000,43353,1,TH,1,100,24.476
1729244928.921593,303833.000,43369,1,TH,1,100,24.426
1729244929.054592,303966.000,43386,1,TH,1,100,24.426
1729244929.187592,304099.000,43420,1,TH,1,100,24.484
1729244929.321591,304233.000,43436,1,TH,1,100,24.484
1729244929.454590,304366.000,43459,1,TH,1,100,24.552
1729244929.587590,304499.000,43475,1,TH,1,100,24.552
1729244929.721589,304633.000,43492,1,TH,1,100,24.549
1729244929.854588,304766.000,43524,1,TH,1,100,24.549
1729244929.987588,304899.000,43542,1,TH,1,100,24.560
1729244930.120587,305032.000,43559,1,TH,1,100,24.560
1729244930.254586,305166.000,43591,1,TH,1,100,24.467
1729244930.387586,305299.000,43607,1,TH,1,100,24.467
1729244930.520585,305432.000,43625,1,TH,1,100,24.497
1729244930.654584,305566.000,43656,1,TH,1,100,24.504
1729244930.787584,305699.000,43673,1,TH,1,100,24.514
1729244930.920583,305832.000,43690,1,TH,1,100,24.514
1729244931.054583,305966.000,43706,1,TH,1,100,24.517
1729244931.187582,306099.000,43740,1,TH,1,100,24.517
1729244931.320581,306232.000,43757,1,TH,1,100,24.478
1729244931.454581,306366.000,43773,1,TH,1,100,24.477
1729244931.587580,306499.000,43805,1,TH,1,100,24.522
1729244931.720579,306632.000,43822,1,TH,1,100,24.522
1729244931.854579,306766.000,43839,1,TH,1,100,24.517
1729244931.987578,306899.000,43872,1,TH,1,100,24.517
1729244932.120577,307032.000,43889,1,TH,1,100,24.485
1729244932.254577,307166.000,43906,1,TH,1,100,24.485
1729244932.387576,307299.000,43937,1,TH,1,100,24.487
1729244932.520576,307432.000,43955,1,TH,1,100,24.494
1729244932.654575,307566.000,43973,1,TH,1,100,24.539
1729244932.787574,307699.000,44005,1,TH,1,100,24.539
1729244932.920573,307832.000,44022,1,TH,1,100,24.571
1729244933.053573,307965.000,44038,1,TH,1,100,24.571
1729244933.187572,308099.000,44056,1,TH,1,100,24.536
1729244933.320572,308232.000,44089,1,TH,1,100,24.536
1729244933.454571,308366.000,44105,1,TH,1,100,24.541
1729244933.587570,308499.000,44123,1,TH,1,100,24.541
1729244933.720570,308632.000,44154,1,TH,1,100,24.539
1729244933.853569,308765.000,44171,1,TH,1,100,24.539
1729244933.987568,308899.000,44190,1,TH,1,100,24.518
1729244934.120568,309032.000,44222,1,TH,1,100,24.518
1729244934.253567,309165.000,44238,1,TH,1,100,24.573
1729244934.387567,309299.000,44255,1,TH,1,100,24.580
1729244934.520566,309432.000,44292,2,TH,1,100,24.496
1729244934.653565,309565.000,44292,2,TH,1,100,24.496
1729244934.787565,309699.000,44324,1,TH,1,100,24.465
1729244934.920564,309832.000,44340,1,TH,1,100,24.465
1729244935.053563,309965.000,44359,1,TH,1,100,24.596
1729244935.187563,310099.000,44391,1,TH,1,100,24.596
1729244935.320562,310232.000,44407,1,TH,1,100,24.530
1729244935.453561,310365.000,44424,1,TH,1,100,24.530
1729244935.586561,310498.000,44456,1,TH,1,100,24.480
1729244935.720560,310632.000,44474,1,TH,1,100,24.480
1729244935.853559,310765.000,44492,1,TH,1,100,24.548
1729244935.986559,310898.000,44508,1,TH,1,100,24.548
1729244936.120558,311032.000,44540,1,TH,1,100,24.621
1729244936.253557,311165.000,44557,1,TH,1,100,24.621
1729244936.386557,311298.000,44573,1,TH,1,100,24.564
1729244936.520556,311432.000,44605,1,TH,1,100,24.564
1729244936.653555,311565.000,44624,1,TH,1,100,24.595
1729244936.786555,311698.000,44640,1,TH,1,100,24.595
1729244936.920554,311832.000,44672,1,TH,1,100,24.574
1729244937.053554,311965.000,44689,1,TH,1,100,24.581
1729244937.186553,312098.000,44706,1,TH,1,100,24.568
1729244937.320552,312232.000,44737,1,TH,1,100,24.568
1729244937.453552,312365.000,44754,1,TH,1,100,24.508
1729244937.586551,312498.000,44771,1,TH,1,100,24.508
1729244937.720550,312632.000,44804,1,TH,1,100,24.508
1729244937.853550,312765.000,44822,1,TH,1,100,24.508
1729244937.986549,312898.000,44838,1,TH,1,100,24.518
1729244938.120548,313032.000,44855,1,TH,1,100,24.518
1729244938.253548,313165.000,44889,1,TH,1,100,24.584
1729244938.386547,313298.000,44905,1,TH,1,100,24.584
1729244938.520546,313432.000,44923,1,TH,1,100,24.631
1729244938.653546,313565.000,44956,1,TH,1,100,24.631
1729244938.786545,313698.000,44972,1,TH,1,100,24.557
1729244938.920545,313832.000,44990,1,TH,1,100,24.557
1729244939.053544,313965.000,45021,1,TH,1,100,24.554
1729244939.186543,314098.000,45040,1,TH,1,100,24.554
1729244939.319543,314231.000,45057,1,TH,1,100,24.605
1729244939.453542,314365.000,45089,1,TH,1,100,24.612
1729244939.586541,314498.000,45105,1,TH,1,100,24.583
1729244939.719541,314631.000,45127,1,TH,1,100,24.583
1729244939.853540,314765.000,45144,1,TH,1,100,24.588
1729244939.986539,314898.000,45161,1,TH,1,100,24.588
1729244940.119539,315031.000,45195,1,TH,1,100,24.559
1729244940.253538,315165.000,45211,1,TH,1,100,24.559
1729244940.386538,315298.000,45228,1,TH,1,100,24.567
1729244940.519537,315431.000,45260,1,TH,1,100,24.567
1729244940.653536,315565.000,45276,1,TH,1,100,24.624
1729244940.786536,315698.000,45293,1,TH,1,100,24.625
1729244940.919535,315831.000,45310,1,TH,1,100,24.609
1729244941.053534,315965.000,45341,1,TH,1,100,24.609
1729244941.186534,316098.000,45359,1,TH,1,100,24.672
1729244941.319533,316231.000,45375,1,TH,1,100,24.672
1729244941.453532,316365.000,45409,1,TH,1,100,24.590
1729244941.586532,316498.000,45426,1,TH,1,100,24.597
1729244941.719531,316631.000,45442,1,TH,1,100,24.592
1729244941.853530,316765.000,45474,1,TH,1,100,24.592
1729244941.986530,316898.000,45491,1,TH,1,100,24.611
1729244942.119529,317031.000,45509,1,TH,1,100,24.611
1729244942.252528,317164.000,45541,1,TH,1,100,24.676
1729244942.386528,317298.000,45558,1,TH,1,100,24.676
1729244942.519527,317431.000,45575,1,TH,1,100,24.676
1729244942.652527,317564.000,45606,1,TH,1,100,24.676
1729244942.786526,317698.000,45623,1,TH,1,100,24.566
1729244942.919525,317831.000,45640,1,TH,1,100,24.566
1729244943.052525,317964.000,45659,1,TH,1,100,24.584
1729244943.186524,318098.000,45693,1,TH,1,100,24.584
1729244943.319523,318231.000,45709,1,TH,1,100,24.623
1729244943.452523,318364.000,45726,1,TH,1,100,24.623
1729244943.586522,318498.000,45758,1,TH,1,100,24.668
1729244943.719521,318631.000,45774,1,TH,1,100,24.675
1729244943.852521,318764.000,45792,1,TH,1,100,24.673
1729244943.986520,318898.000,45823,1,TH,1,100,24.673
1729244944.119519,319031.000,45839,1,TH,1,100,24.612
1729244944.252519,319164.000,45859,1,TH,1,100,24.612
1729244944.386518,319298.000,45890,1,TH,1,100,24.643
1729244944.519517,319431.000,45907,1,TH,1,100,24.643
1729244944.652517,319564.000,45924,1,TH,1,100,24.685
1729244944.786016,319697.500,45962,2,TH,1,100,24.685
1729244944.919516,319831.000,45962,2,TH,1,100,24.619
1729244945.052515,319964.000,45995,1,TH,1,100,24.619
1729244945.186514,320098.000,46012,1,TH,1,100,24.646
1729244945.319514,320231.000,46029,1,TH,1,100,24.646
1729244945.452513,320364.000,46061,1,TH,1,100,24.646
1729244945.586512,320498.000,46077,1,TH,1,100,24.646
1729244945.719512,320631.000,46094,1,TH,1,100,24.677
1729244945.852511,320764.000,46113,1,TH,1,100,24.684
1729244945.986510,320898.000,46144,1,TH,1,100,24.679
1729244946.119510,321031.000,46161,1,TH,1,100,24.679
1729244946.252509,321164.000,46178,1,TH,1,100,24.692
1729244946.385509,321297.000,46209,1,TH,1,100,24.692
1729244946.519508,321431.000,46227,1,TH,1,100,24.600
1729244946.652507,321564.000,46243,1,TH,1,100,24.600
1729244946.786506,321698.000,46275,1,TH,1,100,24.676
1729244946.919506,321831.000,46294,1,TH,1,100,24.676
1729244947.052505,321964.000,46310,1,TH,1,100,24.600
1729244947.185505,322097.000,46342,1,TH,1,100,24.599
1729244947.319504,322231.000,46359,1,TH,1,100,24.618
1729244947.452503,322364.000,46375,1,TH,1,100,24.618
1729244947.585503,322497.000,46407,1,TH,1,100,24.681
1729244947.719502,322631.000,46424,1,TH,1,100,24.681
1729244947.852501,322764.000,46443,1,TH,1,100,24.647
1729244947.985501,322897.000,46460,1,TH,1,100,24.647
1729244948.119500,323031.000,46492,1,TH,1,100,24.618
1729244948.252499,323164.000,46510,1,TH,1,100,24.625
1729244948.385499,323297.000,46527,1,TH,1,100,24.732
1729244948.519498,323431.000,46559,1,TH,1,100,24.732
1729244948.652498,323564.000,46575,1,TH,1,100,24.704
1729244948.785497,323697.000,46592,1,TH,1,100,24.704
1729244948.919496,323831.000,46626,1,TH,1,100,24.638
1729244949.052495,323964.000,46642,1,TH,1,100,24.638
1729244949.185495,324097.000,46660,1,TH,1,100,24.714
1729244949.318494,324230.000,46691,1,TH,1,100,24.715
1729244949.452494,324364.000,46709,1,TH,1,100,24.677
1729244949.585493,324497.000,46727,1,TH,1,100,24.677
1729244949.718492,324630.000,46758,1,TH,1,100,24.732
1729244949.852492,324764.000,46775,1,TH,1,100,24.732
1729244949.985491,324897.000,46797,1,TH,1,100,24.628
1729244950.118490,325030.000,46813,1,TH,1,100,24.628
1729244950.252490,325164.000,46831,1,TH,1,100,24.664
1729244950.385489,325297.000,46864,1,TH,1,100,24.671
1729244950.518488,325430.000,46881,1,TH,1,100,24.614
1729244950.652488,325564.000,46898,1,TH,1,100,24.614
1729244950.785487,325697.000,46930,1,TH,1,100,24.731
1729244950.918487,325830.000,46946,1,TH,1,100,24.731
1729244951.052486,325964.000,46963,1,TH,1,100,24.674
1729244951.185485,326097.000,46980,1,TH,1,100,24.674
1729244951.318485,326230.000,47011,1,TH,1,100,24.682
1729244951.452484,326364.000,47028,1,TH,1,100,24.682
1729244951.585483,326497.000,47045,1,TH,1,100,24.658
1729244951.718483,326630.000,47078,1,TH,1,100,24.658
1729244951.852482,326764.000,47096,1,TH,1,100,24.655
1729244951.985482,326897.000,47112,1,TH,1,100,24.655
1729244952.118481,327030.000,47144,1,TH,1,100,24.700
1729244952.252480,327164.000,47161,1,TH,1,100,24.700
