LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1713788063.437835,189793.000,29155,3,AY,1,100,0.007
1713788063.477836,189833.000,29155,3,AY,1,100,0.006
1713788063.517836,189873.000,29173,2,AY,1,100,0.006
1713788063.557837,189913.000,29173,2,AY,1,100,0.006
1713788063.597837,189953.000,29191,3,AY,1,100,0.008
1713788063.637838,189993.000,29191,3,AY,1,100,0.006
1713788063.677838,190033.000,29191,3,AY,1,100,0.005
1713788063.717839,190073.000,29206,2,AY,1,100,0.007
1713788063.757839,190113.000,29206,2,AY,1,100,0.006
1713788063.797840,190153.000,29222,3,AY,1,100,0.007
1713788063.837840,190193.000,29222,3,AY,1,100,0.011
1713788063.877841,190233.000,29222,3,AY,1,100,0.006
1713788063.924841,190280.000,29244,2,AY,1,100,0.002
1713788063.971842,190327.000,29244,2,AY,1,100,0.002
1713788064.011842,190367.000,29261,2,AY,1,100,0.003
1713788064.051843,190407.000,29261,2,AY,1,100,0.009
1713788064.091844,190447.000,29277,3,AY,1,100,0.006
1713788064.131844,190487.000,29277,3,AY,1,100,0.009
1713788064.171844,190527.000,29277,3,AY,1,100,0.006
1713788064.211845,190567.000,29293,2,AY,1,100,0.006
1713788064.251846,190607.000,29293,2,AY,1,100,0.004
1713788064.291846,190647.000,29309,3,AY,1,100,0.004
1713788064.331847,190687.000,29309,3,AY,1,100,0.004
1713788064.371847,190727.000,29309,3,AY,1,100,0.008
1713788064.411848,190767.000,29326,3,AY,1,100,0.008
1713788064.451848,190807.000,29326,3,AY,1,100,0.009
1713788064.491849,190847.000,29326,3,AY,1,100,0.009
1713788064.531849,190887.000,29345,2,AY,1,100,0.005
1713788064.571850,190927.000,29345,2,AY,1,100,0.004
1713788064.611850,190967.000,29360,3,AY,1,100,0.002
1713788064.651851,191007.000,29360,3,AY,1,100,0.006
1713788064.691851,191047.000,29360,3,AY,1,100,0.005
1713788064.731852,191087.000,29376,2,AY,1,100,0.008
1713788064.771852,191127.000,29376,2,AY,1,100,0.012
1713788064.811853,191167.000,29393,3,AY,1,100,0.012
1713788064.851853,191207.000,29393,3,AY,1,100,-0.000
1713788064.891854,191247.000,29393,3,AY,1,100,-0.003
1713788064.931854,191287.000,29410,2,AY,1,100,0.003
1713788064.971855,191327.000,29410,2,AY,1,100,0.006
1713788065.011522,191366.667,29425,3,AY,1,100,0.008
1713788065.051189,191406.333,29425,3,AY,1,100,0.009
1713788065.090856,191446.000,29425,3,AY,1,100,0.001
1713788065.131357,191486.500,29441,2,AY,1,100,0.006
1713788065.171857,191527.000,29441,2,AY,1,100,0.008
1713788065.211524,191566.667,29459,3,AY,1,100,0.010
1713788065.251192,191606.333,29459,3,AY,1,100,0.004
1713788065.290859,191646.000,29459,3,AY,1,100,0.006
1713788065.331359,191686.500,29477,2,AY,1,100,0.010
1713788065.371860,191727.000,29477,2,AY,1,100,0.007
1713788065.411527,191766.667,29492,3,AY,1,100,0.006
1713788065.451194,191806.333,29492,3,AY,1,100,0.008
1713788065.490861,191846.000,29492,3,AY,1,100,0.010
1713788065.530862,191886.000,29511,2,AY,1,100,0.004
1713788065.570863,191926.000,29511,2,AY,1,100,0.008
1713788065.610863,191966.000,29528,3,AY,1,100,0.005
1713788065.650863,192006.000,29528,3,AY,1,100,0.011
1713788065.690864,192046.000,29528,3,AY,1,100,0.008
1713788065.730865,192086.000,29544,2,AY,1,100,0.008
1713788065.770865,192126.000,29544,2,AY,1,100,0.009
1713788065.811199,192166.333,29560,3,AY,1,100,0.008
1713788065.851533,192206.667,29560,3,AY,1,100,0.002
1713788065.891867,192247.000,29560,3,AY,1,100,0.007
1713788065.936201,192291.333,29578,3,AY,1,100,0.006
1713788065.980534,192335.667,29578,3,AY,1,100,0.008
1713788066.024868,192380.000,29578,3,AY,1,100,0.006
1713788066.064869,192420.000,29592,3,AY,1,100,0.006
1713788066.104869,192460.000,29592,3,AY,1,100,0.011
1713788066.144870,192500.000,29592,3,AY,1,100,0.007
1713788066.184870,192540.000,29610,3,AY,1,100,0.006
1713788066.224871,192580.000,29610,3,AY,1,100,0.005
1713788066.264871,192620.000,29610,3,AY,1,100,0.007
1713788066.304872,192660.000,29626,2,AY,1,100,0.005
1713788066.344872,192700.000,29626,2,AY,1,100,0.003
1713788066.384873,192740.000,29643,3,AY,1,100,0.004
1713788066.424873,192780.000,29643,3,AY,1,100,0.006
1713788066.464874,192820.000,29643,3,AY,1,100,0.008
1713788066.504874,192860.000,29657,2,AY,1,100,0.004
1713788066.544875,192900.000,29657,2,AY,1,100,0.007
1713788066.584876,192940.000,29675,3,AY,1,100,0.005
1713788066.624876,192980.000,29675,3,AY,1,100,0.004
1713788066.664876,193020.000,29675,3,AY,1,100,0.006
1713788066.704877,193060.000,29691,2,AY,1,100,0.006
1713788066.744878,193100.000,29691,2,AY,1,100,0.006
1713788066.784878,193140.000,29708,3,AY,1,100,0.007
1713788066.824879,193180.000,29708,3,AY,1,100,0.006
1713788066.864879,193220.000,29708,3,AY,1,100,0.008
1713788066.904880,193260.000,29723,2,AY,1,100,0.005
1713788066.944880,193300.000,29723,2,AY,1,100,0.005
1713788066.984881,193340.000,29740,3,AY,1,100,0.005
1713788067.024881,193380.000,29740,3,AY,1,100,0.006
1713788067.064882,193420.000,29740,3,AY,1,100,0.007
1713788067.104882,193460.000,29756,2,AY,1,100,0.003
1713788067.144883,193500.000,29756,2,AY,1,100,0.005
1713788067.184883,193540.000,29774,3,AY,1,100,0.009
1713788067.224884,193580.000,29774,3,AY,1,100,0.006
1713788067.264884,193620.000,29774,3,AY,1,100,0.008
1713788067.304885,193660.000,29789,2,AY,1,100,0.006
1713788067.344885,193700.000,29789,2,AY,1,100,0.005
1713788067.384886,193740.000,29805,3,AY,1,100,0.000
1713788067.424886,193780.000,29805,3,AY,1,100,0.007
1713788067.464887,193820.000,29805,3,AY,1,100,0.006
1713788067.504887,193860.000,29821,2,AY,1,100,0.004
1713788067.544888,193900.000,29821,2,AY,1,100,0.006
1713788067.584888,193940.000,29839,3,AY,1,100,0.004
1713788067.624889,193980.000,29839,3,AY,1,100,0.005
1713788067.664889,194020.000,29839,3,AY,1,100,0.005
1713788067.704890,194060.000,29855,3,AY,1,100,0.007
1713788067.744890,194100.000,29855,3,AY,1,100,0.006
1713788067.784891,194140.000,29855,3,AY,1,100,0.004
1713788067.824891,194180.000,29870,2,AY,1,100,0.006
1713788067.864892,194220.000,29870,2,AY,1,100,0.005
1713788067.904892,194260.000,29887,2,AY,1,100,0.004
1713788067.944893,194300.000,29887,2,AY,1,100,0.002
1713788067.989560,194344.667,29904,3,AY,1,100,0.008
1713788068.034227,194389.333,29904,3,AY,1,100,0.008
1713788068.078895,194434.000,29904,3,AY,1,100,0.006
1713788068.118895,194474.000,29920,2,AY,1,100,0.004
1713788068.158896,194514.000,29920,2,AY,1,100,0.010
1713788068.198896,194554.000,29936,3,AY,1,100,0.005
1713788068.238897,194594.000,29936,3,AY,1,100,0.001
1713788068.278897,194634.000,29936,3,AY,1,100,0.009
1713788068.318564,194673.667,29952,3,AY,1,100,0.005
1713788068.358232,194713.333,29952,3,AY,1,100,0.005
1713788068.397899,194753.000,29952,3,AY,1,100,0.004
1713788068.438399,194793.500,29969,2,AY,1,100,0.004
1713788068.478900,194834.000,29969,2,AY,1,100,0.006
1713788068.518567,194873.667,29988,3,AY,1,100,0.003
1713788068.558234,194913.333,29988,3,AY,1,100,0.006
1713788068.597901,194953.000,29988,3,AY,1,100,0.004
1713788068.638402,194993.500,30003,2,AY,1,100,0.006
1713788068.678902,195034.000,30003,2,AY,1,100,0.004
1713788068.718570,195073.667,30019,3,AY,1,100,0.008
1713788068.758237,195113.333,30019,3,AY,1,100,0.005
1713788068.797904,195153.000,30019,3,AY,1,100,0.003
1713788068.838404,195193.500,30036,2,AY,1,100,0.002
1713788068.878905,195234.000,30036,2,AY,1,100,0.005
1713788068.918572,195273.667,30053,3,AY,1,100,0.007
1713788068.958239,195313.333,30053,3,AY,1,100,0.010
1713788068.997906,195353.000,30053,3,AY,1,100,0.007
1713788069.038407,195393.500,30073,2,AY,1,100,0.004
1713788069.078907,195434.000,30073,2,AY,1,100,0.001
1713788069.118575,195473.667,30089,3,AY,1,100,0.005
1713788069.158242,195513.333,30089,3,AY,1,100,0.007
1713788069.197909,195553.000,30089,3,AY,1,100,0.010
1713788069.237910,195593.000,30107,2,AY,1,100,0.006
1713788069.277910,195633.000,30107,2,AY,1,100,0.005
1713788069.317911,195673.000,30123,3,AY,1,100,0.006
1713788069.357911,195713.000,30123,3,AY,1,100,0.004
1713788069.397912,195753.000,30123,3,AY,1,100,0.003
1713788069.437912,195793.000,30141,2,AY,1,100,0.003
1713788069.477913,195833.000,30141,2,AY,1,100,0.002
1713788069.517913,195873.000,30159,3,AY,1,100,0.005
1713788069.557914,195913.000,30159,3,AY,1,100,0.004
1713788069.597914,195953.000,30159,3,AY,1,100,0.005
1713788069.637915,195993.000,30176,2,AY,1,100,0.009
1713788069.677915,196033.000,30176,2,AY,1,100,0.006
1713788069.717916,196073.000,30194,3,AY,1,100,0.008
1713788069.757916,196113.000,30194,3,AY,1,100,0.005
1713788069.797917,196153.000,30194,3,AY,1,100,0.006
1713788069.838251,196193.333,30212,3,AY,1,100,0.003
1713788069.878584,196233.667,30212,3,AY,1,100,0.002
1713788069.918918,196274.000,30212,3,AY,1,100,0.007
1713788069.958419,196313.500,30226,2,AY,1,100,0.007
1713788069.997919,196353.000,30226,2,AY,1,100,0.005
1713788070.037920,196393.000,30245,2,AY,1,100,0.003
1713788070.077920,196433.000,30245,2,AY,1,100,0.001
1713788070.122254,196477.333,30261,3,AY,1,100,0.006
1713788070.166588,196521.667,30261,3,AY,1,100,0.006
1713788070.210922,196566.000,30261,3,AY,1,100,0.003
1713788070.250922,196606.000,30281,2,AY,1,100,0.003
1713788070.290923,196646.000,30281,2,AY,1,100,0.008
1713788070.330924,196686.000,30295,3,AY,1,100,0.006
1713788070.370924,196726.000,30295,3,AY,1,100,0.004
1713788070.410925,196766.000,30295,3,AY,1,100,0.006
1713788070.450925,196806.000,30312,3,AY,1,100,0.003
1713788070.490926,196846.000,30312,3,AY,1,100,0.004
1713788070.530926,196886.000,30312,3,AY,1,100,0.001
1713788070.570927,196926.000,30329,2,AY,1,100,0.007
1713788070.610927,196966.000,30329,2,AY,1,100,0.005
1713788070.650928,197006.000,30346,3,AY,1,100,0.003
1713788070.690928,197046.000,30346,3,AY,1,100,0.005
1713788070.730929,197086.000,30346,3,AY,1,100,0.005
1713788070.770929,197126.000,30360,2,AY,1,100,0.005
1713788070.810930,197166.000,30360,2,AY,1,100,0.003
1713788070.850930,197206.000,30378,3,AY,1,100,0.005
1713788070.890931,197246.000,30378,3,AY,1,100,0.004
1713788070.930931,197286.000,30378,3,AY,1,100,0.003
1713788070.970932,197326.000,30394,2,AY,1,100,0.006
1713788071.010932,197366.000,30394,2,AY,1,100,0.008
1713788071.050933,197406.000,30411,3,AY,1,100,0.004
1713788071.090933,197446.000,30411,3,AY,1,100,0.004
1713788071.130934,197486.000,30411,3,AY,1,100,0.005
1713788071.170934,197526.000,30425,2,AY,1,100,0.006
1713788071.210935,197566.000,30425,2,AY,1,100,0.004
1713788071.250935,197606.000,30443,3,AY,1,100,0.007
1713788071.290936,197646.000,30443,3,AY,1,100,0.006
1713788071.330936,197686.000,30443,3,AY,1,100,0.005
1713788071.370937,197726.000,30459,2,AY,1,100,0.010
1713788071.410937,197766.000,30459,2,AY,1,100,0.005
1713788071.450938,197806.000,30476,3,AY,1,100,0.003
1713788071.490938,197846.000,30476,3,AY,1,100,0.008
1713788071.530939,197886.000,30476,3,AY,1,100,0.004
1713788071.570940,197926.000,30492,2,AY,1,100,0.002
1713788071.610940,197966.000,30492,2,AY,1,100,0.004
1713788071.650940,198006.000,30508,3,AY,1,100,0.002
1713788071.690941,198046.000,30508,3,AY,1,100,0.004
1713788071.730942,198086.000,30508,3,AY,1,100,0.007
1713788071.770942,198126.000,30526,2,AY,1,100,0.005
1713788071.810943,198166.000,30526,2,AY,1,100,0.007
1713788071.851276,198206.333,30544,3,AY,1,100,0.010
1713788071.891610,198246.667,30544,3,AY,1,100,0.003
1713788071.931944,198287.000,30544,3,AY,1,100,0.001
1713788071.971445,198326.500,30559,2,AY,1,100,0.004
1713788072.010945,198366.000,30559,2,AY,1,100,0.007
1713788072.050946,198406.000,30575,3,AY,1,100,0.001
1713788072.090946,198446.000,30575,3,AY,1,100,0.008
1713788072.130947,198486.000,30575,3,AY,1,100,0.008
1713788072.177447,198532.500,30592,2,AY,1,100,0.004
1713788072.223948,198579.000,30592,2,AY,1,100,0.006
1713788072.263948,198619.000,30609,3,AY,1,100,0.004
1713788072.303949,198659.000,30609,3,AY,1,100,0.004
1713788072.343949,198699.000,30609,3,AY,1,100,0.008
1713788072.383950,198739.000,30625,2,AY,1,100,0.004
1713788072.423950,198779.000,30625,2,AY,1,100,0.006
1713788072.463951,198819.000,30640,3,AY,1,100,0.006
1713788072.503952,198859.000,30640,3,AY,1,100,0.008
1713788072.543952,198899.000,30640,3,AY,1,100,0.006
1713788072.583952,198939.000,30657,2,AY,1,100,0.006
1713788072.623953,198979.000,30657,2,AY,1,100,0.003
1713788072.663954,199019.000,30674,3,AY,1,100,0.004
1713788072.703954,199059.000,30674,3,AY,1,100,0.006
1713788072.743954,199099.000,30674,3,AY,1,100,0.008
1713788072.783955,199139.000,30690,2,AY,1,100,0.007
1713788072.823956,199179.000,30690,2,AY,1,100,0.007
1713788072.863956,199219.000,30706,3,AY,1,100,0.005
1713788072.903957,199259.000,30706,3,AY,1,100,0.006
1713788072.943957,199299.000,30706,3,AY,1,100,0.009
1713788072.983958,199339.000,30722,3,AY,1,100,0.004
1713788073.023958,199379.000,30722,3,AY,1,100,0.005
1713788073.063959,199419.000,30722,3,AY,1,100,0.003
1713788073.103959,199459.000,30739,2,AY,1,100,0.007
1713788073.143960,199499.000,30739,2,AY,1,100,0.005
1713788073.183960,199539.000,30756,3,AY,1,100,0.005
1713788073.223961,199579.000,30756,3,AY,1,100,0.005
1713788073.263961,199619.000,30756,3,AY,1,100,0.005
1713788073.303962,199659.000,30771,2,AY,1,100,0.007
1713788073.343962,199699.000,30771,2,AY,1,100,0.010
1713788073.383963,199739.000,30787,3,AY,1,100,0.005
1713788073.423963,199779.000,30787,3,AY,1,100,0.007
1713788073.463964,199819.000,30787,3,AY,1,100,0.006
1713788073.503964,199859.000,30804,2,AY,1,100,0.006
1713788073.543965,199899.000,30804,2,AY,1,100,0.003
1713788073.583965,199939.000,30821,3,AY,1,100,0.006
1713788073.623966,199979.000,30821,3,AY,1,100,0.004
1713788073.663966,200019.000,30821,3,AY,1,100,0.007
1713788073.703967,200059.000,30836,2,AY,1,100,0.007
1713788073.743967,200099.000,30836,2,AY,1,100,0.002
1713788073.783968,200139.000,30852,3,AY,1,100,0.005
1713788073.823968,200179.000,30852,3,AY,1,100,0.008
1713788073.863969,200219.000,30852,3,AY,1,100,0.005
1713788073.903969,200259.000,30870,2,AY,1,100,0.004
1713788073.943970,200299.000,30870,2,AY,1,100,0.006
1713788073.983970,200339.000,30886,3,AY,1,100,0.004
1713788074.023971,200379.000,30886,3,AY,1,100,0.005
1713788074.063972,200419.000,30886,3,AY,1,100,0.007
1713788074.110472,200465.500,30902,2,AY,1,100,0.005
1713788074.156973,200512.000,30902,2,AY,1,100,0.005
1713788074.196973,200552.000,30923,3,AY,1,100,0.004
1713788074.236974,200592.000,30923,3,AY,1,100,0.007
1713788074.276974,200632.000,30923,3,AY,1,100,0.006
1713788074.316975,200672.000,30940,2,AY,1,100,0.002
1713788074.356975,200712.000,30940,2,AY,1,100,0.001
1713788074.396976,200752.000,30956,3,AY,1,100,0.003
1713788074.436976,200792.000,30956,3,AY,1,100,0.006
1713788074.476977,200832.000,30956,3,AY,1,100,0.007
1713788074.516977,200872.000,30974,2,AY,1,100,0.008
1713788074.556978,200912.000,30974,2,AY,1,100,0.004
1713788074.596978,200952.000,30990,3,AY,1,100,0.004
1713788074.636979,200992.000,30990,3,AY,1,100,0.003
1713788074.676979,201032.000,30990,3,AY,1,100,0.004
1713788074.716980,201072.000,31007,2,AY,1,100,0.004
1713788074.756980,201112.000,31007,2,AY,1,100,0.004
1713788074.796981,201152.000,31027,3,AY,1,100,0.004
1713788074.836981,201192.000,31027,3,AY,1,100,0.006
1713788074.876982,201232.000,31027,3,AY,1,100,0.005
1713788074.916982,201272.000,31045,2,AY,1,100,0.006
1713788074.956983,201312.000,31045,2,AY,1,100,0.008
1713788074.996984,201352.000,31059,3,AY,1,100,0.011
1713788075.036984,201392.000,31059,3,AY,1,100,0.001
1713788075.076984,201432.000,31059,3,AY,1,100,0.004
1713788075.116985,201472.000,31076,2,AY,1,100,0.008
1713788075.156986,201512.000,31076,2,AY,1,100,0.009
1713788075.196986,201552.000,31093,3,AY,1,100,0.006
1713788075.236986,201592.000,31093,3,AY,1,100,0.005
1713788075.276987,201632.000,31093,3,AY,1,100,0.004
1713788075.316988,201672.000,31112,2,AY,1,100,0.006
1713788075.356988,201712.000,31112,2,AY,1,100,0.007
1713788075.396989,201752.000,31126,3,AY,1,100,0.010
1713788075.436989,201792.000,31126,3,AY,1,100,0.003
1713788075.476990,201832.000,31126,3,AY,1,100,0.002
1713788075.516990,201872.000,31144,3,AY,1,100,0.006
1713788075.556991,201912.000,31144,3,AY,1,100,0.008
1713788075.596991,201952.000,31144,3,AY,1,100,0.004
1713788075.636992,201992.000,31160,2,AY,1,100,0.006
1713788075.676992,202032.000,31160,2,AY,1,100,0.004
1713788075.716993,202072.000,31177,3,AY,1,100,0.004
1713788075.756993,202112.000,31177,3,AY,1,100,0.008
1713788075.796994,202152.000,31177,3,AY,1,100,0.005
1713788075.836994,202192.000,31193,2,AY,1,100,0.006
1713788075.876995,202232.000,31193,2,AY,1,100,0.005
1713788075.916995,202272.000,31211,3,AY,1,100,0.003
1713788075.956996,202312.000,31211,3,AY,1,100,-0.000
1713788075.996996,202352.000,31211,3,AY,1,100,0.008
1713788076.036997,202392.000,31227,2,AY,1,100,0.004
1713788076.076997,202432.000,31227,2,AY,1,100,0.002
1713788076.116998,202472.000,31244,2,AY,1,100,0.008
1713788076.156998,202512.000,31244,2,AY,1,100,0.010
1713788076.201666,202556.667,31259,3,AY,1,100,0.007
1713788076.246333,202601.333,31259,3,AY,1,100,0.006
1713788076.291000,202646.000,31259,3,AY,1,100,0.006
1713788076.331001,202686.000,31276,2,AY,1,100,0.006
1713788076.371001,202726.000,31276,2,AY,1,100,0.004
1713788076.411002,202766.000,31292,3,AY,1,100,0.004
1713788076.451002,202806.000,31292,3,AY,1,100,0.005
1713788076.491003,202846.000,31292,3,AY,1,100,0.003
1713788076.531003,202886.000,31310,3,AY,1,100,0.005
1713788076.571004,202926.000,31310,3,AY,1,100,0.009
1713788076.611004,202966.000,31310,3,AY,1,100,0.004
1713788076.651005,203006.000,31325,2,AY,1,100,0.006
1713788076.691005,203046.000,31325,2,AY,1,100,0.006
1713788076.731006,203086.000,31341,3,AY,1,100,0.002
1713788076.771006,203126.000,31341,3,AY,1,100,0.002
1713788076.811007,203166.000,31341,3,AY,1,100,0.009
1713788076.851007,203206.000,31358,2,AY,1,100,0.010
1713788076.891008,203246.000,31358,2,AY,1,100,0.005
1713788076.931008,203286.000,31375,3,AY,1,100,0.006
1713788076.971009,203326.000,31375,3,AY,1,100,0.008
1713788077.011009,203366.000,31375,3,AY,1,100,0.002
1713788077.051010,203406.000,31391,2,AY,1,100,0.003
1713788077.091010,203446.000,31391,2,AY,1,100,0.005
1713788077.131011,203486.000,31408,3,AY,1,100,0.006
1713788077.171011,203526.000,31408,3,AY,1,100,0.005
1713788077.211012,203566.000,31408,3,AY,1,100,0.004
1713788077.251012,203606.000,31425,2,AY,1,100,0.007
1713788077.291013,203646.000,31425,2,AY,1,100,0.005
1713788077.331013,203686.000,31442,3,AY,1,100,0.002
1713788077.371014,203726.000,31442,3,AY,1,100,0.004
1713788077.411014,203766.000,31442,3,AY,1,100,0.005
1713788077.451015,203806.000,31458,2,AY,1,100,0.005
1713788077.491015,203846.000,31458,2,AY,1,100,0.008
1713788077.531016,203886.000,31474,3,AY,1,100,0.010
1713788077.571017,203926.000,31474,3,AY,1,100,0.004
1713788077.611017,203966.000,31474,3,AY,1,100,0.006
1713788077.651017,204006.000,31490,3,AY,1,100,0.009
1713788077.691018,204046.000,31490,3,AY,1,100,0.005
1713788077.731019,204086.000,31490,3,AY,1,100,0.007
1713788077.771019,204126.000,31507,2,AY,1,100,0.004
1713788077.811019,204166.000,31507,2,AY,1,100,0.007
1713788077.851020,204206.000,31524,3,AY,1,100,0.004
1713788077.891021,204246.000,31524,3,AY,1,100,0.004
1713788077.931021,204286.000,31524,3,AY,1,100,0.005
1713788077.971022,204326.000,31539,2,AY,1,100,0.005
1713788078.011022,204366.000,31539,2,AY,1,100,0.004
1713788078.051023,204406.000,31555,3,AY,1,100,0.005
1713788078.091023,204446.000,31555,3,AY,1,100,0.006
1713788078.131024,204486.000,31555,3,AY,1,100,0.004
1713788078.171024,204526.000,31572,2,AY,1,100,0.006
1713788078.211025,204566.000,31572,2,AY,1,100,0.006
1713788078.257525,204612.500,31589,2,AY,1,100,0.006
1713788078.304026,204659.000,31589,2,AY,1,100,0.006
1713788078.343693,204698.667,31604,3,AY,1,100,0.002
1713788078.383360,204738.333,31604,3,AY,1,100,0.004
1713788078.423027,204778.000,31604,3,AY,1,100,0.003
1713788078.463361,204818.333,31620,3,AY,1,100,0.006
1713788078.503695,204858.667,31620,3,AY,1,100,0.006
1713788078.544029,204899.000,31620,3,AY,1,100,0.010
1713788078.583529,204938.500,31638,2,AY,1,100,0.002
1713788078.623030,204978.000,31638,2,AY,1,100,0.005
1713788078.663364,205018.333,31654,3,AY,1,100,0.004
1713788078.703698,205058.667,31654,3,AY,1,100,0.004
1713788078.744031,205099.000,31654,3,AY,1,100,0.003
1713788078.784032,205139.000,31670,2,AY,1,100,0.003
1713788078.824033,205179.000,31670,2,AY,1,100,0.004
1713788078.864033,205219.000,31690,3,AY,1,100,0.006
1713788078.904034,205259.000,31690,3,AY,1,100,0.007
1713788078.944034,205299.000,31690,3,AY,1,100,0.001
1713788078.984035,205339.000,31707,2,AY,1,100,0.010
1713788079.024035,205379.000,31707,2,AY,1,100,0.008
1713788079.064036,205419.000,31723,3,AY,1,100,0.008
1713788079.104036,205459.000,31723,3,AY,1,100,0.006
1713788079.144037,205499.000,31723,3,AY,1,100,0.005
1713788079.184037,205539.000,31741,2,AY,1,100,0.006
1713788079.224038,205579.000,31741,2,AY,1,100,0.002
1713788079.264038,205619.000,31760,3,AY,1,100,0.005
1713788079.304039,205659.000,31760,3,AY,1,100,0.002
1713788079.344039,205699.000,31760,3,AY,1,100,0.003
1713788079.384040,205739.000,31777,2,AY,1,100,0.003
1713788079.424040,205779.000,31777,2,AY,1,100,0.006
1713788079.464041,205819.000,31795,3,AY,1,100,0.007
1713788079.504041,205859.000,31795,3,AY,1,100,0.000
1713788079.544042,205899.000,31795,3,AY,1,100,0.002
1713788079.584042,205939.000,31813,2,AY,1,100,0.009
1713788079.624043,205979.000,31813,2,AY,1,100,0.007
1713788079.664043,206019.000,31827,3,AY,1,100,0.003
1713788079.704044,206059.000,31827,3,AY,1,100,0.008
1713788079.744044,206099.000,31827,3,AY,1,100,0.006
1713788079.784045,206139.000,31844,3,AY,1,100,0.001
1713788079.824045,206179.000,31844,3,AY,1,100,0.005
1713788079.864046,206219.000,31844,3,AY,1,100,0.002
1713788079.904046,206259.000,31861,2,AY,1,100,0.010
1713788079.944047,206299.000,31861,2,AY,1,100,0.013
1713788079.984047,206339.000,31878,3,AY,1,100,0.013
1713788080.024048,206379.000,31878,3,AY,1,100,0.009
1713788080.064049,206419.000,31878,3,AY,1,100,0.004
1713788080.104049,206459.000,31892,2,AY,1,100,0.000
1713788080.144049,206499.000,31892,2,AY,1,100,0.002
1713788080.184050,206539.000,31910,3,AY,1,100,-0.001
1713788080.224051,206579.000,31910,3,AY,1,100,0.002
1713788080.264051,206619.000,31910,3,AY,1,100,0.007
1713788080.310552,206665.500,31928,2,AY,1,100,0.009
1713788080.357052,206712.000,31928,2,AY,1,100,0.005
1713788080.397053,206752.000,31945,2,AY,1,100,0.005
1713788080.437053,206792.000,31945,2,AY,1,100,0.009
1713788080.477054,206832.000,31959,3,AY,1,100,0.000
1713788080.517054,206872.000,31959,3,AY,1,100,0.002
1713788080.557055,206912.000,31959,3,AY,1,100,0.004
1713788080.597055,206952.000,31977,2,AY,1,100,0.008
1713788080.637056,206992.000,31977,2,AY,1,100,0.010
1713788080.677056,207032.000,31993,3,AY,1,100,0.009
1713788080.717057,207072.000,31993,3,AY,1,100,0.009
1713788080.757057,207112.000,31993,3,AY,1,100,0.006
1713788080.797058,207152.000,32012,3,AY,1,100,0.000
1713788080.837058,207192.000,32012,3,AY,1,100,0.001
1713788080.877059,207232.000,32012,3,AY,1,100,0.000
1713788080.917059,207272.000,32028,2,AY,1,100,0.008
1713788080.957060,207312.000,32028,2,AY,1,100,0.006
1713788080.997060,207352.000,32044,3,AY,1,100,0.007
1713788081.037061,207392.000,32044,3,AY,1,100,0.008
1713788081.077061,207432.000,32044,3,AY,1,100,0.004
1713788081.117062,207472.000,32060,2,AY,1,100,0.005
1713788081.157063,207512.000,32060,2,AY,1,100,0.004
1713788081.197063,207552.000,32078,3,AY,1,100,0.003
1713788081.237063,207592.000,32078,3,AY,1,100,0.005
1713788081.277064,207632.000,32078,3,AY,1,100,0.006
1713788081.317065,207672.000,32093,2,AY,1,100,0.006
1713788081.357065,207712.000,32093,2,AY,1,100,0.003
1713788081.397066,207752.000,32109,3,AY,1,100,0.005
1713788081.437066,207792.000,32109,3,AY,1,100,0.005
1713788081.477067,207832.000,32109,3,AY,1,100,0.002
1713788081.517067,207872.000,32128,2,AY,1,100,0.008
1713788081.557068,207912.000,32128,2,AY,1,100,0.002
1713788081.597068,207952.000,32145,3,AY,1,100,0.002
1713788081.637069,207992.000,32145,3,AY,1,100,0.006
1713788081.677069,208032.000,32145,3,AY,1,100,0.005
1713788081.716570,208071.500,32161,2,AY,1,100,0.007
1713788081.756070,208111.000,32161,2,AY,1,100,0.004
1713788081.796071,208151.000,32176,3,AY,1,100,0.010
1713788081.836071,208191.000,32176,3,AY,1,100,0.006
1713788081.876072,208231.000,32176,3,AY,1,100,0.002
1713788081.916072,208271.000,32193,2,AY,1,100,0.001
1713788081.956073,208311.000,32193,2,AY,1,100,0.004
1713788081.996073,208351.000,32210,3,AY,1,100,0.001
1713788082.036074,208391.000,32210,3,AY,1,100,0.006
1713788082.076074,208431.000,32210,3,AY,1,100,0.007
1713788082.116575,208471.500,32226,2,AY,1,100,0.005
1713788082.157075,208512.000,32226,2,AY,1,100,0.005
1713788082.201409,208556.333,32242,3,AY,1,100,0.004
1713788082.245743,208600.667,32242,3,AY,1,100,0.004
1713788082.290077,208645.000,32242,3,AY,1,100,0.005
1713788082.330077,208685.000,32260,2,AY,1,100,0.006
1713788082.370078,208725.000,32260,2,AY,1,100,0.001
1713788082.410079,208765.000,32277,3,AY,1,100,0.002
1713788082.450079,208805.000,32277,3,AY,1,100,0.002
1713788082.490080,208845.000,32277,3,AY,1,100,0.009
1713788082.530080,208885.000,32294,2,AY,1,100,0.006
1713788082.570081,208925.000,32294,2,AY,1,100,0.003
1713788082.610081,208965.000,32309,3,AY,1,100,0.009
1713788082.650082,209005.000,32309,3,AY,1,100,0.010
1713788082.690082,209045.000,32309,3,AY,1,100,0.003
1713788082.730083,209085.000,32325,2,AY,1,100,0.003
