LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1713787999.610516,125966.500,18695,4,EM,1,100,RB
1713787999.661767,126017.750,18695,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713787999.713017,126069.000,18695,4,EM,1,100,PS
1713787999.764518,126120.500,18726,4,EM,1,100,RS
1713787999.816019,126172.000,18726,4,EM,1,100,RB
1713787999.867520,126223.500,18726,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713787999.919020,126275.000,18726,4,EM,1,100,PS
1713787999.969521,126325.500,18762,4,EM,1,100,RS
1713788000.020021,126376.000,18762,4,EM,1,100,RB
1713788000.070522,126426.500,18762,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788000.121023,126477.000,18762,4,EM,1,100,PS
1713788000.172024,126528.000,18796,4,EM,1,100,RS
1713788000.223024,126579.000,18796,4,EM,1,100,RB
1713788000.274025,126630.000,18796,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788000.325025,126681.000,18796,4,EM,1,100,PS
1713788000.375276,126731.250,18829,4,EM,1,100,RS
1713788000.425527,126781.500,18829,4,EM,1,100,RB
1713788000.475777,126831.750,18829,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788000.526028,126882.000,18829,4,EM,1,100,PS
1713788000.576279,126932.250,18861,4,EM,1,100,RS
1713788000.626529,126982.500,18861,4,EM,1,100,RB
1713788000.676780,127032.750,18861,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788000.727031,127083.000,18861,4,EM,1,100,PS
1713788000.777281,127133.250,18896,4,EM,1,100,RS
1713788000.827532,127183.500,18896,4,EM,1,100,RB
1713788000.877783,127233.750,18896,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788000.928033,127284.000,18896,4,EM,1,100,PS
1713788000.980534,127336.500,18928,4,EM,1,100,RS
1713788001.033035,127389.000,18928,4,EM,1,100,RB
1713788001.085535,127441.500,18928,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788001.138036,127494.000,18928,4,EM,1,100,PS
1713788001.188287,127544.250,18962,4,EM,1,100,RS
1713788001.238537,127594.500,18962,4,EM,1,100,RB
1713788001.288788,127644.750,18962,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788001.339038,127695.000,18962,4,EM,1,100,PS
1713788001.389289,127745.250,18993,4,EM,1,100,RS
1713788001.439540,127795.500,18993,4,EM,1,100,RB
1713788001.489790,127845.750,18993,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788001.540041,127896.000,18993,4,EM,1,100,PS
1713788001.590292,127946.250,19027,4,EM,1,100,RS
1713788001.640542,127996.500,19027,4,EM,1,100,RB
1713788001.690793,128046.750,19027,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788001.741044,128097.000,19027,4,EM,1,100,PS
1713788001.791294,128147.250,19060,4,EM,1,100,RS
1713788001.841545,128197.500,19060,4,EM,1,100,RB
1713788001.891796,128247.750,19060,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788001.942046,128298.000,19060,4,EM,1,100,PS
1713788001.992297,128348.250,19094,4,EM,1,100,RS
1713788002.042547,128398.500,19094,4,EM,1,100,RB
1713788002.092798,128448.750,19094,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788002.143049,128499.000,19094,4,EM,1,100,PS
1713788002.193549,128549.500,19126,4,EM,1,100,RS
1713788002.244050,128600.000,19126,4,EM,1,100,RB
1713788002.294551,128650.500,19126,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788002.345051,128701.000,19126,4,EM,1,100,PS
1713788002.398052,128754.000,19164,4,EM,1,100,RS
1713788002.451053,128807.000,19164,4,EM,1,100,RB
1713788002.504053,128860.000,19164,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788002.557054,128913.000,19164,4,EM,1,100,PS
1713788002.607305,128963.250,19197,4,EM,1,100,RS
1713788002.657555,129013.500,19197,4,EM,1,100,RB
1713788002.707806,129063.750,19197,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788002.758057,129114.000,19197,4,EM,1,100,PS
1713788002.808307,129164.250,19229,4,EM,1,100,RS
1713788002.858558,129214.500,19229,4,EM,1,100,RB
1713788002.908808,129264.750,19229,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788002.959059,129315.000,19229,4,EM,1,100,PS
1713788003.011810,129367.750,19263,4,EM,1,100,RS
1713788003.064561,129420.500,19263,4,EM,1,100,RB
1713788003.117311,129473.250,19263,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788003.170062,129526.000,19263,4,EM,1,100,PS
1713788003.220062,129576.000,19295,4,EM,1,100,RS
1713788003.270063,129626.000,19295,4,EM,1,100,RB
1713788003.320064,129676.000,19295,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788003.370064,129726.000,19295,4,EM,1,100,PS
1713788003.420315,129776.250,19330,4,EM,1,100,RS
1713788003.470566,129826.500,19330,4,EM,1,100,RB
1713788003.520816,129876.750,19330,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788003.571067,129927.000,19330,4,EM,1,100,PS
1713788003.621318,129977.250,19362,4,EM,1,100,RS
1713788003.671568,130027.500,19362,4,EM,1,100,RB
1713788003.721819,130077.750,19362,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788003.772070,130128.000,19362,4,EM,1,100,PS
1713788003.822320,130178.250,19396,4,EM,1,100,RS
1713788003.872571,130228.500,19396,4,EM,1,100,RB
1713788003.922822,130278.750,19396,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788003.973072,130329.000,19396,4,EM,1,100,PS
1713788004.023323,130379.250,19427,4,EM,1,100,RS
1713788004.073574,130429.500,19427,4,EM,1,100,RB
1713788004.123824,130479.750,19427,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788004.174075,130530.000,19427,4,EM,1,100,PS
1713788004.225325,130581.250,19461,4,EM,1,100,RS
1713788004.276576,130632.500,19461,4,EM,1,100,RB
1713788004.327827,130683.750,19461,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788004.379077,130735.000,19461,4,EM,1,100,PS
1713788004.429078,130785.000,19492,4,EM,1,100,RS
1713788004.479079,130835.000,19492,4,EM,1,100,RB
1713788004.529079,130885.000,19492,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788004.579080,130935.000,19492,4,EM,1,100,PS
1713788004.629831,130985.750,19528,4,EM,1,100,RS
1713788004.680581,131036.500,19528,4,EM,1,100,RB
1713788004.731332,131087.250,19528,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788004.782083,131138.000,19528,4,EM,1,100,PS
1713788004.832583,131188.500,19560,4,EM,1,100,RS
1713788004.883084,131239.000,19560,4,EM,1,100,RB
1713788004.933584,131289.500,19560,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788004.984085,131340.000,19560,4,EM,1,100,PS
1713788005.036586,131392.500,19593,4,EM,1,100,RS
1713788005.089087,131445.000,19593,4,EM,1,100,RB
1713788005.141587,131497.500,19593,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788005.194088,131550.000,19593,4,EM,1,100,PS
1713788005.245338,131601.250,19627,4,EM,1,100,RS
1713788005.296589,131652.500,19627,4,EM,1,100,RB
1713788005.347840,131703.750,19627,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788005.399091,131755.000,19627,4,EM,1,100,PS
1713788005.449341,131805.250,19660,4,EM,1,100,RS
1713788005.499592,131855.500,19660,4,EM,1,100,RB
1713788005.549842,131905.750,19660,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788005.600093,131956.000,19660,4,EM,1,100,PS
1713788005.651844,132007.750,19692,4,EM,1,100,RS
1713788005.703594,132059.500,19692,4,EM,1,100,RB
1713788005.755345,132111.250,19692,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788005.807096,132163.000,19692,4,EM,1,100,PS
1713788005.857346,132213.250,19726,4,EM,1,100,RS
1713788005.907597,132263.500,19726,4,EM,1,100,RB
1713788005.957848,132313.750,19726,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788006.008098,132364.000,19726,4,EM,1,100,PS
1713788006.058599,132414.500,19759,4,EM,1,100,RS
1713788006.109100,132465.000,19759,4,EM,1,100,RB
1713788006.159600,132515.500,19759,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788006.210101,132566.000,19759,4,EM,1,100,PS
1713788006.260352,132616.250,19793,4,EM,1,100,RS
1713788006.310602,132666.500,19793,4,EM,1,100,RB
1713788006.360853,132716.750,19793,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788006.411103,132767.000,19793,4,EM,1,100,PS
1713788006.461354,132817.250,19824,4,EM,1,100,RS
1713788006.511605,132867.500,19824,4,EM,1,100,RB
1713788006.561856,132917.750,19824,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788006.612106,132968.000,19824,4,EM,1,100,PS
1713788006.662357,133018.250,19858,4,EM,1,100,RS
1713788006.712607,133068.500,19858,4,EM,1,100,RB
1713788006.762858,133118.750,19858,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788006.813109,133169.000,19858,4,EM,1,100,PS
1713788006.863359,133219.250,19890,4,EM,1,100,RS
