LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1716209262.468822,275235.000,43407,2,MY,1,100,-59
1716209262.508823,275275.000,43407,2,MY,1,100,-60
1716209262.548823,275315.000,43425,3,MY,1,100,-60
1716209262.588824,275355.000,43425,3,MY,1,100,-60
1716209262.628824,275395.000,43425,3,MY,1,100,-61
1716209262.668825,275435.000,43442,2,MY,1,100,-60
1716209262.708825,275475.000,43442,2,MY,1,100,-60
1716209262.748826,275515.000,43459,3,MY,1,100,-59
1716209262.788826,275555.000,43459,3,MY,1,100,-60
1716209262.828826,275595.000,43459,3,MY,1,100,-60
1716209262.868827,275635.000,43474,2,MY,1,100,-59
1716209262.908827,275675.000,43474,2,MY,1,100,-60
1716209262.948828,275715.000,43490,3,MY,1,100,-61
1716209262.988828,275755.000,43490,3,MY,1,100,-60
1716209263.028829,275795.000,43490,3,MY,1,100,-60
1716209263.068829,275835.000,43507,3,MY,1,100,-60
1716209263.108830,275875.000,43507,3,MY,1,100,-59
1716209263.148830,275915.000,43507,3,MY,1,100,-60
1716209263.188831,275955.000,43524,2,MY,1,100,-60
1716209263.228831,275995.000,43524,2,MY,1,100,-59
1716209263.268831,276035.000,43541,3,MY,1,100,-60
1716209263.308832,276075.000,43541,3,MY,1,100,-60
1716209263.348833,276115.000,43541,3,MY,1,100,-61
1716209263.388833,276155.000,43559,2,MY,1,100,-61
1716209263.428833,276195.000,43559,2,MY,1,100,-60
1716209263.468834,276235.000,43577,3,MY,1,100,-60
1716209263.508834,276275.000,43577,3,MY,1,100,-59
1716209263.548835,276315.000,43577,3,MY,1,100,-59
1716209263.588835,276355.000,43595,2,MY,1,100,-60
1716209263.628836,276395.000,43595,2,MY,1,100,-61
1716209263.668836,276435.000,43610,3,MY,1,100,-60
1716209263.708837,276475.000,43610,3,MY,1,100,-61
1716209263.748837,276515.000,43610,3,MY,1,100,-62
1716209263.788838,276555.000,43629,2,MY,1,100,-61
1716209263.828838,276595.000,43629,2,MY,1,100,-60
1716209263.868839,276635.000,43650,3,MY,1,100,-61
1716209263.908839,276675.000,43650,3,MY,1,100,-60
1716209263.948840,276715.000,43650,3,MY,1,100,-61
1716209263.988840,276755.000,43668,3,MY,1,100,-60
1716209264.028841,276795.000,43668,3,MY,1,100,-59
1716209264.068841,276835.000,43668,3,MY,1,100,-61
1716209264.108841,276875.000,43684,2,MY,1,100,-59
1716209264.148842,276915.000,43684,2,MY,1,100,-60
1716209264.195343,276961.500,43700,2,MY,1,100,-60
1716209264.241843,277008.000,43700,2,MY,1,100,-60
1716209264.281843,277048.000,43717,3,MY,1,100,-61
1716209264.321844,277088.000,43717,3,MY,1,100,-60
1716209264.361844,277128.000,43717,3,MY,1,100,-60
1716209264.401845,277168.000,43735,2,MY,1,100,-60
1716209264.441845,277208.000,43735,2,MY,1,100,-60
1716209264.481846,277248.000,43753,3,MY,1,100,-60
1716209264.521846,277288.000,43753,3,MY,1,100,-60
1716209264.561847,277328.000,43753,3,MY,1,100,-59
1716209264.601847,277368.000,43767,2,MY,1,100,-60
1716209264.641848,277408.000,43767,2,MY,1,100,-60
1716209264.681848,277448.000,43786,3,MY,1,100,-60
1716209264.721848,277488.000,43786,3,MY,1,100,-59
1716209264.761849,277528.000,43786,3,MY,1,100,-60
1716209264.801850,277568.000,43803,2,MY,1,100,-60
1716209264.841850,277608.000,43803,2,MY,1,100,-59
1716209264.881850,277648.000,43820,3,MY,1,100,-60
1716209264.921851,277688.000,43820,3,MY,1,100,-60
1716209264.961851,277728.000,43820,3,MY,1,100,-61
1716209265.001852,277768.000,43834,3,MY,1,100,-62
1716209265.041852,277808.000,43834,3,MY,1,100,-59
1716209265.081853,277848.000,43834,3,MY,1,100,-60
1716209265.121853,277888.000,43852,2,MY,1,100,-61
1716209265.161854,277928.000,43852,2,MY,1,100,-60
1716209265.201854,277968.000,43868,3,MY,1,100,-60
1716209265.241855,278008.000,43868,3,MY,1,100,-60
1716209265.281855,278048.000,43868,3,MY,1,100,-60
1716209265.321856,278088.000,43892,4,MY,1,100,-60
1716209265.361856,278128.000,43892,4,MY,1,100,-60
1716209265.401856,278168.000,43892,4,MY,1,100,-60
1716209265.441857,278208.000,43892,4,MY,1,100,-59
1716209265.481858,278248.000,43911,2,MY,1,100,-59
1716209265.521858,278288.000,43911,2,MY,1,100,-60
1716209265.561858,278328.000,43930,3,MY,1,100,-60
1716209265.601859,278368.000,43930,3,MY,1,100,-60
1716209265.641859,278408.000,43930,3,MY,1,100,-60
1716209265.681860,278448.000,43944,2,MY,1,100,-60
1716209265.721860,278488.000,43944,2,MY,1,100,-60
1716209265.761861,278528.000,43964,3,MY,1,100,-60
1716209265.801861,278568.000,43964,3,MY,1,100,-61
1716209265.841862,278608.000,43964,3,MY,1,100,-61
1716209265.881862,278648.000,43980,2,MY,1,100,-60
1716209265.921863,278688.000,43980,2,MY,1,100,-61
1716209265.961863,278728.000,43997,3,MY,1,100,-60
1716209266.001863,278768.000,43997,3,MY,1,100,-59
1716209266.041864,278808.000,43997,3,MY,1,100,-60
1716209266.081864,278848.000,44011,2,MY,1,100,-60
1716209266.121865,278888.000,44011,2,MY,1,100,-60
1716209266.166199,278932.333,44029,3,MY,1,100,-59
1716209266.210533,278976.667,44029,3,MY,1,100,-62
1716209266.254867,279021.000,44029,3,MY,1,100,-60
1716209266.294867,279061.000,44045,2,MY,1,100,-61
1716209266.334867,279101.000,44045,2,MY,1,100,-60
1716209266.374868,279141.000,44064,3,MY,1,100,-60
1716209266.414868,279181.000,44064,3,MY,1,100,-62
1716209266.454869,279221.000,44064,3,MY,1,100,-60
1716209266.494869,279261.000,44079,2,MY,1,100,-60
1716209266.534870,279301.000,44079,2,MY,1,100,-61
1716209266.574870,279341.000,44096,3,MY,1,100,-60
1716209266.614871,279381.000,44096,3,MY,1,100,-60
1716209266.654871,279421.000,44096,3,MY,1,100,-60
1716209266.694872,279461.000,44112,2,MY,1,100,-59
1716209266.734872,279501.000,44112,2,MY,1,100,-60
1716209266.774873,279541.000,44132,3,MY,1,100,-60
1716209266.814873,279581.000,44132,3,MY,1,100,-61
1716209266.854873,279621.000,44132,3,MY,1,100,-60
1716209266.894874,279661.000,44147,2,MY,1,100,-60
1716209266.934875,279701.000,44147,2,MY,1,100,-60
1716209266.974875,279741.000,44163,3,MY,1,100,-61
1716209267.014875,279781.000,44163,3,MY,1,100,-61
1716209267.054876,279821.000,44163,3,MY,1,100,-61
1716209267.094876,279861.000,44179,3,MY,1,100,-60
1716209267.134877,279901.000,44179,3,MY,1,100,-60
1716209267.174877,279941.000,44179,3,MY,1,100,-60
1716209267.214878,279981.000,44197,2,MY,1,100,-60
1716209267.254878,280021.000,44197,2,MY,1,100,-61
1716209267.294879,280061.000,44215,3,MY,1,100,-60
1716209267.334879,280101.000,44215,3,MY,1,100,-60
1716209267.374880,280141.000,44215,3,MY,1,100,-61
1716209267.414880,280181.000,44230,2,MY,1,100,-59
1716209267.454880,280221.000,44230,2,MY,1,100,-60
1716209267.494881,280261.000,44247,3,MY,1,100,-60
1716209267.534881,280301.000,44247,3,MY,1,100,-60
1716209267.574882,280341.000,44247,3,MY,1,100,-60
1716209267.614882,280381.000,44264,2,MY,1,100,-60
1716209267.654883,280421.000,44264,2,MY,1,100,-61
1716209267.694883,280461.000,44280,3,MY,1,100,-60
1716209267.734884,280501.000,44280,3,MY,1,100,-61
1716209267.774884,280541.000,44280,3,MY,1,100,-60
1716209267.814885,280581.000,44296,2,MY,1,100,-60
1716209267.854885,280621.000,44296,2,MY,1,100,-60
1716209267.894886,280661.000,44314,3,MY,1,100,-60
1716209267.934886,280701.000,44314,3,MY,1,100,-60
1716209267.974887,280741.000,44314,3,MY,1,100,-61
1716209268.014887,280781.000,44331,2,MY,1,100,-59
1716209268.054888,280821.000,44331,2,MY,1,100,-60
1716209268.099555,280865.667,44348,3,MY,1,100,-60
1716209268.144222,280910.333,44348,3,MY,1,100,-60
1716209268.188889,280955.000,44348,3,MY,1,100,-60
1716209268.228889,280995.000,44363,2,MY,1,100,-59
1716209268.268890,281035.000,44363,2,MY,1,100,-60
1716209268.308557,281074.667,44379,3,MY,1,100,-60
1716209268.348224,281114.333,44379,3,MY,1,100,-61
1716209268.387891,281154.000,44379,3,MY,1,100,-61
1716209268.427892,281194.000,44396,2,MY,1,100,-60
1716209268.467892,281234.000,44396,2,MY,1,100,-62
1716209268.507893,281274.000,44413,3,MY,1,100,-62
1716209268.547893,281314.000,44413,3,MY,1,100,-61
1716209268.587894,281354.000,44413,3,MY,1,100,-62
1716209268.627894,281394.000,44428,2,MY,1,100,-60
1716209268.667895,281434.000,44428,2,MY,1,100,-62
1716209268.707895,281474.000,44446,3,MY,1,100,-60
1716209268.747896,281514.000,44446,3,MY,1,100,-60
1716209268.787896,281554.000,44446,3,MY,1,100,-60
1716209268.827897,281594.000,44464,2,MY,1,100,-60
1716209268.867897,281634.000,44464,2,MY,1,100,-61
1716209268.907897,281674.000,44482,3,MY,1,100,-60
1716209268.947898,281714.000,44482,3,MY,1,100,-60
1716209268.987898,281754.000,44482,3,MY,1,100,-59
1716209269.027899,281794.000,44500,2,MY,1,100,-59
1716209269.067899,281834.000,44500,2,MY,1,100,-61
1716209269.107900,281874.000,44516,3,MY,1,100,-60
1716209269.147900,281914.000,44516,3,MY,1,100,-60
1716209269.187901,281954.000,44516,3,MY,1,100,-61
1716209269.227901,281994.000,44533,2,MY,1,100,-60
1716209269.267902,282034.000,44533,2,MY,1,100,-60
1716209269.307902,282074.000,44549,3,MY,1,100,-60
1716209269.347903,282114.000,44549,3,MY,1,100,-60
1716209269.387903,282154.000,44549,3,MY,1,100,-60
1716209269.427904,282194.000,44565,2,MY,1,100,-61
1716209269.467904,282234.000,44565,2,MY,1,100,-61
1716209269.507905,282274.000,44585,3,MY,1,100,-61
1716209269.547905,282314.000,44585,3,MY,1,100,-60
1716209269.587905,282354.000,44585,3,MY,1,100,-60
1716209269.627906,282394.000,44602,3,MY,1,100,-60
1716209269.667906,282434.000,44602,3,MY,1,100,-60
1716209269.707907,282474.000,44602,3,MY,1,100,-61
1716209269.747907,282514.000,44618,2,MY,1,100,-60
1716209269.787908,282554.000,44618,2,MY,1,100,-60
1716209269.827908,282594.000,44636,3,MY,1,100,-60
1716209269.867909,282634.000,44636,3,MY,1,100,-60
1716209269.907909,282674.000,44636,3,MY,1,100,-62
1716209269.947910,282714.000,44654,2,MY,1,100,-60
1716209269.987910,282754.000,44654,2,MY,1,100,-61
1716209270.027910,282794.000,44671,3,MY,1,100,-59
1716209270.067911,282834.000,44671,3,MY,1,100,-60
1716209270.107912,282874.000,44671,3,MY,1,100,-61
1716209270.154412,282920.500,44688,2,MY,1,100,-61
1716209270.200912,282967.000,44688,2,MY,1,100,-60
1716209270.241413,283007.500,44705,2,MY,1,100,-60
1716209270.281914,283048.000,44705,2,MY,1,100,-60
1716209270.321914,283088.000,44719,3,MY,1,100,-61
1716209270.361914,283128.000,44719,3,MY,1,100,-60
1716209270.401915,283168.000,44719,3,MY,1,100,-61
1716209270.441916,283208.000,44744,4,MY,1,100,-60
1716209270.481916,283248.000,44744,4,MY,1,100,-61
1716209270.521916,283288.000,44744,4,MY,1,100,-60
1716209270.561917,283328.000,44744,4,MY,1,100,-59
1716209270.601917,283368.000,44758,3,MY,1,100,-60
1716209270.641918,283408.000,44758,3,MY,1,100,-60
1716209270.681918,283448.000,44758,3,MY,1,100,-59
1716209270.721919,283488.000,44777,2,MY,1,100,-60
1716209270.761919,283528.000,44777,2,MY,1,100,-60
1716209270.801920,283568.000,44794,3,MY,1,100,-60
1716209270.841920,283608.000,44794,3,MY,1,100,-60
1716209270.881921,283648.000,44794,3,MY,1,100,-60
1716209270.921421,283687.500,44811,2,MY,1,100,-60
1716209270.960922,283727.000,44811,2,MY,1,100,-60
1716209271.000922,283767.000,44827,3,MY,1,100,-61
1716209271.040922,283807.000,44827,3,MY,1,100,-60
1716209271.080923,283847.000,44827,3,MY,1,100,-61
1716209271.120923,283887.000,44845,2,MY,1,100,-60
1716209271.160924,283927.000,44845,2,MY,1,100,-59
1716209271.200924,283967.000,44861,3,MY,1,100,-60
1716209271.240925,284007.000,44861,3,MY,1,100,-62
1716209271.280925,284047.000,44861,3,MY,1,100,-60
1716209271.320926,284087.000,44880,2,MY,1,100,-59
1716209271.360926,284127.000,44880,2,MY,1,100,-60
1716209271.400927,284167.000,44894,3,MY,1,100,-60
1716209271.440927,284207.000,44894,3,MY,1,100,-61
1716209271.480927,284247.000,44894,3,MY,1,100,-61
1716209271.520928,284287.000,44912,2,MY,1,100,-59
1716209271.560929,284327.000,44912,2,MY,1,100,-60
1716209271.600929,284367.000,44928,3,MY,1,100,-61
1716209271.640929,284407.000,44928,3,MY,1,100,-61
1716209271.680930,284447.000,44928,3,MY,1,100,-60
1716209271.720930,284487.000,44947,2,MY,1,100,-59
1716209271.760931,284527.000,44947,2,MY,1,100,-60
1716209271.800931,284567.000,44963,3,MY,1,100,-61
1716209271.840932,284607.000,44963,3,MY,1,100,-60
1716209271.880932,284647.000,44963,3,MY,1,100,-60
1716209271.920933,284687.000,44979,3,MY,1,100,-60
1716209271.960933,284727.000,44979,3,MY,1,100,-60
1716209272.000934,284767.000,44979,3,MY,1,100,-60
1716209272.040934,284807.000,44995,2,MY,1,100,-61
1716209272.080935,284847.000,44995,2,MY,1,100,-60
1716209272.127935,284894.000,45013,2,MY,1,100,-60
1716209272.174936,284941.000,45013,2,MY,1,100,-60
1716209272.214936,284981.000,45028,3,MY,1,100,-60
1716209272.254937,285021.000,45028,3,MY,1,100,-60
1716209272.294937,285061.000,45028,3,MY,1,100,-60
1716209272.334438,285100.500,45046,2,MY,1,100,-62
1716209272.373938,285140.000,45046,2,MY,1,100,-63
1716209272.413939,285180.000,45063,3,MY,1,100,-61
1716209272.453939,285220.000,45063,3,MY,1,100,-61
1716209272.493939,285260.000,45063,3,MY,1,100,-60
1716209272.534440,285300.500,45080,2,MY,1,100,-61
1716209272.574940,285341.000,45080,2,MY,1,100,-62
1716209272.614607,285380.667,45096,3,MY,1,100,-62
1716209272.654274,285420.333,45096,3,MY,1,100,-60
1716209272.693942,285460.000,45096,3,MY,1,100,-60
1716209272.734442,285500.500,45111,2,MY,1,100,-61
1716209272.774943,285541.000,45111,2,MY,1,100,-61
1716209272.814943,285581.000,45128,3,MY,1,100,-61
1716209272.854944,285621.000,45128,3,MY,1,100,-61
1716209272.894944,285661.000,45128,3,MY,1,100,-61
1716209272.934945,285701.000,45145,3,MY,1,100,-60
1716209272.974945,285741.000,45145,3,MY,1,100,-62
1716209273.014946,285781.000,45145,3,MY,1,100,-60
1716209273.054946,285821.000,45163,2,MY,1,100,-60
1716209273.094946,285861.000,45163,2,MY,1,100,-61
1716209273.134947,285901.000,45179,3,MY,1,100,-61
1716209273.174947,285941.000,45179,3,MY,1,100,-62
1716209273.214948,285981.000,45179,3,MY,1,100,-60
1716209273.254948,286021.000,45197,2,MY,1,100,-61
1716209273.294949,286061.000,45197,2,MY,1,100,-61
1716209273.334949,286101.000,45214,3,MY,1,100,-62
1716209273.374950,286141.000,45214,3,MY,1,100,-61
1716209273.414950,286181.000,45214,3,MY,1,100,-60
1716209273.454451,286220.500,45231,2,MY,1,100,-60
1716209273.493951,286260.000,45231,2,MY,1,100,-60
1716209273.533952,286300.000,45246,3,MY,1,100,-60
1716209273.573952,286340.000,45246,3,MY,1,100,-60
1716209273.613952,286380.000,45246,3,MY,1,100,-60
1716209273.653953,286420.000,45264,2,MY,1,100,-60
1716209273.693953,286460.000,45264,2,MY,1,100,-62
1716209273.733954,286500.000,45281,3,MY,1,100,-60
1716209273.773954,286540.000,45281,3,MY,1,100,-60
1716209273.813955,286580.000,45281,3,MY,1,100,-60
1716209273.853955,286620.000,45300,2,MY,1,100,-61
1716209273.893956,286660.000,45300,2,MY,1,100,-61
1716209273.933956,286700.000,45317,3,MY,1,100,-60
1716209273.973957,286740.000,45317,3,MY,1,100,-60
1716209274.013957,286780.000,45317,3,MY,1,100,-60
1716209274.053958,286820.000,45333,2,MY,1,100,-60
1716209274.093958,286860.000,45333,2,MY,1,100,-60
1716209274.138625,286904.667,45353,3,MY,1,100,-62
1716209274.183292,286949.333,45353,3,MY,1,100,-60
1716209274.227960,286994.000,45353,3,MY,1,100,-60
1716209274.267960,287034.000,45369,2,MY,1,100,-60
1716209274.307961,287074.000,45369,2,MY,1,100,-61
1716209274.347961,287114.000,45387,3,MY,1,100,-61
1716209274.387961,287154.000,45387,3,MY,1,100,-60
1716209274.427962,287194.000,45387,3,MY,1,100,-61
1716209274.467963,287234.000,45403,2,MY,1,100,-60
1716209274.507963,287274.000,45403,2,MY,1,100,-62
1716209274.547963,287314.000,45420,3,MY,1,100,-60
1716209274.587964,287354.000,45420,3,MY,1,100,-60
1716209274.627964,287394.000,45420,3,MY,1,100,-61
1716209274.667965,287434.000,45438,2,MY,1,100,-60
1716209274.707965,287474.000,45438,2,MY,1,100,-61
1716209274.747966,287514.000,45456,3,MY,1,100,-60
1716209274.787966,287554.000,45456,3,MY,1,100,-61
1716209274.827967,287594.000,45456,3,MY,1,100,-61
1716209274.867967,287634.000,45470,2,MY,1,100,-60
1716209274.907968,287674.000,45470,2,MY,1,100,-59
1716209274.947968,287714.000,45487,3,MY,1,100,-61
1716209274.987968,287754.000,45487,3,MY,1,100,-60
1716209275.027969,287794.000,45487,3,MY,1,100,-60
1716209275.067970,287834.000,45503,3,MY,1,100,-61
1716209275.107970,287874.000,45503,3,MY,1,100,-60
1716209275.147970,287914.000,45503,3,MY,1,100,-61
1716209275.187971,287954.000,45523,2,MY,1,100,-60
1716209275.227971,287994.000,45523,2,MY,1,100,-61
1716209275.267972,288034.000,45537,3,MY,1,100,-61
1716209275.307972,288074.000,45537,3,MY,1,100,-60
1716209275.347973,288114.000,45537,3,MY,1,100,-61
1716209275.387973,288154.000,45554,2,MY,1,100,-60
1716209275.427974,288194.000,45554,2,MY,1,100,-60
1716209275.467974,288234.000,45579,7,MY,1,100,-61
1716209275.507975,288274.000,45579,7,MY,1,100,-61
1716209275.547975,288314.000,45579,7,MY,1,100,-63
1716209275.587976,288354.000,45579,7,MY,1,100,-61
1716209275.627976,288394.000,45579,7,MY,1,100,-62
1716209275.667976,288434.000,45579,7,MY,1,100,-61
1716209275.707977,288474.000,45579,7,MY,1,100,-62
1716209275.747977,288514.000,45597,2,MY,1,100,-62
1716209275.787978,288554.000,45597,2,MY,1,100,-61
1716209275.827978,288594.000,45615,3,MY,1,100,-62
1716209275.867979,288634.000,45615,3,MY,1,100,-61
1716209275.907979,288674.000,45615,3,MY,1,100,-60
1716209275.947980,288714.000,45631,2,MY,1,100,-63
1716209275.987980,288754.000,45631,2,MY,1,100,-60
1716209276.032314,288798.333,45648,3,MY,1,100,-60
1716209276.076648,288842.667,45648,3,MY,1,100,-61
1716209276.120982,288887.000,45648,3,MY,1,100,-60
1716209276.160982,288927.000,45665,2,MY,1,100,-62
1716209276.200983,288967.000,45665,2,MY,1,100,-61
1716209276.240983,289007.000,45684,3,MY,1,100,-59
1716209276.280984,289047.000,45684,3,MY,1,100,-61
1716209276.320984,289087.000,45684,3,MY,1,100,-61
1716209276.360985,289127.000,45698,2,MY,1,100,-62
1716209276.400985,289167.000,45698,2,MY,1,100,-61
1716209276.440985,289207.000,45716,3,MY,1,100,-60
1716209276.480986,289247.000,45716,3,MY,1,100,-61
1716209276.520986,289287.000,45716,3,MY,1,100,-60
1716209276.560987,289327.000,45732,2,MY,1,100,-62
1716209276.600987,289367.000,45732,2,MY,1,100,-61
1716209276.640988,289407.000,45749,3,MY,1,100,-62
1716209276.680988,289447.000,45749,3,MY,1,100,-61
1716209276.720989,289487.000,45749,3,MY,1,100,-60
1716209276.760989,289527.000,45763,2,MY,1,100,-62
1716209276.800990,289567.000,45763,2,MY,1,100,-61
1716209276.840990,289607.000,45783,3,MY,1,100,-61
1716209276.880991,289647.000,45783,3,MY,1,100,-62
1716209276.920991,289687.000,45783,3,MY,1,100,-61
1716209276.960992,289727.000,45799,2,MY,1,100,-61
1716209277.000992,289767.000,45799,2,MY,1,100,-60
1716209277.040992,289807.000,45818,3,MY,1,100,-62
1716209277.080993,289847.000,45818,3,MY,1,100,-61
1716209277.120993,289887.000,45818,3,MY,1,100,-61
1716209277.160994,289927.000,45834,2,MY,1,100,-61
1716209277.200994,289967.000,45834,2,MY,1,100,-61
1716209277.240995,290007.000,45850,3,MY,1,100,-61
1716209277.280995,290047.000,45850,3,MY,1,100,-62
1716209277.320996,290087.000,45850,3,MY,1,100,-60
1716209277.360996,290127.000,45866,2,MY,1,100,-62
1716209277.400997,290167.000,45866,2,MY,1,100,-60
1716209277.440997,290207.000,45884,3,MY,1,100,-61
1716209277.480998,290247.000,45884,3,MY,1,100,-62
1716209277.520998,290287.000,45884,3,MY,1,100,-61
1716209277.560999,290327.000,45899,2,MY,1,100,-61
1716209277.600999,290367.000,45899,2,MY,1,100,-61
1716209277.641000,290407.000,45917,3,MY,1,100,-61
1716209277.681000,290447.000,45917,3,MY,1,100,-62
1716209277.721000,290487.000,45917,3,MY,1,100,-61
1716209277.761001,290527.000,45936,3,MY,1,100,-61
1716209277.801001,290567.000,45936,3,MY,1,100,-62
1716209277.841002,290607.000,45936,3,MY,1,100,-62
1716209277.881002,290647.000,45953,2,MY,1,100,-61
1716209277.921003,290687.000,45953,2,MY,1,100,-61
1716209277.961003,290727.000,45969,3,MY,1,100,-61
1716209278.001004,290767.000,45969,3,MY,1,100,-63
1716209278.041004,290807.000,45969,3,MY,1,100,-60
1716209278.081005,290847.000,45984,2,MY,1,100,-60
1716209278.121005,290887.000,45984,2,MY,1,100,-61
1716209278.167506,290933.500,46001,2,MY,1,100,-61
1716209278.214006,290980.000,46001,2,MY,1,100,-62
1716209278.254007,291020.000,46018,3,MY,1,100,-60
1716209278.294007,291060.000,46018,3,MY,1,100,-62
1716209278.334008,291100.000,46018,3,MY,1,100,-61
1716209278.374008,291140.000,46034,2,MY,1,100,-61
1716209278.414009,291180.000,46034,2,MY,1,100,-61
1716209278.454009,291220.000,46052,3,MY,1,100,-61
1716209278.494009,291260.000,46052,3,MY,1,100,-62
1716209278.534010,291300.000,46052,3,MY,1,100,-60
1716209278.574010,291340.000,46068,3,MY,1,100,-61
1716209278.614011,291380.000,46068,3,MY,1,100,-62
1716209278.654011,291420.000,46068,3,MY,1,100,-62
1716209278.694012,291460.000,46089,2,MY,1,100,-61
1716209278.734012,291500.000,46089,2,MY,1,100,-61
1716209278.774013,291540.000,46106,3,MY,1,100,-60
1716209278.814013,291580.000,46106,3,MY,1,100,-60
1716209278.854014,291620.000,46106,3,MY,1,100,-61
1716209278.894014,291660.000,46123,2,MY,1,100,-61
1716209278.934015,291700.000,46123,2,MY,1,100,-61
1716209278.974015,291740.000,46141,3,MY,1,100,-61
1716209279.014015,291780.000,46141,3,MY,1,100,-62
1716209279.054016,291820.000,46141,3,MY,1,100,-62
1716209279.094017,291860.000,46158,2,MY,1,100,-59
1716209279.134017,291900.000,46158,2,MY,1,100,-62
1716209279.174017,291940.000,46175,3,MY,1,100,-60
1716209279.214018,291980.000,46175,3,MY,1,100,-60
1716209279.254018,292020.000,46175,3,MY,1,100,-61
1716209279.294019,292060.000,46190,2,MY,1,100,-60
1716209279.334019,292100.000,46190,2,MY,1,100,-61
1716209279.374020,292140.000,46206,3,MY,1,100,-60
1716209279.414020,292180.000,46206,3,MY,1,100,-61
1716209279.454021,292220.000,46206,3,MY,1,100,-61
1716209279.494021,292260.000,46226,2,MY,1,100,-61
1716209279.534022,292300.000,46226,2,MY,1,100,-61
1716209279.574022,292340.000,46244,3,MY,1,100,-60
1716209279.614022,292380.000,46244,3,MY,1,100,-61
1716209279.654023,292420.000,46244,3,MY,1,100,-62
1716209279.694023,292460.000,46260,2,MY,1,100,-61
1716209279.734024,292500.000,46260,2,MY,1,100,-60
1716209279.774024,292540.000,46276,3,MY,1,100,-61
1716209279.814025,292580.000,46276,3,MY,1,100,-61
1716209279.854025,292620.000,46276,3,MY,1,100,-61
1716209279.894026,292660.000,46293,3,MY,1,100,-60
1716209279.934026,292700.000,46293,3,MY,1,100,-61
1716209279.974027,292740.000,46293,3,MY,1,100,-60
1716209280.014027,292780.000,46309,2,MY,1,100,-61
1716209280.054028,292820.000,46309,2,MY,1,100,-61
1716209280.100528,292866.500,46329,2,MY,1,100,-60
1716209280.147029,292913.000,46329,2,MY,1,100,-62
1716209280.187029,292953.000,46345,3,MY,1,100,-60
1716209280.227030,292993.000,46345,3,MY,1,100,-62
1716209280.267030,293033.000,46345,3,MY,1,100,-62
1716209280.307031,293073.000,46362,2,MY,1,100,-62
1716209280.347031,293113.000,46362,2,MY,1,100,-62
1716209280.387032,293153.000,46378,3,MY,1,100,-61
1716209280.427032,293193.000,46378,3,MY,1,100,-61
1716209280.467032,293233.000,46378,3,MY,1,100,-62
1716209280.507033,293273.000,46396,2,MY,1,100,-62
1716209280.547034,293313.000,46396,2,MY,1,100,-60
1716209280.587034,293353.000,46412,3,MY,1,100,-61
1716209280.627034,293393.000,46412,3,MY,1,100,-61
1716209280.667035,293433.000,46412,3,MY,1,100,-62
1716209280.707035,293473.000,46434,4,MY,1,100,-61
1716209280.747036,293513.000,46434,4,MY,1,100,-60
1716209280.787036,293553.000,46434,4,MY,1,100,-61
1716209280.827037,293593.000,46434,4,MY,1,100,-60
1716209280.867037,293633.000,46450,2,MY,1,100,-63
1716209280.907038,293673.000,46450,2,MY,1,100,-60
1716209280.947038,293713.000,46467,3,MY,1,100,-61
1716209280.987039,293753.000,46467,3,MY,1,100,-60
1716209281.027039,293793.000,46467,3,MY,1,100,-61
1716209281.067039,293833.000,46483,2,MY,1,100,-63
1716209281.107040,293873.000,46483,2,MY,1,100,-61
1716209281.147040,293913.000,46503,3,MY,1,100,-62
1716209281.187041,293953.000,46503,3,MY,1,100,-62
1716209281.227041,293993.000,46503,3,MY,1,100,-62
1716209281.267042,294033.000,46517,2,MY,1,100,-63
1716209281.307042,294073.000,46517,2,MY,1,100,-61
1716209281.347043,294113.000,46534,3,MY,1,100,-62
1716209281.387043,294153.000,46534,3,MY,1,100,-62
1716209281.427044,294193.000,46534,3,MY,1,100,-62
1716209281.467044,294233.000,46553,3,MY,1,100,-62
1716209281.507045,294273.000,46553,3,MY,1,100,-62
1716209281.547045,294313.000,46553,3,MY,1,100,-61
1716209281.587046,294353.000,46570,2,MY,1,100,-64
1716209281.627046,294393.000,46570,2,MY,1,100,-60
1716209281.667047,294433.000,46584,3,MY,1,100,-62
1716209281.707047,294473.000,46584,3,MY,1,100,-62
1716209281.747047,294513.000,46584,3,MY,1,100,-61
1716209281.787048,294553.000,46602,2,MY,1,100,-62
1716209281.827048,294593.000,46602,2,MY,1,100,-62
1716209281.867049,294633.000,46618,3,MY,1,100,-61
1716209281.907049,294673.000,46618,3,MY,1,100,-62
1716209281.947050,294713.000,46618,3,MY,1,100,-62
1716209281.987050,294753.000,46635,2,MY,1,100,-61
1716209282.027051,294793.000,46635,2,MY,1,100,-62
1716209282.067051,294833.000,46649,2,MY,1,100,-62
1716209282.107052,294873.000,46649,2,MY,1,100,-62
1716209282.151386,294917.333,46667,3,MY,1,100,-62
1716209282.195719,294961.667,46667,3,MY,1,100,-62
1716209282.240053,295006.000,46667,3,MY,1,100,-61
1716209282.280054,295046.000,46685,3,MY,1,100,-61
1716209282.320054,295086.000,46685,3,MY,1,100,-62
1716209282.360055,295126.000,46685,3,MY,1,100,-60
1716209282.400555,295166.500,46704,2,MY,1,100,-62
1716209282.441056,295207.000,46704,2,MY,1,100,-62
