LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1716209198.380074,211147.000,32847,1,EA,1,100,0.062708
1716209198.446574,211213.500,32864,2,EA,1,100,0.062713
1716209198.513075,211280.000,32864,2,EA,1,100,0.062720
1716209198.580076,211347.000,32881,1,EA,1,100,0.062732
1716209198.646577,211413.500,32902,2,EA,1,100,0.062752
1716209198.713078,211480.000,32902,2,EA,1,100,0.062757
1716209198.779578,211546.500,32922,2,EA,1,100,0.062760
1716209198.846079,211613.000,32922,2,EA,1,100,0.062759
1716209198.913080,211680.000,32940,1,EA,1,100,0.062762
1716209198.979581,211746.500,32957,2,EA,1,100,0.062776
1716209199.046081,211813.000,32957,2,EA,1,100,0.062784
1716209199.113082,211880.000,32973,1,EA,1,100,0.062786
1716209199.179583,211946.500,32991,2,EA,1,100,0.062788
1716209199.246084,212013.000,32991,2,EA,1,100,0.062799
1716209199.313084,212080.000,33007,1,EA,1,100,0.062809
1716209199.379585,212146.500,33023,2,EA,1,100,0.062816
1716209199.446086,212213.000,33023,2,EA,1,100,0.062824
1716209199.512587,212279.500,33041,2,EA,1,100,0.062826
1716209199.579087,212346.000,33041,2,EA,1,100,0.062829
1716209199.646088,212413.000,33058,1,EA,1,100,0.062837
1716209199.712589,212479.500,33074,2,EA,1,100,0.062832
1716209199.779090,212546.000,33074,2,EA,1,100,0.062850
1716209199.846091,212613.000,33092,1,EA,1,100,0.062862
1716209199.912591,212679.500,33106,2,EA,1,100,0.062875
1716209199.979092,212746.000,33106,2,EA,1,100,0.062880
1716209200.046093,212813.000,33125,1,EA,1,100,0.062884
1716209200.112594,212879.500,33142,2,EA,1,100,0.062888
1716209200.179095,212946.000,33142,2,EA,1,100,0.062896
1716209200.246095,213013.000,33159,1,EA,1,100,0.062899
1716209200.312596,213079.500,33173,2,EA,1,100,0.062898
1716209200.379097,213146.000,33173,2,EA,1,100,0.062903
1716209200.446098,213213.000,33190,1,EA,1,100,0.062912
1716209200.512599,213279.500,33207,2,EA,1,100,0.062918
1716209200.579099,213346.000,33207,2,EA,1,100,0.062927
1716209200.646100,213413.000,33224,1,EA,1,100,0.062940
1716209200.712601,213479.500,33238,2,EA,1,100,0.062946
1716209200.779102,213546.000,33238,2,EA,1,100,0.062953
1716209200.846102,213613.000,33260,1,EA,1,100,0.062956
1716209200.912603,213679.500,33276,2,EA,1,100,0.062969
1716209200.979104,213746.000,33276,2,EA,1,100,0.062979
1716209201.046105,213813.000,33295,1,EA,1,100,0.062981
1716209201.112606,213879.500,33310,2,EA,1,100,0.062990
1716209201.179106,213946.000,33310,2,EA,1,100,0.062998
1716209201.246107,214013.000,33327,1,EA,1,100,0.063007
1716209201.312608,214079.500,33345,2,EA,1,100,0.063013
1716209201.379109,214146.000,33345,2,EA,1,100,0.063019
1716209201.446109,214213.000,33362,1,EA,1,100,0.063023
1716209201.512610,214279.500,33378,2,EA,1,100,0.063032
1716209201.579111,214346.000,33378,2,EA,1,100,0.063044
1716209201.646112,214413.000,33394,2,EA,1,100,0.063049
1716209201.713113,214480.000,33394,2,EA,1,100,0.063058
1716209201.779113,214546.000,33412,1,EA,1,100,0.063069
1716209201.846114,214613.000,33430,2,EA,1,100,0.063076
1716209201.913115,214680.000,33430,2,EA,1,100,0.063084
1716209201.979115,214746.000,33446,1,EA,1,100,0.063093
1716209202.046116,214813.000,33461,2,EA,1,100,0.063106
1716209202.113117,214880.000,33461,2,EA,1,100,0.063110
1716209202.179118,214946.000,33478,1,EA,1,100,0.063118
1716209202.246119,215013.000,33499,2,EA,1,100,0.063124
1716209202.313119,215080.000,33499,2,EA,1,100,0.063133
1716209202.379120,215146.000,33515,1,EA,1,100,0.063136
1716209202.445621,215212.500,33531,2,EA,1,100,0.063137
1716209202.512122,215279.000,33531,2,EA,1,100,0.063138
1716209202.579123,215346.000,33547,1,EA,1,100,0.063142
1716209202.646123,215413.000,33564,2,EA,1,100,0.063144
1716209202.713124,215480.000,33564,2,EA,1,100,0.063155
1716209202.779125,215546.000,33580,1,EA,1,100,0.063169
1716209202.845626,215612.500,33596,2,EA,1,100,0.063177
1716209202.912127,215679.000,33596,2,EA,1,100,0.063186
1716209202.979127,215746.000,33612,1,EA,1,100,0.063198
1716209203.045628,215812.500,33631,2,EA,1,100,0.063199
1716209203.112129,215879.000,33631,2,EA,1,100,0.063203
1716209203.179130,215946.000,33648,1,EA,1,100,0.063205
1716209203.245631,216012.500,33664,2,EA,1,100,0.063206
1716209203.312131,216079.000,33664,2,EA,1,100,0.063214
1716209203.379132,216146.000,33679,1,EA,1,100,0.063211
1716209203.445633,216212.500,33697,2,EA,1,100,0.063220
1716209203.512134,216279.000,33697,2,EA,1,100,0.063232
1716209203.579134,216346.000,33713,1,EA,1,100,0.063243
1716209203.645635,216412.500,33729,2,EA,1,100,0.063257
1716209203.712136,216479.000,33729,2,EA,1,100,0.063267
1716209203.779137,216546.000,33753,2,EA,1,100,0.063270
1716209203.846138,216613.000,33753,2,EA,1,100,0.063276
1716209203.912638,216679.500,33773,2,EA,1,100,0.063283
1716209203.979139,216746.000,33773,2,EA,1,100,0.063286
1716209204.046140,216813.000,33789,1,EA,1,100,0.063295
1716209204.112641,216879.500,33806,2,EA,1,100,0.063302
1716209204.179141,216946.000,33806,2,EA,1,100,0.063308
1716209204.246142,217013.000,33823,1,EA,1,100,0.063315
1716209204.312643,217079.500,33838,2,EA,1,100,0.063322
1716209204.379144,217146.000,33838,2,EA,1,100,0.063326
1716209204.445644,217212.500,33855,2,EA,1,100,0.063331
1716209204.512145,217279.000,33855,2,EA,1,100,0.063340
1716209204.579146,217346.000,33871,1,EA,1,100,0.063351
1716209204.645647,217412.500,33888,2,EA,1,100,0.063365
1716209204.712147,217479.000,33888,2,EA,1,100,0.063378
1716209204.779148,217546.000,33904,1,EA,1,100,0.063386
1716209204.845649,217612.500,33922,2,EA,1,100,0.063389
1716209204.912150,217679.000,33922,2,EA,1,100,0.063390
1716209204.979151,217746.000,33938,1,EA,1,100,0.063394
1716209205.045651,217812.500,33955,2,EA,1,100,0.063391
1716209205.112152,217879.000,33955,2,EA,1,100,0.063381
1716209205.179153,217946.000,33972,1,EA,1,100,0.063382
1716209205.245654,218012.500,33987,2,EA,1,100,0.063391
1716209205.312155,218079.000,33987,2,EA,1,100,0.063396
1716209205.379155,218146.000,34003,1,EA,1,100,0.063395
1716209205.445656,218212.500,34021,2,EA,1,100,0.063397
1716209205.512157,218279.000,34021,2,EA,1,100,0.063386
1716209205.579158,218346.000,34037,1,EA,1,100,0.063390
1716209205.645658,218412.500,34052,2,EA,1,100,0.063420
1716209205.712159,218479.000,34052,2,EA,1,100,0.063436
1716209205.779160,218546.000,34068,1,EA,1,100,0.063449
1716209205.845661,218612.500,34086,2,EA,1,100,0.063463
1716209205.912162,218679.000,34086,2,EA,1,100,0.063469
1716209205.979162,218746.000,34104,1,EA,1,100,0.063462
1716209206.045663,218812.500,34119,2,EA,1,100,0.063482
1716209206.112164,218879.000,34119,2,EA,1,100,0.063503
1716209206.179165,218946.000,34136,1,EA,1,100,0.063523
1716209206.245666,219012.500,34153,2,EA,1,100,0.063526
1716209206.312166,219079.000,34153,2,EA,1,100,0.063535
1716209206.379167,219146.000,34169,1,EA,1,100,0.063544
1716209206.445668,219212.500,34186,2,EA,1,100,0.063553
1716209206.512169,219279.000,34186,2,EA,1,100,0.063561
1716209206.579169,219346.000,34203,1,EA,1,100,0.063567
1716209206.645670,219412.500,34220,2,EA,1,100,0.063578
1716209206.712171,219479.000,34220,2,EA,1,100,0.063592
1716209206.779172,219546.000,34236,1,EA,1,100,0.063604
1716209206.845672,219612.500,34253,2,EA,1,100,0.063610
1716209206.912173,219679.000,34253,2,EA,1,100,0.063620
1716209206.978674,219745.500,34270,2,EA,1,100,0.063624
1716209207.045175,219812.000,34270,2,EA,1,100,0.063636
1716209207.112175,219879.000,34287,1,EA,1,100,0.063652
1716209207.178676,219945.500,34306,2,EA,1,100,0.063657
1716209207.245177,220012.000,34306,2,EA,1,100,0.063664
1716209207.312178,220079.000,34323,1,EA,1,100,0.063671
1716209207.378679,220145.500,34337,2,EA,1,100,0.063674
1716209207.445179,220212.000,34337,2,EA,1,100,0.063677
1716209207.512180,220279.000,34355,1,EA,1,100,0.063684
1716209207.578681,220345.500,34371,2,EA,1,100,0.063698
1716209207.645182,220412.000,34371,2,EA,1,100,0.063703
1716209207.712183,220479.000,34388,1,EA,1,100,0.063703
1716209207.778683,220545.500,34403,2,EA,1,100,0.063703
1716209207.845184,220612.000,34403,2,EA,1,100,0.063696
1716209207.912185,220679.000,34420,1,EA,1,100,0.063688
1716209207.978686,220745.500,34436,2,EA,1,100,0.063666
1716209208.045187,220812.000,34436,2,EA,1,100,0.063645
1716209208.112187,220879.000,34453,1,EA,1,100,0.063635
1716209208.178688,220945.500,34468,2,EA,1,100,0.063600
1716209208.245189,221012.000,34468,2,EA,1,100,0.063575
1716209208.312190,221079.000,34485,1,EA,1,100,0.063553
1716209208.378690,221145.500,34501,2,EA,1,100,0.063534
1716209208.445191,221212.000,34501,2,EA,1,100,0.063514
1716209208.512192,221279.000,34521,1,EA,1,100,0.063497
1716209208.578693,221345.500,34536,2,EA,1,100,0.063474
1716209208.645194,221412.000,34536,2,EA,1,100,0.063468
1716209208.712194,221479.000,34552,1,EA,1,100,0.063465
1716209208.778695,221545.500,34569,2,EA,1,100,0.063465
1716209208.845196,221612.000,34569,2,EA,1,100,0.063473
1716209208.912197,221679.000,34593,2,EA,1,100,0.063481
1716209208.979197,221746.000,34593,2,EA,1,100,0.063481
1716209209.045698,221812.500,34609,2,EA,1,100,0.063489
1716209209.112199,221879.000,34609,2,EA,1,100,0.063490
1716209209.179200,221946.000,34629,1,EA,1,100,0.063489
1716209209.245701,222012.500,34644,2,EA,1,100,0.063478
1716209209.312201,222079.000,34644,2,EA,1,100,0.063469
1716209209.379202,222146.000,34660,1,EA,1,100,0.063482
1716209209.445703,222212.500,34677,2,EA,1,100,0.063510
1716209209.512204,222279.000,34677,2,EA,1,100,0.063534
1716209209.578704,222345.500,34694,2,EA,1,100,0.063573
1716209209.645205,222412.000,34694,2,EA,1,100,0.063641
1716209209.712206,222479.000,34710,1,EA,1,100,0.063700
1716209209.778707,222545.500,34726,2,EA,1,100,0.063764
1716209209.845207,222612.000,34726,2,EA,1,100,0.063825
1716209209.912208,222679.000,34742,1,EA,1,100,0.063866
1716209209.978709,222745.500,34759,2,EA,1,100,0.063865
1716209210.045210,222812.000,34759,2,EA,1,100,0.063858
1716209210.112211,222879.000,34777,1,EA,1,100,0.063858
1716209210.178711,222945.500,34793,2,EA,1,100,0.063876
1716209210.245212,223012.000,34793,2,EA,1,100,0.063869
1716209210.312213,223079.000,34809,1,EA,1,100,0.063828
1716209210.378714,223145.500,34826,2,EA,1,100,0.063786
1716209210.445215,223212.000,34826,2,EA,1,100,0.063760
1716209210.512215,223279.000,34843,1,EA,1,100,0.063740
1716209210.578716,223345.500,34858,2,EA,1,100,0.063734
1716209210.645217,223412.000,34858,2,EA,1,100,0.063749
1716209210.712218,223479.000,34874,1,EA,1,100,0.063791
1716209210.778718,223545.500,34892,2,EA,1,100,0.063836
1716209210.845219,223612.000,34892,2,EA,1,100,0.063852
1716209210.912220,223679.000,34908,1,EA,1,100,0.063861
1716209210.978721,223745.500,34923,2,EA,1,100,0.063862
1716209211.045222,223812.000,34923,2,EA,1,100,0.063866
1716209211.112222,223879.000,34939,1,EA,1,100,0.063875
1716209211.178723,223945.500,34959,2,EA,1,100,0.063881
1716209211.245224,224012.000,34959,2,EA,1,100,0.063877
1716209211.312225,224079.000,34975,1,EA,1,100,0.063869
1716209211.378726,224145.500,34991,2,EA,1,100,0.063865
1716209211.445226,224212.000,34991,2,EA,1,100,0.063857
1716209211.511727,224278.500,35007,2,EA,1,100,0.063848
1716209211.578228,224345.000,35007,2,EA,1,100,0.063847
1716209211.645229,224412.000,35024,1,EA,1,100,0.063849
1716209211.711729,224478.500,35040,2,EA,1,100,0.063857
1716209211.778230,224545.000,35040,2,EA,1,100,0.063862
1716209211.845231,224612.000,35058,1,EA,1,100,0.063868
1716209211.911732,224678.500,35074,2,EA,1,100,0.063869
1716209211.978232,224745.000,35074,2,EA,1,100,0.063871
1716209212.045233,224812.000,35091,1,EA,1,100,0.063872
1716209212.111734,224878.500,35108,2,EA,1,100,0.063872
1716209212.178235,224945.000,35108,2,EA,1,100,0.063877
1716209212.245235,225012.000,35125,1,EA,1,100,0.063883
1716209212.311736,225078.500,35139,2,EA,1,100,0.063889
1716209212.378237,225145.000,35139,2,EA,1,100,0.063897
1716209212.445238,225212.000,35156,1,EA,1,100,0.063910
1716209212.511739,225278.500,35173,2,EA,1,100,0.063918
1716209212.578239,225345.000,35173,2,EA,1,100,0.063925
1716209212.645240,225412.000,35190,1,EA,1,100,0.063932
1716209212.711741,225478.500,35204,2,EA,1,100,0.063937
1716209212.778242,225545.000,35204,2,EA,1,100,0.063946
1716209212.845243,225612.000,35222,1,EA,1,100,0.063959
1716209212.911743,225678.500,35238,2,EA,1,100,0.063966
1716209212.978244,225745.000,35238,2,EA,1,100,0.063977
1716209213.044745,225811.500,35255,2,EA,1,100,0.063981
1716209213.111246,225878.000,35255,2,EA,1,100,0.064006
1716209213.178246,225945.000,35272,2,EA,1,100,0.064019
1716209213.245247,226012.000,35272,2,EA,1,100,0.064016
1716209213.311248,226078.000,35289,1,EA,1,100,0.064025
1716209213.378249,226145.000,35305,2,EA,1,100,0.064027
1716209213.445250,226212.000,35305,2,EA,1,100,0.064024
1716209213.511250,226278.000,35323,1,EA,1,100,0.064032
1716209213.578251,226345.000,35339,2,EA,1,100,0.064049
1716209213.645252,226412.000,35339,2,EA,1,100,0.064059
1716209213.711253,226478.000,35356,1,EA,1,100,0.064070
1716209213.778254,226545.000,35371,2,EA,1,100,0.064074
1716209213.845254,226612.000,35371,2,EA,1,100,0.064081
1716209213.912255,226679.000,35390,1,EA,1,100,0.064090
1716209213.978589,226745.333,35412,3,EA,1,100,0.064097
1716209214.044923,226811.667,35412,3,EA,1,100,0.064107
1716209214.111257,226878.000,35412,3,EA,1,100,0.064119
1716209214.178258,226945.000,35431,2,EA,1,100,0.064130
1716209214.245259,227012.000,35431,2,EA,1,100,0.064134
1716209214.311260,227078.000,35448,1,EA,1,100,0.064142
1716209214.378260,227145.000,35464,2,EA,1,100,0.064151
1716209214.445261,227212.000,35464,2,EA,1,100,0.064162
1716209214.511262,227278.000,35484,1,EA,1,100,0.064167
1716209214.578263,227345.000,35498,2,EA,1,100,0.064165
1716209214.645264,227412.000,35498,2,EA,1,100,0.064173
1716209214.711264,227478.000,35515,1,EA,1,100,0.064192
1716209214.778265,227545.000,35534,2,EA,1,100,0.064200
1716209214.845266,227612.000,35534,2,EA,1,100,0.064204
1716209214.911267,227678.000,35551,1,EA,1,100,0.064212
1716209214.978267,227745.000,35565,2,EA,1,100,0.064224
1716209215.045268,227812.000,35565,2,EA,1,100,0.064231
1716209215.111269,227878.000,35584,1,EA,1,100,0.064235
1716209215.178270,227945.000,35601,2,EA,1,100,0.064242
1716209215.245270,228012.000,35601,2,EA,1,100,0.064250
1716209215.311271,228078.000,35618,1,EA,1,100,0.064257
1716209215.378272,228145.000,35632,2,EA,1,100,0.064266
1716209215.445273,228212.000,35632,2,EA,1,100,0.064276
1716209215.511274,228278.000,35650,1,EA,1,100,0.064293
1716209215.578274,228345.000,35668,2,EA,1,100,0.064292
1716209215.645275,228412.000,35668,2,EA,1,100,0.064297
1716209215.711276,228478.000,35685,1,EA,1,100,0.064304
1716209215.778277,228545.000,35701,2,EA,1,100,0.064312
1716209215.845278,228612.000,35701,2,EA,1,100,0.064321
1716209215.911278,228678.000,35717,1,EA,1,100,0.064335
1716209215.978279,228745.000,35733,2,EA,1,100,0.064344
1716209216.045280,228812.000,35733,2,EA,1,100,0.064353
1716209216.111781,228878.500,35753,2,EA,1,100,0.064360
1716209216.178282,228945.000,35753,2,EA,1,100,0.064364
1716209216.244282,229011.000,35769,1,EA,1,100,0.064367
1716209216.311283,229078.000,35784,2,EA,1,100,0.064383
1716209216.378284,229145.000,35784,2,EA,1,100,0.064395
1716209216.444285,229211.000,35800,1,EA,1,100,0.064407
1716209216.511285,229278.000,35820,2,EA,1,100,0.064416
1716209216.578286,229345.000,35820,2,EA,1,100,0.064417
1716209216.644287,229411.000,35836,1,EA,1,100,0.064418
1716209216.711288,229478.000,35851,2,EA,1,100,0.064427
1716209216.778289,229545.000,35851,2,EA,1,100,0.064438
1716209216.844289,229611.000,35868,1,EA,1,100,0.064449
1716209216.911290,229678.000,35887,2,EA,1,100,0.064452
1716209216.978291,229745.000,35887,2,EA,1,100,0.064456
1716209217.044291,229811.000,35903,1,EA,1,100,0.064451
1716209217.111292,229878.000,35919,2,EA,1,100,0.064465
1716209217.178293,229945.000,35919,2,EA,1,100,0.064475
1716209217.244294,230011.000,35935,1,EA,1,100,0.064482
1716209217.311295,230078.000,35952,2,EA,1,100,0.064494
1716209217.378295,230145.000,35952,2,EA,1,100,0.064505
1716209217.444296,230211.000,35968,1,EA,1,100,0.064516
1716209217.511297,230278.000,35986,2,EA,1,100,0.064521
1716209217.578298,230345.000,35986,2,EA,1,100,0.064528
1716209217.644299,230411.000,36002,1,EA,1,100,0.064536
1716209217.711299,230478.000,36019,2,EA,1,100,0.064552
1716209217.778300,230545.000,36019,2,EA,1,100,0.064558
1716209217.844301,230611.000,36038,1,EA,1,100,0.064559
1716209217.911302,230678.000,36053,2,EA,1,100,0.064572
1716209217.978302,230745.000,36053,2,EA,1,100,0.064581
1716209218.044303,230811.000,36069,1,EA,1,100,0.064590
1716209218.111304,230878.000,36089,2,EA,1,100,0.064592
1716209218.178305,230945.000,36089,2,EA,1,100,0.064605
1716209218.244306,231011.000,36105,1,EA,1,100,0.064611
1716209218.311306,231078.000,36121,2,EA,1,100,0.064620
1716209218.378307,231145.000,36121,2,EA,1,100,0.064631
1716209218.444808,231211.500,36139,2,EA,1,100,0.064636
1716209218.511309,231278.000,36139,2,EA,1,100,0.064645
1716209218.578310,231345.000,36156,1,EA,1,100,0.064658
1716209218.644810,231411.500,36172,2,EA,1,100,0.064668
1716209218.711311,231478.000,36172,2,EA,1,100,0.064676
1716209218.778312,231545.000,36189,1,EA,1,100,0.064686
1716209218.844813,231611.500,36206,2,EA,1,100,0.064698
1716209218.911313,231678.000,36206,2,EA,1,100,0.064706
1716209218.978314,231745.000,36225,1,EA,1,100,0.064708
1716209219.044815,231811.500,36241,2,EA,1,100,0.064715
1716209219.111316,231878.000,36241,2,EA,1,100,0.064723
1716209219.177817,231944.500,36264,2,EA,1,100,0.064732
1716209219.244317,232011.000,36264,2,EA,1,100,0.064734
1716209219.310818,232077.500,36280,2,EA,1,100,0.064743
1716209219.377319,232144.000,36280,2,EA,1,100,0.064751
1716209219.444320,232211.000,36297,1,EA,1,100,0.064756
1716209219.510820,232277.500,36312,2,EA,1,100,0.064765
1716209219.577321,232344.000,36312,2,EA,1,100,0.064768
1716209219.644322,232411.000,36329,1,EA,1,100,0.064774
1716209219.710823,232477.500,36345,2,EA,1,100,0.064789
1716209219.777323,232544.000,36345,2,EA,1,100,0.064798
1716209219.844324,232611.000,36365,1,EA,1,100,0.064798
1716209219.910825,232677.500,36379,2,EA,1,100,0.064809
1716209219.977326,232744.000,36379,2,EA,1,100,0.064816
1716209220.044327,232811.000,36396,1,EA,1,100,0.064841
1716209220.110827,232877.500,36413,2,EA,1,100,0.064854
1716209220.177328,232944.000,36413,2,EA,1,100,0.064857
1716209220.244329,233011.000,36432,1,EA,1,100,0.064859
1716209220.310830,233077.500,36446,2,EA,1,100,0.064865
1716209220.377331,233144.000,36446,2,EA,1,100,0.064876
1716209220.444331,233211.000,36463,1,EA,1,100,0.064888
1716209220.510832,233277.500,36480,2,EA,1,100,0.064887
1716209220.577333,233344.000,36480,2,EA,1,100,0.064891
1716209220.644334,233411.000,36497,1,EA,1,100,0.064902
1716209220.710835,233477.500,36512,2,EA,1,100,0.064912
1716209220.777335,233544.000,36512,2,EA,1,100,0.064925
1716209220.844336,233611.000,36529,2,EA,1,100,0.064948
1716209220.911337,233678.000,36529,2,EA,1,100,0.064948
1716209220.977338,233744.000,36547,1,EA,1,100,0.064951
1716209221.044338,233811.000,36564,2,EA,1,100,0.064957
1716209221.111339,233878.000,36564,2,EA,1,100,0.064962
1716209221.177340,233944.000,36581,1,EA,1,100,0.064972
1716209221.244341,234011.000,36596,2,EA,1,100,0.064980
1716209221.311342,234078.000,36596,2,EA,1,100,0.064990
1716209221.377342,234144.000,36612,1,EA,1,100,0.065001
1716209221.444343,234211.000,36630,2,EA,1,100,0.065008
1716209221.511344,234278.000,36630,2,EA,1,100,0.065017
1716209221.577345,234344.000,36648,1,EA,1,100,0.065024
1716209221.644345,234411.000,36663,2,EA,1,100,0.065032
1716209221.711346,234478.000,36663,2,EA,1,100,0.065039
1716209221.777347,234544.000,36679,1,EA,1,100,0.065047
1716209221.844348,234611.000,36697,2,EA,1,100,0.065048
1716209221.911348,234678.000,36697,2,EA,1,100,0.065054
1716209221.977349,234744.000,36713,1,EA,1,100,0.065057
1716209222.044350,234811.000,36728,2,EA,1,100,0.065071
1716209222.111351,234878.000,36728,2,EA,1,100,0.065084
1716209222.177351,234944.000,36745,1,EA,1,100,0.065093
1716209222.244352,235011.000,36764,2,EA,1,100,0.065096
1716209222.311353,235078.000,36764,2,EA,1,100,0.065106
1716209222.377354,235144.000,36780,1,EA,1,100,0.065112
1716209222.443855,235210.500,36796,2,EA,1,100,0.065118
1716209222.510355,235277.000,36796,2,EA,1,100,0.065129
1716209222.577356,235344.000,36812,1,EA,1,100,0.065149
1716209222.644357,235411.000,36829,2,EA,1,100,0.065156
1716209222.711358,235478.000,36829,2,EA,1,100,0.065165
1716209222.777359,235544.000,36845,1,EA,1,100,0.065179
1716209222.844359,235611.000,36862,2,EA,1,100,0.065188
1716209222.911360,235678.000,36862,2,EA,1,100,0.065194
1716209222.977361,235744.000,36877,1,EA,1,100,0.065206
1716209223.044362,235811.000,36896,2,EA,1,100,0.065214
1716209223.111362,235878.000,36896,2,EA,1,100,0.065219
1716209223.177863,235944.500,36913,2,EA,1,100,0.065226
1716209223.244364,236011.000,36913,2,EA,1,100,0.065231
1716209223.311365,236078.000,36930,1,EA,1,100,0.065235
1716209223.377866,236144.500,36944,2,EA,1,100,0.065246
1716209223.444366,236211.000,36944,2,EA,1,100,0.065258
1716209223.510367,236277.000,36962,1,EA,1,100,0.065265
1716209223.577368,236344.000,36980,2,EA,1,100,0.065268
1716209223.644369,236411.000,36980,2,EA,1,100,0.065269
1716209223.710370,236477.000,36997,1,EA,1,100,0.065272
1716209223.777370,236544.000,37012,2,EA,1,100,0.065284
1716209223.844371,236611.000,37012,2,EA,1,100,0.065295
1716209223.910372,236677.000,37031,1,EA,1,100,0.065310
1716209223.977373,236744.000,37047,2,EA,1,100,0.065313
1716209224.044373,236811.000,37047,2,EA,1,100,0.065321
1716209224.110374,236877.000,37064,1,EA,1,100,0.065332
1716209224.177375,236944.000,37081,2,EA,1,100,0.065333
1716209224.244376,237011.000,37081,2,EA,1,100,0.065346
1716209224.310876,237077.500,37103,2,EA,1,100,0.065352
1716209224.377377,237144.000,37103,2,EA,1,100,0.065360
1716209224.443878,237210.500,37120,2,EA,1,100,0.065370
1716209224.510379,237277.000,37120,2,EA,1,100,0.065381
1716209224.577380,237344.000,37139,1,EA,1,100,0.065404
1716209224.643880,237410.500,37155,2,EA,1,100,0.065406
1716209224.710381,237477.000,37155,2,EA,1,100,0.065413
1716209224.777382,237544.000,37174,1,EA,1,100,0.065419
1716209224.843883,237610.500,37189,2,EA,1,100,0.065424
1716209224.910383,237677.000,37189,2,EA,1,100,0.065427
1716209224.977384,237744.000,37206,1,EA,1,100,0.065446
1716209225.043885,237810.500,37222,2,EA,1,100,0.065462
1716209225.110386,237877.000,37222,2,EA,1,100,0.065471
1716209225.177387,237944.000,37240,1,EA,1,100,0.065480
1716209225.243887,238010.500,37256,2,EA,1,100,0.065486
1716209225.310388,238077.000,37256,2,EA,1,100,0.065489
1716209225.377389,238144.000,37273,1,EA,1,100,0.065501
1716209225.443890,238210.500,37290,2,EA,1,100,0.065504
1716209225.510391,238277.000,37290,2,EA,1,100,0.065507
1716209225.577391,238344.000,37307,1,EA,1,100,0.065507
1716209225.643892,238410.500,37322,2,EA,1,100,0.065518
1716209225.710393,238477.000,37322,2,EA,1,100,0.065522
