LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1716209204.839149,217606.000,33924,1,T1,1,100,34.294
1716209204.972151,217739.000,33940,1,T1,1,100,34.304
1716209205.105152,217872.000,33957,1,T1,1,100,34.344
1716209205.239154,218006.000,33989,1,T1,1,100,34.291
1716209205.372155,218139.000,34005,1,T1,1,100,34.232
1716209205.505157,218272.000,34023,1,T1,1,100,34.313
1716209205.639158,218406.000,34054,1,T1,1,100,34.206
1716209205.772160,218539.000,34070,1,T1,1,100,34.231
1716209205.905161,218672.000,34088,1,T1,1,100,34.313
1716209206.039163,218806.000,34121,1,T1,1,100,34.348
1716209206.172165,218939.000,34138,1,T1,1,100,34.328
1716209206.305166,219072.000,34155,1,T1,1,100,34.319
1716209206.439168,219206.000,34171,1,T1,1,100,34.315
1716209206.572169,219339.000,34205,1,T1,1,100,34.420
1716209206.705171,219472.000,34222,1,T1,1,100,34.324
1716209206.839172,219606.000,34238,1,T1,1,100,34.353
1716209206.972174,219739.000,34272,1,T1,1,100,34.365
1716209207.105175,219872.000,34289,1,T1,1,100,34.335
1716209207.238177,220005.000,34308,1,T1,1,100,34.287
1716209207.372179,220139.000,34339,1,T1,1,100,34.372
1716209207.505180,220272.000,34357,1,T1,1,100,34.303
1716209207.638182,220405.000,34373,1,T1,1,100,34.344
1716209207.772183,220539.000,34405,1,T1,1,100,34.326
1716209207.905185,220672.000,34422,1,T1,1,100,34.318
1716209208.038186,220805.000,34438,1,T1,1,100,34.421
1716209208.172188,220939.000,34470,1,T1,1,100,34.395
1716209208.305190,221072.000,34487,1,T1,1,100,34.384
1716209208.438191,221205.000,34503,1,T1,1,100,34.308
1716209208.572193,221339.000,34523,1,T1,1,100,34.275
1716209208.705194,221472.000,34554,1,T1,1,100,34.261
1716209208.838196,221605.000,34571,1,T1,1,100,34.361
1716209208.972197,221739.000,34595,1,T1,1,100,34.334
1716209209.105199,221872.000,34611,1,T1,1,100,34.286
1716209209.238200,222005.000,34631,1,T1,1,100,34.301
1716209209.372202,222139.000,34662,1,T1,1,100,34.378
1716209209.505203,222272.000,34679,1,T1,1,100,34.341
1716209209.638205,222405.000,34696,1,T1,1,100,34.289
1716209209.772207,222539.000,34728,1,T1,1,100,34.232
1716209209.905208,222672.000,34744,1,T1,1,100,34.171
1716209210.038210,222805.000,34761,1,T1,1,100,34.287
1716209210.171211,222938.000,34795,1,T1,1,100,34.301
1716209210.305213,223072.000,34811,1,T1,1,100,34.308
1716209210.438215,223205.000,34828,1,T1,1,100,34.381
1716209210.571216,223338.000,34860,1,T1,1,100,34.307
1716209210.705218,223472.000,34876,1,T1,1,100,34.204
1716209210.838219,223605.000,34894,1,T1,1,100,34.230
1716209210.971221,223738.000,34925,1,T1,1,100,34.312
1716209211.105222,223872.000,34941,1,T1,1,100,34.312
1716209211.238224,224005.000,34961,1,T1,1,100,34.277
1716209211.371225,224138.000,34977,1,T1,1,100,34.297
1716209211.505227,224272.000,35009,1,T1,1,100,34.235
1716209211.638228,224405.000,35026,1,T1,1,100,34.173
1716209211.771230,224538.000,35042,1,T1,1,100,34.252
1716209211.905231,224672.000,35076,1,T1,1,100,34.322
1716209212.038233,224805.000,35093,1,T1,1,100,34.317
1716209212.171235,224938.000,35110,1,T1,1,100,34.243
1716209212.305236,225072.000,35141,1,T1,1,100,34.212
1716209212.438238,225205.000,35158,1,T1,1,100,34.375
1716209212.571239,225338.000,35175,1,T1,1,100,34.304
1716209212.705241,225472.000,35206,1,T1,1,100,34.344
1716209212.838243,225605.000,35224,1,T1,1,100,34.362
1716209212.971244,225738.000,35240,1,T1,1,100,34.369
1716209213.105246,225872.000,35257,1,T1,1,100,34.408
1716209213.238247,226005.000,35274,1,T1,1,100,34.354
1716209213.371249,226138.000,35307,1,T1,1,100,34.366
1716209213.505250,226272.000,35325,1,T1,1,100,34.300
1716209213.638252,226405.000,35341,1,T1,1,100,34.307
1716209213.771253,226538.000,35373,1,T1,1,100,34.275
1716209213.904255,226671.000,35392,1,T1,1,100,34.261
1716209214.038256,226805.000,35414,1,T1,1,100,34.219
1716209214.171258,226938.000,35433,1,T1,1,100,34.272
1716209214.304260,227071.000,35450,1,T1,1,100,34.189
1716209214.438261,227205.000,35466,1,T1,1,100,34.294
1716209214.571263,227338.000,35500,1,T1,1,100,34.340
1716209214.704264,227471.000,35517,1,T1,1,100,34.254
1716209214.838266,227605.000,35536,1,T1,1,100,34.322
1716209214.971267,227738.000,35567,1,T1,1,100,34.317
1716209215.104269,227871.000,35586,1,T1,1,100,34.279
1716209215.238271,228005.000,35603,1,T1,1,100,34.298
1716209215.371272,228138.000,35634,1,T1,1,100,34.413
1716209215.504274,228271.000,35652,1,T1,1,100,34.391
1716209215.638275,228405.000,35670,1,T1,1,100,34.276
1716209215.771277,228538.000,35687,1,T1,1,100,34.261
1716209215.904278,228671.000,35719,1,T1,1,100,34.290
1716209216.038280,228805.000,35735,1,T1,1,100,34.267
1716209216.171281,228938.000,35755,1,T1,1,100,34.293
1716209216.304283,229071.000,35786,1,T1,1,100,34.340
1716209216.438285,229205.000,35802,1,T1,1,100,34.253
1716209216.571286,229338.000,35822,1,T1,1,100,34.287
1716209216.704288,229471.000,35853,1,T1,1,100,34.301
1716209216.838289,229605.000,35870,1,T1,1,100,34.272
1716209216.971291,229738.000,35889,1,T1,1,100,34.331
1716209217.104292,229871.000,35921,1,T1,1,100,34.320
1716209217.237294,230004.000,35937,1,T1,1,100,34.280
1716209217.371295,230138.000,35954,1,T1,1,100,34.334
1716209217.504297,230271.000,35988,1,T1,1,100,34.428
1716209217.637299,230404.000,36004,1,T1,1,100,34.327
1716209217.771300,230538.000,36021,1,T1,1,100,34.283
1716209217.904302,230671.000,36055,1,T1,1,100,34.371
1716209218.037303,230804.000,36071,1,T1,1,100,34.338
1716209218.171305,230938.000,36091,1,T1,1,100,34.252
1716209218.304306,231071.000,36107,1,T1,1,100,34.251
1716209218.437308,231204.000,36141,1,T1,1,100,34.321
1716209218.571309,231338.000,36158,1,T1,1,100,34.352
1716209218.704311,231471.000,36174,1,T1,1,100,34.294
1716209218.837312,231604.000,36208,1,T1,1,100,34.269
1716209218.971314,231738.000,36227,1,T1,1,100,34.258
1716209219.104316,231871.000,36243,1,T1,1,100,34.254
1716209219.237317,232004.000,36266,1,T1,1,100,34.216
1716209219.371319,232138.000,36282,1,T1,1,100,34.342
1716209219.504320,232271.000,36314,1,T1,1,100,34.325
1716209219.637322,232404.000,36331,1,T1,1,100,34.353
1716209219.770324,232537.000,36347,1,T1,1,100,34.330
1716209219.904325,232671.000,36381,1,T1,1,100,34.427
1716209220.037327,232804.000,36398,1,T1,1,100,34.362
1716209220.171328,232938.000,36415,1,T1,1,100,34.476
1716209220.304330,233071.000,36448,1,T1,1,100,34.277
1716209220.437331,233204.000,36465,1,T1,1,100,34.368
1716209220.570333,233337.000,36482,1,T1,1,100,34.372
1716209220.704334,233471.000,36499,1,T1,1,100,34.374
1716209220.837336,233604.000,36531,1,T1,1,100,34.339
1716209220.970337,233737.000,36549,1,T1,1,100,34.359
1716209221.104339,233871.000,36566,1,T1,1,100,34.333
1716209221.237341,234004.000,36598,1,T1,1,100,34.286
1716209221.370342,234137.000,36614,1,T1,1,100,34.336
1716209221.504344,234271.000,36632,1,T1,1,100,34.323
1716209221.637345,234404.000,36665,1,T1,1,100,34.352
1716209221.770347,234537.000,36681,1,T1,1,100,34.294
1716209221.904348,234671.000,36699,1,T1,1,100,34.305
1716209222.037350,234804.000,36730,1,T1,1,100,34.309
1716209222.170352,234937.000,36747,1,T1,1,100,34.240
1716209222.304353,235071.000,36766,1,T1,1,100,34.246
1716209222.437355,235204.000,36798,1,T1,1,100,34.319
1716209222.570356,235337.000,36814,1,T1,1,100,34.351
1716209222.704358,235471.000,36831,1,T1,1,100,34.365
1716209222.837359,235604.000,36847,1,T1,1,100,34.300
1716209222.970361,235737.000,36879,1,T1,1,100,34.342
1716209223.104362,235871.000,36898,1,T1,1,100,34.325
1716209223.237364,236004.000,36915,1,T1,1,100,34.318
1716209223.370365,236137.000,36946,1,T1,1,100,34.315
1716209223.504367,236271.000,36964,1,T1,1,100,34.384
1716209223.637369,236404.000,36982,1,T1,1,100,34.415
1716209223.770370,236537.000,37014,1,T1,1,100,34.392
1716209223.904372,236671.000,37033,1,T1,1,100,34.347
1716209224.037373,236804.000,37049,1,T1,1,100,34.327
1716209224.170375,236937.000,37083,1,T1,1,100,34.319
1716209224.303376,237070.000,37105,1,T1,1,100,34.280
1716209224.437378,237204.000,37122,1,T1,1,100,34.298
1716209224.570379,237337.000,37141,1,T1,1,100,34.306
1716209224.704381,237471.000,37157,1,T1,1,100,34.310
1716209224.837383,237604.000,37191,1,T1,1,100,34.382
1716209224.970384,237737.000,37208,1,T1,1,100,34.378
1716209225.103386,237870.000,37224,1,T1,1,100,34.305
1716209225.237387,238004.000,37258,1,T1,1,100,34.239
1716209225.370389,238137.000,37275,1,T1,1,100,34.316
1716209225.503390,238270.000,37292,1,T1,1,100,34.314
1716209225.637392,238404.000,37309,1,T1,1,100,34.278
1716209225.770394,238537.000,37341,1,T1,1,100,34.297
1716209225.903395,238670.000,37357,1,T1,1,100,34.412
1716209226.037397,238804.000,37376,1,T1,1,100,34.320
1716209226.170398,238937.000,37408,1,T1,1,100,34.209
1716209226.303400,239070.000,37424,1,T1,1,100,34.232
1716209226.437401,239204.000,37441,1,T1,1,100,34.313
1716209226.570403,239337.000,37475,1,T1,1,100,34.384
1716209226.703404,239470.000,37491,1,T1,1,100,34.343
1716209226.837406,239604.000,37511,1,T1,1,100,34.468
1716209226.970407,239737.000,37542,1,T1,1,100,34.486
1716209227.103409,239870.000,37558,1,T1,1,100,34.458
1716209227.236411,240003.000,37576,1,T1,1,100,34.411
1716209227.370412,240137.000,37609,1,T1,1,100,34.320
1716209227.503414,240270.000,37628,1,T1,1,100,34.422
1716209227.636415,240403.000,37645,1,T1,1,100,34.324
1716209227.770417,240537.000,37661,1,T1,1,100,34.247
1716209227.903419,240670.000,37695,1,T1,1,100,34.355
1716209228.036420,240803.000,37712,1,T1,1,100,34.402
1716209228.170422,240937.000,37731,1,T1,1,100,34.387
1716209228.303423,241070.000,37764,1,T1,1,100,34.380
1716209228.436425,241203.000,37781,1,T1,1,100,34.377
1716209228.570426,241337.000,37798,1,T1,1,100,34.411
1716209228.703428,241470.000,37831,1,T1,1,100,34.426
1716209228.836429,241603.000,37849,1,T1,1,100,34.326
1716209228.970431,241737.000,37867,1,T1,1,100,34.389
1716209229.103432,241870.000,37901,1,T1,1,100,34.381
1716209229.236434,242003.000,37918,1,T1,1,100,34.342
1716209229.370435,242137.000,37934,1,T1,1,100,34.325
1716209229.503437,242270.000,37957,1,T1,1,100,34.318
1716209229.636439,242403.000,37973,1,T1,1,100,34.350
1716209229.770440,242537.000,38007,1,T1,1,100,34.329
1716209229.903442,242670.000,38024,1,T1,1,100,34.391
1716209230.036443,242803.000,38042,1,T1,1,100,34.453
1716209230.169445,242936.000,38074,1,T1,1,100,34.373
1716209230.303447,243070.000,38091,1,T1,1,100,34.374
1716209230.436448,243203.000,38107,1,T1,1,100,34.304
1716209230.569450,243336.000,38139,1,T1,1,100,34.309
1716209230.703451,243470.000,38156,1,T1,1,100,34.346
1716209230.836453,243603.000,38173,1,T1,1,100,34.292
1716209230.969454,243736.000,38204,1,T1,1,100,34.303
1716209231.103456,243870.000,38221,1,T1,1,100,34.309
1716209231.236457,244003.000,38240,1,T1,1,100,34.311
1716209231.369459,244136.000,38257,1,T1,1,100,34.347
1716209231.503460,244270.000,38289,1,T1,1,100,34.363
1716209231.636462,244403.000,38305,1,T1,1,100,34.263
1716209231.769464,244536.000,38322,1,T1,1,100,34.327
1716209231.903465,244670.000,38356,1,T1,1,100,34.425
1716209232.036467,244803.000,38372,1,T1,1,100,34.468
1716209232.169468,244936.000,38390,1,T1,1,100,34.344
1716209232.303470,245070.000,38425,1,T1,1,100,34.291
1716209232.436471,245203.000,38441,1,T1,1,100,34.339
1716209232.569473,245336.000,38459,1,T1,1,100,34.288
1716209232.703475,245470.000,38490,1,T1,1,100,34.267
1716209232.836476,245603.000,38507,1,T1,1,100,34.328
1716209232.969478,245736.000,38524,1,T1,1,100,34.426
1716209233.103479,245870.000,38556,1,T1,1,100,34.361
1716209233.236481,246003.000,38572,1,T1,1,100,34.334
1716209233.369482,246136.000,38589,1,T1,1,100,34.393
1716209233.503484,246270.000,38605,1,T1,1,100,34.418
1716209233.636485,246403.000,38639,1,T1,1,100,34.358
1716209233.769487,246536.000,38656,1,T1,1,100,34.368
1716209233.902488,246669.000,38677,1,T1,1,100,34.372
1716209234.036490,246803.000,38708,1,T1,1,100,34.374
1716209234.169492,246936.000,38726,1,T1,1,100,34.339
1716209234.302493,247069.000,38742,1,T1,1,100,34.359
1716209234.436495,247203.000,38776,1,T1,1,100,34.439
1716209234.569496,247336.000,38802,1,T1,1,100,34.332
1716209234.702498,247469.000,38818,1,T1,1,100,34.356
1716209234.836499,247603.000,38836,1,T1,1,100,34.438
1716209234.969501,247736.000,38852,1,T1,1,100,34.402
1716209235.102503,247869.000,38886,1,T1,1,100,34.387
1716209235.236504,248003.000,38903,1,T1,1,100,34.380
1716209235.369506,248136.000,38919,1,T1,1,100,34.377
1716209235.502507,248269.000,38951,1,T1,1,100,34.376
1716209235.636509,248403.000,38968,1,T1,1,100,34.304
1716209235.769510,248536.000,38984,1,T1,1,100,34.344
1716209235.902512,248669.000,39016,1,T1,1,100,34.397
1716209236.036514,248803.000,39033,1,T1,1,100,34.420
1716209236.169515,248936.000,39050,1,T1,1,100,34.359
1716209236.303517,249070.000,39083,1,T1,1,100,34.262
1716209236.436518,249203.000,39100,1,T1,1,100,34.397
1716209236.569520,249336.000,39119,1,T1,1,100,34.278
1716209236.702521,249469.000,39136,1,T1,1,100,34.333
1716209236.836523,249603.000,39170,1,T1,1,100,34.357
1716209236.969524,249736.000,39186,1,T1,1,100,34.474
1716209237.102526,249869.000,39203,1,T1,1,100,34.382
1716209237.236527,250003.000,39235,1,T1,1,100,34.378
1716209237.369529,250136.000,39251,1,T1,1,100,34.447
1716209237.502531,250269.000,39271,1,T1,1,100,34.406
1716209237.635532,250402.000,39302,1,T1,1,100,34.495
1716209237.769534,250536.000,39318,1,T1,1,100,34.356
1716209237.902535,250669.000,39338,1,T1,1,100,34.331
1716209238.035537,250802.000,39369,1,T1,1,100,34.392
1716209238.169538,250936.000,39386,1,T1,1,100,34.347
1716209238.302540,251069.000,39403,1,T1,1,100,34.327
1716209238.435541,251202.000,39439,1,T1,1,100,34.425
1716209238.569543,251336.000,39455,1,T1,1,100,34.432
1716209238.702545,251469.000,39472,1,T1,1,100,34.329
1716209238.835546,251602.000,39488,1,T1,1,100,34.390
1716209238.969548,251736.000,39524,1,T1,1,100,34.417
1716209239.102549,251869.000,39541,1,T1,1,100,34.358
1716209239.235551,252002.000,39558,1,T1,1,100,34.368
1716209239.369552,252136.000,39589,1,T1,1,100,34.336
1716209239.502554,252269.000,39607,1,T1,1,100,34.323
1716209239.635556,252402.000,39623,1,T1,1,100,34.317
1716209239.768557,252535.000,39647,1,T1,1,100,34.385
1716209239.902559,252669.000,39666,1,T1,1,100,34.309
1716209240.035560,252802.000,39697,1,T1,1,100,34.488
1716209240.169562,252936.000,39715,1,T1,1,100,34.424
1716209240.302563,253069.000,39735,1,T1,1,100,34.467
1716209240.435565,253202.000,39767,1,T1,1,100,34.415
1716209240.569566,253336.000,39784,1,T1,1,100,34.463
1716209240.702568,253469.000,39800,1,T1,1,100,34.449
1716209240.835570,253602.000,39834,1,T1,1,100,34.407
1716209240.968571,253735.000,39851,1,T1,1,100,34.389
1716209241.102573,253869.000,39867,1,T1,1,100,34.452
1716209241.235574,254002.000,39887,1,T1,1,100,34.337
1716209241.369576,254136.000,39918,1,T1,1,100,34.288
1716209241.502577,254269.000,39937,1,T1,1,100,34.337
1716209241.635579,254402.000,39954,1,T1,1,100,34.323
1716209241.768580,254535.000,39988,1,T1,1,100,34.353
1716209241.902582,254669.000,40004,1,T1,1,100,34.294
1716209242.035583,254802.000,40021,1,T1,1,100,34.340
1716209242.168585,254935.000,40053,1,T1,1,100,34.324
1716209242.302587,255069.000,40069,1,T1,1,100,34.318
1716209242.435588,255202.000,40086,1,T1,1,100,34.350
1716209242.568590,255335.000,40118,1,T1,1,100,34.400
1716209242.702591,255469.000,40134,1,T1,1,100,34.421
1716209242.835593,255602.000,40154,1,T1,1,100,34.395
1716209242.968595,255735.000,40185,1,T1,1,100,34.419
1716209243.102596,255869.000,40203,1,T1,1,100,34.536
1716209243.235598,256002.000,40223,1,T1,1,100,34.445
1716209243.368599,256135.000,40239,1,T1,1,100,34.334
1716209243.502601,256269.000,40271,1,T1,1,100,34.357
1716209243.635602,256402.000,40288,1,T1,1,100,34.332
1716209243.768604,256535.000,40306,1,T1,1,100,34.427
1716209243.901605,256668.000,40340,1,T1,1,100,34.398
1716209244.035607,256802.000,40357,1,T1,1,100,34.385
1716209244.168608,256935.000,40374,1,T1,1,100,34.379
1716209244.301610,257068.000,40409,1,T1,1,100,34.412
1716209244.435611,257202.000,40427,1,T1,1,100,34.356
1716209244.568613,257335.000,40443,1,T1,1,100,34.367
1716209244.701615,257468.000,40460,1,T1,1,100,34.336
1716209244.835616,257602.000,40482,1,T1,1,100,34.394
1716209244.968618,257735.000,40499,1,T1,1,100,34.418
1716209245.101619,257868.000,40517,1,T1,1,100,34.394
1716209245.235621,258002.000,40551,1,T1,1,100,34.419
1716209245.368623,258135.000,40568,1,T1,1,100,34.323
1716209245.501624,258268.000,40585,1,T1,1,100,34.352
1716209245.635626,258402.000,40616,1,T1,1,100,34.436
1716209245.768627,258535.000,40633,1,T1,1,100,34.401
1716209245.901629,258668.000,40652,1,T1,1,100,34.422
1716209246.035630,258802.000,40683,1,T1,1,100,34.466
1716209246.168632,258935.000,40701,1,T1,1,100,34.521
1716209246.301633,259068.000,40717,1,T1,1,100,34.438
1716209246.435635,259202.000,40736,1,T1,1,100,34.438
1716209246.568636,259335.000,40768,1,T1,1,100,34.402
1716209246.701638,259468.000,40786,1,T1,1,100,34.351
1716209246.835640,259602.000,40806,1,T1,1,100,34.400
1716209246.968641,259735.000,40837,1,T1,1,100,34.386
1716209247.101643,259868.000,40853,1,T1,1,100,34.486
1716209247.234644,260001.000,40871,1,T1,1,100,34.388
1716209247.368646,260135.000,40904,1,T1,1,100,34.345
1716209247.501647,260268.000,40921,1,T1,1,100,34.327
1716209247.634649,260401.000,40938,1,T1,1,100,34.354
1716209247.768651,260535.000,40972,1,T1,1,100,34.401
1716209247.901652,260668.000,40990,1,T1,1,100,34.386
1716209248.034654,260801.000,41007,1,T1,1,100,34.415
1716209248.168655,260935.000,41039,1,T1,1,100,34.357
1716209248.301657,261068.000,41057,1,T1,1,100,34.367
1716209248.434658,261201.000,41074,1,T1,1,100,34.443
1716209248.568660,261335.000,41093,1,T1,1,100,34.475
1716209248.701661,261468.000,41124,1,T1,1,100,34.418
1716209248.834663,261601.000,41142,1,T1,1,100,34.429
1716209248.968665,261735.000,41162,1,T1,1,100,34.434
1716209249.101666,261868.000,41194,1,T1,1,100,34.507
1716209249.234668,262001.000,41211,1,T1,1,100,34.397
1716209249.368669,262135.000,41229,1,T1,1,100,34.420
1716209249.501671,262268.000,41263,1,T1,1,100,34.465
1716209249.634672,262401.000,41280,1,T1,1,100,34.485
1716209249.768674,262535.000,41296,1,T1,1,100,34.494
1716209249.901675,262668.000,41335,2,T1,1,100,34.533
1716209250.034677,262801.000,41335,2,T1,1,100,34.479
1716209250.168679,262935.000,41369,1,T1,1,100,34.384
1716209250.301680,263068.000,41388,1,T1,1,100,34.450
1716209250.434682,263201.000,41404,1,T1,1,100,34.407
1716209250.567683,263334.000,41436,1,T1,1,100,34.424
1716209250.701685,263468.000,41455,1,T1,1,100,34.396
1716209250.834686,263601.000,41472,1,T1,1,100,34.384
1716209250.967688,263734.000,41503,1,T1,1,100,34.414
1716209251.101690,263868.000,41520,1,T1,1,100,34.498
1716209251.234691,264001.000,41537,1,T1,1,100,34.428
1716209251.367692,264134.000,41568,1,T1,1,100,34.363
1716209251.501694,264268.000,41586,1,T1,1,100,34.405
1716209251.634696,264401.000,41602,1,T1,1,100,34.459
1716209251.767697,264534.000,41636,1,T1,1,100,34.482
1716209251.901699,264668.000,41653,1,T1,1,100,34.457
1716209252.034700,264801.000,41669,1,T1,1,100,34.481
1716209252.167702,264934.000,41687,1,T1,1,100,34.527
1716209252.301703,265068.000,41720,1,T1,1,100,34.441
1716209252.434705,265201.000,41736,1,T1,1,100,34.368
1716209252.567707,265334.000,41754,1,T1,1,100,34.407
1716209252.701708,265468.000,41789,1,T1,1,100,34.495
1716209252.834710,265601.000,41806,1,T1,1,100,34.427
1716209252.967711,265734.000,41823,1,T1,1,100,34.468
1716209253.101713,265868.000,41859,1,T1,1,100,34.522
1716209253.234714,266001.000,41875,1,T1,1,100,34.545
1716209253.367716,266134.000,41892,1,T1,1,100,34.484
1716209253.500717,266267.000,41924,1,T1,1,100,34.493
1716209253.634719,266401.000,41940,1,T1,1,100,34.497
1716209253.767721,266534.000,41957,1,T1,1,100,34.392
1716209253.901722,266668.000,41993,1,T1,1,100,34.489
1716209254.034724,266801.000,42009,1,T1,1,100,34.495
1716209254.167725,266934.000,42027,1,T1,1,100,34.569
1716209254.300727,267067.000,42043,1,T1,1,100,34.565
1716209254.434728,267201.000,42074,1,T1,1,100,34.457
1716209254.567730,267334.000,42092,1,T1,1,100,34.411
1716209254.700732,267467.000,42108,1,T1,1,100,34.390
1716209254.834733,267601.000,42142,1,T1,1,100,34.488
1716209254.967735,267734.000,42159,1,T1,1,100,34.424
1716209255.100736,267867.000,42181,1,T1,1,100,34.432
1716209255.234738,268001.000,42198,1,T1,1,100,34.470
1716209255.367739,268134.000,42217,1,T1,1,100,34.416
1716209255.500741,268267.000,42251,1,T1,1,100,34.428
1716209255.634742,268401.000,42267,1,T1,1,100,34.469
1716209255.767744,268534.000,42284,1,T1,1,100,34.487
1716209255.900746,268667.000,42318,1,T1,1,100,34.317
1716209256.034747,268801.000,42336,1,T1,1,100,34.385
1716209256.167749,268934.000,42354,1,T1,1,100,34.415
1716209256.300750,269067.000,42385,1,T1,1,100,34.463
1716209256.434752,269201.000,42401,1,T1,1,100,34.484
1716209256.567753,269334.000,42421,1,T1,1,100,34.599
1716209256.700755,269467.000,42454,1,T1,1,100,34.472
1716209256.833756,269600.000,42471,1,T1,1,100,34.488
1716209256.967758,269734.000,42490,1,T1,1,100,34.459
1716209257.100760,269867.000,42524,1,T1,1,100,34.518
1716209257.234761,270001.000,42540,1,T1,1,100,34.650
1716209257.367763,270134.000,42557,1,T1,1,100,34.529
1716209257.500764,270267.000,42573,1,T1,1,100,34.442
1716209257.633766,270400.000,42605,1,T1,1,100,34.510
1716209257.767767,270534.000,42624,1,T1,1,100,34.469
1716209257.900769,270667.000,42641,1,T1,1,100,34.451
1716209258.033771,270800.000,42672,1,T1,1,100,34.443
1716209258.167772,270934.000,42692,1,T1,1,100,34.582
1716209258.300774,271067.000,42708,1,T1,1,100,34.500
1716209258.433775,271200.000,42740,1,T1,1,100,34.465
1716209258.567777,271334.000,42757,1,T1,1,100,34.414
