LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1716209215.786277,228553.000,35703,1,TH,1,100,34.135
1716209215.919278,228686.000,35720,1,TH,1,100,34.135
1716209216.052280,228819.000,35736,1,TH,1,100,34.143
1716209216.186282,228953.000,35756,1,TH,1,100,34.143
1716209216.319283,229086.000,35787,1,TH,1,100,34.178
1716209216.453285,229220.000,35803,1,TH,1,100,34.178
1716209216.586286,229353.000,35823,1,TH,1,100,34.171
1716209216.719288,229486.000,35854,1,TH,1,100,34.171
1716209216.852289,229619.000,35871,1,TH,1,100,34.210
1716209216.986291,229753.000,35890,1,TH,1,100,34.210
1716209217.119292,229886.000,35922,1,TH,1,100,34.195
1716209217.252294,230019.000,35938,1,TH,1,100,34.203
1716209217.386296,230153.000,35955,1,TH,1,100,34.250
1716209217.519297,230286.000,35989,1,TH,1,100,34.250
1716209217.652299,230419.000,36005,1,TH,1,100,34.160
1716209217.786300,230553.000,36022,1,TH,1,100,34.160
1716209217.919302,230686.000,36056,1,TH,1,100,34.255
1716209218.052303,230819.000,36072,1,TH,1,100,34.255
1716209218.186305,230953.000,36092,1,TH,1,100,34.222
1716209218.319306,231086.000,36123,1,TH,1,100,34.222
1716209218.452308,231219.000,36142,1,TH,1,100,34.219
1716209218.586310,231353.000,36159,1,TH,1,100,34.219
1716209218.719311,231486.000,36175,1,TH,1,100,34.203
1716209218.852313,231619.000,36209,1,TH,1,100,34.203
1716209218.986314,231753.000,36228,1,TH,1,100,34.176
1716209219.119316,231886.000,36244,1,TH,1,100,34.176
1716209219.252317,232019.000,36267,1,TH,1,100,34.231
1716209219.386319,232153.000,36283,1,TH,1,100,34.231
1716209219.519320,232286.000,36315,1,TH,1,100,34.131
1716209219.652322,232419.000,36332,1,TH,1,100,34.131
1716209219.785324,232552.000,36348,1,TH,1,100,34.248
1716209219.919325,232686.000,36382,1,TH,1,100,34.255
1716209220.052327,232819.000,36399,1,TH,1,100,34.200
1716209220.185328,232952.000,36416,1,TH,1,100,34.200
1716209220.319330,233086.000,36449,1,TH,1,100,34.162
1716209220.452331,233219.000,36466,1,TH,1,100,34.162
1716209220.585333,233352.000,36483,1,TH,1,100,34.203
1716209220.719335,233486.000,36514,1,TH,1,100,34.203
1716209220.852336,233619.000,36532,1,TH,1,100,34.263
1716209220.985338,233752.000,36550,1,TH,1,100,34.263
1716209221.119339,233886.000,36567,1,TH,1,100,34.232
1716209221.252341,234019.000,36599,1,TH,1,100,34.232
1716209221.385342,234152.000,36615,1,TH,1,100,34.244
1716209221.519344,234286.000,36633,1,TH,1,100,34.244
1716209221.652345,234419.000,36666,1,TH,1,100,34.150
1716209221.785347,234552.000,36682,1,TH,1,100,34.150
1716209221.919348,234686.000,36700,1,TH,1,100,34.208
1716209222.052350,234819.000,36731,1,TH,1,100,34.208
1716209222.185352,234952.000,36748,1,TH,1,100,34.220
1716209222.319353,235086.000,36767,1,TH,1,100,34.220
1716209222.452355,235219.000,36799,1,TH,1,100,34.239
1716209222.585356,235352.000,36815,1,TH,1,100,34.246
1716209222.718358,235485.000,36832,1,TH,1,100,34.237
1716209222.852360,235619.000,36864,1,TH,1,100,34.229
1716209222.985361,235752.000,36880,1,TH,1,100,34.194
1716209223.118363,235885.000,36899,1,TH,1,100,34.201
1716209223.252364,236019.000,36916,1,TH,1,100,34.227
1716209223.385366,236152.000,36947,1,TH,1,100,34.227
1716209223.518367,236285.000,36965,1,TH,1,100,34.148
1716209223.652369,236419.000,36983,1,TH,1,100,34.148
1716209223.785370,236552.000,37015,1,TH,1,100,34.234
1716209223.918372,236685.000,37034,1,TH,1,100,34.234
1716209224.052373,236819.000,37050,1,TH,1,100,34.225
1716209224.185375,236952.000,37084,1,TH,1,100,34.225
1716209224.318377,237085.000,37106,1,TH,1,100,34.187
1716209224.452378,237219.000,37123,1,TH,1,100,34.187
1716209224.585380,237352.000,37142,1,TH,1,100,34.168
1716209224.718381,237485.000,37158,1,TH,1,100,34.168
1716209224.852383,237619.000,37192,1,TH,1,100,34.253
1716209224.985384,237752.000,37209,1,TH,1,100,34.253
1716209225.118386,237885.000,37225,1,TH,1,100,34.206
1716209225.252388,238019.000,37259,1,TH,1,100,34.206
1716209225.385389,238152.000,37276,1,TH,1,100,34.263
1716209225.518391,238285.000,37293,1,TH,1,100,34.263
1716209225.652392,238419.000,37324,1,TH,1,100,34.230
1716209225.785394,238552.000,37342,1,TH,1,100,34.237
1716209225.918395,238685.000,37358,1,TH,1,100,34.192
1716209226.051397,238818.000,37377,1,TH,1,100,34.184
1716209226.185398,238952.000,37409,1,TH,1,100,34.246
1716209226.318400,239085.000,37425,1,TH,1,100,34.246
1716209226.451401,239218.000,37442,1,TH,1,100,34.263
1716209226.585403,239352.000,37476,1,TH,1,100,34.270
1716209226.718405,239485.000,37492,1,TH,1,100,34.201
1716209226.851406,239618.000,37512,1,TH,1,100,34.201
1716209226.985408,239752.000,37543,1,TH,1,100,34.261
1716209227.118409,239885.000,37559,1,TH,1,100,34.261
1716209227.251411,240018.000,37577,1,TH,1,100,34.301
1716209227.385412,240152.000,37610,1,TH,1,100,34.301
1716209227.518414,240285.000,37629,1,TH,1,100,34.244
1716209227.651416,240418.000,37646,1,TH,1,100,34.244
1716209227.785417,240552.000,37678,1,TH,1,100,34.313
1716209227.918419,240685.000,37696,1,TH,1,100,34.313
1716209228.051420,240818.000,37713,1,TH,1,100,34.294
1716209228.185422,240952.000,37732,1,TH,1,100,34.294
1716209228.318423,241085.000,37765,1,TH,1,100,34.182
1716209228.451425,241218.000,37782,1,TH,1,100,34.182
1716209228.585426,241352.000,37799,1,TH,1,100,34.204
1716209228.718428,241485.000,37832,1,TH,1,100,34.204
1716209228.851429,241618.000,37850,1,TH,1,100,34.230
1716209228.984431,241751.000,37868,1,TH,1,100,34.230
1716209229.118433,241885.000,37902,1,TH,1,100,34.282
1716209229.251434,242018.000,37919,1,TH,1,100,34.282
1716209229.385436,242152.000,37935,1,TH,1,100,34.282
1716209229.518437,242285.000,37958,1,TH,1,100,34.290
1716209229.651439,242418.000,37974,1,TH,1,100,34.264
1716209229.784441,242551.000,38008,1,TH,1,100,34.264
1716209229.918442,242685.000,38025,1,TH,1,100,34.280
1716209230.051444,242818.000,38043,1,TH,1,100,34.280
1716209230.184445,242951.000,38075,1,TH,1,100,34.326
1716209230.318447,243085.000,38092,1,TH,1,100,34.326
1716209230.451448,243218.000,38108,1,TH,1,100,34.254
1716209230.585450,243352.000,38140,1,TH,1,100,34.254
1716209230.718451,243485.000,38157,1,TH,1,100,34.252
1716209230.851453,243618.000,38174,1,TH,1,100,34.252
1716209230.984454,243751.000,38205,1,TH,1,100,34.216
1716209231.118456,243885.000,38222,1,TH,1,100,34.216
1716209231.251457,244018.000,38241,1,TH,1,100,34.273
1716209231.384459,244151.000,38272,1,TH,1,100,34.273
1716209231.518461,244285.000,38290,1,TH,1,100,34.259
1716209231.651462,244418.000,38306,1,TH,1,100,34.259
1716209231.784464,244551.000,38323,1,TH,1,100,34.178
1716209231.918465,244685.000,38357,1,TH,1,100,34.178
1716209232.051467,244818.000,38373,1,TH,1,100,34.209
1716209232.184469,244951.000,38391,1,TH,1,100,34.209
1716209232.318470,245085.000,38426,1,TH,1,100,34.259
1716209232.451472,245218.000,38442,1,TH,1,100,34.259
1716209232.584473,245351.000,38460,1,TH,1,100,34.276
1716209232.718475,245485.000,38491,1,TH,1,100,34.276
1716209232.851476,245618.000,38508,1,TH,1,100,34.225
1716209232.984478,245751.000,38525,1,TH,1,100,34.225
1716209233.117479,245884.000,38557,1,TH,1,100,34.230
1716209233.251481,246018.000,38573,1,TH,1,100,34.230
1716209233.384482,246151.000,38590,1,TH,1,100,34.261
1716209233.517484,246284.000,38624,1,TH,1,100,34.261
1716209233.651486,246418.000,38640,1,TH,1,100,34.190
1716209233.784487,246551.000,38657,1,TH,1,100,34.197
1716209233.917489,246684.000,38678,1,TH,1,100,34.326
1716209234.051490,246818.000,38709,1,TH,1,100,34.326
1716209234.184492,246951.000,38727,1,TH,1,100,34.269
1716209234.317493,247084.000,38743,1,TH,1,100,34.269
1716209234.451495,247218.000,38777,1,TH,1,100,34.226
1716209234.584496,247351.000,38803,1,TH,1,100,34.226
1716209234.717498,247484.000,38819,1,TH,1,100,34.250
1716209234.851500,247618.000,38837,1,TH,1,100,34.250
1716209234.984501,247751.000,38853,1,TH,1,100,34.276
1716209235.117503,247884.000,38887,1,TH,1,100,34.276
1716209235.251504,248018.000,38904,1,TH,1,100,34.221
1716209235.384506,248151.000,38920,1,TH,1,100,34.221
1716209235.517507,248284.000,38952,1,TH,1,100,34.211
1716209235.651509,248418.000,38969,1,TH,1,100,34.211
1716209235.784511,248551.000,38985,1,TH,1,100,34.276
1716209235.917512,248684.000,39017,1,TH,1,100,34.276
1716209236.050514,248817.000,39034,1,TH,1,100,34.302
1716209236.184515,248951.000,39051,1,TH,1,100,34.302
1716209236.317517,249084.000,39084,1,TH,1,100,34.321
1716209236.451518,249218.000,39101,1,TH,1,100,34.321
1716209236.584520,249351.000,39120,1,TH,1,100,34.295
1716209236.717521,249484.000,39153,1,TH,1,100,34.295
1716209236.850523,249617.000,39171,1,TH,1,100,34.390
1716209236.984524,249751.000,39187,1,TH,1,100,34.390
1716209237.117526,249884.000,39204,1,TH,1,100,34.281
1716209237.250528,250017.000,39236,1,TH,1,100,34.281
1716209237.384529,250151.000,39252,1,TH,1,100,34.371
1716209237.517531,250284.000,39272,1,TH,1,100,34.379
1716209237.650532,250417.000,39303,1,TH,1,100,34.248
1716209237.784534,250551.000,39319,1,TH,1,100,34.247
1716209237.917536,250684.000,39339,1,TH,1,100,34.309
1716209238.050537,250817.000,39370,1,TH,1,100,34.309
1716209238.184539,250951.000,39387,1,TH,1,100,34.302
1716209238.317540,251084.000,39404,1,TH,1,100,34.302
1716209238.450542,251217.000,39440,1,TH,1,100,34.257
1716209238.584543,251351.000,39456,1,TH,1,100,34.257
1716209238.717545,251484.000,39473,1,TH,1,100,34.362
1716209238.850546,251617.000,39507,1,TH,1,100,34.362
1716209238.984548,251751.000,39525,1,TH,1,100,34.331
1716209239.117549,251884.000,39542,1,TH,1,100,34.331
1716209239.250551,252017.000,39559,1,TH,1,100,34.329
1716209239.384552,252151.000,39590,1,TH,1,100,34.329
1716209239.517554,252284.000,39608,1,TH,1,100,34.233
1716209239.650556,252417.000,39624,1,TH,1,100,34.233
1716209239.783557,252550.000,39648,1,TH,1,100,34.388
1716209239.917559,252684.000,39667,1,TH,1,100,34.388
1716209240.050560,252817.000,39698,1,TH,1,100,34.353
1716209240.183562,252950.000,39716,1,TH,1,100,34.353
1716209240.317564,253084.000,39736,1,TH,1,100,34.319
1716209240.450565,253217.000,39768,1,TH,1,100,34.319
1716209240.583567,253350.000,39785,1,TH,1,100,34.281
1716209240.717568,253484.000,39801,1,TH,1,100,34.281
1716209240.850570,253617.000,39835,1,TH,1,100,34.334
1716209240.983571,253750.000,39852,1,TH,1,100,34.334
1716209241.117573,253884.000,39868,1,TH,1,100,34.229
1716209241.250574,254017.000,39902,1,TH,1,100,34.229
1716209241.383576,254150.000,39919,1,TH,1,100,34.276
1716209241.517577,254284.000,39938,1,TH,1,100,34.284
1716209241.650579,254417.000,39969,1,TH,1,100,34.388
1716209241.783581,254550.000,39989,1,TH,1,100,34.381
1716209241.917582,254684.000,40005,1,TH,1,100,34.310
1716209242.050584,254817.000,40022,1,TH,1,100,34.317
1716209242.183585,254950.000,40054,1,TH,1,100,34.255
1716209242.316587,255083.000,40070,1,TH,1,100,34.255
1716209242.450588,255217.000,40087,1,TH,1,100,34.346
1716209242.583590,255350.000,40119,1,TH,1,100,34.346
1716209242.716592,255483.000,40135,1,TH,1,100,34.310
1716209242.850593,255617.000,40155,1,TH,1,100,34.310
1716209242.983595,255750.000,40186,1,TH,1,100,34.298
1716209243.116596,255883.000,40204,1,TH,1,100,34.298
1716209243.250598,256017.000,40224,1,TH,1,100,34.377
1716209243.383599,256150.000,40255,1,TH,1,100,34.377
1716209243.516601,256283.000,40272,1,TH,1,100,34.234
1716209243.650602,256417.000,40289,1,TH,1,100,34.234
1716209243.783604,256550.000,40323,1,TH,1,100,34.348
1716209243.916605,256683.000,40341,1,TH,1,100,34.348
1716209244.050607,256817.000,40358,1,TH,1,100,34.239
1716209244.183609,256950.000,40375,1,TH,1,100,34.238
1716209244.316610,257083.000,40410,1,TH,1,100,34.327
1716209244.450612,257217.000,40428,1,TH,1,100,34.327
1716209244.583613,257350.000,40444,1,TH,1,100,34.343
1716209244.716615,257483.000,40461,1,TH,1,100,34.351
1716209244.850616,257617.000,40483,1,TH,1,100,34.263
1716209244.983618,257750.000,40500,1,TH,1,100,34.263
1716209245.116620,257883.000,40518,1,TH,1,100,34.372
1716209245.250621,258017.000,40552,1,TH,1,100,34.365
1716209245.383623,258150.000,40569,1,TH,1,100,34.310
1716209245.516624,258283.000,40586,1,TH,1,100,34.317
1716209245.650626,258417.000,40617,1,TH,1,100,34.310
1716209245.783627,258550.000,40634,1,TH,1,100,34.310
1716209245.916629,258683.000,40653,1,TH,1,100,34.255
1716209246.049630,258816.000,40684,1,TH,1,100,34.255
1716209246.183632,258950.000,40702,1,TH,1,100,34.277
1716209246.316633,259083.000,40718,1,TH,1,100,34.277
1716209246.450635,259217.000,40752,1,TH,1,100,34.291
1716209246.583637,259350.000,40769,1,TH,1,100,34.291
1716209246.716638,259483.000,40787,1,TH,1,100,34.320
1716209246.849640,259616.000,40807,1,TH,1,100,34.320
1716209246.983641,259750.000,40838,1,TH,1,100,34.239
1716209247.116643,259883.000,40854,1,TH,1,100,34.239
1716209247.249645,260016.000,40872,1,TH,1,100,34.346
1716209247.383646,260150.000,40905,1,TH,1,100,34.346
1716209247.516648,260283.000,40922,1,TH,1,100,34.310
1716209247.649649,260416.000,40939,1,TH,1,100,34.310
1716209247.783651,260550.000,40973,1,TH,1,100,34.346
1716209247.916652,260683.000,40991,1,TH,1,100,34.346
1716209248.049654,260816.000,41008,1,TH,1,100,34.346
1716209248.183655,260950.000,41040,1,TH,1,100,34.346
1716209248.316657,261083.000,41058,1,TH,1,100,34.301
1716209248.449658,261216.000,41075,1,TH,1,100,34.308
1716209248.583660,261350.000,41109,1,TH,1,100,34.306
1716209248.716662,261483.000,41125,1,TH,1,100,34.306
1716209248.849663,261616.000,41143,1,TH,1,100,34.365
1716209248.983665,261750.000,41163,1,TH,1,100,34.365
1716209249.116666,261883.000,41195,1,TH,1,100,34.313
1716209249.249668,262016.000,41212,1,TH,1,100,34.313
1716209249.383669,262150.000,41230,1,TH,1,100,34.327
1716209249.516671,262283.000,41264,1,TH,1,100,34.327
1716209249.649673,262416.000,41281,1,TH,1,100,34.344
1716209249.782674,262549.000,41297,1,TH,1,100,34.344
1716209249.916176,262682.500,41336,2,TH,1,100,34.308
1716209250.049677,262816.000,41336,2,TH,1,100,34.308
1716209250.182679,262949.000,41370,1,TH,1,100,34.335
1716209250.316680,263083.000,41389,1,TH,1,100,34.335
1716209250.449682,263216.000,41405,1,TH,1,100,34.354
1716209250.582683,263349.000,41437,1,TH,1,100,34.354
1716209250.716685,263483.000,41456,1,TH,1,100,34.301
1716209250.849687,263616.000,41473,1,TH,1,100,34.301
1716209250.982688,263749.000,41504,1,TH,1,100,34.454
1716209251.116690,263883.000,41521,1,TH,1,100,34.454
1716209251.249691,264016.000,41538,1,TH,1,100,34.268
1716209251.382693,264149.000,41569,1,TH,1,100,34.268
1716209251.516694,264283.000,41587,1,TH,1,100,34.315
1716209251.649696,264416.000,41603,1,TH,1,100,34.315
1716209251.782697,264549.000,41637,1,TH,1,100,34.292
1716209251.916699,264683.000,41654,1,TH,1,100,34.299
1716209252.049700,264816.000,41670,1,TH,1,100,34.356
1716209252.182702,264949.000,41688,1,TH,1,100,34.349
1716209252.315704,265082.000,41721,1,TH,1,100,34.339
1716209252.449705,265216.000,41737,1,TH,1,100,34.339
1716209252.582707,265349.000,41755,1,TH,1,100,34.382
1716209252.715708,265482.000,41790,1,TH,1,100,34.382
1716209252.849710,265616.000,41807,1,TH,1,100,34.275
1716209252.982712,265749.000,41824,1,TH,1,100,34.282
1716209253.116713,265883.000,41860,1,TH,1,100,34.249
1716209253.249715,266016.000,41876,1,TH,1,100,34.242
1716209253.382716,266149.000,41893,1,TH,1,100,34.318
1716209253.515718,266282.000,41925,1,TH,1,100,34.325
1716209253.649719,266416.000,41941,1,TH,1,100,34.375
1716209253.782721,266549.000,41958,1,TH,1,100,34.375
1716209253.915722,266682.000,41994,1,TH,1,100,34.340
1716209254.049724,266816.000,42010,1,TH,1,100,34.340
1716209254.182725,266949.000,42028,1,TH,1,100,34.382
1716209254.315727,267082.000,42059,1,TH,1,100,34.383
1716209254.449728,267216.000,42075,1,TH,1,100,34.404
1716209254.582730,267349.000,42093,1,TH,1,100,34.404
1716209254.715732,267482.000,42109,1,TH,1,100,34.409
1716209254.849733,267616.000,42143,1,TH,1,100,34.409
1716209254.982735,267749.000,42160,1,TH,1,100,34.323
1716209255.115736,267882.000,42182,1,TH,1,100,34.323
1716209255.249738,268016.000,42199,1,TH,1,100,34.342
1716209255.382740,268149.000,42234,1,TH,1,100,34.342
1716209255.515741,268282.000,42252,1,TH,1,100,34.330
1716209255.648743,268415.000,42268,1,TH,1,100,34.330
1716209255.782744,268549.000,42285,1,TH,1,100,34.356
1716209255.915746,268682.000,42319,1,TH,1,100,34.356
1716209256.048747,268815.000,42337,1,TH,1,100,34.361
1716209256.182749,268949.000,42355,1,TH,1,100,34.361
1716209256.315750,269082.000,42386,1,TH,1,100,34.314
1716209256.448752,269215.000,42402,1,TH,1,100,34.321
1716209256.582753,269349.000,42422,1,TH,1,100,34.369
1716209256.715755,269482.000,42455,1,TH,1,100,34.361
1716209256.848757,269615.000,42472,1,TH,1,100,34.366
1716209256.982758,269749.000,42491,1,TH,1,100,34.366
1716209257.115760,269882.000,42525,1,TH,1,100,34.299
1716209257.248761,270015.000,42541,1,TH,1,100,34.299
1716209257.382763,270149.000,42558,1,TH,1,100,34.280
1716209257.515764,270282.000,42590,1,TH,1,100,34.280
1716209257.648766,270415.000,42606,1,TH,1,100,34.414
1716209257.782768,270549.000,42625,1,TH,1,100,34.421
1716209257.915769,270682.000,42642,1,TH,1,100,34.392
1716209258.048771,270815.000,42673,1,TH,1,100,34.392
1716209258.182772,270949.000,42693,1,TH,1,100,34.335
1716209258.315774,271082.000,42709,1,TH,1,100,34.335
1716209258.448775,271215.000,42741,1,TH,1,100,34.323
1716209258.582777,271349.000,42758,1,TH,1,100,34.323
